model_name,unit_no,game,medals,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,237,2160,-135,22,10,0,1/67.5,1/98.2,1/216.0,1/0.0
スマスロ北斗の拳,238,522,146,6,1,0,1/74.6,1/87.0,1/522.0,1/0.0
スマスロ北斗の拳,250,283,-141,2,1,0,1/94.3,1/141.5,1/283.0,1/0.0
スマスロ北斗の拳,251,2412,-23,25,8,0,1/73.1,1/96.5,1/301.5,1/0.0
スマスロ北斗の拳,252,673,2713,30,2,0,1/21.0,1/22.4,1/336.5,1/0.0
スマスロ北斗の拳,308,5404,-2028,41,16,0,1/94.8,1/131.8,1/337.8,1/0.0
スマスロ北斗の拳,310,465,327,8,1,0,1/51.7,1/58.1,1/465.0,1/0.0
スマスロ北斗の拳,311,781,301,11,2,0,1/60.1,1/71.0,1/390.5,1/0.0
スマスロ北斗の拳,312,2066,-1577,10,4,0,1/147.6,1/206.6,1/516.5,1/0.0
スマスロ北斗の拳,313,2313,15,24,10,0,1/68.0,1/96.4,1/231.3,1/0.0
スマスロ北斗の拳,315,486,1537,20,1,0,1/23.1,1/24.3,1/486.0,1/0.0
アイムジャグラーEX-TP,1,6792,-949,18,30,0,1/141.5,1/377.3,1/226.4,1/0.0
アイムジャグラーEX-TP,2,2102,-985,3,7,0,1/210.2,1/700.7,1/300.3,1/0.0
アイムジャグラーEX-TP,3,4928,-324,19,12,0,1/159.0,1/259.4,1/410.7,1/0.0
アイムジャグラーEX-TP,5,7063,1159,33,17,0,1/141.3,1/214.0,1/415.5,1/0.0
アイムジャグラーEX-TP,6,2670,484,13,8,0,1/127.1,1/205.4,1/333.8,1/0.0
アイムジャグラーEX-TP,7,3164,-694,11,7,0,1/175.8,1/287.6,1/452.0,1/0.0
アイムジャグラーEX-TP,8,1518,-645,4,3,0,1/216.9,1/379.5,1/506.0,1/0.0
アイムジャグラーEX-TP,10,4283,-60,17,9,0,1/164.7,1/251.9,1/475.9,1/0.0
アイムジャグラーEX-TP,107,2749,959,14,6,0,1/137.4,1/196.4,1/458.2,1/0.0
アイムジャグラーEX-TP,108,5114,922,25,12,0,1/138.2,1/204.6,1/426.2,1/0.0
アイムジャグラーEX-TP,110,5169,422,18,20,0,1/136.0,1/287.2,1/258.4,1/0.0
ゴーゴージャグラー3,11,3010,-432,10,11,0,1/143.3,1/301.0,1/273.6,1/0.0
ゴーゴージャグラー3,12,6310,883,28,19,0,1/134.3,1/225.4,1/332.1,1/0.0
ゴーゴージャグラー3,13,2696,-1270,5,10,0,1/179.7,1/539.2,1/269.6,1/0.0
ゴーゴージャグラー3,15,2378,-246,9,9,0,1/132.1,1/264.2,1/264.2,1/0.0
ゴーゴージャグラー3,16,3950,401,17,12,0,1/136.2,1/232.4,1/329.2,1/0.0
ゴーゴージャグラー3,17,867,-215,3,1,0,1/216.8,1/289.0,1/867.0,1/0.0
ゴーゴージャグラー3,18,7156,-200,26,26,0,1/137.6,1/275.2,1/275.2,1/0.0
ゴーゴージャグラー3,20,3619,-289,16,6,0,1/164.5,1/226.2,1/603.2,1/0.0
ゴーゴージャグラー3,21,2809,678,13,10,0,1/122.1,1/216.1,1/280.9,1/0.0
ゴーゴージャグラー3,22,4426,-650,16,13,0,1/152.6,1/276.6,1/340.5,1/0.0
からくりサーカス,155,317,2237,12,3,0,1/21.1,1/26.4,1/105.7,1/0.0
からくりサーカス,156,329,511,9,3,0,1/27.4,1/36.6,1/109.7,1/0.0
からくりサーカス,157,95,-151,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
からくりサーカス,158,1094,-1263,4,4,0,1/136.8,1/273.5,1/273.5,1/0.0
からくりサーカス,160,109,141,3,1,0,1/27.2,1/36.3,1/109.0,1/0.0
からくりサーカス,161,2342,-852,22,6,0,1/83.6,1/106.5,1/390.3,1/0.0
からくりサーカス,162,145,-15,3,1,0,1/36.2,1/48.3,1/145.0,1/0.0
からくりサーカス,163,980,-1323,2,2,0,1/245.0,1/490.0,1/490.0,1/0.0
からくりサーカス,165,4001,-5000,12,9,0,1/190.5,1/333.4,1/444.6,1/0.0
革命機ヴァルヴレイヴ,166,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,167,475,-194,5,2,0,1/67.9,1/95.0,1/237.5,1/0.0
革命機ヴァルヴレイヴ,168,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,170,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,171,224,-362,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,172,212,-309,1,0,0,1/212.0,1/212.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,173,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,175,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,176,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
モンキーターンV,253,3622,-37,0,5,26,1/116.8,1/0.0,1/724.4,1/139.3
モンキーターンV,255,3315,661,0,8,16,1/138.1,1/0.0,1/414.4,1/207.2
モンキーターンV,256,4837,-2430,0,14,25,1/124.0,1/0.0,1/345.5,1/193.5
モンキーターンV,257,2223,-1081,0,5,11,1/138.9,1/0.0,1/444.6,1/202.1
モンキーターンV,258,2768,-1539,0,6,12,1/153.8,1/0.0,1/461.3,1/230.7
押忍！番長4,320,166,-284,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,321,303,107,0,1,4,1/60.6,1/0.0,1/303.0,1/75.8
押忍！番長4,322,63,-90,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,323,812,-724,0,1,3,1/203.0,1/0.0,1/812.0,1/270.7
押忍！番長4,325,116,-181,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ炎炎ノ消防隊,226,117,-192,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ炎炎ノ消防隊,227,99,-151,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ炎炎ノ消防隊,228,215,-304,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ炎炎ノ消防隊,230,715,-27,0,5,3,1/89.4,1/0.0,1/143.0,1/238.3
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,221,755,322,7,0,9,1/47.2,1/107.9,1/0.0,1/83.9
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,222,21,-15,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,223,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,225,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハッピージャグラーVIII,128,937,-560,2,0,0,1/468.5,1/468.5,1/0.0,1/0.0
ハッピージャグラーVIII,130,554,-589,0,1,0,1/554.0,1/0.0,1/554.0,1/0.0
ハッピージャグラーVIII,131,1753,-540,5,5,0,1/175.3,1/350.6,1/350.6,1/0.0
ハッピージャグラーVIII,132,6228,452,23,25,0,1/129.8,1/270.8,1/249.1,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,300,4532,9928,27,0,21,1/94.4,1/167.9,1/0.0,1/215.8
戦国乙女4 戦乱に閃く炯眼の軍師,301,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,302,758,-804,2,0,1,1/252.7,1/379.0,1/0.0,1/758.0
戦国乙女4 戦乱に閃く炯眼の軍師,303,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
沖ドキ!BLACK,73,1935,-304,11,4,0,1/129.0,1/175.9,1/483.8,1/0.0
沖ドキ!BLACK,75,1129,-1296,2,0,0,1/564.5,1/564.5,1/0.0,1/0.0
沖ドキ!BLACK,76,1475,-380,7,5,0,1/122.9,1/210.7,1/295.0,1/0.0
沖ドキ!BLACK,77,1798,-1131,7,3,0,1/179.8,1/256.9,1/599.3,1/0.0
ありふれた職業で世界最強,177,268,-181,0,1,1,1/134.0,1/0.0,1/268.0,1/268.0
ありふれた職業で世界最強,178,757,-873,0,2,1,1/252.3,1/0.0,1/378.5,1/757.0
ありふれた職業で世界最強,180,1004,-592,0,3,3,1/167.3,1/0.0,1/334.7,1/334.7
ウルトラミラクルジャグラー,125,996,-571,2,1,0,1/332.0,1/498.0,1/996.0,1/0.0
ウルトラミラクルジャグラー,126,1410,-780,2,4,0,1/235.0,1/705.0,1/352.5,1/0.0
ウルトラミラクルジャグラー,127,2288,-589,9,3,0,1/190.7,1/254.2,1/762.7,1/0.0
ガールズ&パンツァー 最終章,261,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ガールズ&パンツァー 最終章,262,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ガールズ&パンツァー 最終章,263,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
かぐや様は告らせたい,185,1504,-1272,4,0,5,1/167.1,1/376.0,1/0.0,1/300.8
かぐや様は告らせたい,186,1849,-1003,6,3,11,1/92.5,1/308.2,1/616.3,1/168.1
かぐや様は告らせたい,187,4979,13584,58,8,23,1/55.9,1/85.8,1/622.4,1/216.5
キン肉マン～7人の悪魔超人編～,270,284,-291,1,1,0,1/142.0,1/284.0,1/284.0,1/0.0
キン肉マン～7人の悪魔超人編～,271,2396,-598,6,6,0,1/199.7,1/399.3,1/399.3,1/0.0
キン肉マン～7人の悪魔超人編～,272,1,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴジラ対エヴァンゲリオン,278,1279,-1054,4,0,2,1/213.2,1/319.8,1/0.0,1/639.5
ゴジラ対エヴァンゲリオン,280,1127,-804,7,0,2,1/125.2,1/161.0,1/0.0,1/563.5
ゴジラ対エヴァンゲリオン,281,262,-371,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スーパーブラックジャック,316,3749,-1614,0,9,23,1/117.2,1/0.0,1/416.6,1/163.0
スーパーブラックジャック,317,5302,-474,0,3,41,1/120.5,1/0.0,1/1767.3,1/129.3
スーパーブラックジャック,318,1501,2057,0,3,15,1/83.4,1/0.0,1/500.3,1/100.1
チバリヨ2,133,348,-5,2,3,0,1/69.6,1/174.0,1/116.0,1/0.0
チバリヨ2,135,510,-621,2,0,0,1/255.0,1/255.0,1/0.0,1/0.0
チバリヨ2,136,523,-822,0,1,0,1/523.0,1/0.0,1/523.0,1/0.0
ミスタージャグラー,121,2792,364,11,10,0,1/133.0,1/253.8,1/279.2,1/0.0
ミスタージャグラー,122,781,-854,0,2,0,1/390.5,1/0.0,1/390.5,1/0.0
ミスタージャグラー,123,5920,371,25,12,0,1/160.0,1/236.8,1/493.3,1/0.0
モンスターハンターライズ,305,1747,-1724,0,2,5,1/249.6,1/0.0,1/873.5,1/349.4
モンスターハンターライズ,306,2743,-1145,0,7,13,1/137.2,1/0.0,1/391.9,1/211.0
モンスターハンターライズ,307,6021,3548,0,8,52,1/100.3,1/0.0,1/752.6,1/115.8
主役は銭形4,286,483,-75,0,1,5,1/80.5,1/0.0,1/483.0,1/96.6
主役は銭形4,287,645,302,0,2,4,1/107.5,1/0.0,1/322.5,1/161.2
主役は銭形4,288,478,-529,0,1,1,1/239.0,1/0.0,1/478.0,1/478.0
回胴黙示録カイジ 狂宴,232,1362,-1509,3,3,0,1/227.0,1/454.0,1/454.0,1/0.0
回胴黙示録カイジ 狂宴,233,1112,-880,4,2,0,1/185.3,1/278.0,1/556.0,1/0.0
回胴黙示録カイジ 狂宴,235,1838,-711,8,3,0,1/167.1,1/229.8,1/612.7,1/0.0
戦姫絶唱シンフォギア 正義の歌,181,1632,150,0,3,17,1/81.6,1/0.0,1/544.0,1/96.0
戦姫絶唱シンフォギア 正義の歌,182,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦姫絶唱シンフォギア 正義の歌,183,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,282,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,283,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,285,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,327,112,-147,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,328,126,-171,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,330,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
L南国育ち,137,535,-292,2,1,0,1/178.3,1/267.5,1/535.0,1/0.0
L南国育ち,138,299,292,3,1,0,1/74.8,1/99.7,1/299.0,1/0.0
Re:ゼロから始める異世界生活 season2,152,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,153,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴッドイーター リザレクション,273,5364,-2222,0,9,35,1/121.9,1/0.0,1/596.0,1/153.3
ゴッドイーター リザレクション,275,4752,399,0,9,37,1/103.3,1/0.0,1/528.0,1/128.4
ゴブリンスレイヤー,150,1138,597,0,0,5,1/227.6,1/0.0,1/0.0,1/227.6
ゴブリンスレイヤー,151,426,-236,0,0,1,1/426.0,1/0.0,1/0.0,1/426.0
ジャグラーガールズ,116,3208,21,13,7,0,1/160.4,1/246.8,1/458.3,1/0.0
ジャグラーガールズ,117,712,-451,1,2,0,1/237.3,1/712.0,1/356.0,1/0.0
バンドリ！,265,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バンドリ！,266,741,554,0,1,4,1/148.2,1/0.0,1/741.0,1/185.2
ファンキージャグラー2,118,1949,-612,5,7,0,1/162.4,1/389.8,1/278.4,1/0.0
ファンキージャグラー2,120,4335,938,19,16,0,1/123.9,1/228.2,1/270.9,1/0.0
ルパン三世 大航海者の秘宝,267,704,-552,0,3,2,1/140.8,1/0.0,1/234.7,1/352.0
ルパン三世 大航海者の秘宝,268,811,-552,0,2,3,1/162.2,1/0.0,1/405.5,1/270.3
七つの魔剣が支配する,276,2773,-3306,0,9,4,1/213.3,1/0.0,1/308.1,1/693.2
七つの魔剣が支配する,277,5526,81,0,15,57,1/76.8,1/0.0,1/368.4,1/96.9
ディスクアップ2,111,1451,-689,3,4,0,1/207.3,1/483.7,1/362.8,1/0.0
ハイパーラッシュ,112,1245,343,6,2,0,1/155.6,1/207.5,1/622.5,1/0.0
バーサスリヴァイズ,113,1992,-701,4,3,0,1/284.6,1/498.0,1/664.0,1/0.0
新ハナビ,115,997,540,6,3,0,1/110.8,1/166.2,1/332.3,1/0.0
東京喰種,188,6227,5224,0,10,28,1/163.9,1/0.0,1/622.7,1/222.4
にゃんこ大戦争 超神速,200,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ToLOVEるダークネス,201,1101,3422,18,0,7,1/44.0,1/61.2,1/0.0,1/157.3
HEY！エリートサラリーマン鏡,202,1370,-1263,0,2,4,1/228.3,1/0.0,1/685.0,1/342.5
ラブ嬢3～Wご指名はいかがですか?～,203,533,-363,0,2,2,1/133.2,1/0.0,1/266.5,1/266.5
ゾンビランドサガ,205,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バイオハザード5,206,6137,-971,0,11,23,1/180.5,1/0.0,1/557.9,1/266.8
今日から俺は!! パチスロ編,207,4917,-1130,10,13,0,1/213.8,1/491.7,1/378.2,1/0.0
聖戦士ダンバイン,208,624,-552,0,2,6,1/78.0,1/0.0,1/312.0,1/104.0
真・一騎当千,210,565,-847,0,1,1,1/282.5,1/0.0,1/565.0,1/565.0
ゴールデンカムイ,211,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
閃乱カグラ2 SHINOVI MASTER,212,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
マジカルハロウィン8,213,4272,250,22,0,47,1/61.9,1/194.2,1/0.0,1/90.9
頭文字D 2nd,215,1166,-431,0,2,11,1/89.7,1/0.0,1/583.0,1/106.0
L サラリーマン金太郎,216,3021,-2502,0,0,9,1/335.7,1/0.0,1/0.0,1/335.7
バキ 強くなりたくば喰らえ!!!,217,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
とある魔術の禁書目録,218,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
コードギアス 反逆のルルーシュ/復活のルルーシュ,220,5840,5186,0,9,82,1/64.2,1/0.0,1/648.9,1/71.2
