model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,3900,17,15,1/121.9,1/229.4,1/260.0,0
アイムジャグラーEX-TP,804,239,0,0,1/0.0,1/0.0,1/0.0,0
アイムジャグラーEX-TP,805,573,0,1,1/573.0,1/0.0,1/573.0,0
アイムジャグラーEX-TP,881,299,1,0,1/299.0,1/299.0,1/0.0,0
アイムジャグラーEX-TP,882,1895,7,4,1/172.3,1/270.7,1/473.8,0
アイムジャグラーEX-TP,883,2477,13,3,1/154.8,1/190.5,1/825.7,0
アイムジャグラーEX-TP,884,515,1,0,1/515.0,1/515.0,1/0.0,0
アイムジャグラーEX-TP,885,3318,8,7,1/221.2,1/414.8,1/474.0,0
アイムジャグラーEX-TP,886,297,1,0,1/297.0,1/297.0,1/0.0,0
アイムジャグラーEX-TP,887,73,0,0,1/0.0,1/0.0,1/0.0,0
アイムジャグラーEX-TP,888,7356,28,31,1/124.7,1/262.7,1/237.3,0
アイムジャグラーEX-TP,889,1045,4,1,1/209.0,1/261.2,1/1045.0,0
アイムジャグラーEX-TP,890,710,1,1,1/355.0,1/710.0,1/710.0,0
アイムジャグラーEX-TP,891,385,1,0,1/385.0,1/385.0,1/0.0,0
アイムジャグラーEX-TP,892,4629,18,18,1/128.6,1/257.2,1/257.2,0
アイムジャグラーEX-TP,893,922,3,2,1/184.4,1/307.3,1/461.0,0
アイムジャグラーEX-TP,958,2124,8,5,1/163.4,1/265.5,1/424.8,0
アイムジャグラーEX-TP,959,2693,8,8,1/168.3,1/336.6,1/336.6,0
アイムジャグラーEX-TP,960,474,0,1,1/474.0,1/0.0,1/474.0,0
アイムジャグラーEX-TP,961,725,1,1,1/362.5,1/725.0,1/725.0,0
アイムジャグラーEX-TP,962,803,2,2,1/200.8,1/401.5,1/401.5,0
アイムジャグラーEX-TP,963,1188,6,1,1/169.7,1/198.0,1/1188.0,0
アイムジャグラーEX-TP,964,1421,6,2,1/177.6,1/236.8,1/710.5,0
アイムジャグラーEX-TP,965,269,0,1,1/269.0,1/0.0,1/269.0,0
アイムジャグラーEX-TP,966,4188,21,12,1/126.9,1/199.4,1/349.0,0
スマスロ北斗の拳,905,1901,11,5,1/118.8,1/172.8,1/380.2,0
スマスロ北斗の拳,906,1673,65,6,1/23.6,1/25.7,1/278.8,0
スマスロ北斗の拳,907,872,12,3,1/58.1,1/72.7,1/290.7,0
スマスロ北斗の拳,908,138,2,1,1/46.0,1/69.0,1/138.0,0
スマスロ北斗の拳,909,1757,9,4,1/135.2,1/195.2,1/439.2,0
スマスロ北斗の拳,910,119,1,1,1/59.5,1/119.0,1/119.0,0
スマスロ北斗の拳,911,3060,60,9,1/44.3,1/51.0,1/340.0,0
スマスロ北斗の拳,912,124,2,1,1/41.3,1/62.0,1/124.0,0
スマスロ北斗の拳,913,3961,39,11,1/79.2,1/101.6,1/360.1,0
