model_name,unit_no,game,medals,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,7,8482,-132,28,30,0,1/146.2,1/302.9,1/282.7,1/0.0
アイムジャグラーEX-TP,8,4652,-622,15,13,0,1/166.1,1/310.1,1/357.8,1/0.0
アイムジャグラーEX-TP,10,4370,-346,17,9,0,1/168.1,1/257.1,1/485.6,1/0.0
アイムジャグラーEX-TP,107,3281,-493,11,6,0,1/193.0,1/298.3,1/546.8,1/0.0
アイムジャグラーEX-TP,108,4317,-994,13,13,0,1/166.0,1/332.1,1/332.1,1/0.0
アイムジャグラーEX-TP,110,3862,-685,11,12,0,1/167.9,1/351.1,1/321.8,1/0.0
ゴーゴージャグラー3,11,7769,1041,34,27,0,1/127.4,1/228.5,1/287.7,1/0.0
ゴーゴージャグラー3,12,4237,-1023,14,9,0,1/184.2,1/302.6,1/470.8,1/0.0
ゴーゴージャグラー3,13,7471,852,31,27,0,1/128.8,1/241.0,1/276.7,1/0.0
ゴーゴージャグラー3,15,3776,-958,13,8,0,1/179.8,1/290.5,1/472.0,1/0.0
ゴーゴージャグラー3,16,5723,228,23,17,0,1/143.1,1/248.8,1/336.6,1/0.0
ゴーゴージャグラー3,17,8263,4010,43,35,0,1/105.9,1/192.2,1/236.1,1/0.0
ゴーゴージャグラー3,18,4916,-68,19,16,0,1/140.5,1/258.7,1/307.2,1/0.0
ゴーゴージャグラー3,20,6977,-474,27,23,0,1/139.5,1/258.4,1/303.3,1/0.0
ゴーゴージャグラー3,21,2854,-942,8,8,0,1/178.4,1/356.8,1/356.8,1/0.0
ゴーゴージャグラー3,22,7986,-207,28,28,0,1/142.6,1/285.2,1/285.2,1/0.0
からくりサーカス,155,4202,8545,64,17,0,1/51.9,1/65.7,1/247.2,1/0.0
からくりサーカス,156,3919,5310,88,18,0,1/37.0,1/44.5,1/217.7,1/0.0
からくりサーカス,157,1503,-156,21,3,0,1/62.6,1/71.6,1/501.0,1/0.0
からくりサーカス,158,3993,-667,42,12,0,1/73.9,1/95.1,1/332.8,1/0.0
からくりサーカス,160,3549,-3334,19,8,0,1/131.4,1/186.8,1/443.6,1/0.0
からくりサーカス,161,4271,5246,69,22,0,1/46.9,1/61.9,1/194.1,1/0.0
からくりサーカス,162,4336,2895,57,14,0,1/61.1,1/76.1,1/309.7,1/0.0
からくりサーカス,163,4637,-1831,44,9,0,1/87.5,1/105.4,1/515.2,1/0.0
からくりサーカス,165,5981,712,46,15,0,1/98.0,1/130.0,1/398.7,1/0.0
革命機ヴァルヴレイヴ,166,1436,-2105,5,1,0,1/239.3,1/287.2,1/1436.0,1/0.0
革命機ヴァルヴレイヴ,167,2490,-2016,15,2,0,1/146.5,1/166.0,1/1245.0,1/0.0
革命機ヴァルヴレイヴ,168,159,8,2,1,0,1/53.0,1/79.5,1/159.0,1/0.0
革命機ヴァルヴレイヴ,170,1,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,171,544,-156,4,0,0,1/136.0,1/136.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,172,312,956,13,1,0,1/22.3,1/24.0,1/312.0,1/0.0
革命機ヴァルヴレイヴ,173,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,175,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,176,1782,-771,14,2,0,1/111.4,1/127.3,1/891.0,1/0.0
モンキーターンV,253,8206,-2190,0,16,43,1/139.1,1/0.0,1/512.9,1/190.8
モンキーターンV,255,5482,-2321,0,12,31,1/127.5,1/0.0,1/456.8,1/176.8
モンキーターンV,256,5056,-457,0,9,34,1/117.6,1/0.0,1/561.8,1/148.7
モンキーターンV,257,5676,1484,0,11,36,1/120.8,1/0.0,1/516.0,1/157.7
モンキーターンV,258,8478,-3931,0,20,44,1/132.5,1/0.0,1/423.9,1/192.7
押忍！番長4,320,2017,2598,0,2,16,1/112.1,1/0.0,1/1008.5,1/126.1
押忍！番長4,321,1649,-1111,0,3,9,1/137.4,1/0.0,1/549.7,1/183.2
押忍！番長4,322,1379,-854,0,2,7,1/153.2,1/0.0,1/689.5,1/197.0
押忍！番長4,323,1025,-956,0,1,4,1/205.0,1/0.0,1/1025.0,1/256.2
押忍！番長4,325,3034,-1384,0,5,14,1/159.7,1/0.0,1/606.8,1/216.7
スマスロ炎炎ノ消防隊,226,1125,-923,0,3,2,1/225.0,1/0.0,1/375.0,1/562.5
スマスロ炎炎ノ消防隊,227,4198,-742,0,7,20,1/155.5,1/0.0,1/599.7,1/209.9
スマスロ炎炎ノ消防隊,228,1182,-873,0,3,3,1/197.0,1/0.0,1/394.0,1/394.0
スマスロ炎炎ノ消防隊,230,2063,-970,0,6,6,1/171.9,1/0.0,1/343.8,1/343.8
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,221,3696,1950,33,0,45,1/47.4,1/112.0,1/0.0,1/82.1
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,222,316,-547,1,0,0,1/316.0,1/316.0,1/0.0,1/0.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,223,1624,-1245,11,0,7,1/90.2,1/147.6,1/0.0,1/232.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,225,1467,-1843,8,0,2,1/146.7,1/183.4,1/0.0,1/733.5
ハッピージャグラーVIII,128,1861,-323,8,3,0,1/169.2,1/232.6,1/620.3,1/0.0
ハッピージャグラーVIII,130,2124,-1089,4,5,0,1/236.0,1/531.0,1/424.8,1/0.0
ハッピージャグラーVIII,131,5931,-395,17,23,0,1/148.3,1/348.9,1/257.9,1/0.0
ハッピージャグラーVIII,132,7044,1973,33,20,0,1/132.9,1/213.5,1/352.2,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,300,4680,-1938,17,0,12,1/161.4,1/275.3,1/0.0,1/390.0
戦国乙女4 戦乱に閃く炯眼の軍師,301,2343,-1511,7,0,4,1/213.0,1/334.7,1/0.0,1/585.8
戦国乙女4 戦乱に閃く炯眼の軍師,302,6203,4621,40,0,24,1/96.9,1/155.1,1/0.0,1/258.5
戦国乙女4 戦乱に閃く炯眼の軍師,303,2089,-615,12,0,5,1/122.9,1/174.1,1/0.0,1/417.8
沖ドキ!BLACK,73,5556,-1796,26,17,0,1/129.2,1/213.7,1/326.8,1/0.0
沖ドキ!BLACK,75,7200,-3444,30,18,0,1/150.0,1/240.0,1/400.0,1/0.0
沖ドキ!BLACK,76,4804,389,32,12,0,1/109.2,1/150.1,1/400.3,1/0.0
沖ドキ!BLACK,77,3844,2035,30,22,0,1/73.9,1/128.1,1/174.7,1/0.0
ありふれた職業で世界最強,177,327,-321,0,1,1,1/163.5,1/0.0,1/327.0,1/327.0
ありふれた職業で世界最強,178,5153,1693,0,16,32,1/107.4,1/0.0,1/322.1,1/161.0
ありふれた職業で世界最強,180,2096,-1582,0,9,6,1/139.7,1/0.0,1/232.9,1/349.3
ウルトラミラクルジャグラー,125,3948,-487,13,9,0,1/179.5,1/303.7,1/438.7,1/0.0
ウルトラミラクルジャグラー,126,4358,0,19,8,0,1/161.4,1/229.4,1/544.8,1/0.0
ウルトラミラクルジャグラー,127,7323,1710,37,21,0,1/126.3,1/197.9,1/348.7,1/0.0
ガールズ&パンツァー 最終章,261,53,-113,0,1,0,1/53.0,1/0.0,1/53.0,1/0.0
ガールズ&パンツァー 最終章,262,62,-99,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ガールズ&パンツァー 最終章,263,335,54,4,3,0,1/47.9,1/83.8,1/111.7,1/0.0
かぐや様は告らせたい,185,6205,4102,35,5,25,1/95.5,1/177.3,1/1241.0,1/248.2
かぐや様は告らせたい,186,6152,4851,43,8,29,1/76.9,1/143.1,1/769.0,1/212.1
かぐや様は告らせたい,187,7909,-5577,23,10,33,1/119.8,1/343.9,1/790.9,1/239.7
キン肉マン～7人の悪魔超人編～,270,3132,-3172,8,8,0,1/195.8,1/391.5,1/391.5,1/0.0
キン肉マン～7人の悪魔超人編～,271,589,-725,1,1,0,1/294.5,1/589.0,1/589.0,1/0.0
キン肉マン～7人の悪魔超人編～,272,465,67,1,1,0,1/232.5,1/465.0,1/465.0,1/0.0
ゴジラ対エヴァンゲリオン,278,2056,-3030,4,0,0,1/514.0,1/514.0,1/0.0,1/0.0
ゴジラ対エヴァンゲリオン,280,2399,-1225,14,0,8,1/109.0,1/171.4,1/0.0,1/299.9
ゴジラ対エヴァンゲリオン,281,1875,871,8,0,16,1/78.1,1/234.4,1/0.0,1/117.2
スーパーブラックジャック,316,4786,-70,0,8,41,1/97.7,1/0.0,1/598.2,1/116.7
スーパーブラックジャック,317,5342,-1427,0,6,40,1/116.1,1/0.0,1/890.3,1/133.6
スーパーブラックジャック,318,6590,-577,0,8,58,1/99.8,1/0.0,1/823.8,1/113.6
チバリヨ2,133,1672,480,13,6,0,1/88.0,1/128.6,1/278.7,1/0.0
チバリヨ2,135,747,-970,1,1,0,1/373.5,1/747.0,1/747.0,1/0.0
チバリヨ2,136,485,-297,2,3,0,1/97.0,1/242.5,1/161.7,1/0.0
ミスタージャグラー,121,1989,-51,8,4,0,1/165.8,1/248.6,1/497.2,1/0.0
ミスタージャグラー,122,4285,367,19,10,0,1/147.8,1/225.5,1/428.5,1/0.0
ミスタージャグラー,123,2836,-2244,3,4,0,1/405.1,1/945.3,1/709.0,1/0.0
モンスターハンターライズ,305,4177,-2041,0,10,22,1/130.5,1/0.0,1/417.7,1/189.9
モンスターハンターライズ,306,4988,-1701,0,12,31,1/116.0,1/0.0,1/415.7,1/160.9
モンスターハンターライズ,307,6809,1681,0,18,59,1/88.4,1/0.0,1/378.3,1/115.4
主役は銭形4,286,609,-181,0,1,2,1/203.0,1/0.0,1/609.0,1/304.5
主役は銭形4,287,929,-455,0,2,4,1/154.8,1/0.0,1/464.5,1/232.2
主役は銭形4,288,423,-430,0,1,1,1/211.5,1/0.0,1/423.0,1/423.0
回胴黙示録カイジ 狂宴,232,4058,-2214,15,7,0,1/184.5,1/270.5,1/579.7,1/0.0
回胴黙示録カイジ 狂宴,233,1340,-1519,4,2,0,1/223.3,1/335.0,1/670.0,1/0.0
回胴黙示録カイジ 狂宴,235,6184,-305,28,13,0,1/150.8,1/220.9,1/475.7,1/0.0
戦姫絶唱シンフォギア 正義の歌,181,1220,-559,0,2,8,1/122.0,1/0.0,1/610.0,1/152.5
戦姫絶唱シンフォギア 正義の歌,182,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦姫絶唱シンフォギア 正義の歌,183,2956,-1080,0,7,25,1/92.4,1/0.0,1/422.3,1/118.2
聖闘士星矢 海皇覚醒 CUSTOM EDITION,282,971,-118,0,1,8,1/107.9,1/0.0,1/971.0,1/121.4
聖闘士星矢 海皇覚醒 CUSTOM EDITION,283,1087,-515,0,1,8,1/120.8,1/0.0,1/1087.0,1/135.9
聖闘士星矢 海皇覚醒 CUSTOM EDITION,285,2959,2880,0,3,32,1/84.5,1/0.0,1/986.3,1/92.5
転生したらスライムだった件,327,118,-157,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,328,3568,4389,0,8,48,1/63.7,1/0.0,1/446.0,1/74.3
転生したらスライムだった件,330,3678,4883,0,8,51,1/62.3,1/0.0,1/459.8,1/72.1
L南国育ち,137,2632,-840,12,7,0,1/138.5,1/219.3,1/376.0,1/0.0
L南国育ち,138,527,1170,7,4,0,1/47.9,1/75.3,1/131.8,1/0.0
Re:ゼロから始める異世界生活 season2,152,892,-132,8,0,0,1/111.5,1/111.5,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,153,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴッドイーター リザレクション,273,5641,584,0,11,50,1/92.5,1/0.0,1/512.8,1/112.8
ゴッドイーター リザレクション,275,7127,-1627,0,18,52,1/101.8,1/0.0,1/395.9,1/137.1
ゴブリンスレイヤー,150,334,-517,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴブリンスレイヤー,151,3942,4631,0,1,18,1/207.5,1/0.0,1/3942.0,1/219.0
ジャグラーガールズ,116,5114,528,21,19,0,1/127.8,1/243.5,1/269.2,1/0.0
ジャグラーガールズ,117,1382,-705,3,3,0,1/230.3,1/460.7,1/460.7,1/0.0
バンドリ！,265,3157,495,0,6,23,1/108.9,1/0.0,1/526.2,1/137.3
バンドリ！,266,1468,157,0,3,12,1/97.9,1/0.0,1/489.3,1/122.3
ファンキージャグラー2,118,2480,-286,7,9,0,1/155.0,1/354.3,1/275.6,1/0.0
ファンキージャグラー2,120,7212,2254,39,21,0,1/120.2,1/184.9,1/343.4,1/0.0
ルパン三世 大航海者の秘宝,267,5259,2216,0,14,29,1/122.3,1/0.0,1/375.6,1/181.3
ルパン三世 大航海者の秘宝,268,2898,-867,0,4,10,1/207.0,1/0.0,1/724.5,1/289.8
七つの魔剣が支配する,276,3512,-3830,0,9,9,1/195.1,1/0.0,1/390.2,1/390.2
七つの魔剣が支配する,277,4002,-911,0,11,38,1/81.7,1/0.0,1/363.8,1/105.3
ディスクアップ2,111,5132,2011,22,10,0,1/160.4,1/233.3,1/513.2,1/0.0
ハイパーラッシュ,112,5306,-610,19,12,0,1/171.2,1/279.3,1/442.2,1/0.0
バーサスリヴァイズ,113,2200,34,9,2,0,1/200.0,1/244.4,1/1100.0,1/0.0
新ハナビ,115,5805,-2535,10,19,0,1/200.2,1/580.5,1/305.5,1/0.0
東京喰種,188,8059,-5419,0,18,25,1/187.4,1/0.0,1/447.7,1/322.4
にゃんこ大戦争 超神速,200,3143,-2387,0,0,17,1/184.9,1/0.0,1/0.0,1/184.9
ToLOVEるダークネス,201,5709,-1381,36,0,13,1/116.5,1/158.6,1/0.0,1/439.2
HEY！エリートサラリーマン鏡,202,1091,-727,0,1,4,1/218.2,1/0.0,1/1091.0,1/272.8
ラブ嬢3～Wご指名はいかがですか?～,203,360,170,0,1,2,1/120.0,1/0.0,1/360.0,1/180.0
ゾンビランドサガ,205,877,579,14,0,2,1/54.8,1/62.6,1/0.0,1/438.5
バイオハザード5,206,10017,-3005,0,19,35,1/185.5,1/0.0,1/527.2,1/286.2
今日から俺は!! パチスロ編,207,2194,-1427,3,4,0,1/313.4,1/731.3,1/548.5,1/0.0
聖戦士ダンバイン,208,1500,405,0,1,29,1/50.0,1/0.0,1/1500.0,1/51.7
真・一騎当千,210,2259,-1401,0,3,11,1/161.4,1/0.0,1/753.0,1/205.4
ゴールデンカムイ,211,569,-734,0,1,0,1/569.0,1/0.0,1/569.0,1/0.0
閃乱カグラ2 SHINOVI MASTER,212,2113,-1189,0,16,15,1/68.2,1/0.0,1/132.1,1/140.9
マジカルハロウィン8,213,1229,-221,6,0,14,1/61.5,1/204.8,1/0.0,1/87.8
頭文字D 2nd,215,2879,-1670,0,4,16,1/143.9,1/0.0,1/719.8,1/179.9
L サラリーマン金太郎,216,5208,605,0,3,30,1/157.8,1/0.0,1/1736.0,1/173.6
バキ 強くなりたくば喰らえ!!!,217,3380,389,0,11,41,1/65.0,1/0.0,1/307.3,1/82.4
とある魔術の禁書目録,218,16,-23,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
コードギアス 反逆のルルーシュ/復活のルルーシュ,220,955,-556,0,1,6,1/136.4,1/0.0,1/955.0,1/159.2
