model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,2997,8,10,1/166.5,1/374.6,1/299.7,0
アイムジャグラーEX-TP,804,2440,2,6,1/305.0,1/1220.0,1/406.7,0
アイムジャグラーEX-TP,805,423,0,0,1/0.0,1/0.0,1/0.0,0
アイムジャグラーEX-TP,881,6045,23,19,1/143.9,1/262.8,1/318.2,0
アイムジャグラーEX-TP,882,3137,12,7,1/165.1,1/261.4,1/448.1,0
アイムジャグラーEX-TP,883,1708,3,7,1/170.8,1/569.3,1/244.0,0
アイムジャグラーEX-TP,884,3010,10,8,1/167.2,1/301.0,1/376.2,0
アイムジャグラーEX-TP,885,4027,13,10,1/175.1,1/309.8,1/402.7,0
アイムジャグラーEX-TP,886,992,1,0,1/992.0,1/992.0,1/0.0,0
アイムジャグラーEX-TP,887,4056,15,10,1/162.2,1/270.4,1/405.6,0
アイムジャグラーEX-TP,888,6629,28,18,1/144.1,1/236.8,1/368.3,0
アイムジャグラーEX-TP,889,788,2,0,1/394.0,1/394.0,1/0.0,0
アイムジャグラーEX-TP,890,3324,11,12,1/144.5,1/302.2,1/277.0,0
アイムジャグラーEX-TP,891,2316,9,6,1/154.4,1/257.3,1/386.0,0
アイムジャグラーEX-TP,892,6303,32,18,1/126.1,1/197.0,1/350.2,0
アイムジャグラーEX-TP,893,7247,40,18,1/124.9,1/181.2,1/402.6,0
アイムジャグラーEX-TP,958,2889,7,8,1/192.6,1/412.7,1/361.1,0
アイムジャグラーEX-TP,959,5036,27,17,1/114.5,1/186.5,1/296.2,0
アイムジャグラーEX-TP,960,850,2,2,1/212.5,1/425.0,1/425.0,0
アイムジャグラーEX-TP,961,5536,20,15,1/158.2,1/276.8,1/369.1,0
アイムジャグラーEX-TP,962,1046,2,2,1/261.5,1/523.0,1/523.0,0
アイムジャグラーEX-TP,963,698,1,1,1/349.0,1/698.0,1/698.0,0
アイムジャグラーEX-TP,964,3668,9,11,1/183.4,1/407.6,1/333.5,0
アイムジャグラーEX-TP,965,4733,18,11,1/163.2,1/262.9,1/430.3,0
アイムジャグラーEX-TP,966,1807,3,3,1/301.2,1/602.3,1/602.3,0
スマスロ北斗の拳,905,1812,12,4,1/113.2,1/151.0,1/453.0,0
スマスロ北斗の拳,906,1501,55,4,1/25.4,1/27.3,1/375.2,0
スマスロ北斗の拳,907,951,23,3,1/36.6,1/41.3,1/317.0,0
スマスロ北斗の拳,908,2152,23,4,1/79.7,1/93.6,1/538.0,0
