model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,6789,28,16,1/154.3,1/242.5,1/424.3,0
アイムジャグラーEX-TP,804,382,1,0,1/382.0,1/382.0,1/0.0,0
アイムジャグラーEX-TP,805,909,2,1,1/303.0,1/454.5,1/909.0,0
アイムジャグラーEX-TP,806,4061,13,12,1/162.4,1/312.4,1/338.4,0
アイムジャグラーEX-TP,807,709,1,0,1/709.0,1/709.0,1/0.0,0
アイムジャグラーEX-TP,808,3456,12,13,1/138.2,1/288.0,1/265.8,0
アイムジャグラーEX-TP,809,283,0,0,1/0.0,1/0.0,1/0.0,0
アイムジャグラーEX-TP,810,321,0,1,1/321.0,1/0.0,1/321.0,0
アイムジャグラーEX-TP,881,1840,5,3,1/230.0,1/368.0,1/613.3,0
アイムジャグラーEX-TP,882,3752,19,7,1/144.3,1/197.5,1/536.0,0
アイムジャグラーEX-TP,883,294,0,0,1/0.0,1/0.0,1/0.0,0
アイムジャグラーEX-TP,884,2711,12,3,1/180.7,1/225.9,1/903.7,0
アイムジャグラーEX-TP,885,3489,13,13,1/134.2,1/268.4,1/268.4,0
アイムジャグラーEX-TP,886,2114,8,5,1/162.6,1/264.2,1/422.8,0
アイムジャグラーEX-TP,887,1765,5,4,1/196.1,1/353.0,1/441.2,0
アイムジャグラーEX-TP,888,2062,8,2,1/206.2,1/257.8,1/1031.0,0
アイムジャグラーEX-TP,889,1906,5,6,1/173.3,1/381.2,1/317.7,0
アイムジャグラーEX-TP,890,1218,2,1,1/406.0,1/609.0,1/1218.0,0
アイムジャグラーEX-TP,891,2010,1,5,1/335.0,1/2010.0,1/402.0,0
アイムジャグラーEX-TP,892,757,1,1,1/378.5,1/757.0,1/757.0,0
アイムジャグラーEX-TP,893,1460,7,6,1/112.3,1/208.6,1/243.3,0
アイムジャグラーEX-TP,958,1441,3,5,1/180.1,1/480.3,1/288.2,0
アイムジャグラーEX-TP,959,1697,7,3,1/169.7,1/242.4,1/565.7,0
アイムジャグラーEX-TP,960,513,0,0,1/0.0,1/0.0,1/0.0,0
アイムジャグラーEX-TP,961,3540,20,2,1/160.9,1/177.0,1/1770.0,0
アイムジャグラーEX-TP,962,1045,0,3,1/348.3,1/0.0,1/348.3,0
アイムジャグラーEX-TP,963,1806,4,4,1/225.8,1/451.5,1/451.5,0
アイムジャグラーEX-TP,964,3849,19,11,1/128.3,1/202.6,1/349.9,0
アイムジャグラーEX-TP,965,1645,5,3,1/205.6,1/329.0,1/548.3,0
アイムジャグラーEX-TP,966,1338,4,1,1/267.6,1/334.5,1/1338.0,0
スマスロ北斗の拳,905,2827,20,5,1/113.1,1/141.3,1/565.4,0
スマスロ北斗の拳,906,4608,30,10,1/115.2,1/153.6,1/460.8,0
スマスロ北斗の拳,907,853,8,2,1/85.3,1/106.6,1/426.5,0
スマスロ北斗の拳,908,1668,4,3,1/238.3,1/417.0,1/556.0,0
スマスロ北斗の拳,909,5100,59,19,1/65.4,1/86.4,1/268.4,0
スマスロ北斗の拳,910,2211,17,4,1/105.3,1/130.1,1/552.8,0
スマスロ北斗の拳,911,2426,45,8,1/45.8,1/53.9,1/303.2,0
スマスロ北斗の拳,912,2567,26,5,1/82.8,1/98.7,1/513.4,0
スマスロ北斗の拳,913,7339,32,14,1/159.5,1/229.3,1/524.2,0
スマスロ北斗の拳,914,671,9,1,1/67.1,1/74.6,1/671.0,0
スマスロ北斗の拳,915,3544,36,9,1/78.8,1/98.4,1/393.8,0
スマスロ北斗の拳,916,561,19,1,1/28.1,1/29.5,1/561.0,0
スマスロ北斗の拳,917,442,3,1,1/110.5,1/147.3,1/442.0,0
スマスロ北斗の拳,918,2070,20,4,1/86.2,1/103.5,1/517.5,0
スマスロ北斗の拳,919,882,6,2,1/110.2,1/147.0,1/441.0,0
スマスロ北斗の拳,934,3947,30,8,1/103.9,1/131.6,1/493.4,0
スマスロ北斗の拳,935,1537,14,3,1/90.4,1/109.8,1/512.3,0
スマスロ北斗の拳,936,379,21,1,1/17.2,1/18.0,1/379.0,0
スマスロ北斗の拳,937,1624,38,4,1/38.7,1/42.7,1/406.0,0
スマスロ北斗の拳,938,3015,16,7,1/131.1,1/188.4,1/430.7,0
スマスロ北斗の拳,939,1451,22,3,1/58.0,1/66.0,1/483.7,0
スマスロ北斗の拳,940,1826,17,4,1/87.0,1/107.4,1/456.5,0
スマスロ北斗の拳,941,4946,90,15,1/47.1,1/55.0,1/329.7,0
スマスロ北斗の拳,942,3142,25,9,1/92.4,1/125.7,1/349.1,0
スマスロ北斗の拳,943,4364,33,11,1/99.2,1/132.2,1/396.7,0
スマスロ北斗の拳,944,4619,52,14,1/70.0,1/88.8,1/329.9,0
スマスロ北斗の拳,945,622,3,1,1/155.5,1/207.3,1/622.0,0
スマスロ北斗の拳,946,3789,39,11,1/75.8,1/97.2,1/344.5,0
マイジャグラーV,894,1951,3,6,1/216.8,1/650.3,1/325.2,0
マイジャグラーV,895,3470,8,11,1/182.6,1/433.8,1/315.5,0
マイジャグラーV,896,2813,10,5,1/187.5,1/281.3,1/562.6,0
マイジャグラーV,897,4321,6,10,1/270.1,1/720.2,1/432.1,0
マイジャグラーV,898,4980,16,14,1/166.0,1/311.2,1/355.7,0
マイジャグラーV,899,662,0,2,1/331.0,1/0.0,1/331.0,0
マイジャグラーV,900,7819,32,30,1/126.1,1/244.3,1/260.6,0
マイジャグラーV,901,476,1,0,1/476.0,1/476.0,1/0.0,0
マイジャグラーV,902,8408,32,32,1/131.4,1/262.8,1/262.8,0
マイジャグラーV,903,1130,3,2,1/226.0,1/376.7,1/565.0,0
マイジャグラーV,904,6648,17,18,1/189.9,1/391.1,1/369.3,0
マイジャグラーV,947,3496,12,11,1/152.0,1/291.3,1/317.8,0
マイジャグラーV,948,6771,32,21,1/127.8,1/211.6,1/322.4,0
マイジャグラーV,949,4543,19,10,1/156.7,1/239.1,1/454.3,0
マイジャグラーV,950,2134,9,1,1/213.4,1/237.1,1/2134.0,0
マイジャグラーV,951,2190,12,5,1/128.8,1/182.5,1/438.0,0
マイジャグラーV,952,5289,15,20,1/151.1,1/352.6,1/264.4,0
マイジャグラーV,953,346,0,0,1/0.0,1/0.0,1/0.0,0
マイジャグラーV,954,6032,31,19,1/120.6,1/194.6,1/317.5,0
マイジャグラーV,955,5370,20,14,1/157.9,1/268.5,1/383.6,0
マイジャグラーV,956,3007,9,7,1/187.9,1/334.1,1/429.6,0
マイジャグラーV,957,2838,15,2,1/166.9,1/189.2,1/1419.0,0
甲鉄城のカバネリ,741,4273,32,17,1/87.2,1/133.5,1/251.4,0
甲鉄城のカバネリ,742,660,2,3,1/132.0,1/330.0,1/220.0,0
甲鉄城のカバネリ,743,3465,22,14,1/96.2,1/157.5,1/247.5,0
甲鉄城のカバネリ,744,636,13,4,1/37.4,1/48.9,1/159.0,0
甲鉄城のカバネリ,745,1562,6,4,1/156.2,1/260.3,1/390.5,0
甲鉄城のカバネリ,746,785,11,2,1/60.4,1/71.4,1/392.5,0
甲鉄城のカバネリ,747,409,4,2,1/68.2,1/102.2,1/204.5,0
甲鉄城のカバネリ,748,2318,14,13,1/85.9,1/165.6,1/178.3,0
甲鉄城のカバネリ,749,0,0,0,1/0.0,1/0.0,1/0.0,0
甲鉄城のカバネリ,750,1529,7,4,1/139.0,1/218.4,1/382.2,0
甲鉄城のカバネリ,751,604,9,3,1/50.3,1/67.1,1/201.3,0
甲鉄城のカバネリ,752,1114,8,3,1/101.3,1/139.2,1/371.3,0
甲鉄城のカバネリ,753,1346,5,5,1/134.6,1/269.2,1/269.2,0
甲鉄城のカバネリ,754,636,7,4,1/57.8,1/90.9,1/159.0,0
甲鉄城のカバネリ,755,1943,31,9,1/48.6,1/62.7,1/215.9,0
からくりサーカス,1018,650,1,2,1/216.7,1/650.0,1/325.0,0
からくりサーカス,1019,717,6,1,1/102.4,1/119.5,1/717.0,0
からくりサーカス,1020,3566,12,8,1/178.3,1/297.2,1/445.8,0
からくりサーカス,1021,3036,12,8,1/151.8,1/253.0,1/379.5,0
からくりサーカス,1022,2076,16,6,1/94.4,1/129.8,1/346.0,0
からくりサーカス,1023,1338,41,10,1/26.2,1/32.6,1/133.8,0
