model_name,unit_no,game,medals,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,236,3097,-1976,21,5,0,1/119.1,1/147.5,1/619.4,1/0.0
スマスロ北斗の拳,237,188,-81,2,1,0,1/62.7,1/94.0,1/188.0,1/0.0
スマスロ北斗の拳,238,6373,1693,86,14,0,1/63.7,1/74.1,1/455.2,1/0.0
スマスロ北斗の拳,250,494,-387,3,2,0,1/98.8,1/164.7,1/247.0,1/0.0
スマスロ北斗の拳,251,2704,-614,23,10,0,1/81.9,1/117.6,1/270.4,1/0.0
スマスロ北斗の拳,252,1573,319,21,2,0,1/68.4,1/74.9,1/786.5,1/0.0
スマスロ北斗の拳,308,313,295,5,1,0,1/52.2,1/62.6,1/313.0,1/0.0
スマスロ北斗の拳,310,4940,535,55,14,0,1/71.6,1/89.8,1/352.9,1/0.0
スマスロ北斗の拳,311,728,-963,1,1,0,1/364.0,1/728.0,1/728.0,1/0.0
スマスロ北斗の拳,312,1245,-642,9,3,0,1/103.8,1/138.3,1/415.0,1/0.0
スマスロ北斗の拳,313,1753,-690,12,4,0,1/109.6,1/146.1,1/438.2,1/0.0
スマスロ北斗の拳,315,2158,463,29,5,0,1/63.5,1/74.4,1/431.6,1/0.0
アイムジャグラーEX-TP,1,3298,112,12,11,0,1/143.4,1/274.8,1/299.8,1/0.0
アイムジャグラーEX-TP,2,3523,-221,13,8,0,1/167.8,1/271.0,1/440.4,1/0.0
アイムジャグラーEX-TP,3,2545,885,12,9,0,1/121.2,1/212.1,1/282.8,1/0.0
アイムジャグラーEX-TP,5,4652,-72,17,12,0,1/160.4,1/273.6,1/387.7,1/0.0
アイムジャグラーEX-TP,6,1050,-583,1,4,0,1/210.0,1/1050.0,1/262.5,1/0.0
アイムジャグラーEX-TP,7,1817,-6,9,0,0,1/201.9,1/201.9,1/0.0,1/0.0
アイムジャグラーEX-TP,8,3564,-754,11,10,0,1/169.7,1/324.0,1/356.4,1/0.0
アイムジャグラーEX-TP,10,4070,-210,13,15,0,1/145.4,1/313.1,1/271.3,1/0.0
アイムジャグラーEX-TP,125,1860,-335,6,7,0,1/143.1,1/310.0,1/265.7,1/0.0
アイムジャグラーEX-TP,126,6399,772,27,21,0,1/133.3,1/237.0,1/304.7,1/0.0
アイムジャグラーEX-TP,127,2440,-436,9,3,0,1/203.3,1/271.1,1/813.3,1/0.0
ゴーゴージャグラー3,11,7824,1165,35,30,0,1/120.4,1/223.5,1/260.8,1/0.0
ゴーゴージャグラー3,12,4186,-292,16,13,0,1/144.3,1/261.6,1/322.0,1/0.0
ゴーゴージャグラー3,13,1870,449,11,2,0,1/143.8,1/170.0,1/935.0,1/0.0
ゴーゴージャグラー3,15,1232,-957,2,4,0,1/205.3,1/616.0,1/308.0,1/0.0
ゴーゴージャグラー3,16,1063,-188,3,4,0,1/151.9,1/354.3,1/265.8,1/0.0
ゴーゴージャグラー3,17,3624,1679,22,8,0,1/120.8,1/164.7,1/453.0,1/0.0
ゴーゴージャグラー3,18,1676,-29,5,8,0,1/128.9,1/335.2,1/209.5,1/0.0
ゴーゴージャグラー3,20,2171,-1539,3,6,0,1/241.2,1/723.7,1/361.8,1/0.0
ゴーゴージャグラー3,21,1510,123,7,5,0,1/125.8,1/215.7,1/302.0,1/0.0
ゴーゴージャグラー3,22,3993,429,17,8,0,1/159.7,1/234.9,1/499.1,1/0.0
からくりサーカス,155,68,-103,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
からくりサーカス,156,257,-335,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
からくりサーカス,157,902,-1217,1,3,0,1/225.5,1/902.0,1/300.7,1/0.0
からくりサーカス,158,1464,-2167,2,2,0,1/366.0,1/732.0,1/732.0,1/0.0
からくりサーカス,160,2548,6758,48,10,0,1/43.9,1/53.1,1/254.8,1/0.0
からくりサーカス,161,1225,-1724,2,2,0,1/306.2,1/612.5,1/612.5,1/0.0
からくりサーカス,162,887,-660,6,2,0,1/110.9,1/147.8,1/443.5,1/0.0
からくりサーカス,163,3761,-2120,33,13,0,1/81.8,1/114.0,1/289.3,1/0.0
からくりサーカス,165,609,-365,5,1,0,1/101.5,1/121.8,1/609.0,1/0.0
革命機ヴァルヴレイヴ,166,4385,1334,43,3,0,1/95.3,1/102.0,1/1461.7,1/0.0
革命機ヴァルヴレイヴ,167,1,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,168,1,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,170,2,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,171,1,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,172,2125,6790,72,4,0,1/28.0,1/29.5,1/531.2,1/0.0
革命機ヴァルヴレイヴ,173,1,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,175,1015,5651,52,0,0,1/19.5,1/19.5,1/0.0,1/0.0
革命機ヴァルヴレイヴ,176,1,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
モンキーターンV,253,1912,-1278,0,5,8,1/147.1,1/0.0,1/382.4,1/239.0
モンキーターンV,255,5203,-227,0,12,32,1/118.2,1/0.0,1/433.6,1/162.6
モンキーターンV,256,2210,-492,0,5,16,1/105.2,1/0.0,1/442.0,1/138.1
モンキーターンV,257,8853,1311,0,10,46,1/158.1,1/0.0,1/885.3,1/192.5
モンキーターンV,258,5179,-2026,0,11,32,1/120.4,1/0.0,1/470.8,1/161.8
押忍！番長4,320,122,-147,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,321,1672,-404,0,3,7,1/167.2,1/0.0,1/557.3,1/238.9
押忍！番長4,322,1,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,323,653,-279,0,1,3,1/163.2,1/0.0,1/653.0,1/217.7
押忍！番長4,325,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ炎炎ノ消防隊,226,946,-483,0,2,3,1/189.2,1/0.0,1/473.0,1/315.3
スマスロ炎炎ノ消防隊,227,5522,1739,0,10,34,1/125.5,1/0.0,1/552.2,1/162.4
スマスロ炎炎ノ消防隊,228,367,-462,0,1,0,1/367.0,1/0.0,1/367.0,1/0.0
スマスロ炎炎ノ消防隊,230,382,-446,0,1,0,1/382.0,1/0.0,1/382.0,1/0.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,221,1731,-1225,12,0,8,1/86.5,1/144.2,1/0.0,1/216.4
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,222,1930,-2244,15,0,3,1/107.2,1/128.7,1/0.0,1/643.3
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,223,1179,-308,8,0,8,1/73.7,1/147.4,1/0.0,1/147.4
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,225,2383,760,15,0,25,1/59.6,1/158.9,1/0.0,1/95.3
ハッピージャグラーVIII,128,1989,-743,4,9,0,1/153.0,1/497.2,1/221.0,1/0.0
ハッピージャグラーVIII,130,844,-391,2,0,0,1/422.0,1/422.0,1/0.0,1/0.0
ハッピージャグラーVIII,131,3355,622,16,10,0,1/129.0,1/209.7,1/335.5,1/0.0
ハッピージャグラーVIII,132,560,-478,1,0,0,1/560.0,1/560.0,1/0.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,300,1785,-1386,8,0,3,1/162.3,1/223.1,1/0.0,1/595.0
戦国乙女4 戦乱に閃く炯眼の軍師,301,2063,-2423,5,0,2,1/294.7,1/412.6,1/0.0,1/1031.5
戦国乙女4 戦乱に閃く炯眼の軍師,302,1270,1341,8,0,6,1/90.7,1/158.8,1/0.0,1/211.7
戦国乙女4 戦乱に閃く炯眼の軍師,303,93,-157,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
沖ドキ!BLACK,73,3856,-3944,6,11,0,1/226.8,1/642.7,1/350.5,1/0.0
沖ドキ!BLACK,75,987,1034,10,5,0,1/65.8,1/98.7,1/197.4,1/0.0
沖ドキ!BLACK,76,2472,575,17,8,0,1/98.9,1/145.4,1/309.0,1/0.0
沖ドキ!BLACK,77,1460,78,10,4,0,1/104.3,1/146.0,1/365.0,1/0.0
Re:ゼロから始める異世界生活 season2,152,829,1961,30,2,0,1/25.9,1/27.6,1/414.5,1/0.0
Re:ゼロから始める異世界生活 season2,153,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,207,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ありふれた職業で世界最強,177,948,391,0,1,4,1/189.6,1/0.0,1/948.0,1/237.0
ありふれた職業で世界最強,178,1586,1061,0,3,6,1/176.2,1/0.0,1/528.7,1/264.3
ありふれた職業で世界最強,180,2077,-1050,0,6,7,1/159.8,1/0.0,1/346.2,1/296.7
ウルトラミラクルジャグラー,107,1952,-214,8,4,0,1/162.7,1/244.0,1/488.0,1/0.0
ウルトラミラクルジャグラー,108,812,-169,3,1,0,1/203.0,1/270.7,1/812.0,1/0.0
ウルトラミラクルジャグラー,110,6999,556,29,20,0,1/142.8,1/241.3,1/349.9,1/0.0
ガールズ&パンツァー 最終章,261,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ガールズ&パンツァー 最終章,262,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ガールズ&パンツァー 最終章,263,598,-260,6,4,0,1/59.8,1/99.7,1/149.5,1/0.0
かぐや様は告らせたい,185,5123,-151,24,5,25,1/94.9,1/213.5,1/1024.6,1/204.9
かぐや様は告らせたい,186,4753,-2097,17,7,21,1/105.6,1/279.6,1/679.0,1/226.3
かぐや様は告らせたい,187,5473,-776,22,9,21,1/105.2,1/248.8,1/608.1,1/260.6
キン肉マン～7人の悪魔超人編～,270,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
キン肉マン～7人の悪魔超人編～,271,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
キン肉マン～7人の悪魔超人編～,272,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴジラ対エヴァンゲリオン,278,90,-147,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴジラ対エヴァンゲリオン,280,763,-157,4,0,4,1/95.4,1/190.8,1/0.0,1/190.8
ゴジラ対エヴァンゲリオン,281,544,-69,6,0,2,1/68.0,1/90.7,1/0.0,1/272.0
スーパーブラックジャック,316,1605,-702,0,3,9,1/133.8,1/0.0,1/535.0,1/178.3
スーパーブラックジャック,317,4012,-174,0,2,38,1/100.3,1/0.0,1/2006.0,1/105.6
スーパーブラックジャック,318,1047,-1141,0,0,3,1/349.0,1/0.0,1/0.0,1/349.0
チバリヨ2,133,522,-804,0,1,0,1/522.0,1/0.0,1/522.0,1/0.0
チバリヨ2,135,755,-481,3,3,0,1/125.8,1/251.7,1/251.7,1/0.0
チバリヨ2,136,2374,-3433,3,2,0,1/474.8,1/791.3,1/1187.0,1/0.0
ミスタージャグラー,121,2286,-1674,3,5,0,1/285.8,1/762.0,1/457.2,1/0.0
ミスタージャグラー,122,2791,825,14,10,0,1/116.3,1/199.4,1/279.1,1/0.0
ミスタージャグラー,123,906,118,4,2,0,1/151.0,1/226.5,1/453.0,1/0.0
モンスターハンターライズ,305,2915,-2198,0,7,13,1/145.8,1/0.0,1/416.4,1/224.2
モンスターハンターライズ,306,6782,-487,0,12,53,1/104.3,1/0.0,1/565.2,1/128.0
モンスターハンターライズ,307,1114,-594,0,3,6,1/123.8,1/0.0,1/371.3,1/185.7
主役は銭形4,286,1028,55,0,2,5,1/146.9,1/0.0,1/514.0,1/205.6
主役は銭形4,287,1016,-592,0,3,4,1/145.1,1/0.0,1/338.7,1/254.0
主役は銭形4,288,691,-435,0,2,3,1/138.2,1/0.0,1/345.5,1/230.3
回胴黙示録カイジ 狂宴,232,4874,5202,45,7,0,1/93.7,1/108.3,1/696.3,1/0.0
回胴黙示録カイジ 狂宴,233,1945,-47,12,4,0,1/121.6,1/162.1,1/486.2,1/0.0
回胴黙示録カイジ 狂宴,235,4146,518,20,9,0,1/143.0,1/207.3,1/460.7,1/0.0
戦姫絶唱シンフォギア 正義の歌,181,690,-494,0,3,5,1/86.2,1/0.0,1/230.0,1/138.0
戦姫絶唱シンフォギア 正義の歌,182,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦姫絶唱シンフォギア 正義の歌,183,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,282,2043,-464,0,1,16,1/120.2,1/0.0,1/2043.0,1/127.7
聖闘士星矢 海皇覚醒 CUSTOM EDITION,283,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,285,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,327,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,328,1163,-223,0,2,8,1/116.3,1/0.0,1/581.5,1/145.4
転生したらスライムだった件,330,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
L南国育ち,137,811,-1145,0,2,0,1/405.5,1/0.0,1/405.5,1/0.0
L南国育ち,138,222,50,1,2,0,1/74.0,1/222.0,1/111.0,1/0.0
ゴッドイーター リザレクション,273,984,-780,0,3,6,1/109.3,1/0.0,1/328.0,1/164.0
ゴッドイーター リザレクション,275,1678,-833,0,3,10,1/129.1,1/0.0,1/559.3,1/167.8
ゴブリンスレイヤー,150,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴブリンスレイヤー,151,1504,-1036,0,0,3,1/501.3,1/0.0,1/0.0,1/501.3
ジャグラーガールズ,116,442,-291,1,0,0,1/442.0,1/442.0,1/0.0,1/0.0
ジャグラーガールズ,117,2900,192,14,6,0,1/145.0,1/207.1,1/483.3,1/0.0
バンドリ！,265,3747,-341,0,8,18,1/144.1,1/0.0,1/468.4,1/208.2
バンドリ！,266,1830,256,0,3,12,1/122.0,1/0.0,1/610.0,1/152.5
ファンキージャグラー2,118,5949,638,25,18,0,1/138.3,1/238.0,1/330.5,1/0.0
ファンキージャグラー2,120,963,-212,4,0,0,1/240.8,1/240.8,1/0.0,1/0.0
ルパン三世 大航海者の秘宝,267,755,-589,0,2,3,1/151.0,1/0.0,1/377.5,1/251.7
ルパン三世 大航海者の秘宝,268,2140,2943,0,5,17,1/97.3,1/0.0,1/428.0,1/125.9
七つの魔剣が支配する,276,3786,-1906,0,11,32,1/88.0,1/0.0,1/344.2,1/118.3
七つの魔剣が支配する,277,6572,1940,0,13,47,1/109.5,1/0.0,1/505.5,1/139.8
ディスクアップ2,111,3742,-2256,7,8,0,1/249.5,1/534.6,1/467.8,1/0.0
ハイパーラッシュ,112,1464,704,7,3,0,1/146.4,1/209.1,1/488.0,1/0.0
バーサスリヴァイズ,113,903,-289,2,3,0,1/180.6,1/451.5,1/301.0,1/0.0
新ハナビ,115,1790,-489,5,4,0,1/198.9,1/358.0,1/447.5,1/0.0
東京喰種,188,8101,3521,0,16,38,1/150.0,1/0.0,1/506.3,1/213.2
にゃんこ大戦争 超神速,200,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ToLOVEるダークネス,201,1572,3974,17,0,6,1/68.3,1/92.5,1/0.0,1/262.0
HEY！エリートサラリーマン鏡,202,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ラブ嬢3～Wご指名はいかがですか?～,203,95,-137,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゾンビランドサガ,205,1390,-1113,8,0,1,1/154.4,1/173.8,1/0.0,1/1390.0
バイオハザード5,206,5492,-2065,0,6,15,1/261.5,1/0.0,1/915.3,1/366.1
聖戦士ダンバイン,208,1857,-601,0,3,29,1/58.0,1/0.0,1/619.0,1/64.0
真・一騎当千,210,3217,-1202,0,5,20,1/128.7,1/0.0,1/643.4,1/160.8
ゴールデンカムイ,211,13,-23,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
閃乱カグラ2 SHINOVI MASTER,212,866,-202,0,11,9,1/43.3,1/0.0,1/78.7,1/96.2
マジカルハロウィン8,213,811,-217,4,0,5,1/90.1,1/202.8,1/0.0,1/162.2
頭文字D 2nd,215,1039,206,0,2,10,1/86.6,1/0.0,1/519.5,1/103.9
L サラリーマン金太郎,216,942,-684,0,0,5,1/188.4,1/0.0,1/0.0,1/188.4
バキ 強くなりたくば喰らえ!!!,217,2165,5442,0,1,44,1/48.1,1/0.0,1/2165.0,1/49.2
とある魔術の禁書目録,218,236,-291,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
コードギアス 反逆のルルーシュ/復活のルルーシュ,220,2517,803,0,3,30,1/76.3,1/0.0,1/839.0,1/83.9
