model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,2917,7,9,1/182.3,1/416.7,1/324.1,0
アイムジャグラーEX-TP,804,3239,12,9,1/154.2,1/269.9,1/359.9,0
アイムジャグラーEX-TP,805,1728,6,5,1/157.1,1/288.0,1/345.6,0
アイムジャグラーEX-TP,881,1197,3,2,1/239.4,1/399.0,1/598.5,0
アイムジャグラーEX-TP,882,4702,21,5,1/180.8,1/223.9,1/940.4,0
アイムジャグラーEX-TP,883,5294,21,14,1/151.3,1/252.1,1/378.1,0
アイムジャグラーEX-TP,884,6545,31,20,1/128.3,1/211.1,1/327.2,0
アイムジャグラーEX-TP,885,6788,28,17,1/150.8,1/242.4,1/399.3,0
アイムジャグラーEX-TP,886,6479,24,17,1/158.0,1/270.0,1/381.1,0
アイムジャグラーEX-TP,887,6668,26,18,1/151.5,1/256.5,1/370.4,0
アイムジャグラーEX-TP,888,2488,3,8,1/226.2,1/829.3,1/311.0,0
アイムジャグラーEX-TP,889,1681,3,4,1/240.1,1/560.3,1/420.2,0
アイムジャグラーEX-TP,890,6487,25,20,1/144.2,1/259.5,1/324.4,0
アイムジャグラーEX-TP,891,4477,17,6,1/194.7,1/263.4,1/746.2,0
アイムジャグラーEX-TP,892,2951,7,9,1/184.4,1/421.6,1/327.9,0
アイムジャグラーEX-TP,893,1890,5,5,1/189.0,1/378.0,1/378.0,0
アイムジャグラーEX-TP,958,6431,25,30,1/116.9,1/257.2,1/214.4,0
アイムジャグラーEX-TP,959,6198,26,12,1/163.1,1/238.4,1/516.5,0
アイムジャグラーEX-TP,960,5290,22,16,1/139.2,1/240.5,1/330.6,0
アイムジャグラーEX-TP,961,4498,17,10,1/166.6,1/264.6,1/449.8,0
アイムジャグラーEX-TP,962,1517,2,2,1/379.2,1/758.5,1/758.5,0
アイムジャグラーEX-TP,963,1478,5,1,1/246.3,1/295.6,1/1478.0,0
アイムジャグラーEX-TP,964,8424,33,28,1/138.1,1/255.3,1/300.9,0
アイムジャグラーEX-TP,965,2648,8,8,1/165.5,1/331.0,1/331.0,0
アイムジャグラーEX-TP,966,5307,20,12,1/165.8,1/265.4,1/442.2,0
スマスロ北斗の拳,905,4100,60,11,1/57.7,1/68.3,1/372.7,0
スマスロ北斗の拳,906,944,3,2,1/188.8,1/314.7,1/472.0,0
スマスロ北斗の拳,907,1319,42,1,1/30.7,1/31.4,1/1319.0,0
スマスロ北斗の拳,908,1622,3,2,1/324.4,1/540.7,1/811.0,0
スマスロ北斗の拳,909,2298,26,8,1/67.6,1/88.4,1/287.2,0
スマスロ北斗の拳,910,1640,10,4,1/117.1,1/164.0,1/410.0,0
スマスロ北斗の拳,911,1117,4,1,1/223.4,1/279.2,1/1117.0,0
スマスロ北斗の拳,912,3054,26,6,1/95.4,1/117.5,1/509.0,0
スマスロ北斗の拳,913,1830,49,6,1/33.3,1/37.3,1/305.0,0
スマスロ北斗の拳,914,1692,60,1,1/27.7,1/28.2,1/1692.0,0
スマスロ北斗の拳,915,4089,21,10,1/131.9,1/194.7,1/408.9,0
スマスロ北斗の拳,916,1396,16,3,1/73.5,1/87.2,1/465.3,0
スマスロ北斗の拳,935,2786,78,8,1/32.4,1/35.7,1/348.2,0
スマスロ北斗の拳,936,1763,15,4,1/92.8,1/117.5,1/440.8,0
スマスロ北斗の拳,937,2312,21,4,1/92.5,1/110.1,1/578.0,0
スマスロ北斗の拳,938,1270,11,2,1/97.7,1/115.5,1/635.0,0
スマスロ北斗の拳,939,2224,20,5,1/89.0,1/111.2,1/444.8,0
スマスロ北斗の拳,940,2477,28,9,1/66.9,1/88.5,1/275.2,0
スマスロ北斗の拳,941,2780,30,11,1/67.8,1/92.7,1/252.7,0
スマスロ北斗の拳,942,2341,25,5,1/78.0,1/93.6,1/468.2,0
スマスロ北斗の拳,943,3058,34,5,1/78.4,1/89.9,1/611.6,0
スマスロ北斗の拳,944,771,4,3,1/110.1,1/192.8,1/257.0,0
スマスロ北斗の拳,945,2241,17,5,1/101.9,1/131.8,1/448.2,0
スマスロ北斗の拳,946,1205,4,2,1/200.8,1/301.2,1/602.5,0
マイジャグラーV,894,5866,19,17,1/162.9,1/308.7,1/345.1,0
マイジャグラーV,895,1265,1,2,1/421.7,1/1265.0,1/632.5,0
マイジャグラーV,896,6855,25,16,1/167.2,1/274.2,1/428.4,0
マイジャグラーV,897,4286,17,13,1/142.9,1/252.1,1/329.7,0
マイジャグラーV,898,5137,16,12,1/183.5,1/321.1,1/428.1,0
マイジャグラーV,899,5765,23,13,1/160.1,1/250.7,1/443.5,0
マイジャグラーV,900,3024,9,8,1/177.9,1/336.0,1/378.0,0
マイジャグラーV,901,7428,32,26,1/128.1,1/232.1,1/285.7,0
マイジャグラーV,902,2553,6,7,1/196.4,1/425.5,1/364.7,0
マイジャグラーV,903,7742,33,19,1/148.9,1/234.6,1/407.5,0
マイジャグラーV,904,4533,11,10,1/215.9,1/412.1,1/453.3,0
マイジャグラーV,947,6141,16,22,1/161.6,1/383.8,1/279.1,0
マイジャグラーV,948,3542,15,5,1/177.1,1/236.1,1/708.4,0
マイジャグラーV,949,4211,16,9,1/168.4,1/263.2,1/467.9,0
マイジャグラーV,950,7668,36,19,1/139.4,1/213.0,1/403.6,0
マイジャグラーV,951,7256,31,25,1/129.6,1/234.1,1/290.2,0
マイジャグラーV,952,3502,11,8,1/184.3,1/318.4,1/437.8,0
マイジャグラーV,953,4996,17,11,1/178.4,1/293.9,1/454.2,0
マイジャグラーV,954,4889,17,15,1/152.8,1/287.6,1/325.9,0
マイジャグラーV,955,2434,4,8,1/202.8,1/608.5,1/304.2,0
マイジャグラーV,956,5818,26,16,1/138.5,1/223.8,1/363.6,0
マイジャグラーV,957,4028,12,13,1/161.1,1/335.7,1/309.8,0
からくりサーカス,1017,375,20,2,1/17.0,1/18.8,1/187.5,0
からくりサーカス,1018,3996,24,8,1/124.9,1/166.5,1/499.5,0
からくりサーカス,1019,3747,45,14,1/63.5,1/83.3,1/267.6,0
からくりサーカス,1020,2331,5,7,1/194.2,1/466.2,1/333.0,0
からくりサーカス,1021,753,25,2,1/27.9,1/30.1,1/376.5,0
からくりサーカス,1022,1174,4,3,1/167.7,1/293.5,1/391.3,0
からくりサーカス,1023,1521,40,3,1/35.4,1/38.0,1/507.0,0
からくりサーカス,1024,1995,9,5,1/142.5,1/221.7,1/399.0,0
からくりサーカス,1025,2271,34,9,1/52.8,1/66.8,1/252.3,0
からくりサーカス,1026,96,0,0,1/0.0,1/0.0,1/0.0,0
からくりサーカス,1027,990,8,5,1/76.2,1/123.8,1/198.0,0
からくりサーカス,1028,1322,26,2,1/47.2,1/50.8,1/661.0,0
モンキーターンV,706,3362,18,10,1/120.1,1/186.8,1/336.2,0
モンキーターンV,823,1647,8,4,1/137.2,1/205.9,1/411.8,0
モンキーターンV,824,952,7,2,1/105.8,1/136.0,1/476.0,0
モンキーターンV,825,4642,49,15,1/72.5,1/94.7,1/309.5,0
モンキーターンV,826,1144,3,3,1/190.7,1/381.3,1/381.3,0
モンキーターンV,827,1364,9,3,1/113.7,1/151.6,1/454.7,0
モンキーターンV,828,3204,45,13,1/55.2,1/71.2,1/246.5,0
モンキーターンV,829,3447,28,8,1/95.8,1/123.1,1/430.9,0
モンキーターンV,830,1863,21,6,1/69.0,1/88.7,1/310.5,0
モンキーターンV,831,2633,21,9,1/87.8,1/125.4,1/292.6,0
モンキーターンV,832,2485,14,7,1/118.3,1/177.5,1/355.0,0
モンキーターンV,833,4558,27,16,1/106.0,1/168.8,1/284.9,0
ゴーゴージャグラー3,865,4937,11,21,1/154.3,1/448.8,1/235.1,0
ゴーゴージャグラー3,866,5984,27,21,1/124.7,1/221.6,1/285.0,0
ゴーゴージャグラー3,867,3462,10,12,1/157.4,1/346.2,1/288.5,0
ゴーゴージャグラー3,868,5707,16,22,1/150.2,1/356.7,1/259.4,0
ゴーゴージャグラー3,869,3802,18,7,1/152.1,1/211.2,1/543.1,0
ゴーゴージャグラー3,870,5847,20,25,1/129.9,1/292.4,1/233.9,0
ゴーゴージャグラー3,871,2597,10,4,1/185.5,1/259.7,1/649.2,0
ゴーゴージャグラー3,872,3749,17,14,1/120.9,1/220.5,1/267.8,0
ゴーゴージャグラー3,873,5821,27,20,1/123.9,1/215.6,1/291.1,0
ゴーゴージャグラー3,874,2230,4,4,1/278.8,1/557.5,1/557.5,0
ゴーゴージャグラー3,875,3986,16,9,1/159.4,1/249.1,1/442.9,0
ドラゴンハナハナ～閃光～‐30,1101,503,2,2,1/125.8,1/251.5,1/251.5,0
ドラゴンハナハナ～閃光～‐30,1102,255,1,0,1/255.0,1/255.0,1/0.0,0
ドラゴンハナハナ～閃光～‐30,1103,507,2,1,1/169.0,1/253.5,1/507.0,0
ドラゴンハナハナ～閃光～‐30,1104,2062,10,4,1/147.3,1/206.2,1/515.5,0
ドラゴンハナハナ～閃光～‐30,1105,394,2,0,1/197.0,1/197.0,1/0.0,0
ドラゴンハナハナ～閃光～‐30,1106,3031,12,9,1/144.3,1/252.6,1/336.8,0
ドラゴンハナハナ～閃光～‐30,1107,197,1,0,1/197.0,1/197.0,1/0.0,0
ドラゴンハナハナ～閃光～‐30,1108,1299,5,1,1/216.5,1/259.8,1/1299.0,0
ドラゴンハナハナ～閃光～‐30,1109,483,3,0,1/161.0,1/161.0,1/0.0,0
ドラゴンハナハナ～閃光～‐30,1110,2262,9,4,1/174.0,1/251.3,1/565.5,0
沖ドキ!GOLD‐30,1090,3276,6,10,1/204.8,1/546.0,1/327.6,0
沖ドキ!GOLD‐30,1091,3420,23,9,1/106.9,1/148.7,1/380.0,0
沖ドキ!GOLD‐30,1092,580,9,2,1/52.7,1/64.4,1/290.0,0
沖ドキ!GOLD‐30,1093,1172,1,1,1/586.0,1/1172.0,1/1172.0,0
沖ドキ!GOLD‐30,1094,252,9,0,1/28.0,1/28.0,1/0.0,0
沖ドキ!GOLD‐30,1095,4343,19,8,1/160.9,1/228.6,1/542.9,0
沖ドキ!GOLD‐30,1096,883,10,1,1/80.3,1/88.3,1/883.0,0
沖ドキ!GOLD‐30,1097,4774,4,7,1/434.0,1/1193.5,1/682.0,0
沖ドキ!GOLD‐30,1098,115,0,0,1/0.0,1/0.0,1/0.0,0
沖ドキ!GOLD‐30,1099,4098,16,13,1/141.3,1/256.1,1/315.2,0
かぐや様は告らせたい,987,663,3,0,1/221.0,1/221.0,1/0.0,0
