model_name,unit_no,game,medals,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
ゴーゴージャグラー3,22,2025,-912,5,4,0,1/225.0,1/405.0,1/506.2,1/0.0
からくりサーカス,155,1552,-2325,1,2,0,1/517.3,1/1552.0,1/776.0,1/0.0
からくりサーカス,156,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
からくりサーカス,157,1482,640,18,6,0,1/61.8,1/82.3,1/247.0,1/0.0
からくりサーカス,158,1131,-955,9,3,0,1/94.2,1/125.7,1/377.0,1/0.0
からくりサーカス,160,3208,-1876,27,9,0,1/89.1,1/118.8,1/356.4,1/0.0
からくりサーカス,161,1188,379,15,3,0,1/66.0,1/79.2,1/396.0,1/0.0
からくりサーカス,162,292,1240,12,1,0,1/22.5,1/24.3,1/292.0,1/0.0
からくりサーカス,163,3005,-3729,8,7,0,1/200.3,1/375.6,1/429.3,1/0.0
からくりサーカス,165,3240,-2236,25,6,0,1/104.5,1/129.6,1/540.0,1/0.0
革命機ヴァルヴレイヴ,166,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,167,1717,-1788,9,1,0,1/171.7,1/190.8,1/1717.0,1/0.0
革命機ヴァルヴレイヴ,168,26,-43,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,170,176,-284,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,171,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,172,392,1574,13,0,0,1/30.2,1/30.2,1/0.0,1/0.0
革命機ヴァルヴレイヴ,173,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,175,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,176,2,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
モンキーターンV,253,1052,-1254,0,2,2,1/263.0,1/0.0,1/526.0,1/526.0
モンキーターンV,255,969,-576,0,3,5,1/121.1,1/0.0,1/323.0,1/193.8
モンキーターンV,256,3614,-1153,0,9,22,1/116.6,1/0.0,1/401.6,1/164.3
モンキーターンV,257,2899,1404,0,8,26,1/85.3,1/0.0,1/362.4,1/111.5
モンキーターンV,258,4404,-483,0,6,15,1/209.7,1/0.0,1/734.0,1/293.6
押忍！番長4,320,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,321,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,322,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,323,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,325,1488,503,0,2,8,1/148.8,1/0.0,1/744.0,1/186.0
スマスロ炎炎ノ消防隊,226,252,-322,0,1,0,1/252.0,1/0.0,1/252.0,1/0.0
スマスロ炎炎ノ消防隊,227,259,-284,0,1,0,1/259.0,1/0.0,1/259.0,1/0.0
スマスロ炎炎ノ消防隊,228,739,-1046,0,2,0,1/369.5,1/0.0,1/369.5,1/0.0
スマスロ炎炎ノ消防隊,230,431,-127,0,1,2,1/143.7,1/0.0,1/431.0,1/215.5
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,221,525,-108,5,0,4,1/58.3,1/105.0,1/0.0,1/131.2
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,222,36,-35,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,223,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,225,64,-90,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハッピージャグラーVIII,128,1005,-220,2,5,0,1/143.6,1/502.5,1/201.0,1/0.0
ハッピージャグラーVIII,130,813,447,4,3,0,1/116.1,1/203.2,1/271.0,1/0.0
ハッピージャグラーVIII,131,6495,1755,27,30,0,1/113.9,1/240.6,1/216.5,1/0.0
ハッピージャグラーVIII,132,1512,-690,3,4,0,1/216.0,1/504.0,1/378.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,300,1510,1147,10,0,4,1/107.9,1/151.0,1/0.0,1/377.5
戦国乙女4 戦乱に閃く炯眼の軍師,301,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,302,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,303,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
沖ドキ!BLACK,73,1401,-1432,3,3,0,1/233.5,1/467.0,1/467.0,1/0.0
沖ドキ!BLACK,75,4775,-878,27,9,0,1/132.6,1/176.9,1/530.6,1/0.0
沖ドキ!BLACK,76,409,-140,2,1,0,1/136.3,1/204.5,1/409.0,1/0.0
沖ドキ!BLACK,77,3558,-1356,13,14,0,1/131.8,1/273.7,1/254.1,1/0.0
ありふれた職業で世界最強,177,465,-362,0,1,2,1/155.0,1/0.0,1/465.0,1/232.5
ありふれた職業で世界最強,178,764,-41,0,2,5,1/109.1,1/0.0,1/382.0,1/152.8
ありふれた職業で世界最強,180,1483,-116,0,6,8,1/105.9,1/0.0,1/247.2,1/185.4
ウルトラミラクルジャグラー,125,942,-288,2,3,0,1/188.4,1/471.0,1/314.0,1/0.0
ウルトラミラクルジャグラー,126,2337,-358,8,6,0,1/166.9,1/292.1,1/389.5,1/0.0
ウルトラミラクルジャグラー,127,1446,-705,4,1,0,1/289.2,1/361.5,1/1446.0,1/0.0
ガールズ&パンツァー 最終章,261,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ガールズ&パンツァー 最終章,262,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ガールズ&パンツァー 最終章,263,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
かぐや様は告らせたい,185,4,-8,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
かぐや様は告らせたい,186,3728,553,21,5,17,1/86.7,1/177.5,1/745.6,1/219.3
かぐや様は告らせたい,187,3029,-985,13,5,16,1/89.1,1/233.0,1/605.8,1/189.3
キン肉マン～7人の悪魔超人編～,270,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
キン肉マン～7人の悪魔超人編～,271,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
キン肉マン～7人の悪魔超人編～,272,338,-371,1,1,0,1/169.0,1/338.0,1/338.0,1/0.0
ゴジラ対エヴァンゲリオン,278,794,-928,3,0,0,1/264.7,1/264.7,1/0.0,1/0.0
ゴジラ対エヴァンゲリオン,280,300,-391,1,0,0,1/300.0,1/300.0,1/0.0,1/0.0
ゴジラ対エヴァンゲリオン,281,65,-77,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スーパーブラックジャック,316,4067,-336,0,7,38,1/90.4,1/0.0,1/581.0,1/107.0
スーパーブラックジャック,317,2153,-395,0,3,15,1/119.6,1/0.0,1/717.7,1/143.5
スーパーブラックジャック,318,2883,-2423,0,4,16,1/144.2,1/0.0,1/720.8,1/180.2
チバリヨ2,133,410,791,5,3,0,1/51.2,1/82.0,1/136.7,1/0.0
チバリヨ2,135,704,-1000,1,1,0,1/352.0,1/704.0,1/704.0,1/0.0
チバリヨ2,136,1040,-1714,0,2,0,1/520.0,1/0.0,1/520.0,1/0.0
ミスタージャグラー,121,1715,177,6,5,0,1/155.9,1/285.8,1/343.0,1/0.0
ミスタージャグラー,122,2525,221,10,7,0,1/148.5,1/252.5,1/360.7,1/0.0
ミスタージャグラー,123,2637,-292,9,8,0,1/155.1,1/293.0,1/329.6,1/0.0
モンスターハンターライズ,305,919,-907,0,1,2,1/306.3,1/0.0,1/919.0,1/459.5
モンスターハンターライズ,306,1284,-95,0,4,10,1/91.7,1/0.0,1/321.0,1/128.4
モンスターハンターライズ,307,1979,-2167,0,4,6,1/197.9,1/0.0,1/494.8,1/329.8
主役は銭形4,286,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
主役は銭形4,287,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
主役は銭形4,288,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
回胴黙示録カイジ 狂宴,232,2981,4259,30,6,0,1/82.8,1/99.4,1/496.8,1/0.0
回胴黙示録カイジ 狂宴,233,570,1115,7,1,0,1/71.2,1/81.4,1/570.0,1/0.0
回胴黙示録カイジ 狂宴,235,2192,-1923,8,5,0,1/168.6,1/274.0,1/438.4,1/0.0
戦姫絶唱シンフォギア 正義の歌,181,3270,-1035,0,9,30,1/83.8,1/0.0,1/363.3,1/109.0
戦姫絶唱シンフォギア 正義の歌,182,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦姫絶唱シンフォギア 正義の歌,183,699,-437,0,1,5,1/116.5,1/0.0,1/699.0,1/139.8
聖闘士星矢 海皇覚醒 CUSTOM EDITION,282,998,-1180,0,0,3,1/332.7,1/0.0,1/0.0,1/332.7
聖闘士星矢 海皇覚醒 CUSTOM EDITION,283,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,285,480,207,0,1,5,1/80.0,1/0.0,1/480.0,1/96.0
転生したらスライムだった件,327,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,328,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,330,27,-27,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
L南国育ち,137,207,-335,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
L南国育ち,138,324,-446,0,1,0,1/324.0,1/0.0,1/324.0,1/0.0
Re:ゼロから始める異世界生活 season2,152,382,220,6,0,0,1/63.7,1/63.7,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,153,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴッドイーター リザレクション,273,4779,-1830,0,12,32,1/108.6,1/0.0,1/398.2,1/149.3
ゴッドイーター リザレクション,275,1900,291,0,3,14,1/111.8,1/0.0,1/633.3,1/135.7
ゴブリンスレイヤー,150,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴブリンスレイヤー,151,22,-39,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ジャグラーガールズ,116,563,-226,2,0,0,1/281.5,1/281.5,1/0.0,1/0.0
ジャグラーガールズ,117,830,-439,1,3,0,1/207.5,1/830.0,1/276.7,1/0.0
バンドリ！,265,406,135,0,1,3,1/101.5,1/0.0,1/406.0,1/135.3
バンドリ！,266,582,-900,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ファンキージャグラー2,118,1355,-622,3,5,0,1/169.4,1/451.7,1/271.0,1/0.0
ファンキージャグラー2,120,1331,-534,2,6,0,1/166.4,1/665.5,1/221.8,1/0.0
ルパン三世 大航海者の秘宝,267,182,-291,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ルパン三世 大航海者の秘宝,268,701,-662,0,2,3,1/140.2,1/0.0,1/350.5,1/233.7
七つの魔剣が支配する,276,3723,6319,0,4,23,1/137.9,1/0.0,1/930.8,1/161.9
七つの魔剣が支配する,277,966,-591,0,2,8,1/96.6,1/0.0,1/483.0,1/120.8
ディスクアップ2,111,9502,2421,40,11,0,1/186.3,1/237.6,1/863.8,1/0.0
ハイパーラッシュ,112,2406,-860,8,1,0,1/267.3,1/300.8,1/2406.0,1/0.0
バーサスリヴァイズ,113,458,-622,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
新ハナビ,115,5546,692,21,19,0,1/138.7,1/264.1,1/291.9,1/0.0
東京喰種,188,5042,-4213,0,14,14,1/180.1,1/0.0,1/360.1,1/360.1
にゃんこ大戦争 超神速,200,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ToLOVEるダークネス,201,2217,-1744,10,0,5,1/147.8,1/221.7,1/0.0,1/443.4
HEY！エリートサラリーマン鏡,202,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ラブ嬢3～Wご指名はいかがですか?～,203,108,-177,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゾンビランドサガ,205,21,-31,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バイオハザード5,206,5971,4300,0,13,27,1/149.3,1/0.0,1/459.3,1/221.1
今日から俺は!! パチスロ編,207,2187,-806,4,2,0,1/364.5,1/546.8,1/1093.5,1/0.0
聖戦士ダンバイン,208,1062,896,0,3,27,1/35.4,1/0.0,1/354.0,1/39.3
真・一騎当千,210,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴールデンカムイ,211,6258,1994,0,14,61,1/83.4,1/0.0,1/447.0,1/102.6
閃乱カグラ2 SHINOVI MASTER,212,408,-500,0,2,0,1/204.0,1/0.0,1/204.0,1/0.0
マジカルハロウィン8,213,1,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
頭文字D 2nd,215,2590,3329,0,3,43,1/56.3,1/0.0,1/863.3,1/60.2
L サラリーマン金太郎,216,2278,2015,0,2,27,1/78.6,1/0.0,1/1139.0,1/84.4
バキ 強くなりたくば喰らえ!!!,217,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
とある魔術の禁書目録,218,719,-553,0,3,2,1/143.8,1/0.0,1/239.7,1/359.5
コードギアス 反逆のルルーシュ/復活のルルーシュ,220,506,575,0,1,6,1/72.3,1/0.0,1/506.0,1/84.3
