model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,4151,21,6,1/153.7,1/197.7,1/691.8,0
アイムジャグラーEX-TP,804,99,0,0,1/0.0,1/0.0,1/0.0,0
アイムジャグラーEX-TP,805,2501,14,6,1/125.0,1/178.6,1/416.8,0
アイムジャグラーEX-TP,881,1030,5,1,1/171.7,1/206.0,1/1030.0,0
アイムジャグラーEX-TP,882,296,0,0,1/0.0,1/0.0,1/0.0,0
アイムジャグラーEX-TP,883,4380,15,8,1/190.4,1/292.0,1/547.5,0
アイムジャグラーEX-TP,884,1193,3,3,1/198.8,1/397.7,1/397.7,0
アイムジャグラーEX-TP,885,713,0,1,1/713.0,1/0.0,1/713.0,0
アイムジャグラーEX-TP,886,438,1,0,1/438.0,1/438.0,1/0.0,0
アイムジャグラーEX-TP,887,2428,10,5,1/161.9,1/242.8,1/485.6,0
アイムジャグラーEX-TP,888,3868,19,12,1/124.8,1/203.6,1/322.3,0
アイムジャグラーEX-TP,889,5512,19,16,1/157.5,1/290.1,1/344.5,0
アイムジャグラーEX-TP,890,353,2,0,1/176.5,1/176.5,1/0.0,0
アイムジャグラーEX-TP,891,1232,4,6,1/123.2,1/308.0,1/205.3,0
アイムジャグラーEX-TP,892,836,1,0,1/836.0,1/836.0,1/0.0,0
アイムジャグラーEX-TP,893,1223,1,3,1/305.8,1/1223.0,1/407.7,0
アイムジャグラーEX-TP,958,1159,4,0,1/289.8,1/289.8,1/0.0,0
アイムジャグラーEX-TP,959,2208,8,2,1/220.8,1/276.0,1/1104.0,0
アイムジャグラーEX-TP,960,463,1,0,1/463.0,1/463.0,1/0.0,0
アイムジャグラーEX-TP,961,3589,15,14,1/123.8,1/239.3,1/256.4,0
アイムジャグラーEX-TP,962,335,1,0,1/335.0,1/335.0,1/0.0,0
アイムジャグラーEX-TP,963,5194,27,10,1/140.4,1/192.4,1/519.4,0
アイムジャグラーEX-TP,964,1115,3,2,1/223.0,1/371.7,1/557.5,0
アイムジャグラーEX-TP,965,4582,9,21,1/152.7,1/509.1,1/218.2,0
アイムジャグラーEX-TP,966,4554,15,13,1/162.6,1/303.6,1/350.3,0
スマスロ北斗の拳,905,3368,43,12,1/61.2,1/78.3,1/280.7,0
スマスロ北斗の拳,906,2747,11,4,1/183.1,1/249.7,1/686.8,0
スマスロ北斗の拳,907,2775,38,13,1/54.4,1/73.0,1/213.5,0
スマスロ北斗の拳,908,886,8,2,1/88.6,1/110.8,1/443.0,0
スマスロ北斗の拳,909,4253,49,15,1/66.5,1/86.8,1/283.5,0
スマスロ北斗の拳,910,157,1,1,1/78.5,1/157.0,1/157.0,0
スマスロ北斗の拳,911,479,13,1,1/34.2,1/36.8,1/479.0,0
スマスロ北斗の拳,912,1736,18,3,1/82.7,1/96.4,1/578.7,0
スマスロ北斗の拳,913,827,37,1,1/21.8,1/22.4,1/827.0,0
スマスロ北斗の拳,914,92,4,1,1/18.4,1/23.0,1/92.0,0
スマスロ北斗の拳,915,1103,9,2,1/100.3,1/122.6,1/551.5,0
スマスロ北斗の拳,916,1664,16,6,1/75.6,1/104.0,1/277.3,0
スマスロ北斗の拳,935,1867,11,3,1/133.4,1/169.7,1/622.3,0
スマスロ北斗の拳,936,863,10,2,1/71.9,1/86.3,1/431.5,0
スマスロ北斗の拳,937,1045,11,2,1/80.4,1/95.0,1/522.5,0
スマスロ北斗の拳,938,1366,11,3,1/97.6,1/124.2,1/455.3,0
スマスロ北斗の拳,939,439,7,1,1/54.9,1/62.7,1/439.0,0
スマスロ北斗の拳,940,402,9,2,1/36.5,1/44.7,1/201.0,0
スマスロ北斗の拳,941,710,6,2,1/88.8,1/118.3,1/355.0,0
スマスロ北斗の拳,942,481,1,1,1/240.5,1/481.0,1/481.0,0
スマスロ北斗の拳,943,2944,26,8,1/86.6,1/113.2,1/368.0,0
スマスロ北斗の拳,944,1671,2,2,1/417.8,1/835.5,1/835.5,0
スマスロ北斗の拳,945,943,11,3,1/67.4,1/85.7,1/314.3,0
スマスロ北斗の拳,946,1853,13,4,1/109.0,1/142.5,1/463.2,0
マイジャグラーV,894,2808,12,9,1/133.7,1/234.0,1/312.0,0
マイジャグラーV,895,1411,2,0,1/705.5,1/705.5,1/0.0,0
マイジャグラーV,896,1165,2,2,1/291.2,1/582.5,1/582.5,0
マイジャグラーV,897,3348,16,9,1/133.9,1/209.2,1/372.0,0
マイジャグラーV,898,1993,6,4,1/199.3,1/332.2,1/498.2,0
マイジャグラーV,899,4093,14,12,1/157.4,1/292.4,1/341.1,0
マイジャグラーV,900,1347,5,4,1/149.7,1/269.4,1/336.8,0
マイジャグラーV,901,6405,26,19,1/142.3,1/246.3,1/337.1,0
マイジャグラーV,902,2556,8,6,1/182.6,1/319.5,1/426.0,0
マイジャグラーV,903,913,0,1,1/913.0,1/0.0,1/913.0,0
マイジャグラーV,904,1597,9,0,1/177.4,1/177.4,1/0.0,0
マイジャグラーV,947,2963,13,5,1/164.6,1/227.9,1/592.6,0
マイジャグラーV,948,2311,13,4,1/135.9,1/177.8,1/577.8,0
マイジャグラーV,949,5164,25,10,1/147.5,1/206.6,1/516.4,0
マイジャグラーV,950,780,3,0,1/260.0,1/260.0,1/0.0,0
マイジャグラーV,951,2212,6,7,1/170.2,1/368.7,1/316.0,0
マイジャグラーV,952,2962,7,8,1/197.5,1/423.1,1/370.2,0
マイジャグラーV,953,4118,11,14,1/164.7,1/374.4,1/294.1,0
マイジャグラーV,954,1888,9,1,1/188.8,1/209.8,1/1888.0,0
マイジャグラーV,955,2195,5,3,1/274.4,1/439.0,1/731.7,0
マイジャグラーV,956,6035,18,19,1/163.1,1/335.3,1/317.6,0
マイジャグラーV,957,710,1,1,1/355.0,1/710.0,1/710.0,0
甲鉄城のカバネリ,741,296,9,1,1/29.6,1/32.9,1/296.0,0
甲鉄城のカバネリ,742,1311,5,5,1/131.1,1/262.2,1/262.2,0
甲鉄城のカバネリ,743,1019,7,4,1/92.6,1/145.6,1/254.8,0
甲鉄城のカバネリ,744,0,0,0,1/0.0,1/0.0,1/0.0,0
甲鉄城のカバネリ,745,520,7,3,1/52.0,1/74.3,1/173.3,0
甲鉄城のカバネリ,746,307,12,3,1/20.5,1/25.6,1/102.3,0
甲鉄城のカバネリ,747,247,4,2,1/41.2,1/61.8,1/123.5,0
甲鉄城のカバネリ,748,491,1,1,1/245.5,1/491.0,1/491.0,0
甲鉄城のカバネリ,749,666,3,2,1/133.2,1/222.0,1/333.0,0
甲鉄城のカバネリ,750,150,3,2,1/30.0,1/50.0,1/75.0,0
甲鉄城のカバネリ,751,0,0,0,1/0.0,1/0.0,1/0.0,0
甲鉄城のカバネリ,752,0,0,0,1/0.0,1/0.0,1/0.0,0
甲鉄城のカバネリ,753,675,2,2,1/168.8,1/337.5,1/337.5,0
甲鉄城のカバネリ,754,0,0,0,1/0.0,1/0.0,1/0.0,0
甲鉄城のカバネリ,755,2206,8,11,1/116.1,1/275.8,1/200.5,0
からくりサーカス,1017,1386,27,5,1/43.3,1/51.3,1/277.2,0
からくりサーカス,1018,217,0,1,1/217.0,1/0.0,1/217.0,0
からくりサーカス,1019,2735,16,7,1/118.9,1/170.9,1/390.7,0
からくりサーカス,1020,1546,34,7,1/37.7,1/45.5,1/220.9,0
からくりサーカス,1021,1470,24,4,1/52.5,1/61.2,1/367.5,0
からくりサーカス,1022,2682,22,9,1/86.5,1/121.9,1/298.0,0
からくりサーカス,1023,615,14,2,1/38.4,1/43.9,1/307.5,0
からくりサーカス,1024,188,8,1,1/20.9,1/23.5,1/188.0,0
からくりサーカス,1025,113,0,1,1/113.0,1/0.0,1/113.0,0
からくりサーカス,1026,687,18,4,1/31.2,1/38.2,1/171.8,0
からくりサーカス,1027,502,9,2,1/45.6,1/55.8,1/251.0,0
からくりサーカス,1028,640,4,1,1/128.0,1/160.0,1/640.0,0
ゴーゴージャグラー3,865,2140,9,5,1/152.9,1/237.8,1/428.0,0
ゴーゴージャグラー3,866,384,1,0,1/384.0,1/384.0,1/0.0,0
ゴーゴージャグラー3,867,2907,6,10,1/181.7,1/484.5,1/290.7,0
ゴーゴージャグラー3,868,2210,9,5,1/157.9,1/245.6,1/442.0,0
ゴーゴージャグラー3,869,869,2,2,1/217.2,1/434.5,1/434.5,0
ゴーゴージャグラー3,870,505,1,1,1/252.5,1/505.0,1/505.0,0
ゴーゴージャグラー3,871,2592,9,4,1/199.4,1/288.0,1/648.0,0
ゴーゴージャグラー3,872,572,2,2,1/143.0,1/286.0,1/286.0,0
ゴーゴージャグラー3,873,4933,21,14,1/140.9,1/234.9,1/352.4,0
ゴーゴージャグラー3,874,683,2,1,1/227.7,1/341.5,1/683.0,0
ゴーゴージャグラー3,875,2602,11,11,1/118.3,1/236.5,1/236.5,0
ドラゴンハナハナ～閃光～‐30,1101,358,1,0,1/358.0,1/358.0,1/0.0,0
ドラゴンハナハナ～閃光～‐30,1102,1157,7,1,1/144.6,1/165.3,1/1157.0,0
ドラゴンハナハナ～閃光～‐30,1103,1733,8,4,1/144.4,1/216.6,1/433.2,0
ドラゴンハナハナ～閃光～‐30,1104,76,0,0,1/0.0,1/0.0,1/0.0,0
ドラゴンハナハナ～閃光～‐30,1105,1435,8,2,1/143.5,1/179.4,1/717.5,0
ドラゴンハナハナ～閃光～‐30,1106,318,2,0,1/159.0,1/159.0,1/0.0,0
ドラゴンハナハナ～閃光～‐30,1107,77,0,0,1/0.0,1/0.0,1/0.0,0
ドラゴンハナハナ～閃光～‐30,1108,305,0,1,1/305.0,1/0.0,1/305.0,0
ドラゴンハナハナ～閃光～‐30,1109,230,0,0,1/0.0,1/0.0,1/0.0,0
ドラゴンハナハナ～閃光～‐30,1110,779,1,0,1/779.0,1/779.0,1/0.0,0
モンキーターンV,823,2906,23,8,1/93.7,1/126.3,1/363.2,0
モンキーターンV,824,636,1,1,1/318.0,1/636.0,1/636.0,0
モンキーターンV,825,1762,9,4,1/135.5,1/195.8,1/440.5,0
モンキーターンV,826,1719,14,6,1/86.0,1/122.8,1/286.5,0
モンキーターンV,827,2107,17,8,1/84.3,1/123.9,1/263.4,0
モンキーターンV,828,2515,17,8,1/100.6,1/147.9,1/314.4,0
モンキーターンV,829,2497,41,12,1/47.1,1/60.9,1/208.1,0
モンキーターンV,830,3718,20,9,1/128.2,1/185.9,1/413.1,0
モンキーターンV,831,3052,18,8,1/117.4,1/169.6,1/381.5,0
モンキーターンV,832,599,3,1,1/149.8,1/199.7,1/599.0,0
沖ドキ!GOLD‐30,1090,2019,31,9,1/50.5,1/65.1,1/224.3,0
沖ドキ!GOLD‐30,1091,2307,2,2,1/576.8,1/1153.5,1/1153.5,0
沖ドキ!GOLD‐30,1092,293,4,2,1/48.8,1/73.2,1/146.5,0
沖ドキ!GOLD‐30,1093,459,4,0,1/114.8,1/114.8,1/0.0,0
沖ドキ!GOLD‐30,1094,872,1,0,1/872.0,1/872.0,1/0.0,0
沖ドキ!GOLD‐30,1095,81,0,0,1/0.0,1/0.0,1/0.0,0
沖ドキ!GOLD‐30,1096,878,9,1,1/87.8,1/97.6,1/878.0,0
沖ドキ!GOLD‐30,1097,167,0,0,1/0.0,1/0.0,1/0.0,0
沖ドキ!GOLD‐30,1098,1005,3,1,1/251.2,1/335.0,1/1005.0,0
沖ドキ!GOLD‐30,1099,302,0,0,1/0.0,1/0.0,1/0.0,0
革命機ヴァルヴレイヴ,1008,382,1,1,1/191.0,1/382.0,1/382.0,0
革命機ヴァルヴレイヴ,1009,857,7,0,1/122.4,1/122.4,1/0.0,0
革命機ヴァルヴレイヴ,1010,0,0,0,1/0.0,1/0.0,1/0.0,0
革命機ヴァルヴレイヴ,1011,0,0,0,1/0.0,1/0.0,1/0.0,0
革命機ヴァルヴレイヴ,1012,0,0,0,1/0.0,1/0.0,1/0.0,0
革命機ヴァルヴレイヴ,1013,161,0,0,1/0.0,1/0.0,1/0.0,0
革命機ヴァルヴレイヴ,1014,0,0,0,1/0.0,1/0.0,1/0.0,0
革命機ヴァルヴレイヴ,1015,396,2,1,1/132.0,1/198.0,1/396.0,0
革命機ヴァルヴレイヴ,1016,677,5,0,1/135.4,1/135.4,1/0.0,0
ゴッドイーター リザレクション,849,506,6,1,1/72.3,1/84.3,1/506.0,0
ゴッドイーター リザレクション,850,1702,14,4,1/94.6,1/121.6,1/425.5,0
ゴッドイーター リザレクション,851,604,9,2,1/54.9,1/67.1,1/302.0,0
ゴッドイーター リザレクション,852,2199,26,6,1/68.7,1/84.6,1/366.5,0
ゴッドイーター リザレクション,853,654,3,2,1/130.8,1/218.0,1/327.0,0
ゴッドイーター リザレクション,854,2578,56,15,1/36.3,1/46.0,1/171.9,0
ゴッドイーター リザレクション,855,593,3,1,1/148.2,1/197.7,1/593.0,0
ゴッドイーター リザレクション,856,1903,10,5,1/126.9,1/190.3,1/380.6,0
モンスターハンターライズ,857,3886,13,7,1/194.3,1/298.9,1/555.1,0
モンスターハンターライズ,858,2305,20,9,1/79.5,1/115.2,1/256.1,0
モンスターハンターライズ,859,2386,41,11,1/45.9,1/58.2,1/216.9,0
モンスターハンターライズ,860,3824,33,12,1/85.0,1/115.9,1/318.7,0
モンスターハンターライズ,861,929,6,3,1/103.2,1/154.8,1/309.7,0
モンスターハンターライズ,862,3394,41,15,1/60.6,1/82.8,1/226.3,0
モンスターハンターライズ,863,1958,31,7,1/51.5,1/63.2,1/279.7,0
モンスターハンターライズ,864,1618,6,4,1/161.8,1/269.7,1/404.5,0
かぐや様は告らせたい,987,6295,30,5,1/179.9,1/209.8,1/1259.0,0
かぐや様は告らせたい,988,0,0,0,1/0.0,1/0.0,1/0.0,0
かぐや様は告らせたい,989,1756,55,0,1/31.9,1/31.9,1/0.0,0
かぐや様は告らせたい,990,3093,13,3,1/193.3,1/237.9,1/1031.0,0
かぐや様は告らせたい,991,2591,11,4,1/172.7,1/235.5,1/647.8,0
かぐや様は告らせたい,992,2435,6,5,1/221.4,1/405.8,1/487.0,0
かぐや様は告らせたい,993,2538,5,5,1/253.8,1/507.6,1/507.6,0
ジャグラーガールズ,817,1550,6,3,1/172.2,1/258.3,1/516.7,0
ジャグラーガールズ,818,584,1,0,1/584.0,1/584.0,1/0.0,0
ジャグラーガールズ,819,281,0,0,1/0.0,1/0.0,1/0.0,0
ジャグラーガールズ,820,917,5,1,1/152.8,1/183.4,1/917.0,0
ジャグラーガールズ,821,1697,4,5,1/188.6,1/424.2,1/339.4,0
ジャグラーガールズ,822,631,2,0,1/315.5,1/315.5,1/0.0,0
スーパーブラックジャック,777,4727,27,9,1/131.3,1/175.1,1/525.2,0
スーパーブラックジャック,778,1247,14,3,1/73.4,1/89.1,1/415.7,0
スーパーブラックジャック,779,2649,18,5,1/115.2,1/147.2,1/529.8,0
スーパーブラックジャック,780,2864,45,3,1/59.7,1/63.6,1/954.7,0
スーパーブラックジャック,781,2323,37,2,1/59.6,1/62.8,1/1161.5,0
スーパーブラックジャック,782,4987,85,5,1/55.4,1/58.7,1/997.4,0
