model_name,unit_no,game,medals,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
キングハナハナ-30,23,5510,-469,19,12,0,1/177.7,1/290.0,1/459.2,1/0.0
キングハナハナ-30,25,8641,987,35,24,0,1/146.5,1/246.9,1/360.0,1/0.0
キングハナハナ-30,26,4965,-71,19,9,0,1/177.3,1/261.3,1/551.7,1/0.0
キングハナハナ-30,27,4452,-1951,9,9,0,1/247.3,1/494.7,1/494.7,1/0.0
キングハナハナ-30,28,8993,3328,38,29,0,1/134.2,1/236.7,1/310.1,1/0.0
キングハナハナ-30,30,5091,244,22,9,0,1/164.2,1/231.4,1/565.7,1/0.0
キングハナハナ-30,31,10260,558,32,32,0,1/160.3,1/320.6,1/320.6,1/0.0
キングハナハナ-30,32,3588,-1391,9,7,0,1/224.2,1/398.7,1/512.6,1/0.0
キングハナハナ-30,33,7591,1357,32,19,0,1/148.8,1/237.2,1/399.5,1/0.0
キングハナハナ-30,35,8017,1795,37,16,0,1/151.3,1/216.7,1/501.1,1/0.0
キングハナハナ-30,36,7718,1755,31,21,0,1/148.4,1/249.0,1/367.5,1/0.0
キングハナハナ-30,37,9728,172,32,27,0,1/164.9,1/304.0,1/360.3,1/0.0
キングハナハナ-30,38,9004,1128,33,28,0,1/147.6,1/272.8,1/321.6,1/0.0
キングハナハナ-30,50,5528,-1333,18,7,0,1/221.1,1/307.1,1/789.7,1/0.0
キングハナハナ-30,51,5010,-2025,15,5,0,1/250.5,1/334.0,1/1002.0,1/0.0
キングハナハナ-30,52,7803,2145,30,29,0,1/132.3,1/260.1,1/269.1,1/0.0
キングハナハナ-30,53,3954,-1574,8,12,0,1/197.7,1/494.2,1/329.5,1/0.0
キングハナハナ-30,55,9385,5149,45,40,0,1/110.4,1/208.6,1/234.6,1/0.0
マイジャグラーV,78,7363,1812,31,29,0,1/122.7,1/237.5,1/253.9,1/0.0
マイジャグラーV,80,5079,-432,19,10,0,1/175.1,1/267.3,1/507.9,1/0.0
マイジャグラーV,81,6686,-433,26,15,0,1/163.1,1/257.2,1/445.7,1/0.0
マイジャグラーV,82,6750,124,28,14,0,1/160.7,1/241.1,1/482.1,1/0.0
マイジャグラーV,83,6571,-653,22,18,0,1/164.3,1/298.7,1/365.1,1/0.0
マイジャグラーV,85,6403,-552,16,26,0,1/152.5,1/400.2,1/246.3,1/0.0
マイジャグラーV,86,6303,-1578,19,18,0,1/170.4,1/331.7,1/350.2,1/0.0
マイジャグラーV,87,5995,-155,23,15,0,1/157.8,1/260.7,1/399.7,1/0.0
マイジャグラーV,88,5914,-1291,16,18,0,1/173.9,1/369.6,1/328.6,1/0.0
マイジャグラーV,100,7328,-2160,19,17,0,1/203.6,1/385.7,1/431.1,1/0.0
マイジャグラーV,101,6313,-744,22,20,0,1/150.3,1/287.0,1/315.6,1/0.0
マイジャグラーV,102,5300,-1290,15,14,0,1/182.8,1/353.3,1/378.6,1/0.0
マイジャグラーV,103,5413,-613,19,13,0,1/169.2,1/284.9,1/416.4,1/0.0
マイジャグラーV,105,5137,-603,19,8,0,1/190.3,1/270.4,1/642.1,1/0.0
マイジャグラーV,106,8847,2469,43,25,0,1/130.1,1/205.7,1/353.9,1/0.0
沖ドキ!GOLD‐30,56,4043,-850,20,14,0,1/118.9,1/202.2,1/288.8,1/0.0
沖ドキ!GOLD‐30,57,5383,-3046,20,13,0,1/163.1,1/269.1,1/414.1,1/0.0
沖ドキ!GOLD‐30,58,7794,-5026,28,13,0,1/190.1,1/278.4,1/599.5,1/0.0
沖ドキ!GOLD‐30,60,3212,-2144,12,4,0,1/200.8,1/267.7,1/803.0,1/0.0
沖ドキ!GOLD‐30,61,2424,-615,12,6,0,1/134.7,1/202.0,1/404.0,1/0.0
沖ドキ!GOLD‐30,62,5608,-5728,11,9,0,1/280.4,1/509.8,1/623.1,1/0.0
沖ドキ!GOLD‐30,63,4072,2534,35,17,0,1/78.3,1/116.3,1/239.5,1/0.0
沖ドキ!GOLD‐30,65,3505,5168,44,15,0,1/59.4,1/79.7,1/233.7,1/0.0
沖ドキ!GOLD‐30,66,3182,87,22,7,0,1/109.7,1/144.6,1/454.6,1/0.0
沖ドキ!GOLD‐30,67,5163,-310,29,20,0,1/105.4,1/178.0,1/258.1,1/0.0
沖ドキ!GOLD‐30,68,4247,-455,25,11,0,1/118.0,1/169.9,1/386.1,1/0.0
沖ドキ!GOLD‐30,70,2803,-245,17,5,0,1/127.4,1/164.9,1/560.6,1/0.0
沖ドキ!GOLD‐30,71,3027,6226,48,10,0,1/52.2,1/63.1,1/302.7,1/0.0
沖ドキ!GOLD‐30,72,2118,3051,24,13,0,1/57.2,1/88.2,1/162.9,1/0.0
スマスロ北斗の拳,236,4340,-1867,32,9,0,1/105.9,1/135.6,1/482.2,1/0.0
スマスロ北斗の拳,237,5209,-2224,37,13,0,1/104.2,1/140.8,1/400.7,1/0.0
スマスロ北斗の拳,238,3567,-1444,30,5,0,1/101.9,1/118.9,1/713.4,1/0.0
スマスロ北斗の拳,250,4867,-136,51,10,0,1/79.8,1/95.4,1/486.7,1/0.0
スマスロ北斗の拳,251,3701,2710,59,9,0,1/54.4,1/62.7,1/411.2,1/0.0
スマスロ北斗の拳,252,5491,2096,80,16,0,1/57.2,1/68.6,1/343.2,1/0.0
スマスロ北斗の拳,308,3212,-2334,16,5,0,1/153.0,1/200.8,1/642.4,1/0.0
スマスロ北斗の拳,310,4082,-167,42,10,0,1/78.5,1/97.2,1/408.2,1/0.0
スマスロ北斗の拳,311,4921,-3950,25,8,0,1/149.1,1/196.8,1/615.1,1/0.0
スマスロ北斗の拳,312,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,313,5983,-21,65,17,0,1/73.0,1/92.0,1/351.9,1/0.0
スマスロ北斗の拳,315,3465,-2996,18,7,0,1/138.6,1/192.5,1/495.0,1/0.0
アイムジャグラーEX-TP,1,4431,-1264,14,8,0,1/201.4,1/316.5,1/553.9,1/0.0
アイムジャグラーEX-TP,2,5379,-596,20,9,0,1/185.5,1/268.9,1/597.7,1/0.0
アイムジャグラーEX-TP,3,4531,-805,17,6,0,1/197.0,1/266.5,1/755.2,1/0.0
アイムジャグラーEX-TP,5,5664,-1652,17,6,0,1/246.3,1/333.2,1/944.0,1/0.0
アイムジャグラーEX-TP,6,8328,1165,33,36,0,1/120.7,1/252.4,1/231.3,1/0.0
アイムジャグラーEX-TP,7,4582,-690,16,8,0,1/190.9,1/286.4,1/572.8,1/0.0
アイムジャグラーEX-TP,8,4163,-1104,12,12,0,1/173.5,1/346.9,1/346.9,1/0.0
アイムジャグラーEX-TP,10,5701,-1172,18,17,0,1/162.9,1/316.7,1/335.4,1/0.0
アイムジャグラーEX-TP,126,6899,-18,26,21,0,1/146.8,1/265.3,1/328.5,1/0.0
アイムジャグラーEX-TP,127,3237,-876,9,7,0,1/202.3,1/359.7,1/462.4,1/0.0
アイムジャグラーEX-TP,128,3220,274,12,11,0,1/140.0,1/268.3,1/292.7,1/0.0
ゴーゴージャグラー3,11,6516,992,30,21,0,1/127.8,1/217.2,1/310.3,1/0.0
ゴーゴージャグラー3,12,8309,2465,43,26,0,1/120.4,1/193.2,1/319.6,1/0.0
ゴーゴージャグラー3,13,5737,451,26,17,0,1/133.4,1/220.7,1/337.5,1/0.0
ゴーゴージャグラー3,15,6257,575,28,22,0,1/125.1,1/223.5,1/284.4,1/0.0
ゴーゴージャグラー3,16,2992,-312,11,8,0,1/157.5,1/272.0,1/374.0,1/0.0
ゴーゴージャグラー3,17,9952,611,34,44,0,1/127.6,1/292.7,1/226.2,1/0.0
ゴーゴージャグラー3,18,4506,-539,16,15,0,1/145.4,1/281.6,1/300.4,1/0.0
ゴーゴージャグラー3,20,5560,-1927,13,18,0,1/179.4,1/427.7,1/308.9,1/0.0
ゴーゴージャグラー3,21,4718,-382,21,11,0,1/147.4,1/224.7,1/428.9,1/0.0
ゴーゴージャグラー3,22,5270,-365,21,16,0,1/142.4,1/251.0,1/329.4,1/0.0
からくりサーカス,155,5757,-6049,29,13,0,1/137.1,1/198.5,1/442.8,1/0.0
からくりサーカス,156,6956,-3237,64,21,0,1/81.8,1/108.7,1/331.2,1/0.0
からくりサーカス,157,3474,5361,64,12,0,1/45.7,1/54.3,1/289.5,1/0.0
からくりサーカス,158,4127,-3603,24,7,0,1/133.1,1/172.0,1/589.6,1/0.0
からくりサーカス,160,4868,2735,57,15,0,1/67.6,1/85.4,1/324.5,1/0.0
からくりサーカス,161,4480,-668,39,16,0,1/81.5,1/114.9,1/280.0,1/0.0
からくりサーカス,162,5185,2432,71,21,0,1/56.4,1/73.0,1/246.9,1/0.0
からくりサーカス,163,5263,1877,65,21,0,1/61.2,1/81.0,1/250.6,1/0.0
からくりサーカス,165,4321,20,44,12,0,1/77.2,1/98.2,1/360.1,1/0.0
革命機ヴァルヴレイヴ,166,6084,-3249,53,9,0,1/98.1,1/114.8,1/676.0,1/0.0
革命機ヴァルヴレイヴ,167,3718,-3689,20,3,0,1/161.7,1/185.9,1/1239.3,1/0.0
革命機ヴァルヴレイヴ,168,5164,-1044,38,4,0,1/123.0,1/135.9,1/1291.0,1/0.0
革命機ヴァルヴレイヴ,170,3891,-1411,37,7,0,1/88.4,1/105.2,1/555.9,1/0.0
革命機ヴァルヴレイヴ,171,4067,-3121,32,4,0,1/113.0,1/127.1,1/1016.8,1/0.0
革命機ヴァルヴレイヴ,172,7056,-6645,41,7,0,1/147.0,1/172.1,1/1008.0,1/0.0
革命機ヴァルヴレイヴ,173,5262,2055,57,6,0,1/83.5,1/92.3,1/877.0,1/0.0
革命機ヴァルヴレイヴ,175,6320,-2791,60,5,0,1/97.2,1/105.3,1/1264.0,1/0.0
革命機ヴァルヴレイヴ,176,2728,2884,69,2,0,1/38.4,1/39.5,1/1364.0,1/0.0
モンキーターンV,253,9126,-1696,0,27,57,1/108.6,1/0.0,1/338.0,1/160.1
モンキーターンV,255,7233,-2616,0,23,44,1/108.0,1/0.0,1/314.5,1/164.4
モンキーターンV,256,9633,425,0,28,65,1/103.6,1/0.0,1/344.0,1/148.2
モンキーターンV,257,6022,-1044,0,16,40,1/107.5,1/0.0,1/376.4,1/150.6
