model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,2985,8,10,1/165.8,1/373.1,1/298.5,0
アイムジャグラーEX-TP,804,1098,4,0,1/274.5,1/274.5,1/0.0,0
アイムジャグラーEX-TP,805,2282,10,4,1/163.0,1/228.2,1/570.5,0
アイムジャグラーEX-TP,881,1495,5,3,1/186.9,1/299.0,1/498.3,0
アイムジャグラーEX-TP,882,1614,4,2,1/269.0,1/403.5,1/807.0,0
アイムジャグラーEX-TP,883,2047,11,6,1/120.4,1/186.1,1/341.2,0
アイムジャグラーEX-TP,884,2881,4,10,1/205.8,1/720.2,1/288.1,0
アイムジャグラーEX-TP,885,2984,5,9,1/213.1,1/596.8,1/331.6,0
アイムジャグラーEX-TP,886,3169,15,10,1/126.8,1/211.3,1/316.9,0
アイムジャグラーEX-TP,887,187,0,0,1/0.0,1/0.0,1/0.0,0
アイムジャグラーEX-TP,888,6570,31,32,1/104.3,1/211.9,1/205.3,0
アイムジャグラーEX-TP,889,183,0,0,1/0.0,1/0.0,1/0.0,0
アイムジャグラーEX-TP,890,5011,18,17,1/143.2,1/278.4,1/294.8,0
アイムジャグラーEX-TP,891,1018,1,1,1/509.0,1/1018.0,1/1018.0,0
アイムジャグラーEX-TP,892,3443,14,14,1/123.0,1/245.9,1/245.9,0
アイムジャグラーEX-TP,893,2658,10,6,1/166.1,1/265.8,1/443.0,0
アイムジャグラーEX-TP,958,1119,3,1,1/279.8,1/373.0,1/1119.0,0
アイムジャグラーEX-TP,959,641,3,0,1/213.7,1/213.7,1/0.0,0
アイムジャグラーEX-TP,960,5740,33,17,1/114.8,1/173.9,1/337.6,0
アイムジャグラーEX-TP,961,1954,2,8,1/195.4,1/977.0,1/244.2,0
アイムジャグラーEX-TP,962,2035,3,9,1/169.6,1/678.3,1/226.1,0
アイムジャグラーEX-TP,963,2583,8,8,1/161.4,1/322.9,1/322.9,0
アイムジャグラーEX-TP,964,5883,24,22,1/127.9,1/245.1,1/267.4,0
アイムジャグラーEX-TP,965,3442,10,8,1/191.2,1/344.2,1/430.2,0
アイムジャグラーEX-TP,966,1906,6,1,1/272.3,1/317.7,1/1906.0,0
スマスロ北斗の拳,905,633,5,1,1/105.5,1/126.6,1/633.0,0
スマスロ北斗の拳,906,325,1,1,1/162.5,1/325.0,1/325.0,0
スマスロ北斗の拳,907,3262,22,9,1/105.2,1/148.3,1/362.4,0
スマスロ北斗の拳,908,585,35,1,1/16.2,1/16.7,1/585.0,0
スマスロ北斗の拳,909,889,39,2,1/21.7,1/22.8,1/444.5,0
スマスロ北斗の拳,910,3060,18,6,1/127.5,1/170.0,1/510.0,0
スマスロ北斗の拳,911,301,4,1,1/60.2,1/75.2,1/301.0,0
スマスロ北斗の拳,912,354,10,1,1/32.2,1/35.4,1/354.0,0
スマスロ北斗の拳,913,942,11,1,1/78.5,1/85.6,1/942.0,0
スマスロ北斗の拳,914,2988,21,5,1/114.9,1/142.3,1/597.6,0
スマスロ北斗の拳,915,472,1,1,1/236.0,1/472.0,1/472.0,0
スマスロ北斗の拳,916,672,7,2,1/74.7,1/96.0,1/336.0,0
スマスロ北斗の拳,935,421,2,1,1/140.3,1/210.5,1/421.0,0
スマスロ北斗の拳,936,492,5,2,1/70.3,1/98.4,1/246.0,0
スマスロ北斗の拳,937,368,2,1,1/122.7,1/184.0,1/368.0,0
スマスロ北斗の拳,938,5916,66,23,1/66.5,1/89.6,1/257.2,0
スマスロ北斗の拳,939,548,7,2,1/60.9,1/78.3,1/274.0,0
スマスロ北斗の拳,940,1418,30,4,1/41.7,1/47.3,1/354.5,0
スマスロ北斗の拳,941,1885,13,4,1/110.9,1/145.0,1/471.2,0
スマスロ北斗の拳,942,563,4,1,1/112.6,1/140.8,1/563.0,0
スマスロ北斗の拳,943,1154,17,2,1/60.7,1/67.9,1/577.0,0
スマスロ北斗の拳,944,2321,9,6,1/154.7,1/257.9,1/386.8,0
スマスロ北斗の拳,945,1671,18,5,1/72.7,1/92.8,1/334.2,0
スマスロ北斗の拳,946,2347,10,4,1/167.6,1/234.7,1/586.8,0
マイジャグラーV,894,7458,46,22,1/109.7,1/162.1,1/339.0,0
マイジャグラーV,895,1333,5,2,1/190.4,1/266.6,1/666.5,0
