model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,8924,24,34,1/153.9,1/371.8,1/262.5,0
アイムジャグラーEX-TP,804,4147,5,12,1/243.9,1/829.4,1/345.6,0
アイムジャグラーEX-TP,805,7801,38,25,1/123.8,1/205.3,1/312.0,0
アイムジャグラーEX-TP,881,6468,21,18,1/165.8,1/308.0,1/359.3,0
アイムジャグラーEX-TP,882,7933,28,22,1/158.7,1/283.3,1/360.6,0
アイムジャグラーEX-TP,883,7260,31,28,1/123.1,1/234.2,1/259.3,0
アイムジャグラーEX-TP,884,7768,23,21,1/176.5,1/337.7,1/369.9,0
アイムジャグラーEX-TP,885,6644,28,13,1/162.0,1/237.3,1/511.1,0
アイムジャグラーEX-TP,886,7255,23,30,1/136.9,1/315.4,1/241.8,0
アイムジャグラーEX-TP,887,7328,32,19,1/143.7,1/229.0,1/385.7,0
アイムジャグラーEX-TP,888,7196,35,19,1/133.3,1/205.6,1/378.7,0
アイムジャグラーEX-TP,889,4779,16,16,1/149.3,1/298.7,1/298.7,0
アイムジャグラーEX-TP,890,7250,18,31,1/148.0,1/402.8,1/233.9,0
アイムジャグラーEX-TP,891,5253,9,20,1/181.1,1/583.7,1/262.6,0
アイムジャグラーEX-TP,892,4228,15,6,1/201.3,1/281.9,1/704.7,0
アイムジャグラーEX-TP,893,8051,28,22,1/161.0,1/287.5,1/366.0,0
アイムジャグラーEX-TP,958,7054,31,17,1/147.0,1/227.5,1/414.9,0
アイムジャグラーEX-TP,959,8138,23,32,1/148.0,1/353.8,1/254.3,0
アイムジャグラーEX-TP,960,7025,25,26,1/137.7,1/281.0,1/270.2,0
アイムジャグラーEX-TP,961,8572,34,41,1/114.3,1/252.1,1/209.1,0
アイムジャグラーEX-TP,962,5560,18,13,1/179.4,1/308.9,1/427.7,0
アイムジャグラーEX-TP,963,6603,23,26,1/134.8,1/287.1,1/254.0,0
