model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,956,2,1,1/318.7,1/478.0,1/956.0,0
アイムジャグラーEX-TP,804,4100,14,8,1/186.4,1/292.9,1/512.5,0
アイムジャグラーEX-TP,805,1205,3,2,1/241.0,1/401.7,1/602.5,0
アイムジャグラーEX-TP,881,1014,3,2,1/202.8,1/338.0,1/507.0,0
アイムジャグラーEX-TP,882,3829,14,7,1/182.3,1/273.5,1/547.0,0
アイムジャグラーEX-TP,883,428,0,0,1/0.0,1/0.0,1/0.0,0
アイムジャグラーEX-TP,884,2944,11,8,1/154.9,1/267.6,1/368.0,0
アイムジャグラーEX-TP,885,2329,7,4,1/211.7,1/332.7,1/582.2,0
アイムジャグラーEX-TP,886,3154,13,3,1/197.1,1/242.6,1/1051.3,0
アイムジャグラーEX-TP,887,287,0,1,1/287.0,1/0.0,1/287.0,0
アイムジャグラーEX-TP,888,6507,24,25,1/132.8,1/271.1,1/260.3,0
アイムジャグラーEX-TP,889,2611,13,3,1/163.2,1/200.8,1/870.3,0
アイムジャグラーEX-TP,890,661,1,0,1/661.0,1/661.0,1/0.0,0
アイムジャグラーEX-TP,891,1008,0,3,1/336.0,1/0.0,1/336.0,0
アイムジャグラーEX-TP,892,2123,6,9,1/141.5,1/353.8,1/235.9,0
アイムジャグラーEX-TP,893,3026,10,7,1/178.0,1/302.6,1/432.3,0
アイムジャグラーEX-TP,958,4667,25,6,1/150.5,1/186.7,1/777.8,0
アイムジャグラーEX-TP,959,1793,4,7,1/163.0,1/448.2,1/256.1,0
アイムジャグラーEX-TP,960,4592,23,15,1/120.8,1/199.7,1/306.1,0
アイムジャグラーEX-TP,961,2099,5,3,1/262.4,1/419.8,1/699.7,0
アイムジャグラーEX-TP,962,689,1,1,1/344.5,1/689.0,1/689.0,0
アイムジャグラーEX-TP,963,4130,21,9,1/137.7,1/196.7,1/458.9,0
アイムジャグラーEX-TP,964,4482,14,12,1/172.4,1/320.1,1/373.5,0
アイムジャグラーEX-TP,965,975,0,0,1/0.0,1/0.0,1/0.0,0
