model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,1082,1,2,1/360.7,1/1082.0,1/541.0,0
アイムジャグラーEX-TP,804,2506,7,5,1/208.8,1/358.0,1/501.2,0
アイムジャグラーEX-TP,805,5021,23,11,1/147.7,1/218.3,1/456.5,0
アイムジャグラーEX-TP,881,3540,14,8,1/160.9,1/252.9,1/442.5,0
アイムジャグラーEX-TP,882,894,2,2,1/223.5,1/447.0,1/447.0,0
アイムジャグラーEX-TP,883,3321,11,5,1/207.6,1/301.9,1/664.2,0
アイムジャグラーEX-TP,884,1153,4,1,1/230.6,1/288.2,1/1153.0,0
アイムジャグラーEX-TP,885,5042,25,17,1/120.0,1/201.7,1/296.6,0
アイムジャグラーEX-TP,886,3318,11,13,1/138.2,1/301.6,1/255.2,0
アイムジャグラーEX-TP,887,4501,19,14,1/136.4,1/236.9,1/321.5,0
アイムジャグラーEX-TP,888,3043,10,10,1/152.2,1/304.3,1/304.3,0
アイムジャグラーEX-TP,889,3698,11,10,1/176.1,1/336.2,1/369.8,0
アイムジャグラーEX-TP,890,2422,10,3,1/186.3,1/242.2,1/807.3,0
アイムジャグラーEX-TP,891,3308,12,7,1/174.1,1/275.7,1/472.6,0
アイムジャグラーEX-TP,892,2786,11,2,1/214.3,1/253.3,1/1393.0,0
アイムジャグラーEX-TP,893,3992,20,5,1/159.7,1/199.6,1/798.4,0
アイムジャグラーEX-TP,958,832,1,2,1/277.3,1/832.0,1/416.0,0
アイムジャグラーEX-TP,959,5968,23,24,1/127.0,1/259.5,1/248.7,0
アイムジャグラーEX-TP,960,730,0,2,1/365.0,1/0.0,1/365.0,0
アイムジャグラーEX-TP,961,1145,4,1,1/229.0,1/286.2,1/1145.0,0
アイムジャグラーEX-TP,962,5614,31,20,1/110.1,1/181.1,1/280.7,0
アイムジャグラーEX-TP,963,541,0,0,1/0.0,1/0.0,1/0.0,0
アイムジャグラーEX-TP,964,4176,12,10,1/189.8,1/348.0,1/417.6,0
アイムジャグラーEX-TP,965,1456,3,2,1/291.2,1/485.3,1/728.0,0
アイムジャグラーEX-TP,966,2591,9,4,1/199.3,1/287.9,1/647.8,0
スマスロ北斗の拳,905,1804,4,3,1/257.7,1/451.0,1/601.3,0
スマスロ北斗の拳,906,1764,17,5,1/80.2,1/103.8,1/352.8,0
スマスロ北斗の拳,907,1398,12,4,1/87.4,1/116.5,1/349.5,0
スマスロ北斗の拳,908,3592,17,8,1/143.7,1/211.3,1/449.0,0
スマスロ北斗の拳,909,400,12,1,1/30.8,1/33.3,1/400.0,0
スマスロ北斗の拳,910,1230,25,3,1/43.9,1/49.2,1/410.0,0
スマスロ北斗の拳,911,654,9,3,1/54.5,1/72.7,1/218.0,0
スマスロ北斗の拳,912,539,3,1,1/134.8,1/179.7,1/539.0,0
スマスロ北斗の拳,913,1019,15,3,1/56.6,1/67.9,1/339.7,0
スマスロ北斗の拳,914,457,4,1,1/91.4,1/114.2,1/457.0,0
スマスロ北斗の拳,915,221,1,1,1/110.5,1/221.0,1/221.0,0
スマスロ北斗の拳,916,2254,30,8,1/59.3,1/75.1,1/281.8,0
スマスロ北斗の拳,935,1013,6,2,1/126.6,1/168.8,1/506.5,0
スマスロ北斗の拳,936,4310,17,7,1/179.6,1/253.5,1/615.7,0
スマスロ北斗の拳,937,720,5,2,1/102.9,1/144.0,1/360.0,0
スマスロ北斗の拳,938,3355,16,7,1/145.9,1/209.7,1/479.3,0
スマスロ北斗の拳,939,1841,46,8,1/34.1,1/40.0,1/230.1,0
スマスロ北斗の拳,940,599,6,3,1/66.6,1/99.8,1/199.7,0
スマスロ北斗の拳,941,316,14,1,1/21.1,1/22.6,1/316.0,0
スマスロ北斗の拳,942,176,2,1,1/58.7,1/88.0,1/176.0,0
スマスロ北斗の拳,943,618,41,1,1/14.7,1/15.1,1/618.0,0
スマスロ北斗の拳,944,356,9,2,1/32.4,1/39.6,1/178.0,0
スマスロ北斗の拳,945,1357,5,3,1/169.6,1/271.4,1/452.3,0
スマスロ北斗の拳,946,1946,38,5,1/45.3,1/51.2,1/389.2,0
マイジャグラーV,894,4025,19,8,1/149.1,1/211.8,1/503.1,0
マイジャグラーV,895,3189,12,9,1/151.9,1/265.8,1/354.3,0
マイジャグラーV,896,2642,7,6,1/203.2,1/377.4,1/440.3,0
