model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,6489,19,17,1/180.2,1/341.5,1/381.7,0
アイムジャグラーEX-TP,804,4152,14,11,1/166.1,1/296.6,1/377.5,0
アイムジャグラーEX-TP,805,7087,33,19,1/136.3,1/214.8,1/373.0,0
アイムジャグラーEX-TP,881,7445,35,24,1/126.2,1/212.7,1/310.2,0
アイムジャグラーEX-TP,882,5816,21,22,1/135.3,1/277.0,1/264.4,0
アイムジャグラーEX-TP,883,8279,24,27,1/162.3,1/345.0,1/306.6,0
アイムジャグラーEX-TP,884,3746,16,4,1/187.3,1/234.1,1/936.5,0
アイムジャグラーEX-TP,885,5619,20,9,1/193.8,1/280.9,1/624.3,0
アイムジャグラーEX-TP,886,6192,20,15,1/176.9,1/309.6,1/412.8,0
アイムジャグラーEX-TP,887,5938,19,19,1/156.3,1/312.5,1/312.5,0
アイムジャグラーEX-TP,888,7495,31,18,1/153.0,1/241.8,1/416.4,0
アイムジャグラーEX-TP,889,6674,31,18,1/136.2,1/215.3,1/370.8,0
アイムジャグラーEX-TP,890,7155,26,25,1/140.3,1/275.2,1/286.2,0
アイムジャグラーEX-TP,891,8975,26,43,1/130.1,1/345.2,1/208.7,0
アイムジャグラーEX-TP,892,7956,37,28,1/122.4,1/215.0,1/284.1,0
アイムジャグラーEX-TP,893,4106,17,7,1/171.1,1/241.5,1/586.6,0
アイムジャグラーEX-TP,958,3910,14,8,1/177.7,1/279.3,1/488.8,0
アイムジャグラーEX-TP,959,6601,32,18,1/132.0,1/206.3,1/366.7,0
アイムジャグラーEX-TP,960,7969,46,27,1/109.2,1/173.2,1/295.1,0
アイムジャグラーEX-TP,961,7738,30,19,1/157.9,1/257.9,1/407.3,0
アイムジャグラーEX-TP,962,6388,28,23,1/125.3,1/228.1,1/277.7,0
アイムジャグラーEX-TP,963,8020,40,34,1/108.4,1/200.5,1/235.9,0
アイムジャグラーEX-TP,964,6724,27,22,1/137.2,1/249.0,1/305.6,0
アイムジャグラーEX-TP,965,5568,19,14,1/168.7,1/293.1,1/397.7,0
アイムジャグラーEX-TP,966,6437,17,15,1/201.2,1/378.6,1/429.1,0
スマスロ北斗の拳,905,3846,48,10,1/66.3,1/80.1,1/384.6,0
スマスロ北斗の拳,906,3198,16,6,1/145.4,1/199.9,1/533.0,0
スマスロ北斗の拳,907,3991,26,7,1/120.9,1/153.5,1/570.1,0
