model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,3101,11,4,1/206.7,1/281.9,1/775.2,0
アイムジャグラーEX-TP,804,2793,8,8,1/174.6,1/349.1,1/349.1,0
アイムジャグラーEX-TP,805,3080,7,4,1/280.0,1/440.0,1/770.0,0
アイムジャグラーEX-TP,881,2131,8,4,1/177.6,1/266.4,1/532.8,0
アイムジャグラーEX-TP,882,5099,14,15,1/175.8,1/364.2,1/339.9,0
アイムジャグラーEX-TP,883,3304,8,8,1/206.5,1/413.0,1/413.0,0
アイムジャグラーEX-TP,884,3666,11,10,1/174.6,1/333.3,1/366.6,0
アイムジャグラーEX-TP,885,3439,11,7,1/191.1,1/312.6,1/491.3,0
アイムジャグラーEX-TP,886,2638,9,7,1/164.9,1/293.1,1/376.9,0
アイムジャグラーEX-TP,887,2080,7,2,1/231.1,1/297.1,1/1040.0,0
アイムジャグラーEX-TP,888,1479,2,2,1/369.8,1/739.5,1/739.5,0
アイムジャグラーEX-TP,889,2601,10,2,1/216.8,1/260.1,1/1300.5,0
アイムジャグラーEX-TP,890,5452,22,15,1/147.4,1/247.8,1/363.5,0
アイムジャグラーEX-TP,891,5591,18,20,1/147.1,1/310.6,1/279.6,0
アイムジャグラーEX-TP,892,3825,17,10,1/141.7,1/225.0,1/382.5,0
アイムジャグラーEX-TP,893,2122,10,1,1/192.9,1/212.2,1/2122.0,0
アイムジャグラーEX-TP,958,1692,4,3,1/241.7,1/423.0,1/564.0,0
アイムジャグラーEX-TP,959,987,0,2,1/493.5,1/0.0,1/493.5,0
アイムジャグラーEX-TP,960,5496,24,20,1/124.9,1/229.0,1/274.8,0
アイムジャグラーEX-TP,961,5024,17,17,1/147.8,1/295.5,1/295.5,0
アイムジャグラーEX-TP,962,1143,3,3,1/190.5,1/381.0,1/381.0,0
アイムジャグラーEX-TP,963,2887,12,7,1/151.9,1/240.6,1/412.4,0
アイムジャグラーEX-TP,964,2544,5,7,1/212.0,1/508.8,1/363.4,0
アイムジャグラーEX-TP,965,3146,10,6,1/196.6,1/314.6,1/524.3,0
アイムジャグラーEX-TP,966,5012,18,12,1/167.1,1/278.4,1/417.7,0
スマスロ北斗の拳,905,3496,59,11,1/49.9,1/59.3,1/317.8,0
スマスロ北斗の拳,906,2757,25,8,1/83.5,1/110.3,1/344.6,0
スマスロ北斗の拳,907,3224,34,11,1/71.6,1/94.8,1/293.1,0
スマスロ北斗の拳,908,1958,4,2,1/326.3,1/489.5,1/979.0,0
スマスロ北斗の拳,909,2416,62,7,1/35.0,1/39.0,1/345.1,0
スマスロ北斗の拳,910,1933,47,2,1/39.4,1/41.1,1/966.5,0
スマスロ北斗の拳,911,608,17,1,1/33.8,1/35.8,1/608.0,0
スマスロ北斗の拳,912,2479,35,4,1/63.6,1/70.8,1/619.8,0
スマスロ北斗の拳,913,3439,35,7,1/81.9,1/98.3,1/491.3,0
スマスロ北斗の拳,914,186,1,1,1/93.0,1/186.0,1/186.0,0
スマスロ北斗の拳,915,3994,31,9,1/99.8,1/128.8,1/443.8,0
スマスロ北斗の拳,916,1719,13,3,1/107.4,1/132.2,1/573.0,0
スマスロ北斗の拳,935,3355,88,11,1/33.9,1/38.1,1/305.0,0
