model_name,unit_no,game,medals,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
マイジャグラーV,87,2782,-1217,6,5,0,1/252.9,1/463.7,1/556.4,1/0.0
マイジャグラーV,88,7952,1046,33,25,0,1/137.1,1/241.0,1/318.1,1/0.0
マイジャグラーV,100,6047,-1723,18,12,0,1/201.6,1/335.9,1/503.9,1/0.0
マイジャグラーV,101,5872,-413,21,17,0,1/154.5,1/279.6,1/345.4,1/0.0
マイジャグラーV,102,3601,-1042,9,10,0,1/189.5,1/400.1,1/360.1,1/0.0
マイジャグラーV,103,4864,800,19,22,0,1/118.6,1/256.0,1/221.1,1/0.0
マイジャグラーV,105,8281,1682,38,23,0,1/135.8,1/217.9,1/360.0,1/0.0
マイジャグラーV,106,6225,1560,33,13,0,1/135.3,1/188.6,1/478.8,1/0.0
沖ドキ!GOLD‐30,56,2497,2425,27,8,0,1/71.3,1/92.5,1/312.1,1/0.0
沖ドキ!GOLD‐30,57,3389,1940,27,17,0,1/77.0,1/125.5,1/199.4,1/0.0
沖ドキ!GOLD‐30,58,2909,-1777,12,3,0,1/193.9,1/242.4,1/969.7,1/0.0
沖ドキ!GOLD‐30,60,2486,-490,12,11,0,1/108.1,1/207.2,1/226.0,1/0.0
沖ドキ!GOLD‐30,61,4716,-2771,17,11,0,1/168.4,1/277.4,1/428.7,1/0.0
沖ドキ!GOLD‐30,62,3060,-2147,11,5,0,1/191.2,1/278.2,1/612.0,1/0.0
沖ドキ!GOLD‐30,63,3365,-839,18,8,0,1/129.4,1/186.9,1/420.6,1/0.0
沖ドキ!GOLD‐30,65,3434,-2238,12,6,0,1/190.8,1/286.2,1/572.3,1/0.0
沖ドキ!GOLD‐30,66,3212,-2086,9,13,0,1/146.0,1/356.9,1/247.1,1/0.0
沖ドキ!GOLD‐30,67,2542,-1880,6,10,0,1/158.9,1/423.7,1/254.2,1/0.0
沖ドキ!GOLD‐30,68,2712,-1720,7,10,0,1/159.5,1/387.4,1/271.2,1/0.0
沖ドキ!GOLD‐30,70,2590,-500,10,17,0,1/95.9,1/259.0,1/152.4,1/0.0
沖ドキ!GOLD‐30,71,2379,2512,26,9,0,1/68.0,1/91.5,1/264.3,1/0.0
沖ドキ!GOLD‐30,72,1817,-1406,6,2,0,1/227.1,1/302.8,1/908.5,1/0.0
スマスロ北斗の拳,236,1161,-216,9,3,0,1/96.8,1/129.0,1/387.0,1/0.0
スマスロ北斗の拳,237,967,205,13,1,0,1/69.1,1/74.4,1/967.0,1/0.0
スマスロ北斗の拳,238,2946,-2218,15,4,0,1/155.1,1/196.4,1/736.5,1/0.0
スマスロ北斗の拳,250,1103,-600,6,3,0,1/122.6,1/183.8,1/367.7,1/0.0
スマスロ北斗の拳,251,699,-357,4,2,0,1/116.5,1/174.8,1/349.5,1/0.0
スマスロ北斗の拳,252,2749,-485,23,6,0,1/94.8,1/119.5,1/458.2,1/0.0
スマスロ北斗の拳,308,2295,-466,23,5,0,1/82.0,1/99.8,1/459.0,1/0.0
スマスロ北斗の拳,310,837,849,18,1,0,1/44.1,1/46.5,1/837.0,1/0.0
スマスロ北斗の拳,311,668,-411,4,1,0,1/133.6,1/167.0,1/668.0,1/0.0
スマスロ北斗の拳,312,1737,-1378,8,3,0,1/157.9,1/217.1,1/579.0,1/0.0
スマスロ北斗の拳,313,1683,-635,11,4,0,1/112.2,1/153.0,1/420.8,1/0.0
スマスロ北斗の拳,315,1359,-780,9,4,0,1/104.5,1/151.0,1/339.8,1/0.0
アイムジャグラーEX-TP,1,4824,143,19,13,0,1/150.8,1/253.9,1/371.1,1/0.0
アイムジャグラーEX-TP,2,2142,-983,5,4,0,1/238.0,1/428.4,1/535.5,1/0.0
アイムジャグラーEX-TP,3,4512,-398,14,13,0,1/167.1,1/322.3,1/347.1,1/0.0
アイムジャグラーEX-TP,5,5537,-1124,15,15,0,1/184.6,1/369.1,1/369.1,1/0.0
アイムジャグラーEX-TP,6,2393,535,13,4,0,1/140.8,1/184.1,1/598.2,1/0.0
アイムジャグラーEX-TP,7,4673,60,17,14,0,1/150.7,1/274.9,1/333.8,1/0.0
アイムジャグラーEX-TP,8,4091,-543,13,10,0,1/177.9,1/314.7,1/409.1,1/0.0
アイムジャグラーEX-TP,10,4667,715,22,8,0,1/155.6,1/212.1,1/583.4,1/0.0
アイムジャグラーEX-TP,125,5242,1432,25,18,0,1/121.9,1/209.7,1/291.2,1/0.0
アイムジャグラーEX-TP,126,2010,-746,5,5,0,1/201.0,1/402.0,1/402.0,1/0.0
アイムジャグラーEX-TP,127,1728,-1618,1,4,0,1/345.6,1/1728.0,1/432.0,1/0.0
ゴーゴージャグラー3,11,5263,-10,18,26,0,1/119.6,1/292.4,1/202.4,1/0.0
ゴーゴージャグラー3,12,4316,462,21,11,0,1/134.9,1/205.5,1/392.4,1/0.0
ゴーゴージャグラー3,13,2193,-922,6,3,0,1/243.7,1/365.5,1/731.0,1/0.0
ゴーゴージャグラー3,15,5145,234,24,9,0,1/155.9,1/214.4,1/571.7,1/0.0
ゴーゴージャグラー3,16,1773,-1111,4,4,0,1/221.6,1/443.2,1/443.2,1/0.0
ゴーゴージャグラー3,17,6707,1023,30,24,0,1/124.2,1/223.6,1/279.5,1/0.0
ゴーゴージャグラー3,18,1108,-740,2,1,0,1/369.3,1/554.0,1/1108.0,1/0.0
ゴーゴージャグラー3,20,5960,-76,22,22,0,1/135.5,1/270.9,1/270.9,1/0.0
ゴーゴージャグラー3,21,1211,-1035,1,2,0,1/403.7,1/1211.0,1/605.5,1/0.0
ゴーゴージャグラー3,22,6509,1188,30,21,0,1/127.6,1/217.0,1/310.0,1/0.0
からくりサーカス,155,5093,10966,95,32,0,1/40.1,1/53.6,1/159.2,1/0.0
からくりサーカス,156,2526,-3091,8,7,0,1/168.4,1/315.8,1/360.9,1/0.0
からくりサーカス,157,2483,-1017,28,7,0,1/70.9,1/88.7,1/354.7,1/0.0
からくりサーカス,158,5205,-3813,34,16,0,1/104.1,1/153.1,1/325.3,1/0.0
からくりサーカス,160,2142,296,32,11,0,1/49.8,1/66.9,1/194.7,1/0.0
からくりサーカス,161,4092,11832,101,19,0,1/34.1,1/40.5,1/215.4,1/0.0
からくりサーカス,162,4824,1797,62,15,0,1/62.6,1/77.8,1/321.6,1/0.0
からくりサーカス,163,4476,-983,52,16,0,1/65.8,1/86.1,1/279.8,1/0.0
からくりサーカス,165,3736,11190,72,20,0,1/40.6,1/51.9,1/186.8,1/0.0
革命機ヴァルヴレイヴ,166,1160,-1254,6,0,0,1/193.3,1/193.3,1/0.0,1/0.0
革命機ヴァルヴレイヴ,167,716,613,15,2,0,1/42.1,1/47.7,1/358.0,1/0.0
革命機ヴァルヴレイヴ,168,18,-15,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,170,8,-11,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,171,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,172,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,173,546,-66,4,0,0,1/136.5,1/136.5,1/0.0,1/0.0
革命機ヴァルヴレイヴ,175,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,176,198,-296,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
モンキーターンV,253,3985,-2004,0,9,21,1/132.8,1/0.0,1/442.8,1/189.8
モンキーターンV,255,5827,1641,0,11,38,1/118.9,1/0.0,1/529.7,1/153.3
モンキーターンV,256,2756,-1428,0,7,11,1/153.1,1/0.0,1/393.7,1/250.5
モンキーターンV,257,6463,-1576,0,16,42,1/111.4,1/0.0,1/403.9,1/153.9
モンキーターンV,258,2197,-762,0,4,9,1/169.0,1/0.0,1/549.2,1/244.1
押忍！番長4,320,67,-108,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,321,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,322,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,323,3441,3346,0,6,31,1/93.0,1/0.0,1/573.5,1/111.0
押忍！番長4,325,171,-99,0,0,1,1/171.0,1/0.0,1/0.0,1/171.0
スマスロ炎炎ノ消防隊,226,1106,-346,0,2,4,1/184.3,1/0.0,1/553.0,1/276.5
スマスロ炎炎ノ消防隊,227,718,607,0,1,6,1/102.6,1/0.0,1/718.0,1/119.7
スマスロ炎炎ノ消防隊,228,1713,-1237,0,5,4,1/190.3,1/0.0,1/342.6,1/428.2
スマスロ炎炎ノ消防隊,230,1555,-150,0,2,8,1/155.5,1/0.0,1/777.5,1/194.4
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,221,5498,-1144,44,0,38,1/67.0,1/125.0,1/0.0,1/144.7
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,222,1046,-494,11,0,5,1/65.4,1/95.1,1/0.0,1/209.2
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,223,597,-822,4,0,1,1/119.4,1/149.2,1/0.0,1/597.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,225,500,-622,4,0,1,1/100.0,1/125.0,1/0.0,1/500.0
ハッピージャグラーVIII,128,3238,-1048,8,7,0,1/215.9,1/404.8,1/462.6,1/0.0
ハッピージャグラーVIII,130,2681,576,13,9,0,1/121.9,1/206.2,1/297.9,1/0.0
ハッピージャグラーVIII,131,5427,524,21,17,0,1/142.8,1/258.4,1/319.2,1/0.0
ハッピージャグラーVIII,132,2249,-224,8,6,0,1/160.6,1/281.1,1/374.8,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,300,3529,3640,20,0,20,1/88.2,1/176.4,1/0.0,1/176.4
戦国乙女4 戦乱に閃く炯眼の軍師,301,2416,3993,17,0,14,1/77.9,1/142.1,1/0.0,1/172.6
戦国乙女4 戦乱に閃く炯眼の軍師,302,248,48,1,0,1,1/124.0,1/248.0,1/0.0,1/248.0
戦国乙女4 戦乱に閃く炯眼の軍師,303,1979,-59,9,0,8,1/116.4,1/219.9,1/0.0,1/247.4
沖ドキ!BLACK,73,4693,-2200,18,16,0,1/138.0,1/260.7,1/293.3,1/0.0
沖ドキ!BLACK,75,2081,-796,10,3,0,1/160.1,1/208.1,1/693.7,1/0.0
沖ドキ!BLACK,76,5859,-2801,24,13,0,1/158.4,1/244.1,1/450.7,1/0.0
沖ドキ!BLACK,77,3507,-306,20,10,0,1/116.9,1/175.3,1/350.7,1/0.0
Re:ゼロから始める異世界生活 season2,152,2880,-501,32,1,0,1/87.3,1/90.0,1/2880.0,1/0.0
Re:ゼロから始める異世界生活 season2,153,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,207,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ありふれた職業で世界最強,177,3855,-2129,0,12,15,1/142.8,1/0.0,1/321.2,1/257.0
ありふれた職業で世界最強,178,734,-178,0,3,3,1/122.3,1/0.0,1/244.7,1/244.7
ありふれた職業で世界最強,180,4015,-1783,0,11,11,1/182.5,1/0.0,1/365.0,1/365.0
ウルトラミラクルジャグラー,107,2530,-301,9,7,0,1/158.1,1/281.1,1/361.4,1/0.0
ウルトラミラクルジャグラー,108,4604,526,21,7,0,1/164.4,1/219.2,1/657.7,1/0.0
ウルトラミラクルジャグラー,110,2667,500,13,6,0,1/140.4,1/205.2,1/444.5,1/0.0
ガールズ&パンツァー 最終章,261,514,-799,1,2,0,1/171.3,1/514.0,1/257.0,1/0.0
ガールズ&パンツァー 最終章,262,447,523,8,4,0,1/37.2,1/55.9,1/111.8,1/0.0
ガールズ&パンツァー 最終章,263,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
かぐや様は告らせたい,185,4693,-3568,12,7,25,1/106.7,1/391.1,1/670.4,1/187.7
かぐや様は告らせたい,186,4912,-3775,14,11,18,1/114.2,1/350.9,1/446.5,1/272.9
かぐや様は告らせたい,187,7756,-3187,30,13,36,1/98.2,1/258.5,1/596.6,1/215.4
キン肉マン～7人の悪魔超人編～,270,469,-628,1,1,0,1/234.5,1/469.0,1/469.0,1/0.0
キン肉マン～7人の悪魔超人編～,271,788,8621,19,6,0,1/31.5,1/41.5,1/131.3,1/0.0
キン肉マン～7人の悪魔超人編～,272,1020,443,3,2,0,1/204.0,1/340.0,1/510.0,1/0.0
ゴジラ対エヴァンゲリオン,278,2258,1520,16,0,18,1/66.4,1/141.1,1/0.0,1/125.4
ゴジラ対エヴァンゲリオン,280,764,75,3,0,5,1/95.5,1/254.7,1/0.0,1/152.8
ゴジラ対エヴァンゲリオン,281,1592,-1554,6,0,2,1/199.0,1/265.3,1/0.0,1/796.0
スーパーブラックジャック,316,7063,-2086,0,11,48,1/119.7,1/0.0,1/642.1,1/147.1
スーパーブラックジャック,317,6553,-757,0,6,54,1/109.2,1/0.0,1/1092.2,1/121.4
スーパーブラックジャック,318,8721,-2910,0,12,67,1/110.4,1/0.0,1/726.8,1/130.2
チバリヨ2,133,492,-642,1,1,0,1/246.0,1/492.0,1/492.0,1/0.0
チバリヨ2,135,1080,-536,2,9,0,1/98.2,1/540.0,1/120.0,1/0.0
チバリヨ2,136,2217,-1691,9,4,0,1/170.5,1/246.3,1/554.2,1/0.0
ミスタージャグラー,121,2401,-775,6,5,0,1/218.3,1/400.2,1/480.2,1/0.0
ミスタージャグラー,122,2000,-552,6,5,0,1/181.8,1/333.3,1/400.0,1/0.0
ミスタージャグラー,123,5348,628,24,14,0,1/140.7,1/222.8,1/382.0,1/0.0
モンスターハンターライズ,305,2910,-896,0,7,19,1/111.9,1/0.0,1/415.7,1/153.2
モンスターハンターライズ,306,6780,7895,0,8,75,1/81.7,1/0.0,1/847.5,1/90.4
モンスターハンターライズ,307,7047,-1781,0,17,41,1/121.5,1/0.0,1/414.5,1/171.9
主役は銭形4,286,735,-956,0,1,1,1/367.5,1/0.0,1/735.0,1/735.0
主役は銭形4,287,3478,1064,0,6,20,1/133.8,1/0.0,1/579.7,1/173.9
主役は銭形4,288,61,-90,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
回胴黙示録カイジ 狂宴,232,4143,-675,20,6,0,1/159.3,1/207.2,1/690.5,1/0.0
回胴黙示録カイジ 狂宴,233,3214,-1695,13,5,0,1/178.6,1/247.2,1/642.8,1/0.0
回胴黙示録カイジ 狂宴,235,2637,263,16,4,0,1/131.8,1/164.8,1/659.2,1/0.0
戦姫絶唱シンフォギア 正義の歌,181,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦姫絶唱シンフォギア 正義の歌,182,935,-841,0,1,4,1/187.0,1/0.0,1/935.0,1/233.8
戦姫絶唱シンフォギア 正義の歌,183,746,-773,0,1,3,1/186.5,1/0.0,1/746.0,1/248.7
聖闘士星矢 海皇覚醒 CUSTOM EDITION,282,397,321,0,1,6,1/56.7,1/0.0,1/397.0,1/66.2
聖闘士星矢 海皇覚醒 CUSTOM EDITION,283,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,285,1700,-64,0,1,14,1/113.3,1/0.0,1/1700.0,1/121.4
転生したらスライムだった件,327,299,179,0,1,3,1/74.8,1/0.0,1/299.0,1/99.7
転生したらスライムだった件,328,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,330,1077,-900,0,1,4,1/215.4,1/0.0,1/1077.0,1/269.2
L南国育ち,137,1031,162,5,8,0,1/79.3,1/206.2,1/128.9,1/0.0
L南国育ち,138,1492,-1148,4,4,0,1/186.5,1/373.0,1/373.0,1/0.0
ゴッドイーター リザレクション,273,8751,4403,0,19,82,1/86.6,1/0.0,1/460.6,1/106.7
ゴッドイーター リザレクション,275,7410,4337,0,14,63,1/96.2,1/0.0,1/529.3,1/117.6
ゴブリンスレイヤー,150,3426,1280,0,0,12,1/285.5,1/0.0,1/0.0,1/285.5
ゴブリンスレイヤー,151,157,-248,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ジャグラーガールズ,116,2421,79,10,7,0,1/142.4,1/242.1,1/345.9,1/0.0
ジャグラーガールズ,117,5849,2065,31,19,0,1/117.0,1/188.7,1/307.8,1/0.0
バンドリ！,265,261,-171,0,1,2,1/87.0,1/0.0,1/261.0,1/130.5
バンドリ！,266,5429,-4226,0,12,18,1/181.0,1/0.0,1/452.4,1/301.6
ファンキージャグラー2,118,2087,198,10,3,0,1/160.5,1/208.7,1/695.7,1/0.0
ファンキージャグラー2,120,2776,-641,10,5,0,1/185.1,1/277.6,1/555.2,1/0.0
ルパン三世 大航海者の秘宝,267,5090,4654,0,10,41,1/99.8,1/0.0,1/509.0,1/124.1
ルパン三世 大航海者の秘宝,268,914,-662,0,2,4,1/152.3,1/0.0,1/457.0,1/228.5
七つの魔剣が支配する,276,5493,-1221,0,12,48,1/91.5,1/0.0,1/457.8,1/114.4
七つの魔剣が支配する,277,2983,-130,0,9,30,1/76.5,1/0.0,1/331.4,1/99.4
ディスクアップ2,111,3072,-1189,8,5,0,1/236.3,1/384.0,1/614.4,1/0.0
ハイパーラッシュ,112,1327,-1281,2,1,0,1/442.3,1/663.5,1/1327.0,1/0.0
バーサスリヴァイズ,113,3156,1373,16,8,0,1/131.5,1/197.2,1/394.5,1/0.0
新ハナビ,115,1838,-106,7,5,0,1/153.2,1/262.6,1/367.6,1/0.0
東京喰種,188,6966,-5970,0,19,20,1/178.6,1/0.0,1/366.6,1/348.3
にゃんこ大戦争 超神速,200,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ToLOVEるダークネス,201,2866,1676,25,0,9,1/84.3,1/114.6,1/0.0,1/318.4
HEY！エリートサラリーマン鏡,202,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ラブ嬢3～Wご指名はいかがですか?～,203,617,-530,0,1,1,1/308.5,1/0.0,1/617.0,1/617.0
ゾンビランドサガ,205,1318,-812,8,0,1,1/146.4,1/164.8,1/0.0,1/1318.0
バイオハザード5,206,6662,-1652,0,13,24,1/180.1,1/0.0,1/512.5,1/277.6
聖戦士ダンバイン,208,5528,2269,0,8,124,1/41.9,1/0.0,1/691.0,1/44.6
真・一騎当千,210,1633,-1413,0,3,8,1/148.5,1/0.0,1/544.3,1/204.1
ゴールデンカムイ,211,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
閃乱カグラ2 SHINOVI MASTER,212,1364,-46,0,16,13,1/47.0,1/0.0,1/85.2,1/104.9
マジカルハロウィン8,213,291,-156,2,0,0,1/145.5,1/145.5,1/0.0,1/0.0
頭文字D 2nd,215,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
L サラリーマン金太郎,216,3909,3354,0,2,25,1/144.8,1/0.0,1/1954.5,1/156.4
バキ 強くなりたくば喰らえ!!!,217,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
とある魔術の禁書目録,218,4119,1065,0,8,14,1/187.2,1/0.0,1/514.9,1/294.2
コードギアス 反逆のルルーシュ/復活のルルーシュ,220,23,-23,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
