model_name,unit_no,game,medals,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,8,3969,233,14,14,0,1/141.8,1/283.5,1/283.5,1/0.0
アイムジャグラーEX-TP,10,3004,-1054,8,8,0,1/187.8,1/375.5,1/375.5,1/0.0
アイムジャグラーEX-TP,107,6983,556,27,27,0,1/129.3,1/258.6,1/258.6,1/0.0
アイムジャグラーEX-TP,108,1264,-1119,0,4,0,1/316.0,1/0.0,1/316.0,1/0.0
アイムジャグラーEX-TP,110,5254,-1196,14,17,0,1/169.5,1/375.3,1/309.1,1/0.0
ゴーゴージャグラー3,11,1259,-338,5,1,0,1/209.8,1/251.8,1/1259.0,1/0.0
ゴーゴージャグラー3,12,1944,-780,5,5,0,1/194.4,1/388.8,1/388.8,1/0.0
ゴーゴージャグラー3,13,5300,2830,32,18,0,1/106.0,1/165.6,1/294.4,1/0.0
ゴーゴージャグラー3,15,1282,-399,5,2,0,1/183.1,1/256.4,1/641.0,1/0.0
ゴーゴージャグラー3,16,2036,-319,7,4,0,1/185.1,1/290.9,1/509.0,1/0.0
ゴーゴージャグラー3,17,3496,-940,11,10,0,1/166.5,1/317.8,1/349.6,1/0.0
ゴーゴージャグラー3,18,5022,721,23,16,0,1/128.8,1/218.3,1/313.9,1/0.0
ゴーゴージャグラー3,20,4136,-901,13,14,0,1/153.2,1/318.2,1/295.4,1/0.0
ゴーゴージャグラー3,21,2937,-396,9,10,0,1/154.6,1/326.3,1/293.7,1/0.0
ゴーゴージャグラー3,22,3026,206,12,11,0,1/131.6,1/252.2,1/275.1,1/0.0
からくりサーカス,155,119,-198,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
からくりサーカス,156,4666,6082,72,18,0,1/51.8,1/64.8,1/259.2,1/0.0
からくりサーカス,157,64,-90,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
からくりサーカス,158,2538,-2194,19,5,0,1/105.8,1/133.6,1/507.6,1/0.0
からくりサーカス,160,150,-225,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
からくりサーカス,161,3247,-4000,12,4,0,1/202.9,1/270.6,1/811.8,1/0.0
からくりサーカス,162,89,-141,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
からくりサーカス,163,2711,14532,79,19,0,1/27.7,1/34.3,1/142.7,1/0.0
からくりサーカス,165,1120,2670,29,6,0,1/32.0,1/38.6,1/186.7,1/0.0
革命機ヴァルヴレイヴ,166,3925,1608,62,0,0,1/63.3,1/63.3,1/0.0,1/0.0
革命機ヴァルヴレイヴ,167,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,168,1073,2856,31,2,0,1/32.5,1/34.6,1/536.5,1/0.0
革命機ヴァルヴレイヴ,170,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,171,2014,-1967,11,0,0,1/183.1,1/183.1,1/0.0,1/0.0
革命機ヴァルヴレイヴ,172,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,173,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,175,1296,-1670,4,0,0,1/324.0,1/324.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,176,1459,-1956,6,0,0,1/243.2,1/243.2,1/0.0,1/0.0
モンキーターンV,253,5522,3847,0,13,45,1/95.2,1/0.0,1/424.8,1/122.7
モンキーターンV,255,4940,-907,0,11,30,1/120.5,1/0.0,1/449.1,1/164.7
モンキーターンV,256,331,-352,0,1,1,1/165.5,1/0.0,1/331.0,1/331.0
モンキーターンV,257,8465,3087,0,16,66,1/103.2,1/0.0,1/529.1,1/128.3
モンキーターンV,258,1510,-1289,0,2,4,1/251.7,1/0.0,1/755.0,1/377.5
押忍！番長4,320,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,321,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,322,1181,27,0,2,5,1/168.7,1/0.0,1/590.5,1/236.2
押忍！番長4,323,107,-122,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,325,1793,-1643,0,1,6,1/256.1,1/0.0,1/1793.0,1/298.8
スマスロ炎炎ノ消防隊,226,993,-1217,0,2,0,1/496.5,1/0.0,1/496.5,1/0.0
スマスロ炎炎ノ消防隊,227,323,-430,0,1,0,1/323.0,1/0.0,1/323.0,1/0.0
スマスロ炎炎ノ消防隊,228,1096,789,0,2,9,1/99.6,1/0.0,1/548.0,1/121.8
スマスロ炎炎ノ消防隊,230,1829,511,0,4,13,1/107.6,1/0.0,1/457.2,1/140.7
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,221,237,490,4,0,5,1/26.3,1/59.2,1/0.0,1/47.4
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,222,87,-151,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,223,190,113,2,0,2,1/47.5,1/95.0,1/0.0,1/95.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,225,654,-727,4,0,2,1/109.0,1/163.5,1/0.0,1/327.0
ハッピージャグラーVIII,121,4513,215,18,16,0,1/132.7,1/250.7,1/282.1,1/0.0
ハッピージャグラーVIII,122,1476,-797,3,3,0,1/246.0,1/492.0,1/492.0,1/0.0
ハッピージャグラーVIII,123,1965,93,8,5,0,1/151.2,1/245.6,1/393.0,1/0.0
ハッピージャグラーVIII,125,2640,-595,8,7,0,1/176.0,1/330.0,1/377.1,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,300,1443,-1840,4,0,1,1/288.6,1/360.8,1/0.0,1/1443.0
戦国乙女4 戦乱に閃く炯眼の軍師,301,1898,2736,13,0,11,1/79.1,1/146.0,1/0.0,1/172.5
戦国乙女4 戦乱に閃く炯眼の軍師,302,2673,10,8,0,8,1/167.1,1/334.1,1/0.0,1/334.1
戦国乙女4 戦乱に閃く炯眼の軍師,303,508,-64,1,0,1,1/254.0,1/508.0,1/0.0,1/508.0
沖ドキ!BLACK,73,3767,-2608,13,7,0,1/188.3,1/289.8,1/538.1,1/0.0
沖ドキ!BLACK,75,2215,177,16,5,0,1/105.5,1/138.4,1/443.0,1/0.0
沖ドキ!BLACK,76,1501,-785,6,3,0,1/166.8,1/250.2,1/500.3,1/0.0
沖ドキ!BLACK,77,2856,1130,22,8,0,1/95.2,1/129.8,1/357.0,1/0.0
ありふれた職業で世界最強,177,1192,-473,0,3,3,1/198.7,1/0.0,1/397.3,1/397.3
ありふれた職業で世界最強,178,601,-74,0,1,2,1/200.3,1/0.0,1/601.0,1/300.5
ありふれた職業で世界最強,180,1672,-846,0,6,3,1/185.8,1/0.0,1/278.7,1/557.3
ウルトラミラクルジャグラー,126,4576,431,19,13,0,1/143.0,1/240.8,1/352.0,1/0.0
ウルトラミラクルジャグラー,127,683,-268,2,2,0,1/170.8,1/341.5,1/341.5,1/0.0
ウルトラミラクルジャグラー,128,4959,292,21,15,0,1/137.8,1/236.1,1/330.6,1/0.0
ガールズ&パンツァー 最終章,261,1318,-1174,8,12,0,1/65.9,1/164.8,1/109.8,1/0.0
ガールズ&パンツァー 最終章,262,554,-478,4,4,0,1/69.2,1/138.5,1/138.5,1/0.0
ガールズ&パンツァー 最終章,263,1201,3600,38,7,0,1/26.7,1/31.6,1/171.6,1/0.0
かぐや様は告らせたい,185,2006,2363,18,2,7,1/74.3,1/111.4,1/1003.0,1/286.6
かぐや様は告らせたい,186,2675,83,14,4,12,1/89.2,1/191.1,1/668.8,1/222.9
かぐや様は告らせたい,187,879,-1225,1,0,4,1/175.8,1/879.0,1/0.0,1/219.8
キン肉マン～7人の悪魔超人編～,270,1046,-1217,2,2,0,1/261.5,1/523.0,1/523.0,1/0.0
キン肉マン～7人の悪魔超人編～,271,1581,219,3,3,0,1/263.5,1/527.0,1/527.0,1/0.0
キン肉マン～7人の悪魔超人編～,272,1,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴジラ対エヴァンゲリオン,278,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴジラ対エヴァンゲリオン,280,460,-642,1,0,0,1/460.0,1/460.0,1/0.0,1/0.0
ゴジラ対エヴァンゲリオン,281,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スーパーブラックジャック,316,5327,-1943,0,5,38,1/123.9,1/0.0,1/1065.4,1/140.2
スーパーブラックジャック,317,3549,-2926,0,6,13,1/186.8,1/0.0,1/591.5,1/273.0
スーパーブラックジャック,318,1985,-1022,0,0,11,1/180.5,1/0.0,1/0.0,1/180.5
チバリヨ2,133,387,466,5,0,0,1/77.4,1/77.4,1/0.0,1/0.0
チバリヨ2,135,779,3789,18,7,0,1/31.2,1/43.3,1/111.3,1/0.0
チバリヨ2,136,596,-847,1,0,0,1/596.0,1/596.0,1/0.0,1/0.0
ミスタージャグラー,130,1882,-985,3,5,0,1/235.2,1/627.3,1/376.4,1/0.0
ミスタージャグラー,131,4687,1915,23,19,0,1/111.6,1/203.8,1/246.7,1/0.0
ミスタージャグラー,132,6571,1328,28,21,0,1/134.1,1/234.7,1/312.9,1/0.0
モンスターハンターライズ,305,5054,-3378,0,8,23,1/163.0,1/0.0,1/631.8,1/219.7
モンスターハンターライズ,306,2499,-2694,0,4,7,1/227.2,1/0.0,1/624.8,1/357.0
モンスターハンターライズ,307,6751,1995,0,15,61,1/88.8,1/0.0,1/450.1,1/110.7
主役は銭形4,286,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
主役は銭形4,287,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
主役は銭形4,288,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
回胴黙示録カイジ 狂宴,232,2156,2144,20,3,0,1/93.7,1/107.8,1/718.7,1/0.0
回胴黙示録カイジ 狂宴,233,469,-400,2,1,0,1/156.3,1/234.5,1/469.0,1/0.0
回胴黙示録カイジ 狂宴,235,2075,412,14,5,0,1/109.2,1/148.2,1/415.0,1/0.0
戦姫絶唱シンフォギア 正義の歌,181,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦姫絶唱シンフォギア 正義の歌,182,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦姫絶唱シンフォギア 正義の歌,183,3489,5157,0,7,68,1/46.5,1/0.0,1/498.4,1/51.3
聖闘士星矢 海皇覚醒 CUSTOM EDITION,282,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,283,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,285,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,327,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,328,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,330,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
L南国育ち,137,232,-362,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
L南国育ち,138,553,1480,7,8,0,1/36.9,1/79.0,1/69.1,1/0.0
Re:ゼロから始める異世界生活 season2,152,505,-312,4,0,0,1/126.2,1/126.2,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,153,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴッドイーター リザレクション,273,3079,2504,0,4,37,1/75.1,1/0.0,1/769.8,1/83.2
ゴッドイーター リザレクション,275,3146,-1305,0,5,17,1/143.0,1/0.0,1/629.2,1/185.1
ゴブリンスレイヤー,150,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴブリンスレイヤー,151,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ジャグラーガールズ,116,804,-534,1,1,0,1/402.0,1/804.0,1/804.0,1/0.0
ジャグラーガールズ,117,1820,111,8,6,0,1/130.0,1/227.5,1/303.3,1/0.0
バンドリ！,265,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バンドリ！,266,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ファンキージャグラー2,118,1835,617,11,2,0,1/141.2,1/166.8,1/917.5,1/0.0
ファンキージャグラー2,120,1212,97,6,2,0,1/151.5,1/202.0,1/606.0,1/0.0
ルパン三世 大航海者の秘宝,267,2671,-3306,0,6,4,1/267.1,1/0.0,1/445.2,1/667.8
ルパン三世 大航海者の秘宝,268,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
七つの魔剣が支配する,276,3572,2389,0,11,32,1/83.1,1/0.0,1/324.7,1/111.6
七つの魔剣が支配する,277,2507,-822,0,9,23,1/78.3,1/0.0,1/278.6,1/109.0
ディスクアップ2,111,654,-589,1,0,0,1/654.0,1/654.0,1/0.0,1/0.0
ハイパーラッシュ,112,1308,-1412,1,1,0,1/654.0,1/1308.0,1/1308.0,1/0.0
バーサスリヴァイズ,113,1509,-22,5,4,0,1/167.7,1/301.8,1/377.2,1/0.0
新ハナビ,115,1434,374,7,4,0,1/130.4,1/204.9,1/358.5,1/0.0
東京喰種,188,7563,-2643,0,18,31,1/154.3,1/0.0,1/420.2,1/244.0
にゃんこ大戦争 超神速,200,2233,-1119,0,0,15,1/148.9,1/0.0,1/0.0,1/148.9
ToLOVEるダークネス,201,4769,1605,34,0,15,1/97.3,1/140.3,1/0.0,1/317.9
HEY！エリートサラリーマン鏡,202,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ラブ嬢3～Wご指名はいかがですか?～,203,739,-477,0,1,2,1/246.3,1/0.0,1/739.0,1/369.5
ゾンビランドサガ,205,100,-161,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バイオハザード5,206,6040,902,0,11,22,1/183.0,1/0.0,1/549.1,1/274.5
今日から俺は!! パチスロ編,207,1355,-1342,1,2,0,1/451.7,1/1355.0,1/677.5,1/0.0
聖戦士ダンバイン,208,382,-40,0,1,6,1/54.6,1/0.0,1/382.0,1/63.7
真・一騎当千,210,1287,1277,0,3,12,1/85.8,1/0.0,1/429.0,1/107.2
ゴールデンカムイ,211,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
閃乱カグラ2 SHINOVI MASTER,212,309,-462,0,2,0,1/154.5,1/0.0,1/154.5,1/0.0
マジカルハロウィン8,213,40,-31,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
頭文字D 2nd,215,1407,-534,0,3,12,1/93.8,1/0.0,1/469.0,1/117.2
L サラリーマン金太郎,216,4202,2452,0,2,32,1/123.6,1/0.0,1/2101.0,1/131.3
バキ 強くなりたくば喰らえ!!!,217,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
とある魔術の禁書目録,218,1905,1297,0,4,7,1/173.2,1/0.0,1/476.2,1/272.1
コードギアス 反逆のルルーシュ/復活のルルーシュ,220,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
