model_name,unit_no,game,medals,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
キングハナハナ-30,23,6821,-834,24,16,0,1/170.5,1/284.2,1/426.3,1/0.0
キングハナハナ-30,25,5641,-1796,15,15,0,1/188.0,1/376.1,1/376.1,1/0.0
キングハナハナ-30,26,5576,-1526,17,8,0,1/223.0,1/328.0,1/697.0,1/0.0
キングハナハナ-30,27,7461,-80,29,16,0,1/165.8,1/257.3,1/466.3,1/0.0
キングハナハナ-30,28,9544,1300,37,28,0,1/146.8,1/257.9,1/340.9,1/0.0
キングハナハナ-30,30,7973,136,32,15,0,1/169.6,1/249.2,1/531.5,1/0.0
キングハナハナ-30,31,8423,1085,35,22,0,1/147.8,1/240.7,1/382.9,1/0.0
キングハナハナ-30,32,4076,-407,14,7,0,1/194.1,1/291.1,1/582.3,1/0.0
キングハナハナ-30,33,7122,-683,20,24,0,1/161.9,1/356.1,1/296.8,1/0.0
キングハナハナ-30,35,4571,-590,17,4,0,1/217.7,1/268.9,1/1142.8,1/0.0
キングハナハナ-30,36,3709,-839,11,7,0,1/206.1,1/337.2,1/529.9,1/0.0
キングハナハナ-30,37,6477,2023,32,12,0,1/147.2,1/202.4,1/539.8,1/0.0
キングハナハナ-30,38,8383,1312,36,18,0,1/155.2,1/232.9,1/465.7,1/0.0
キングハナハナ-30,50,2950,-140,10,8,0,1/163.9,1/295.0,1/368.8,1/0.0
キングハナハナ-30,51,4389,-682,15,8,0,1/190.8,1/292.6,1/548.6,1/0.0
キングハナハナ-30,52,9412,323,34,24,0,1/162.3,1/276.8,1/392.2,1/0.0
キングハナハナ-30,53,3469,-470,14,4,0,1/192.7,1/247.8,1/867.2,1/0.0
キングハナハナ-30,55,8792,1231,30,34,0,1/137.4,1/293.1,1/258.6,1/0.0
マイジャグラーV,78,8088,1458,36,22,0,1/139.4,1/224.7,1/367.6,1/0.0
マイジャグラーV,80,4040,-588,14,10,0,1/168.3,1/288.6,1/404.0,1/0.0
マイジャグラーV,81,4508,-1042,14,11,0,1/180.3,1/322.0,1/409.8,1/0.0
マイジャグラーV,82,3586,-1954,7,9,0,1/224.1,1/512.3,1/398.4,1/0.0
マイジャグラーV,83,7616,-163,29,20,0,1/155.4,1/262.6,1/380.8,1/0.0
マイジャグラーV,85,2428,-1217,7,3,0,1/242.8,1/346.9,1/809.3,1/0.0
マイジャグラーV,86,7091,-704,21,28,0,1/144.7,1/337.7,1/253.2,1/0.0
マイジャグラーV,87,7527,-630,24,24,0,1/156.8,1/313.6,1/313.6,1/0.0
マイジャグラーV,88,4344,-407,16,8,0,1/181.0,1/271.5,1/543.0,1/0.0
マイジャグラーV,100,4178,-780,13,11,0,1/174.1,1/321.4,1/379.8,1/0.0
マイジャグラーV,101,6426,90,25,15,0,1/160.7,1/257.0,1/428.4,1/0.0
マイジャグラーV,102,5825,-1636,15,16,0,1/187.9,1/388.3,1/364.1,1/0.0
マイジャグラーV,103,6487,766,26,26,0,1/124.8,1/249.5,1/249.5,1/0.0
マイジャグラーV,105,8680,3749,45,33,0,1/111.3,1/192.9,1/263.0,1/0.0
マイジャグラーV,106,4377,-3238,6,7,0,1/336.7,1/729.5,1/625.3,1/0.0
沖ドキ!GOLD‐30,56,2501,-149,14,9,0,1/108.7,1/178.6,1/277.9,1/0.0
沖ドキ!GOLD‐30,57,2767,-1382,13,3,0,1/172.9,1/212.8,1/922.3,1/0.0
沖ドキ!GOLD‐30,58,2849,383,22,2,0,1/118.7,1/129.5,1/1424.5,1/0.0
沖ドキ!GOLD‐30,60,2491,-1908,8,5,0,1/191.6,1/311.4,1/498.2,1/0.0
沖ドキ!GOLD‐30,61,2995,-3067,6,5,0,1/272.3,1/499.2,1/599.0,1/0.0
沖ドキ!GOLD‐30,62,487,-494,1,0,0,1/487.0,1/487.0,1/0.0,1/0.0
沖ドキ!GOLD‐30,63,3511,-1944,14,8,0,1/159.6,1/250.8,1/438.9,1/0.0
沖ドキ!GOLD‐30,65,4810,-1528,20,19,0,1/123.3,1/240.5,1/253.2,1/0.0
沖ドキ!GOLD‐30,66,1939,-610,9,7,0,1/121.2,1/215.4,1/277.0,1/0.0
沖ドキ!GOLD‐30,67,527,1001,8,3,0,1/47.9,1/65.9,1/175.7,1/0.0
沖ドキ!GOLD‐30,68,2785,1108,22,9,0,1/89.8,1/126.6,1/309.4,1/0.0
沖ドキ!GOLD‐30,70,3380,-736,15,15,0,1/112.7,1/225.3,1/225.3,1/0.0
沖ドキ!GOLD‐30,71,1116,1310,11,7,0,1/62.0,1/101.5,1/159.4,1/0.0
沖ドキ!GOLD‐30,72,5617,4846,52,33,0,1/66.1,1/108.0,1/170.2,1/0.0
スマスロ北斗の拳,236,2259,138,24,7,0,1/72.9,1/94.1,1/322.7,1/0.0
スマスロ北斗の拳,237,3014,-654,28,5,0,1/91.3,1/107.6,1/602.8,1/0.0
スマスロ北斗の拳,238,1551,-15,18,3,0,1/73.9,1/86.2,1/517.0,1/0.0
スマスロ北斗の拳,250,1689,-259,16,5,0,1/80.4,1/105.6,1/337.8,1/0.0
スマスロ北斗の拳,251,2175,-525,22,5,0,1/80.6,1/98.9,1/435.0,1/0.0
スマスロ北斗の拳,252,2552,-1455,20,4,0,1/106.3,1/127.6,1/638.0,1/0.0
スマスロ北斗の拳,308,2589,568,34,7,0,1/63.1,1/76.1,1/369.9,1/0.0
スマスロ北斗の拳,310,1940,-968,16,6,0,1/88.2,1/121.2,1/323.3,1/0.0
スマスロ北斗の拳,311,1661,-171,18,4,0,1/75.5,1/92.3,1/415.2,1/0.0
スマスロ北斗の拳,312,4503,-61,45,16,0,1/73.8,1/100.1,1/281.4,1/0.0
スマスロ北斗の拳,313,1326,143,14,4,0,1/73.7,1/94.7,1/331.5,1/0.0
スマスロ北斗の拳,315,1903,-801,15,4,0,1/100.2,1/126.9,1/475.8,1/0.0
アイムジャグラーEX-TP,1,5572,116,21,12,0,1/168.8,1/265.3,1/464.3,1/0.0
アイムジャグラーEX-TP,2,4285,465,19,7,0,1/164.8,1/225.5,1/612.1,1/0.0
アイムジャグラーEX-TP,3,3216,-544,10,6,0,1/201.0,1/321.6,1/536.0,1/0.0
アイムジャグラーEX-TP,5,4320,847,18,12,0,1/144.0,1/240.0,1/360.0,1/0.0
アイムジャグラーEX-TP,6,2435,-746,6,6,0,1/202.9,1/405.8,1/405.8,1/0.0
アイムジャグラーEX-TP,7,6553,-25,23,14,0,1/177.1,1/284.9,1/468.1,1/0.0
アイムジャグラーEX-TP,8,3798,-1057,11,7,0,1/211.0,1/345.3,1/542.6,1/0.0
アイムジャグラーEX-TP,10,3552,-20,12,13,0,1/142.1,1/296.0,1/273.2,1/0.0
アイムジャグラーEX-TP,125,1997,-780,5,4,0,1/221.9,1/399.4,1/499.2,1/0.0
アイムジャグラーEX-TP,126,5680,-218,20,17,0,1/153.5,1/284.0,1/334.1,1/0.0
アイムジャグラーEX-TP,127,2434,-301,9,4,0,1/187.2,1/270.4,1/608.5,1/0.0
ゴーゴージャグラー3,11,4927,-780,17,15,0,1/154.0,1/289.8,1/328.5,1/0.0
ゴーゴージャグラー3,12,2705,-731,8,6,0,1/193.2,1/338.1,1/450.8,1/0.0
ゴーゴージャグラー3,13,4310,191,17,15,0,1/134.7,1/253.5,1/287.3,1/0.0
ゴーゴージャグラー3,15,4105,-398,17,5,0,1/186.6,1/241.5,1/821.0,1/0.0
ゴーゴージャグラー3,16,2103,777,11,6,0,1/123.7,1/191.2,1/350.5,1/0.0
ゴーゴージャグラー3,17,7503,-409,26,27,0,1/141.6,1/288.6,1/277.9,1/0.0
ゴーゴージャグラー3,18,1630,-826,3,5,0,1/203.8,1/543.3,1/326.0,1/0.0
ゴーゴージャグラー3,20,2611,431,13,5,0,1/145.1,1/200.8,1/522.2,1/0.0
ゴーゴージャグラー3,21,5337,125,23,14,0,1/144.2,1/232.0,1/381.2,1/0.0
ゴーゴージャグラー3,22,8622,1559,35,40,0,1/115.0,1/246.3,1/215.6,1/0.0
からくりサーカス,155,1785,-318,25,3,0,1/63.8,1/71.4,1/595.0,1/0.0
からくりサーカス,156,2117,-54,12,6,0,1/117.6,1/176.4,1/352.8,1/0.0
からくりサーカス,157,3464,-1324,34,12,0,1/75.3,1/101.9,1/288.7,1/0.0
からくりサーカス,158,2392,-1960,16,5,0,1/113.9,1/149.5,1/478.4,1/0.0
からくりサーカス,160,7235,-2634,74,26,0,1/72.3,1/97.8,1/278.3,1/0.0
からくりサーカス,161,6579,4074,76,25,0,1/65.1,1/86.6,1/263.2,1/0.0
からくりサーカス,162,2849,-2255,17,11,0,1/101.8,1/167.6,1/259.0,1/0.0
からくりサーカス,163,2246,-1481,21,6,0,1/83.2,1/107.0,1/374.3,1/0.0
からくりサーカス,165,2601,-852,29,12,0,1/63.4,1/89.7,1/216.8,1/0.0
革命機ヴァルヴレイヴ,166,2579,721,40,5,0,1/57.3,1/64.5,1/515.8,1/0.0
革命機ヴァルヴレイヴ,167,3134,-3172,18,4,0,1/142.5,1/174.1,1/783.5,1/0.0
革命機ヴァルヴレイヴ,168,740,-1015,2,1,0,1/246.7,1/370.0,1/740.0,1/0.0
革命機ヴァルヴレイヴ,170,1071,-1015,6,0,0,1/178.5,1/178.5,1/0.0,1/0.0
革命機ヴァルヴレイヴ,171,1536,-1148,12,2,0,1/109.7,1/128.0,1/768.0,1/0.0
革命機ヴァルヴレイヴ,172,74,-108,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,173,433,167,8,1,0,1/48.1,1/54.1,1/433.0,1/0.0
革命機ヴァルヴレイヴ,175,2472,-1830,15,3,0,1/137.3,1/164.8,1/824.0,1/0.0
革命機ヴァルヴレイヴ,176,2335,-2757,8,1,0,1/259.4,1/291.9,1/2335.0,1/0.0
モンキーターンV,253,10697,-1241,0,29,62,1/117.5,1/0.0,1/368.9,1/172.5
モンキーターンV,255,10459,3313,0,25,78,1/101.5,1/0.0,1/418.4,1/134.1
モンキーターンV,256,9800,4352,0,21,85,1/92.5,1/0.0,1/466.7,1/115.3
モンキーターンV,257,9265,-13,0,21,63,1/110.3,1/0.0,1/441.2,1/147.1
モンキーターンV,258,10008,772,0,27,64,1/110.0,1/0.0,1/370.7,1/156.4
押忍！番長4,320,2114,-91,0,2,10,1/176.2,1/0.0,1/1057.0,1/211.4
押忍！番長4,321,6269,-495,0,11,38,1/127.9,1/0.0,1/569.9,1/165.0
押忍！番長4,322,128,-188,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,323,1231,-464,0,1,7,1/153.9,1/0.0,1/1231.0,1/175.9
押忍！番長4,325,2548,-1164,0,3,13,1/159.2,1/0.0,1/849.3,1/196.0
スマスロ炎炎ノ消防隊,226,4346,-140,0,13,21,1/127.8,1/0.0,1/334.3,1/207.0
スマスロ炎炎ノ消防隊,227,1531,-246,0,2,7,1/170.1,1/0.0,1/765.5,1/218.7
スマスロ炎炎ノ消防隊,228,2112,-1510,0,8,5,1/162.5,1/0.0,1/264.0,1/422.4
スマスロ炎炎ノ消防隊,230,3032,-1116,0,6,12,1/168.4,1/0.0,1/505.3,1/252.7
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,221,3845,-375,30,0,30,1/64.1,1/128.2,1/0.0,1/128.2
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,222,896,-662,8,0,4,1/74.7,1/112.0,1/0.0,1/224.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,223,1345,84,11,0,12,1/58.5,1/122.3,1/0.0,1/112.1
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,225,732,-93,6,0,6,1/61.0,1/122.0,1/0.0,1/122.0
ハッピージャグラーVIII,128,2978,-170,11,8,0,1/156.7,1/270.7,1/372.2,1/0.0
ハッピージャグラーVIII,130,3197,-246,11,9,0,1/159.8,1/290.6,1/355.2,1/0.0
ハッピージャグラーVIII,131,2021,-385,7,2,0,1/224.6,1/288.7,1/1010.5,1/0.0
ハッピージャグラーVIII,132,7231,1994,31,29,0,1/120.5,1/233.3,1/249.3,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,300,4076,-4115,13,0,4,1/239.8,1/313.5,1/0.0,1/1019.0
戦国乙女4 戦乱に閃く炯眼の軍師,301,570,45,3,0,2,1/114.0,1/190.0,1/0.0,1/285.0
戦国乙女4 戦乱に閃く炯眼の軍師,302,1177,215,3,0,2,1/235.4,1/392.3,1/0.0,1/588.5
戦国乙女4 戦乱に閃く炯眼の軍師,303,1176,-1509,2,0,1,1/392.0,1/588.0,1/0.0,1/1176.0
沖ドキ!BLACK,73,2469,2821,27,12,0,1/63.3,1/91.4,1/205.8,1/0.0
沖ドキ!BLACK,75,2590,1336,23,9,0,1/80.9,1/112.6,1/287.8,1/0.0
沖ドキ!BLACK,76,2280,-140,13,6,0,1/120.0,1/175.4,1/380.0,1/0.0
沖ドキ!BLACK,77,1613,3409,23,10,0,1/48.9,1/70.1,1/161.3,1/0.0
Re:ゼロから始める異世界生活 season2,152,544,-420,3,0,0,1/181.3,1/181.3,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,153,836,-669,4,0,0,1/209.0,1/209.0,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,207,2378,-173,0,2,26,1/84.9,1/0.0,1/1189.0,1/91.5
ありふれた職業で世界最強,177,2990,4469,0,7,16,1/130.0,1/0.0,1/427.1,1/186.9
ありふれた職業で世界最強,178,2453,-670,0,9,10,1/129.1,1/0.0,1/272.6,1/245.3
ありふれた職業で世界最強,180,2021,-466,0,3,5,1/252.6,1/0.0,1/673.7,1/404.2
ウルトラミラクルジャグラー,107,4375,-65,18,9,0,1/162.0,1/243.1,1/486.1,1/0.0
ウルトラミラクルジャグラー,108,6573,2595,35,18,0,1/124.0,1/187.8,1/365.2,1/0.0
ウルトラミラクルジャグラー,110,5844,458,28,8,0,1/162.3,1/208.7,1/730.5,1/0.0
ガールズ&パンツァー 最終章,261,2190,-1510,16,15,0,1/70.6,1/136.9,1/146.0,1/0.0
ガールズ&パンツァー 最終章,262,1764,-1489,13,17,0,1/58.8,1/135.7,1/103.8,1/0.0
ガールズ&パンツァー 最終章,263,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
かぐや様は告らせたい,185,5053,-1065,25,6,24,1/91.9,1/202.1,1/842.2,1/210.5
かぐや様は告らせたい,186,2480,-1872,7,3,8,1/137.8,1/354.3,1/826.7,1/310.0
かぐや様は告らせたい,187,6521,9963,48,7,23,1/83.6,1/135.9,1/931.6,1/283.5
キン肉マン～7人の悪魔超人編～,270,528,-403,1,1,0,1/264.0,1/528.0,1/528.0,1/0.0
キン肉マン～7人の悪魔超人編～,271,1,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
キン肉マン～7人の悪魔超人編～,272,1,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴジラ対エヴァンゲリオン,278,324,-511,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴジラ対エヴァンゲリオン,280,606,63,4,0,4,1/75.8,1/151.5,1/0.0,1/151.5
ゴジラ対エヴァンゲリオン,281,1336,-797,5,0,6,1/121.5,1/267.2,1/0.0,1/222.7
スーパーブラックジャック,316,4243,-2270,0,4,27,1/136.9,1/0.0,1/1060.8,1/157.1
スーパーブラックジャック,317,5050,-2947,0,3,31,1/148.5,1/0.0,1/1683.3,1/162.9
スーパーブラックジャック,318,4935,-4625,0,7,21,1/176.2,1/0.0,1/705.0,1/235.0
チバリヨ2,133,1046,-692,4,3,0,1/149.4,1/261.5,1/348.7,1/0.0
チバリヨ2,135,401,50,3,1,0,1/100.2,1/133.7,1/401.0,1/0.0
チバリヨ2,136,737,-74,5,2,0,1/105.3,1/147.4,1/368.5,1/0.0
ミスタージャグラー,121,2587,-1134,6,6,0,1/215.6,1/431.2,1/431.2,1/0.0
ミスタージャグラー,122,2542,225,11,6,0,1/149.5,1/231.1,1/423.7,1/0.0
ミスタージャグラー,123,7700,2324,36,29,0,1/118.5,1/213.9,1/265.5,1/0.0
モンスターハンターライズ,305,8289,999,0,19,65,1/98.7,1/0.0,1/436.3,1/127.5
モンスターハンターライズ,306,8601,-2967,0,20,53,1/117.8,1/0.0,1/430.1,1/162.3
モンスターハンターライズ,307,5773,8827,0,9,69,1/74.0,1/0.0,1/641.4,1/83.7
主役は銭形4,286,1871,2129,0,3,10,1/143.9,1/0.0,1/623.7,1/187.1
主役は銭形4,287,512,35,0,2,4,1/85.3,1/0.0,1/256.0,1/128.0
主役は銭形4,288,161,-259,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
回胴黙示録カイジ 狂宴,232,6187,-3008,25,11,0,1/171.9,1/247.5,1/562.5,1/0.0
回胴黙示録カイジ 狂宴,233,6468,1750,44,13,0,1/113.5,1/147.0,1/497.5,1/0.0
回胴黙示録カイジ 狂宴,235,4109,-2316,19,8,0,1/152.2,1/216.3,1/513.6,1/0.0
戦姫絶唱シンフォギア 正義の歌,181,888,-545,0,2,6,1/111.0,1/0.0,1/444.0,1/148.0
戦姫絶唱シンフォギア 正義の歌,182,1103,72,0,3,13,1/68.9,1/0.0,1/367.7,1/84.8
戦姫絶唱シンフォギア 正義の歌,183,809,110,0,4,11,1/53.9,1/0.0,1/202.2,1/73.5
聖闘士星矢 海皇覚醒 CUSTOM EDITION,282,1387,760,0,1,15,1/86.7,1/0.0,1/1387.0,1/92.5
聖闘士星矢 海皇覚醒 CUSTOM EDITION,283,563,-822,0,0,1,1/563.0,1/0.0,1/0.0,1/563.0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,285,1255,-359,0,1,9,1/125.5,1/0.0,1/1255.0,1/139.4
転生したらスライムだった件,327,2782,494,0,4,23,1/103.0,1/0.0,1/695.5,1/121.0
転生したらスライムだった件,328,783,-931,0,1,1,1/391.5,1/0.0,1/783.0,1/783.0
転生したらスライムだった件,330,1580,-281,0,3,9,1/131.7,1/0.0,1/526.7,1/175.6
L南国育ち,137,1596,-2256,0,4,0,1/399.0,1/0.0,1/399.0,1/0.0
L南国育ち,138,2706,-3290,3,5,0,1/338.2,1/902.0,1/541.2,1/0.0
ゴッドイーター リザレクション,273,5154,-1007,0,12,40,1/99.1,1/0.0,1/429.5,1/128.8
ゴッドイーター リザレクション,275,8137,2925,0,12,59,1/114.6,1/0.0,1/678.1,1/137.9
ゴブリンスレイヤー,150,129,-214,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴブリンスレイヤー,151,1463,240,0,0,6,1/243.8,1/0.0,1/0.0,1/243.8
ジャグラーガールズ,116,2667,-757,6,7,0,1/205.2,1/444.5,1/381.0,1/0.0
ジャグラーガールズ,117,3416,-873,6,16,0,1/155.3,1/569.3,1/213.5,1/0.0
バンドリ！,265,1404,-712,0,2,6,1/175.5,1/0.0,1/702.0,1/234.0
バンドリ！,266,1059,-226,0,1,3,1/264.8,1/0.0,1/1059.0,1/353.0
ファンキージャグラー2,118,4206,234,16,11,0,1/155.8,1/262.9,1/382.4,1/0.0
ファンキージャグラー2,120,5236,349,21,16,0,1/141.5,1/249.3,1/327.2,1/0.0
ルパン三世 大航海者の秘宝,267,2005,-2179,0,4,4,1/250.6,1/0.0,1/501.2,1/501.2
ルパン三世 大航海者の秘宝,268,4810,-423,0,12,19,1/155.2,1/0.0,1/400.8,1/253.2
七つの魔剣が支配する,276,7145,-1065,0,21,62,1/86.1,1/0.0,1/340.2,1/115.2
七つの魔剣が支配する,277,6314,-2590,0,15,43,1/108.9,1/0.0,1/420.9,1/146.8
ディスクアップ2,111,5461,-1364,14,11,0,1/218.4,1/390.1,1/496.5,1/0.0
ハイパーラッシュ,112,1493,-185,5,1,0,1/248.8,1/298.6,1/1493.0,1/0.0
バーサスリヴァイズ,113,826,-462,1,2,0,1/275.3,1/826.0,1/413.0,1/0.0
新ハナビ,115,4306,-283,14,10,0,1/179.4,1/307.6,1/430.6,1/0.0
東京喰種,188,7621,-1149,0,17,30,1/162.1,1/0.0,1/448.3,1/254.0
にゃんこ大戦争 超神速,200,585,-517,0,0,2,1/292.5,1/0.0,1/0.0,1/292.5
ToLOVEるダークネス,201,4027,-282,29,0,13,1/95.9,1/138.9,1/0.0,1/309.8
HEY！エリートサラリーマン鏡,202,1000,295,0,3,7,1/100.0,1/0.0,1/333.3,1/142.9
ラブ嬢3～Wご指名はいかがですか?～,203,462,365,0,1,4,1/92.4,1/0.0,1/462.0,1/115.5
ゾンビランドサガ,205,607,-599,3,0,0,1/202.3,1/202.3,1/0.0,1/0.0
バイオハザード5,206,7664,8434,0,15,42,1/134.5,1/0.0,1/510.9,1/182.5
聖戦士ダンバイン,208,3912,1292,0,7,75,1/47.7,1/0.0,1/558.9,1/52.2
