model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,5251,22,23,1/116.7,1/238.7,1/228.3,0
アイムジャグラーEX-TP,804,4805,14,15,1/165.7,1/343.2,1/320.3,0
アイムジャグラーEX-TP,805,5043,15,9,1/210.1,1/336.2,1/560.3,0
アイムジャグラーEX-TP,881,4118,12,13,1/164.7,1/343.2,1/316.8,0
アイムジャグラーEX-TP,882,6427,28,21,1/131.2,1/229.5,1/306.0,0
アイムジャグラーEX-TP,883,7714,28,26,1/142.9,1/275.5,1/296.7,0
アイムジャグラーEX-TP,884,6380,27,14,1/155.6,1/236.3,1/455.7,0
アイムジャグラーEX-TP,885,8802,35,27,1/142.0,1/251.5,1/326.0,0
アイムジャグラーEX-TP,886,8012,31,32,1/127.2,1/258.5,1/250.4,0
アイムジャグラーEX-TP,887,6761,30,24,1/125.2,1/225.4,1/281.7,0
アイムジャグラーEX-TP,888,5361,22,10,1/167.5,1/243.7,1/536.1,0
アイムジャグラーEX-TP,889,7356,38,29,1/109.8,1/193.6,1/253.7,0
アイムジャグラーEX-TP,890,5336,17,19,1/148.2,1/313.9,1/280.8,0
アイムジャグラーEX-TP,891,6714,27,15,1/159.9,1/248.7,1/447.6,0
アイムジャグラーEX-TP,892,5690,21,16,1/153.8,1/271.0,1/355.6,0
アイムジャグラーEX-TP,893,4298,9,10,1/226.2,1/477.6,1/429.8,0
アイムジャグラーEX-TP,958,8898,36,49,1/104.7,1/247.2,1/181.6,0
アイムジャグラーEX-TP,959,2392,5,4,1/265.8,1/478.4,1/598.0,0
アイムジャグラーEX-TP,960,5321,18,16,1/156.5,1/295.6,1/332.6,0
アイムジャグラーEX-TP,961,5570,14,17,1/179.7,1/397.9,1/327.6,0
アイムジャグラーEX-TP,962,7323,20,29,1/149.4,1/366.1,1/252.5,0
アイムジャグラーEX-TP,963,4551,20,5,1/182.0,1/227.6,1/910.2,0
アイムジャグラーEX-TP,964,8443,38,31,1/122.4,1/222.2,1/272.4,0
アイムジャグラーEX-TP,965,6714,21,22,1/156.1,1/319.7,1/305.2,0
アイムジャグラーEX-TP,966,5186,24,26,1/103.7,1/216.1,1/199.5,0
スマスロ北斗の拳,905,5165,50,13,1/82.0,1/103.3,1/397.3,0
スマスロ北斗の拳,906,7981,82,31,1/70.6,1/97.3,1/257.5,0
スマスロ北斗の拳,907,7413,76,19,1/78.0,1/97.5,1/390.2,0
スマスロ北斗の拳,908,6643,95,32,1/52.3,1/69.9,1/207.6,0
スマスロ北斗の拳,909,6309,109,25,1/47.1,1/57.9,1/252.4,0
スマスロ北斗の拳,910,6607,111,29,1/47.2,1/59.5,1/227.8,0
スマスロ北斗の拳,911,4771,88,18,1/45.0,1/54.2,1/265.1,0
スマスロ北斗の拳,912,4278,28,9,1/115.6,1/152.8,1/475.3,0
スマスロ北斗の拳,913,4460,28,9,1/120.5,1/159.3,1/495.6,0
スマスロ北斗の拳,914,2693,18,3,1/128.2,1/149.6,1/897.7,0
スマスロ北斗の拳,915,6132,84,20,1/59.0,1/73.0,1/306.6,0
スマスロ北斗の拳,916,3510,26,11,1/94.9,1/135.0,1/319.1,0
スマスロ北斗の拳,935,3607,46,11,1/63.3,1/78.4,1/327.9,0
スマスロ北斗の拳,936,3031,16,4,1/151.6,1/189.4,1/757.8,0
スマスロ北斗の拳,937,3405,31,4,1/97.3,1/109.8,1/851.2,0
スマスロ北斗の拳,938,6132,68,16,1/73.0,1/90.2,1/383.2,0
スマスロ北斗の拳,939,2983,11,4,1/198.9,1/271.2,1/745.8,0
スマスロ北斗の拳,940,4743,77,19,1/49.4,1/61.6,1/249.6,0
スマスロ北斗の拳,941,2029,20,3,1/88.2,1/101.5,1/676.3,0
スマスロ北斗の拳,942,6634,83,20,1/64.4,1/79.9,1/331.7,0
スマスロ北斗の拳,943,3193,23,10,1/96.8,1/138.8,1/319.3,0
スマスロ北斗の拳,944,2819,21,4,1/112.8,1/134.2,1/704.8,0
スマスロ北斗の拳,945,3089,21,6,1/114.4,1/147.1,1/514.8,0
スマスロ北斗の拳,946,6409,54,18,1/89.0,1/118.7,1/356.1,0
マイジャグラーV,894,7745,22,21,1/180.1,1/352.0,1/368.8,0
マイジャグラーV,895,5858,23,12,1/167.4,1/254.7,1/488.2,0
マイジャグラーV,896,6588,25,20,1/146.4,1/263.5,1/329.4,0
マイジャグラーV,897,6553,14,20,1/192.7,1/468.1,1/327.6,0
マイジャグラーV,898,8055,38,24,1/129.9,1/212.0,1/335.6,0
マイジャグラーV,899,8906,42,23,1/137.0,1/212.0,1/387.2,0
マイジャグラーV,900,7880,36,20,1/140.7,1/218.9,1/394.0,0
マイジャグラーV,901,6034,23,14,1/163.1,1/262.3,1/431.0,0
マイジャグラーV,902,6192,21,15,1/172.0,1/294.9,1/412.8,0
マイジャグラーV,903,7121,31,20,1/139.6,1/229.7,1/356.1,0
マイジャグラーV,904,7213,24,20,1/163.9,1/300.5,1/360.6,0
マイジャグラーV,947,9210,42,35,1/119.6,1/219.3,1/263.1,0
マイジャグラーV,948,8088,33,23,1/144.4,1/245.1,1/351.7,0
マイジャグラーV,949,4942,20,9,1/170.4,1/247.1,1/549.1,0
マイジャグラーV,950,7535,27,22,1/153.8,1/279.1,1/342.5,0
マイジャグラーV,951,7861,31,25,1/140.4,1/253.6,1/314.4,0
マイジャグラーV,952,6211,27,6,1/188.2,1/230.0,1/1035.2,0
マイジャグラーV,953,7393,35,20,1/134.4,1/211.2,1/369.6,0
マイジャグラーV,954,5890,16,14,1/196.3,1/368.1,1/420.7,0
マイジャグラーV,955,6919,25,7,1/216.2,1/276.8,1/988.4,0
マイジャグラーV,956,7047,19,22,1/171.9,1/370.9,1/320.3,0
マイジャグラーV,957,7669,25,25,1/153.4,1/306.8,1/306.8,0
S0円 未稼働台,750,0,0,0,1/0.0,1/0.0,1/0.0,0
S0円 未稼働台,751,0,0,0,1/0.0,1/0.0,1/0.0,0
S0円 未稼働台,752,0,0,0,1/0.0,1/0.0,1/0.0,0
S0円 未稼働台,753,0,0,0,1/0.0,1/0.0,1/0.0,0
S0円 未稼働台,754,0,0,0,1/0.0,1/0.0,1/0.0,0
S0円 未稼働台,755,0,0,0,1/0.0,1/0.0,1/0.0,0
S0円 未稼働台,756,0,0,0,1/0.0,1/0.0,1/0.0,0
S0円 未稼働台,757,0,0,0,1/0.0,1/0.0,1/0.0,0
S0円 未稼働台,758,0,0,0,1/0.0,1/0.0,1/0.0,0
S0円 未稼働台,759,0,0,0,1/0.0,1/0.0,1/0.0,0
S0円 未稼働台,760,0,0,0,1/0.0,1/0.0,1/0.0,0
S0円 未稼働台,761,0,0,0,1/0.0,1/0.0,1/0.0,0
からくりサーカス,1017,4607,36,11,1/98.0,1/128.0,1/418.8,0
からくりサーカス,1018,4748,51,16,1/70.9,1/93.1,1/296.8,0
からくりサーカス,1019,6863,45,17,1/110.7,1/152.5,1/403.7,0
からくりサーカス,1020,5524,55,15,1/78.9,1/100.4,1/368.3,0
からくりサーカス,1021,1578,46,12,1/27.2,1/34.3,1/131.5,0
からくりサーカス,1022,4692,33,9,1/111.7,1/142.2,1/521.3,0
からくりサーカス,1023,4086,47,10,1/71.7,1/86.9,1/408.6,0
からくりサーカス,1024,3833,43,11,1/71.0,1/89.1,1/348.5,0
からくりサーカス,1025,4728,62,13,1/63.0,1/76.3,1/363.7,0
からくりサーカス,1026,3574,53,13,1/54.2,1/67.4,1/274.9,0
からくりサーカス,1027,6227,52,15,1/92.9,1/119.8,1/415.1,0
からくりサーカス,1028,4794,20,11,1/154.6,1/239.7,1/435.8,0
モンキーターンV,706,2666,52,12,1/41.7,1/51.3,1/222.2,0
モンキーターンV,823,4966,48,17,1/76.4,1/103.5,1/292.1,0
モンキーターンV,824,4410,58,15,1/60.4,1/76.0,1/294.0,0
モンキーターンV,825,3510,17,7,1/146.2,1/206.5,1/501.4,0
モンキーターンV,826,4473,60,14,1/60.4,1/74.5,1/319.5,0
モンキーターンV,827,3884,32,11,1/90.3,1/121.4,1/353.1,0
モンキーターンV,828,2161,22,7,1/74.5,1/98.2,1/308.7,0
モンキーターンV,829,5628,52,14,1/85.3,1/108.2,1/402.0,0
モンキーターンV,830,3129,27,9,1/86.9,1/115.9,1/347.7,0
モンキーターンV,831,4953,80,25,1/47.2,1/61.9,1/198.1,0
モンキーターンV,832,2451,20,9,1/84.5,1/122.5,1/272.3,0
モンキーターンV,833,2507,29,7,1/69.6,1/86.4,1/358.1,0
ゴーゴージャグラー3,865,6070,22,17,1/155.6,1/275.9,1/357.1,0
ゴーゴージャグラー3,866,4499,14,15,1/155.1,1/321.4,1/299.9,0
ゴーゴージャグラー3,867,7143,35,32,1/106.6,1/204.1,1/223.2,0
ゴーゴージャグラー3,868,4367,11,8,1/229.8,1/397.0,1/545.9,0
ゴーゴージャグラー3,869,7210,36,25,1/118.2,1/200.3,1/288.4,0
ゴーゴージャグラー3,870,6308,24,23,1/134.2,1/262.8,1/274.3,0
ゴーゴージャグラー3,871,3929,16,9,1/157.2,1/245.6,1/436.6,0
ゴーゴージャグラー3,872,8203,48,26,1/110.9,1/170.9,1/315.5,0
ゴーゴージャグラー3,873,6719,35,14,1/137.1,1/192.0,1/479.9,0
ゴーゴージャグラー3,874,2809,11,6,1/165.2,1/255.4,1/468.2,0
ゴーゴージャグラー3,875,7504,27,25,1/144.3,1/277.9,1/300.2,0
ドラゴンハナハナ～閃光～‐30,1101,3359,11,7,1/186.6,1/305.4,1/479.9,0
ドラゴンハナハナ～閃光～‐30,1102,2763,14,2,1/172.7,1/197.4,1/1381.5,0
ドラゴンハナハナ～閃光～‐30,1103,9144,50,18,1/134.5,1/182.9,1/508.0,0
ドラゴンハナハナ～閃光～‐30,1104,8516,31,13,1/193.5,1/274.7,1/655.1,0
ドラゴンハナハナ～閃光～‐30,1105,8807,45,23,1/129.5,1/195.7,1/382.9,0
ドラゴンハナハナ～閃光～‐30,1106,7540,30,17,1/160.4,1/251.3,1/443.5,0
ドラゴンハナハナ～閃光～‐30,1107,8312,34,19,1/156.8,1/244.5,1/437.5,0
ドラゴンハナハナ～閃光～‐30,1108,6410,34,15,1/130.8,1/188.5,1/427.3,0
ドラゴンハナハナ～閃光～‐30,1109,2198,6,2,1/274.8,1/366.3,1/1099.0,0
ドラゴンハナハナ～閃光～‐30,1110,4812,14,12,1/185.1,1/343.7,1/401.0,0
沖ドキ!GOLD‐30,1090,1158,11,6,1/68.1,1/105.3,1/193.0,0
沖ドキ!GOLD‐30,1091,757,4,3,1/108.1,1/189.2,1/252.3,0
沖ドキ!GOLD‐30,1092,1249,9,8,1/73.5,1/138.8,1/156.1,0
沖ドキ!GOLD‐30,1093,1734,5,1,1/289.0,1/346.8,1/1734.0,0
沖ドキ!GOLD‐30,1094,1620,15,3,1/90.0,1/108.0,1/540.0,0
沖ドキ!GOLD‐30,1095,2742,8,2,1/274.2,1/342.8,1/1371.0,0
沖ドキ!GOLD‐30,1096,792,3,0,1/264.0,1/264.0,1/0.0,0
沖ドキ!GOLD‐30,1097,5501,31,16,1/117.0,1/177.5,1/343.8,0
沖ドキ!GOLD‐30,1098,4038,14,10,1/168.2,1/288.4,1/403.8,0
沖ドキ!GOLD‐30,1099,730,2,1,1/243.3,1/365.0,1/730.0,0
革命機ヴァルヴレイヴ,1008,7506,50,4,1/139.0,1/150.1,1/1876.5,0
革命機ヴァルヴレイヴ,1009,3185,10,1,1/289.5,1/318.5,1/3185.0,0
革命機ヴァルヴレイヴ,1010,4459,27,2,1/153.8,1/165.1,1/2229.5,0
革命機ヴァルヴレイヴ,1011,1588,3,2,1/317.6,1/529.3,1/794.0,0
革命機ヴァルヴレイヴ,1012,3563,14,3,1/209.6,1/254.5,1/1187.7,0
革命機ヴァルヴレイヴ,1013,1981,8,1,1/220.1,1/247.6,1/1981.0,0
革命機ヴァルヴレイヴ,1014,5510,30,4,1/162.1,1/183.7,1/1377.5,0
革命機ヴァルヴレイヴ,1015,2132,1,2,1/710.7,1/2132.0,1/1066.0,0
革命機ヴァルヴレイヴ,1016,5846,58,5,1/92.8,1/100.8,1/1169.2,0
ゴッドイーター リザレクション,849,3584,50,10,1/59.7,1/71.7,1/358.4,0
ゴッドイーター リザレクション,850,5835,58,19,1/75.8,1/100.6,1/307.1,0
ゴッドイーター リザレクション,851,3632,28,7,1/103.8,1/129.7,1/518.9,0
ゴッドイーター リザレクション,852,4510,68,11,1/57.1,1/66.3,1/410.0,0
ゴッドイーター リザレクション,853,4057,44,9,1/76.5,1/92.2,1/450.8,0
ゴッドイーター リザレクション,854,4058,47,10,1/71.2,1/86.3,1/405.8,0
ゴッドイーター リザレクション,855,3560,55,10,1/54.8,1/64.7,1/356.0,0
ゴッドイーター リザレクション,856,4385,47,16,1/69.6,1/93.3,1/274.1,0
モンスターハンターライズ,857,3829,33,13,1/83.2,1/116.0,1/294.5,0
モンスターハンターライズ,858,4205,50,11,1/68.9,1/84.1,1/382.3,0
モンスターハンターライズ,859,3966,82,21,1/38.5,1/48.4,1/188.9,0
モンスターハンターライズ,860,3907,64,13,1/50.7,1/61.0,1/300.5,0
モンスターハンターライズ,861,5099,80,20,1/51.0,1/63.7,1/254.9,0
モンスターハンターライズ,862,5607,71,21,1/60.9,1/79.0,1/267.0,0
モンスターハンターライズ,863,5729,72,21,1/61.6,1/79.6,1/272.8,0
モンスターハンターライズ,864,5527,77,20,1/57.0,1/71.8,1/276.4,0
かぐや様は告らせたい,987,8139,20,10,1/271.3,1/406.9,1/813.9,0
かぐや様は告らせたい,988,5322,14,8,1/241.9,1/380.1,1/665.2,0
かぐや様は告らせたい,989,7293,33,8,1/177.9,1/221.0,1/911.6,0
かぐや様は告らせたい,990,4970,8,8,1/310.6,1/621.2,1/621.2,0
かぐや様は告らせたい,991,7080,29,7,1/196.7,1/244.1,1/1011.4,0
かぐや様は告らせたい,992,6828,37,9,1/148.4,1/184.5,1/758.7,0
