model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,7291,29,23,1/140.2,1/251.4,1/317.0,0
アイムジャグラーEX-TP,804,1662,5,3,1/207.8,1/332.4,1/554.0,0
アイムジャグラーEX-TP,805,2532,9,3,1/211.0,1/281.3,1/844.0,0
アイムジャグラーEX-TP,806,855,3,1,1/213.8,1/285.0,1/855.0,0
アイムジャグラーEX-TP,807,2302,8,5,1/177.1,1/287.8,1/460.4,0
アイムジャグラーEX-TP,808,7871,37,21,1/135.7,1/212.7,1/374.8,0
アイムジャグラーEX-TP,809,5698,26,23,1/116.3,1/219.2,1/247.7,0
アイムジャグラーEX-TP,810,6955,29,19,1/144.9,1/239.8,1/366.1,0
アイムジャグラーEX-TP,881,5080,21,18,1/130.3,1/241.9,1/282.2,0
アイムジャグラーEX-TP,882,2540,10,5,1/169.3,1/254.0,1/508.0,0
アイムジャグラーEX-TP,883,1613,4,4,1/201.6,1/403.2,1/403.2,0
アイムジャグラーEX-TP,884,5364,21,12,1/162.5,1/255.4,1/447.0,0
アイムジャグラーEX-TP,885,4846,24,15,1/124.3,1/201.9,1/323.1,0
アイムジャグラーEX-TP,886,2140,7,6,1/164.6,1/305.7,1/356.7,0
アイムジャグラーEX-TP,887,3068,13,9,1/139.5,1/236.0,1/340.9,0
アイムジャグラーEX-TP,888,1926,6,3,1/214.0,1/321.0,1/642.0,0
アイムジャグラーEX-TP,889,2278,14,7,1/108.5,1/162.7,1/325.4,0
アイムジャグラーEX-TP,890,5138,17,15,1/160.6,1/302.2,1/342.5,0
アイムジャグラーEX-TP,891,2184,6,8,1/156.0,1/364.0,1/273.0,0
アイムジャグラーEX-TP,892,527,3,0,1/175.7,1/175.7,1/0.0,0
アイムジャグラーEX-TP,893,7091,29,22,1/139.0,1/244.5,1/322.3,0
アイムジャグラーEX-TP,958,5629,22,19,1/137.3,1/255.9,1/296.3,0
アイムジャグラーEX-TP,959,808,1,2,1/269.3,1/808.0,1/404.0,0
アイムジャグラーEX-TP,960,3592,10,8,1/199.6,1/359.2,1/449.0,0
アイムジャグラーEX-TP,961,2130,5,4,1/236.7,1/426.0,1/532.5,0
アイムジャグラーEX-TP,962,2274,7,6,1/174.9,1/324.9,1/379.0,0
アイムジャグラーEX-TP,963,4264,15,9,1/177.7,1/284.3,1/473.8,0
アイムジャグラーEX-TP,964,2455,9,5,1/175.4,1/272.8,1/491.0,0
アイムジャグラーEX-TP,965,1410,7,0,1/201.4,1/201.4,1/0.0,0
アイムジャグラーEX-TP,966,4049,13,13,1/155.7,1/311.5,1/311.5,0
スマスロ北斗の拳,905,3857,34,9,1/89.7,1/113.4,1/428.6,0
スマスロ北斗の拳,906,4412,48,6,1/81.7,1/91.9,1/735.3,0
スマスロ北斗の拳,907,1542,17,4,1/73.4,1/90.7,1/385.5,0
スマスロ北斗の拳,908,1018,9,2,1/92.5,1/113.1,1/509.0,0
スマスロ北斗の拳,909,851,4,2,1/141.8,1/212.8,1/425.5,0
スマスロ北斗の拳,910,2705,31,10,1/66.0,1/87.3,1/270.5,0
スマスロ北斗の拳,911,2766,24,5,1/95.4,1/115.2,1/553.2,0
スマスロ北斗の拳,912,371,14,1,1/24.7,1/26.5,1/371.0,0
スマスロ北斗の拳,913,3411,28,8,1/94.8,1/121.8,1/426.4,0
スマスロ北斗の拳,914,769,8,2,1/76.9,1/96.1,1/384.5,0
スマスロ北斗の拳,915,670,13,2,1/44.7,1/51.5,1/335.0,0
スマスロ北斗の拳,916,1905,15,4,1/100.3,1/127.0,1/476.2,0
スマスロ北斗の拳,917,856,13,4,1/50.4,1/65.8,1/214.0,0
スマスロ北斗の拳,918,2460,18,4,1/111.8,1/136.7,1/615.0,0
スマスロ北斗の拳,919,777,8,1,1/86.3,1/97.1,1/777.0,0
スマスロ北斗の拳,934,3517,32,9,1/85.8,1/109.9,1/390.8,0
スマスロ北斗の拳,935,2826,33,5,1/74.4,1/85.6,1/565.2,0
スマスロ北斗の拳,936,637,16,1,1/37.5,1/39.8,1/637.0,0
スマスロ北斗の拳,937,465,12,4,1/29.1,1/38.8,1/116.2,0
スマスロ北斗の拳,938,2188,14,5,1/115.2,1/156.3,1/437.6,0
スマスロ北斗の拳,939,5333,83,20,1/51.8,1/64.3,1/266.6,0
スマスロ北斗の拳,940,965,8,2,1/96.5,1/120.6,1/482.5,0
スマスロ北斗の拳,941,1224,10,4,1/87.4,1/122.4,1/306.0,0
スマスロ北斗の拳,942,3704,33,12,1/82.3,1/112.2,1/308.7,0
スマスロ北斗の拳,943,1666,23,5,1/59.5,1/72.4,1/333.2,0
スマスロ北斗の拳,944,1003,5,1,1/167.2,1/200.6,1/1003.0,0
スマスロ北斗の拳,945,4406,44,8,1/84.7,1/100.1,1/550.8,0
スマスロ北斗の拳,946,3521,25,9,1/103.6,1/140.8,1/391.2,0
マイジャグラーV,894,4394,19,8,1/162.7,1/231.3,1/549.2,0
マイジャグラーV,895,4929,19,15,1/145.0,1/259.4,1/328.6,0
マイジャグラーV,896,1628,3,3,1/271.3,1/542.7,1/542.7,0
マイジャグラーV,897,5906,19,13,1/184.6,1/310.8,1/454.3,0
マイジャグラーV,898,5805,30,10,1/145.1,1/193.5,1/580.5,0
マイジャグラーV,899,2468,8,3,1/224.4,1/308.5,1/822.7,0
マイジャグラーV,900,3883,14,9,1/168.8,1/277.4,1/431.4,0
マイジャグラーV,901,6997,26,20,1/152.1,1/269.1,1/349.9,0
マイジャグラーV,902,3706,17,7,1/154.4,1/218.0,1/529.4,0
マイジャグラーV,903,1359,3,2,1/271.8,1/453.0,1/679.5,0
マイジャグラーV,904,5361,18,16,1/157.7,1/297.8,1/335.1,0
マイジャグラーV,947,7402,26,20,1/160.9,1/284.7,1/370.1,0
マイジャグラーV,948,780,2,2,1/195.0,1/390.0,1/390.0,0
マイジャグラーV,949,4817,14,22,1/133.8,1/344.1,1/219.0,0
マイジャグラーV,950,5972,24,17,1/145.7,1/248.8,1/351.3,0
マイジャグラーV,951,454,2,0,1/227.0,1/227.0,1/0.0,0
