model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,888,2,1,1/296.0,1/444.0,1/888.0,0
アイムジャグラーEX-TP,804,3387,19,11,1/112.9,1/178.3,1/307.9,0
アイムジャグラーEX-TP,805,1107,3,2,1/221.4,1/369.0,1/553.5,0
アイムジャグラーEX-TP,806,2605,8,4,1/217.1,1/325.6,1/651.2,0
アイムジャグラーEX-TP,807,1995,4,6,1/199.5,1/498.8,1/332.5,0
アイムジャグラーEX-TP,808,511,0,1,1/511.0,1/0.0,1/511.0,0
アイムジャグラーEX-TP,809,1614,7,3,1/161.4,1/230.6,1/538.0,0
アイムジャグラーEX-TP,810,851,3,1,1/212.8,1/283.7,1/851.0,0
アイムジャグラーEX-TP,881,5578,17,17,1/164.1,1/328.1,1/328.1,0
アイムジャグラーEX-TP,882,1188,4,2,1/198.0,1/297.0,1/594.0,0
アイムジャグラーEX-TP,883,948,3,0,1/316.0,1/316.0,1/0.0,0
アイムジャグラーEX-TP,884,1896,7,3,1/189.6,1/270.9,1/632.0,0
アイムジャグラーEX-TP,885,446,0,1,1/446.0,1/0.0,1/446.0,0
アイムジャグラーEX-TP,886,3698,18,11,1/127.5,1/205.4,1/336.2,0
アイムジャグラーEX-TP,887,1523,1,6,1/217.6,1/1523.0,1/253.8,0
アイムジャグラーEX-TP,888,1522,5,2,1/217.4,1/304.4,1/761.0,0
アイムジャグラーEX-TP,889,1911,3,6,1/212.3,1/637.0,1/318.5,0
アイムジャグラーEX-TP,890,1490,2,3,1/298.0,1/745.0,1/496.7,0
アイムジャグラーEX-TP,891,485,0,0,1/0.0,1/0.0,1/0.0,0
アイムジャグラーEX-TP,892,4815,21,14,1/137.6,1/229.3,1/343.9,0
アイムジャグラーEX-TP,893,303,1,0,1/303.0,1/303.0,1/0.0,0
アイムジャグラーEX-TP,958,5043,24,12,1/140.1,1/210.1,1/420.2,0
アイムジャグラーEX-TP,959,2028,5,8,1/156.0,1/405.6,1/253.5,0
アイムジャグラーEX-TP,960,1474,6,3,1/163.8,1/245.7,1/491.3,0
アイムジャグラーEX-TP,961,1832,2,7,1/203.6,1/916.0,1/261.7,0
アイムジャグラーEX-TP,962,2671,7,6,1/205.5,1/381.6,1/445.2,0
アイムジャグラーEX-TP,963,5521,15,19,1/162.4,1/368.1,1/290.6,0
アイムジャグラーEX-TP,964,947,3,2,1/189.4,1/315.7,1/473.5,0
アイムジャグラーEX-TP,965,3297,8,14,1/149.9,1/412.1,1/235.5,0
アイムジャグラーEX-TP,966,753,1,1,1/376.5,1/753.0,1/753.0,0
スマスロ北斗の拳,905,403,2,1,1/134.3,1/201.5,1/403.0,0
スマスロ北斗の拳,906,3022,25,7,1/94.4,1/120.9,1/431.7,0
スマスロ北斗の拳,907,551,7,1,1/68.9,1/78.7,1/551.0,0
スマスロ北斗の拳,908,2060,20,4,1/85.8,1/103.0,1/515.0,0
スマスロ北斗の拳,909,2592,19,3,1/117.8,1/136.4,1/864.0,0
スマスロ北斗の拳,910,1186,8,2,1/118.6,1/148.2,1/593.0,0
