model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,7922,34,24,1/136.6,1/233.0,1/330.1,0
アイムジャグラーEX-TP,804,1383,5,0,1/276.6,1/276.6,1/0.0,0
アイムジャグラーEX-TP,805,6346,27,21,1/132.2,1/235.0,1/302.2,0
アイムジャグラーEX-TP,881,3514,11,9,1/175.7,1/319.5,1/390.4,0
アイムジャグラーEX-TP,882,839,1,2,1/279.7,1/839.0,1/419.5,0
アイムジャグラーEX-TP,883,3040,8,9,1/178.8,1/380.0,1/337.8,0
アイムジャグラーEX-TP,884,4326,17,7,1/180.2,1/254.5,1/618.0,0
アイムジャグラーEX-TP,885,6731,28,24,1/129.4,1/240.4,1/280.5,0
アイムジャグラーEX-TP,886,905,1,2,1/301.7,1/905.0,1/452.5,0
アイムジャグラーEX-TP,887,2118,6,6,1/176.5,1/353.0,1/353.0,0
アイムジャグラーEX-TP,888,1795,5,2,1/256.4,1/359.0,1/897.5,0
アイムジャグラーEX-TP,889,2625,18,3,1/125.0,1/145.8,1/875.0,0
アイムジャグラーEX-TP,890,1441,3,3,1/240.2,1/480.3,1/480.3,0
アイムジャグラーEX-TP,891,2152,6,2,1/269.0,1/358.7,1/1076.0,0
アイムジャグラーEX-TP,892,3651,13,10,1/158.7,1/280.8,1/365.1,0
アイムジャグラーEX-TP,893,1714,4,4,1/214.2,1/428.5,1/428.5,0
アイムジャグラーEX-TP,958,5459,17,19,1/151.6,1/321.1,1/287.3,0
アイムジャグラーEX-TP,959,2235,9,4,1/171.9,1/248.3,1/558.8,0
アイムジャグラーEX-TP,960,3865,21,5,1/148.7,1/184.0,1/773.0,0
アイムジャグラーEX-TP,961,2356,6,7,1/181.2,1/392.7,1/336.6,0
アイムジャグラーEX-TP,962,4298,11,12,1/186.9,1/390.7,1/358.2,0
アイムジャグラーEX-TP,963,1040,2,2,1/260.0,1/520.0,1/520.0,0
アイムジャグラーEX-TP,964,4747,22,15,1/128.3,1/215.8,1/316.5,0
アイムジャグラーEX-TP,965,1092,2,0,1/546.0,1/546.0,1/0.0,0
アイムジャグラーEX-TP,966,4814,19,7,1/185.2,1/253.4,1/687.7,0
スマスロ北斗の拳,905,1855,20,6,1/71.3,1/92.8,1/309.2,0
スマスロ北斗の拳,906,2122,19,6,1/84.9,1/111.7,1/353.7,0
スマスロ北斗の拳,907,4632,61,17,1/59.4,1/75.9,1/272.5,0
スマスロ北斗の拳,908,3208,20,7,1/118.8,1/160.4,1/458.3,0
スマスロ北斗の拳,909,2857,19,6,1/114.3,1/150.4,1/476.2,0
スマスロ北斗の拳,910,513,2,1,1/171.0,1/256.5,1/513.0,0
