model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,1361,1,4,1/272.2,1/1361.0,1/340.2,0
アイムジャグラーEX-TP,804,2832,10,7,1/166.6,1/283.2,1/404.6,0
アイムジャグラーEX-TP,805,4526,18,12,1/150.9,1/251.4,1/377.2,0
アイムジャグラーEX-TP,881,827,2,2,1/206.8,1/413.5,1/413.5,0
アイムジャグラーEX-TP,882,1157,4,2,1/192.8,1/289.2,1/578.5,0
アイムジャグラーEX-TP,883,3359,10,9,1/176.8,1/335.9,1/373.2,0
アイムジャグラーEX-TP,884,4308,19,6,1/172.3,1/226.7,1/718.0,0
アイムジャグラーEX-TP,885,2423,9,6,1/161.5,1/269.2,1/403.8,0
アイムジャグラーEX-TP,886,2443,10,6,1/152.7,1/244.3,1/407.2,0
アイムジャグラーEX-TP,887,2355,10,3,1/181.2,1/235.5,1/785.0,0
アイムジャグラーEX-TP,888,821,3,1,1/205.2,1/273.7,1/821.0,0
アイムジャグラーEX-TP,889,932,1,2,1/310.7,1/932.0,1/466.0,0
アイムジャグラーEX-TP,890,3960,10,11,1/188.6,1/396.0,1/360.0,0
アイムジャグラーEX-TP,891,1193,3,4,1/170.4,1/397.7,1/298.2,0
アイムジャグラーEX-TP,892,5920,21,15,1/164.4,1/281.9,1/394.7,0
アイムジャグラーEX-TP,893,3039,11,6,1/178.8,1/276.3,1/506.5,0
アイムジャグラーEX-TP,958,1430,6,0,1/238.3,1/238.3,1/0.0,0
アイムジャグラーEX-TP,959,3347,16,8,1/139.5,1/209.2,1/418.4,0
アイムジャグラーEX-TP,960,1161,1,3,1/290.2,1/1161.0,1/387.0,0
アイムジャグラーEX-TP,961,3373,14,4,1/187.4,1/240.9,1/843.2,0
アイムジャグラーEX-TP,962,864,2,1,1/288.0,1/432.0,1/864.0,0
アイムジャグラーEX-TP,963,1763,6,3,1/195.9,1/293.8,1/587.7,0
アイムジャグラーEX-TP,964,1105,2,2,1/276.2,1/552.5,1/552.5,0
アイムジャグラーEX-TP,965,1756,5,5,1/175.6,1/351.2,1/351.2,0
アイムジャグラーEX-TP,966,5188,23,13,1/144.1,1/225.6,1/399.1,0
スマスロ北斗の拳,905,1681,21,2,1/73.1,1/80.0,1/840.5,0
スマスロ北斗の拳,906,1585,27,5,1/49.5,1/58.7,1/317.0,0
スマスロ北斗の拳,907,376,2,1,1/125.3,1/188.0,1/376.0,0
スマスロ北斗の拳,908,2906,43,6,1/59.3,1/67.6,1/484.3,0
スマスロ北斗の拳,909,1920,23,7,1/64.0,1/83.5,1/274.3,0
スマスロ北斗の拳,910,255,2,2,1/63.8,1/127.5,1/127.5,0
スマスロ北斗の拳,911,1658,24,3,1/61.4,1/69.1,1/552.7,0
スマスロ北斗の拳,912,1657,11,4,1/110.5,1/150.6,1/414.2,0
スマスロ北斗の拳,913,446,3,1,1/111.5,1/148.7,1/446.0,0
スマスロ北斗の拳,914,1164,10,2,1/97.0,1/116.4,1/582.0,0
スマスロ北斗の拳,915,185,6,1,1/26.4,1/30.8,1/185.0,0
スマスロ北斗の拳,916,2541,47,5,1/48.9,1/54.1,1/508.2,0
スマスロ北斗の拳,935,1880,13,5,1/104.4,1/144.6,1/376.0,0
スマスロ北斗の拳,936,116,3,1,1/29.0,1/38.7,1/116.0,0
スマスロ北斗の拳,937,203,2,1,1/67.7,1/101.5,1/203.0,0
スマスロ北斗の拳,938,2344,22,3,1/93.8,1/106.5,1/781.3,0
スマスロ北斗の拳,939,647,8,1,1/71.9,1/80.9,1/647.0,0
スマスロ北斗の拳,940,4414,31,9,1/110.3,1/142.4,1/490.4,0
スマスロ北斗の拳,941,1147,8,3,1/104.3,1/143.4,1/382.3,0
スマスロ北斗の拳,942,2785,28,9,1/75.3,1/99.5,1/309.4,0
スマスロ北斗の拳,943,411,5,1,1/68.5,1/82.2,1/411.0,0
スマスロ北斗の拳,944,603,46,1,1/12.8,1/13.1,1/603.0,0
スマスロ北斗の拳,945,1239,14,4,1/68.8,1/88.5,1/309.8,0
スマスロ北斗の拳,946,4727,35,11,1/102.8,1/135.1,1/429.7,0
マイジャグラーV,894,4285,11,11,1/194.8,1/389.5,1/389.5,0
マイジャグラーV,895,856,1,1,1/428.0,1/856.0,1/856.0,0
マイジャグラーV,896,3773,14,8,1/171.5,1/269.5,1/471.6,0
マイジャグラーV,897,3333,8,10,1/185.2,1/416.6,1/333.3,0
マイジャグラーV,898,1037,5,2,1/148.1,1/207.4,1/518.5,0
