model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,2799,10,3,1/215.3,1/279.9,1/933.0,0
アイムジャグラーEX-TP,804,689,1,0,1/689.0,1/689.0,1/0.0,0
アイムジャグラーEX-TP,805,1975,6,5,1/179.5,1/329.2,1/395.0,0
アイムジャグラーEX-TP,881,2773,12,10,1/126.0,1/231.1,1/277.3,0
アイムジャグラーEX-TP,882,4759,24,10,1/140.0,1/198.3,1/475.9,0
アイムジャグラーEX-TP,883,570,2,1,1/190.0,1/285.0,1/570.0,0
アイムジャグラーEX-TP,884,6119,42,21,1/97.1,1/145.7,1/291.4,0
アイムジャグラーEX-TP,885,3964,21,7,1/141.6,1/188.8,1/566.3,0
アイムジャグラーEX-TP,886,3978,14,9,1/173.0,1/284.1,1/442.0,0
アイムジャグラーEX-TP,887,1253,1,4,1/250.6,1/1253.0,1/313.2,0
アイムジャグラーEX-TP,888,4883,15,15,1/162.8,1/325.5,1/325.5,0
アイムジャグラーEX-TP,889,586,1,1,1/293.0,1/586.0,1/586.0,0
アイムジャグラーEX-TP,890,3391,9,11,1/169.6,1/376.8,1/308.3,0
アイムジャグラーEX-TP,891,586,2,0,1/293.0,1/293.0,1/0.0,0
アイムジャグラーEX-TP,892,6166,28,14,1/146.8,1/220.2,1/440.4,0
アイムジャグラーEX-TP,893,888,2,3,1/177.6,1/444.0,1/296.0,0
アイムジャグラーEX-TP,958,6326,23,14,1/171.0,1/275.0,1/451.9,0
アイムジャグラーEX-TP,959,3509,16,9,1/140.4,1/219.3,1/389.9,0
アイムジャグラーEX-TP,960,659,1,1,1/329.5,1/659.0,1/659.0,0
アイムジャグラーEX-TP,961,1684,7,2,1/187.1,1/240.6,1/842.0,0
アイムジャグラーEX-TP,962,1732,6,7,1/133.2,1/288.7,1/247.4,0
アイムジャグラーEX-TP,963,2739,12,5,1/161.1,1/228.2,1/547.8,0
アイムジャグラーEX-TP,964,3048,12,7,1/160.4,1/254.0,1/435.4,0
アイムジャグラーEX-TP,965,1399,3,3,1/233.2,1/466.3,1/466.3,0
アイムジャグラーEX-TP,966,3769,17,7,1/157.0,1/221.7,1/538.4,0
スマスロ北斗の拳,905,4039,45,12,1/70.9,1/89.8,1/336.6,0
スマスロ北斗の拳,906,779,3,1,1/194.8,1/259.7,1/779.0,0
スマスロ北斗の拳,907,1328,8,4,1/110.7,1/166.0,1/332.0,0
スマスロ北斗の拳,908,341,4,1,1/68.2,1/85.2,1/341.0,0
スマスロ北斗の拳,909,2421,16,5,1/115.3,1/151.3,1/484.2,0
スマスロ北斗の拳,910,3119,23,11,1/91.7,1/135.6,1/283.5,0
スマスロ北斗の拳,911,936,12,2,1/66.9,1/78.0,1/468.0,0
スマスロ北斗の拳,912,3227,125,5,1/24.8,1/25.8,1/645.4,0
スマスロ北斗の拳,913,454,1,1,1/227.0,1/454.0,1/454.0,0
スマスロ北斗の拳,914,1252,27,3,1/41.7,1/46.4,1/417.3,0
スマスロ北斗の拳,915,233,2,1,1/77.7,1/116.5,1/233.0,0
スマスロ北斗の拳,916,1582,9,5,1/113.0,1/175.8,1/316.4,0
スマスロ北斗の拳,935,2609,12,5,1/153.5,1/217.4,1/521.8,0
スマスロ北斗の拳,936,2176,10,5,1/145.1,1/217.6,1/435.2,0
スマスロ北斗の拳,937,2173,19,7,1/83.6,1/114.4,1/310.4,0
スマスロ北斗の拳,938,1498,15,5,1/74.9,1/99.9,1/299.6,0
スマスロ北斗の拳,939,1258,10,3,1/96.8,1/125.8,1/419.3,0
スマスロ北斗の拳,940,4150,29,13,1/98.8,1/143.1,1/319.2,0
スマスロ北斗の拳,941,2565,14,5,1/135.0,1/183.2,1/513.0,0
スマスロ北斗の拳,942,157,3,1,1/39.2,1/52.3,1/157.0,0
スマスロ北斗の拳,943,1972,36,3,1/50.6,1/54.8,1/657.3,0
スマスロ北斗の拳,944,1737,14,2,1/108.6,1/124.1,1/868.5,0
スマスロ北斗の拳,945,444,4,1,1/88.8,1/111.0,1/444.0,0
スマスロ北斗の拳,946,1893,10,4,1/135.2,1/189.3,1/473.2,0
マイジャグラーV,894,2883,12,4,1/180.2,1/240.2,1/720.8,0
マイジャグラーV,895,5585,17,22,1/143.2,1/328.5,1/253.9,0
マイジャグラーV,896,1316,5,1,1/219.3,1/263.2,1/1316.0,0
