model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,5142,18,16,1/151.2,1/285.7,1/321.4,0
アイムジャグラーEX-TP,804,1187,3,3,1/197.8,1/395.7,1/395.7,0
アイムジャグラーEX-TP,805,1362,4,1,1/272.4,1/340.5,1/1362.0,0
アイムジャグラーEX-TP,881,2357,6,6,1/196.4,1/392.8,1/392.8,0
アイムジャグラーEX-TP,882,1237,3,4,1/176.7,1/412.3,1/309.2,0
アイムジャグラーEX-TP,883,1804,6,1,1/257.7,1/300.7,1/1804.0,0
アイムジャグラーEX-TP,884,1000,4,2,1/166.7,1/250.0,1/500.0,0
アイムジャグラーEX-TP,885,1544,3,4,1/220.6,1/514.7,1/386.0,0
アイムジャグラーEX-TP,886,1800,8,4,1/150.0,1/225.0,1/450.0,0
アイムジャグラーEX-TP,887,3477,12,10,1/158.0,1/289.8,1/347.7,0
アイムジャグラーEX-TP,888,3540,15,8,1/153.9,1/236.0,1/442.5,0
アイムジャグラーEX-TP,889,1550,4,5,1/172.2,1/387.5,1/310.0,0
アイムジャグラーEX-TP,890,3858,13,11,1/160.8,1/296.8,1/350.7,0
アイムジャグラーEX-TP,891,1070,2,4,1/178.3,1/535.0,1/267.5,0
アイムジャグラーEX-TP,892,2477,8,5,1/190.5,1/309.6,1/495.4,0
アイムジャグラーEX-TP,893,1031,4,0,1/257.8,1/257.8,1/0.0,0
アイムジャグラーEX-TP,958,823,2,2,1/205.8,1/411.5,1/411.5,0
アイムジャグラーEX-TP,959,2738,11,7,1/152.1,1/248.9,1/391.1,0
アイムジャグラーEX-TP,960,1302,4,3,1/186.0,1/325.5,1/434.0,0
アイムジャグラーEX-TP,961,1326,4,2,1/221.0,1/331.5,1/663.0,0
アイムジャグラーEX-TP,962,6359,27,18,1/141.3,1/235.5,1/353.3,0
アイムジャグラーEX-TP,963,1032,3,1,1/258.0,1/344.0,1/1032.0,0
アイムジャグラーEX-TP,964,2864,6,9,1/190.9,1/477.3,1/318.2,0
アイムジャグラーEX-TP,965,935,4,1,1/187.0,1/233.8,1/935.0,0
アイムジャグラーEX-TP,966,5011,22,12,1/147.4,1/227.8,1/417.6,0
スマスロ北斗の拳,905,1447,16,5,1/68.9,1/90.4,1/289.4,0
スマスロ北斗の拳,906,2533,95,3,1/25.8,1/26.7,1/844.3,0
スマスロ北斗の拳,907,296,3,1,1/74.0,1/98.7,1/296.0,0
スマスロ北斗の拳,908,901,7,2,1/100.1,1/128.7,1/450.5,0
スマスロ北斗の拳,909,2752,7,4,1/250.2,1/393.1,1/688.0,0
スマスロ北斗の拳,910,590,8,1,1/65.6,1/73.8,1/590.0,0
スマスロ北斗の拳,911,296,2,1,1/98.7,1/148.0,1/296.0,0
スマスロ北斗の拳,912,184,1,1,1/92.0,1/184.0,1/184.0,0
スマスロ北斗の拳,913,6604,56,21,1/85.8,1/117.9,1/314.5,0
スマスロ北斗の拳,914,421,2,1,1/140.3,1/210.5,1/421.0,0
スマスロ北斗の拳,915,1691,16,5,1/80.5,1/105.7,1/338.2,0
スマスロ北斗の拳,916,1645,29,3,1/51.4,1/56.7,1/548.3,0
スマスロ北斗の拳,935,1212,16,2,1/67.3,1/75.8,1/606.0,0
スマスロ北斗の拳,936,359,9,2,1/32.6,1/39.9,1/179.5,0
スマスロ北斗の拳,937,492,3,1,1/123.0,1/164.0,1/492.0,0
スマスロ北斗の拳,938,568,8,1,1/63.1,1/71.0,1/568.0,0
スマスロ北斗の拳,939,142,9,1,1/14.2,1/15.8,1/142.0,0
スマスロ北斗の拳,940,2769,16,6,1/125.9,1/173.1,1/461.5,0
スマスロ北斗の拳,941,761,8,1,1/84.6,1/95.1,1/761.0,0
スマスロ北斗の拳,942,4947,38,10,1/103.1,1/130.2,1/494.7,0
スマスロ北斗の拳,943,234,3,2,1/46.8,1/78.0,1/117.0,0
スマスロ北斗の拳,944,1286,20,5,1/51.4,1/64.3,1/257.2,0
スマスロ北斗の拳,945,859,6,3,1/95.4,1/143.2,1/286.3,0
スマスロ北斗の拳,946,1470,16,4,1/73.5,1/91.9,1/367.5,0
マイジャグラーV,894,8311,28,30,1/143.3,1/296.8,1/277.0,0
マイジャグラーV,895,4291,17,11,1/153.2,1/252.4,1/390.1,0
マイジャグラーV,896,2497,8,7,1/166.5,1/312.1,1/356.7,0
マイジャグラーV,897,5467,19,18,1/147.8,1/287.7,1/303.7,0
マイジャグラーV,898,6146,25,19,1/139.7,1/245.8,1/323.5,0
マイジャグラーV,899,4804,14,16,1/160.1,1/343.1,1/300.2,0
マイジャグラーV,900,1242,2,2,1/310.5,1/621.0,1/621.0,0
マイジャグラーV,901,5093,26,10,1/141.5,1/195.9,1/509.3,0
マイジャグラーV,902,5900,22,15,1/159.5,1/268.2,1/393.3,0
マイジャグラーV,903,7324,34,25,1/124.1,1/215.4,1/293.0,0
マイジャグラーV,904,6865,21,28,1/140.1,1/326.9,1/245.2,0
マイジャグラーV,947,4697,13,11,1/195.7,1/361.3,1/427.0,0
マイジャグラーV,948,3436,10,10,1/171.8,1/343.6,1/343.6,0
マイジャグラーV,949,1792,4,2,1/298.7,1/448.0,1/896.0,0
マイジャグラーV,950,5558,24,20,1/126.3,1/231.6,1/277.9,0
マイジャグラーV,951,633,1,0,1/633.0,1/633.0,1/0.0,0
マイジャグラーV,952,3119,9,6,1/207.9,1/346.6,1/519.8,0
マイジャグラーV,953,1565,2,6,1/195.6,1/782.5,1/260.8,0
マイジャグラーV,954,1412,2,3,1/282.4,1/706.0,1/470.7,0
マイジャグラーV,955,7267,34,17,1/142.5,1/213.7,1/427.5,0
マイジャグラーV,956,2663,5,6,1/242.1,1/532.6,1/443.8,0
マイジャグラーV,957,6159,24,17,1/150.2,1/256.6,1/362.3,0
からくりサーカス,1017,80,0,0,1/0.0,1/0.0,1/0.0,0
からくりサーカス,1018,90,0,0,1/0.0,1/0.0,1/0.0,0
からくりサーカス,1019,1074,31,5,1/29.8,1/34.6,1/214.8,0
からくりサーカス,1020,63,0,0,1/0.0,1/0.0,1/0.0,0
からくりサーカス,1021,3101,24,7,1/100.0,1/129.2,1/443.0,0
からくりサーカス,1022,877,1,3,1/219.2,1/877.0,1/292.3,0
からくりサーカス,1023,172,0,1,1/172.0,1/0.0,1/172.0,0
からくりサーカス,1024,94,0,0,1/0.0,1/0.0,1/0.0,0
からくりサーカス,1025,71,0,0,1/0.0,1/0.0,1/0.0,0
からくりサーカス,1026,84,0,0,1/0.0,1/0.0,1/0.0,0
からくりサーカス,1027,157,2,1,1/52.3,1/78.5,1/157.0,0
からくりサーカス,1028,2390,16,9,1/95.6,1/149.4,1/265.6,0
モンキーターンV,706,3302,34,13,1/70.3,1/97.1,1/254.0,0
モンキーターンV,823,2114,5,3,1/264.2,1/422.8,1/704.7,0
モンキーターンV,824,3908,42,10,1/75.2,1/93.0,1/390.8,0
モンキーターンV,825,3104,31,11,1/73.9,1/100.1,1/282.2,0
モンキーターンV,826,578,25,3,1/20.6,1/23.1,1/192.7,0
モンキーターンV,827,1513,19,7,1/58.2,1/79.6,1/216.1,0
モンキーターンV,828,3053,35,10,1/67.8,1/87.2,1/305.3,0
モンキーターンV,829,502,1,1,1/251.0,1/502.0,1/502.0,0
モンキーターンV,830,4276,27,16,1/99.4,1/158.4,1/267.2,0
モンキーターンV,831,1186,5,2,1/169.4,1/237.2,1/593.0,0
モンキーターンV,832,3168,34,14,1/66.0,1/93.2,1/226.3,0
モンキーターンV,833,2008,21,9,1/66.9,1/95.6,1/223.1,0
ゴーゴージャグラー3,865,2934,17,7,1/122.2,1/172.6,1/419.1,0
ゴーゴージャグラー3,866,5935,20,27,1/126.3,1/296.8,1/219.8,0
ゴーゴージャグラー3,867,3331,21,13,1/98.0,1/158.6,1/256.2,0
ゴーゴージャグラー3,868,1629,5,4,1/181.0,1/325.8,1/407.2,0
ゴーゴージャグラー3,869,2531,13,4,1/148.9,1/194.7,1/632.8,0
ゴーゴージャグラー3,870,936,3,2,1/187.2,1/312.0,1/468.0,0
ゴーゴージャグラー3,871,1587,6,4,1/158.7,1/264.5,1/396.8,0
ゴーゴージャグラー3,872,8056,27,34,1/132.1,1/298.4,1/236.9,0
ゴーゴージャグラー3,873,309,1,0,1/309.0,1/309.0,1/0.0,0
ゴーゴージャグラー3,874,1487,6,3,1/165.2,1/247.8,1/495.7,0
ゴーゴージャグラー3,875,2180,7,6,1/167.7,1/311.4,1/363.3,0
ドラゴンハナハナ～閃光～‐30,1101,75,0,0,1/0.0,1/0.0,1/0.0,0
ドラゴンハナハナ～閃光～‐30,1102,3148,6,8,1/224.9,1/524.7,1/393.5,0
ドラゴンハナハナ～閃光～‐30,1103,90,0,0,1/0.0,1/0.0,1/0.0,0
ドラゴンハナハナ～閃光～‐30,1104,327,0,1,1/327.0,1/0.0,1/327.0,0
ドラゴンハナハナ～閃光～‐30,1105,1579,5,5,1/157.9,1/315.8,1/315.8,0
ドラゴンハナハナ～閃光～‐30,1106,692,4,0,1/173.0,1/173.0,1/0.0,0
ドラゴンハナハナ～閃光～‐30,1107,725,4,1,1/145.0,1/181.2,1/725.0,0
ドラゴンハナハナ～閃光～‐30,1108,1197,6,2,1/149.6,1/199.5,1/598.5,0
ドラゴンハナハナ～閃光～‐30,1109,331,1,1,1/165.5,1/331.0,1/331.0,0
ドラゴンハナハナ～閃光～‐30,1110,480,1,1,1/240.0,1/480.0,1/480.0,0
沖ドキ!GOLD‐30,1090,838,2,0,1/419.0,1/419.0,1/0.0,0
沖ドキ!GOLD‐30,1091,1796,20,7,1/66.5,1/89.8,1/256.6,0
沖ドキ!GOLD‐30,1092,278,15,9,1/11.6,1/18.5,1/30.9,0
沖ドキ!GOLD‐30,1093,197,0,0,1/0.0,1/0.0,1/0.0,0
沖ドキ!GOLD‐30,1094,198,0,0,1/0.0,1/0.0,1/0.0,0
沖ドキ!GOLD‐30,1095,3700,22,8,1/123.3,1/168.2,1/462.5,0
沖ドキ!GOLD‐30,1096,978,4,1,1/195.6,1/244.5,1/978.0,0
沖ドキ!GOLD‐30,1097,231,0,0,1/0.0,1/0.0,1/0.0,0
沖ドキ!GOLD‐30,1098,698,7,1,1/87.2,1/99.7,1/698.0,0
沖ドキ!GOLD‐30,1099,425,0,1,1/425.0,1/0.0,1/425.0,0
革命機ヴァルヴレイヴ,1008,806,1,0,1/806.0,1/806.0,1/0.0,0
革命機ヴァルヴレイヴ,1009,3917,55,4,1/66.4,1/71.2,1/979.2,0
革命機ヴァルヴレイヴ,1010,3209,7,5,1/267.4,1/458.4,1/641.8,0
革命機ヴァルヴレイヴ,1011,2465,1,4,1/493.0,1/2465.0,1/616.2,0
革命機ヴァルヴレイヴ,1012,0,0,0,1/0.0,1/0.0,1/0.0,0
革命機ヴァルヴレイヴ,1013,0,0,0,1/0.0,1/0.0,1/0.0,0
革命機ヴァルヴレイヴ,1014,1403,12,0,1/116.9,1/116.9,1/0.0,0
革命機ヴァルヴレイヴ,1015,0,0,0,1/0.0,1/0.0,1/0.0,0
革命機ヴァルヴレイヴ,1016,8,0,0,1/0.0,1/0.0,1/0.0,0
ゴッドイーター リザレクション,849,4113,47,12,1/69.7,1/87.5,1/342.8,0
ゴッドイーター リザレクション,850,651,5,2,1/93.0,1/130.2,1/325.5,0
ゴッドイーター リザレクション,851,2693,29,11,1/67.3,1/92.9,1/244.8,0
ゴッドイーター リザレクション,852,692,12,3,1/46.1,1/57.7,1/230.7,0
ゴッドイーター リザレクション,853,1864,32,6,1/49.1,1/58.2,1/310.7,0
ゴッドイーター リザレクション,854,1060,14,4,1/58.9,1/75.7,1/265.0,0
ゴッドイーター リザレクション,855,467,5,1,1/77.8,1/93.4,1/467.0,0
ゴッドイーター リザレクション,856,2403,56,11,1/35.9,1/42.9,1/218.5,0
モンスターハンターライズ,857,1204,22,4,1/46.3,1/54.7,1/301.0,0
モンスターハンターライズ,858,2910,52,14,1/44.1,1/56.0,1/207.9,0
モンスターハンターライズ,859,2395,14,10,1/99.8,1/171.1,1/239.5,0
モンスターハンターライズ,860,2580,53,9,1/41.6,1/48.7,1/286.7,0
モンスターハンターライズ,861,2848,19,9,1/101.7,1/149.9,1/316.4,0
モンスターハンターライズ,862,851,9,2,1/77.4,1/94.6,1/425.5,0
モンスターハンターライズ,863,1186,10,3,1/91.2,1/118.6,1/395.3,0
モンスターハンターライズ,864,4277,48,19,1/63.8,1/89.1,1/225.1,0
かぐや様は告らせたい,987,4360,26,4,1/145.3,1/167.7,1/1090.0,0
かぐや様は告らせたい,988,1263,1,3,1/315.8,1/1263.0,1/421.0,0
かぐや様は告らせたい,989,3170,20,5,1/126.8,1/158.5,1/634.0,0
かぐや様は告らせたい,990,1821,5,2,1/260.1,1/364.2,1/910.5,0
かぐや様は告らせたい,991,3802,12,3,1/253.5,1/316.8,1/1267.3,0
かぐや様は告らせたい,992,3145,8,7,1/209.7,1/393.1,1/449.3,0
かぐや様は告らせたい,993,2527,12,4,1/157.9,1/210.6,1/631.8,0
ゴジラ,711,7136,10,20,1/237.9,1/713.6,1/356.8,0
ゴジラ,1138,7396,23,22,1/164.4,1/321.6,1/336.2,0
ゴジラ,1139,6064,28,15,1/141.0,1/216.6,1/404.3,0
ゴジラ,1140,6829,12,17,1/235.5,1/569.1,1/401.7,0
ゴジラ,1141,6114,25,17,1/145.6,1/244.6,1/359.6,0
ゴジラ,1142,5629,26,14,1/140.7,1/216.5,1/402.1,0
ジャグラーガールズ,817,1594,4,5,1/177.1,1/398.5,1/318.8,0
ジャグラーガールズ,818,641,1,1,1/320.5,1/641.0,1/641.0,0
ジャグラーガールズ,819,622,2,0,1/311.0,1/311.0,1/0.0,0
ジャグラーガールズ,820,619,1,1,1/309.5,1/619.0,1/619.0,0
ジャグラーガールズ,821,395,0,0,1/0.0,1/0.0,1/0.0,0
ジャグラーガールズ,822,1550,3,4,1/221.4,1/516.7,1/387.5,0
スーパーブラックジャック,777,2536,13,4,1/149.2,1/195.1,1/634.0,0
スーパーブラックジャック,778,1832,7,7,1/130.9,1/261.7,1/261.7,0
スーパーブラックジャック,779,5969,48,8,1/106.6,1/124.4,1/746.1,0
スーパーブラックジャック,780,2906,30,3,1/88.1,1/96.9,1/968.7,0
スーパーブラックジャック,781,1682,9,3,1/140.2,1/186.9,1/560.7,0
スーパーブラックジャック,782,3181,26,2,1/113.6,1/122.3,1/1590.5,0
ダンベル何キロ持てる？,994,1454,17,6,1/63.2,1/85.5,1/242.3,0
ダンベル何キロ持てる？,995,491,7,2,1/54.6,1/70.1,1/245.5,0
ダンベル何キロ持てる？,996,1751,97,8,1/16.7,1/18.1,1/218.9,0
ダンベル何キロ持てる？,997,613,18,3,1/29.2,1/34.1,1/204.3,0
ダンベル何キロ持てる？,998,456,8,4,1/38.0,1/57.0,1/114.0,0
ダンベル何キロ持てる？,999,2271,44,8,1/43.7,1/51.6,1/283.9,0
バイオハザード5,834,2148,9,7,1/134.2,1/238.7,1/306.9,0
バイオハザード5,835,1539,6,3,1/171.0,1/256.5,1/513.0,0
バイオハザード5,836,2129,8,6,1/152.1,1/266.1,1/354.8,0
バイオハザード5,837,1548,8,5,1/119.1,1/193.5,1/309.6,0
バイオハザード5,838,2238,11,6,1/131.6,1/203.5,1/373.0,0
バイオハザード5,839,3265,10,6,1/204.1,1/326.5,1/544.2,0
ミスタージャグラー,811,4349,11,16,1/161.1,1/395.4,1/271.8,0
ミスタージャグラー,812,1671,5,4,1/185.7,1/334.2,1/417.8,0
ミスタージャグラー,813,1096,3,1,1/274.0,1/365.3,1/1096.0,0
ミスタージャグラー,814,3442,17,9,1/132.4,1/202.5,1/382.4,0
ミスタージャグラー,815,2436,5,6,1/221.5,1/487.2,1/406.0,0
ミスタージャグラー,816,940,2,2,1/235.0,1/470.0,1/470.0,0
戦国乙女4 戦乱に閃く炯眼の軍師,765,5249,27,31,1/90.5,1/194.4,1/169.3,0
戦国乙女4 戦乱に閃く炯眼の軍師,766,390,1,0,1/390.0,1/390.0,1/0.0,0
戦国乙女4 戦乱に閃く炯眼の軍師,767,1735,6,2,1/216.9,1/289.2,1/867.5,0
戦国乙女4 戦乱に閃く炯眼の軍師,768,1289,3,2,1/257.8,1/429.7,1/644.5,0
戦国乙女4 戦乱に閃く炯眼の軍師,769,1987,6,4,1/198.7,1/331.2,1/496.8,0
戦国乙女4 戦乱に閃く炯眼の軍師,770,3269,17,13,1/109.0,1/192.3,1/251.5,0
押忍！番長4,771,1353,6,1,1/193.3,1/225.5,1/1353.0,0
押忍！番長4,772,320,8,1,1/35.6,1/40.0,1/320.0,0
押忍！番長4,773,1874,12,4,1/117.1,1/156.2,1/468.5,0
押忍！番長4,774,1067,9,1,1/106.7,1/118.6,1/1067.0,0
押忍！番長4,775,1248,3,1,1/312.0,1/416.0,1/1248.0,0
押忍！番長4,776,1113,6,1,1/159.0,1/185.5,1/1113.0,0
新鬼武者2,735,414,8,1,1/46.0,1/51.8,1/414.0,0
新鬼武者2,736,27,0,0,1/0.0,1/0.0,1/0.0,0
新鬼武者2,737,187,3,2,1/37.4,1/62.3,1/93.5,0
新鬼武者2,738,155,0,0,1/0.0,1/0.0,1/0.0,0
新鬼武者2,739,332,0,0,1/0.0,1/0.0,1/0.0,0
新鬼武者2,740,1357,11,4,1/90.5,1/123.4,1/339.2,0
東京喰種,1000,3893,26,15,1/95.0,1/149.7,1/259.5,0
東京喰種,1001,3008,27,13,1/75.2,1/111.4,1/231.4,0
東京喰種,1002,4286,19,15,1/126.1,1/225.6,1/285.7,0
東京喰種,1003,4467,37,18,1/81.2,1/120.7,1/248.2,0
東京喰種,1004,4958,26,17,1/115.3,1/190.7,1/291.6,0
東京喰種,1005,5616,20,25,1/124.8,1/280.8,1/224.6,0
甲鉄城のカバネリ,750,1612,5,6,1/146.5,1/322.4,1/268.7,0
甲鉄城のカバネリ,751,355,2,1,1/118.3,1/177.5,1/355.0,0
甲鉄城のカバネリ,752,528,4,2,1/88.0,1/132.0,1/264.0,0
甲鉄城のカバネリ,753,254,3,2,1/50.8,1/84.7,1/127.0,0
甲鉄城のカバネリ,754,2944,42,13,1/53.5,1/70.1,1/226.5,0
甲鉄城のカバネリ,755,125,6,1,1/17.9,1/20.8,1/125.0,0
ToLOVEるダークネス,1148,1874,19,8,1/69.4,1/98.6,1/234.2,0
ToLOVEるダークネス,1149,2300,13,6,1/121.1,1/176.9,1/383.3,0
ToLOVEるダークネス,1150,4599,20,10,1/153.3,1/229.9,1/459.9,0
ToLOVEるダークネス,1151,1500,5,2,1/214.3,1/300.0,1/750.0,0
ToLOVEるダークネス,1152,2288,28,13,1/55.8,1/81.7,1/176.0,0
ありふれた職業で世界最強,844,1237,4,6,1/123.7,1/309.2,1/206.2,0
ありふれた職業で世界最強,845,242,2,1,1/80.7,1/121.0,1/242.0,0
ありふれた職業で世界最強,846,455,1,2,1/151.7,1/455.0,1/227.5,0
ありふれた職業で世界最強,847,301,5,2,1/43.0,1/60.2,1/150.5,0
ありふれた職業で世界最強,848,0,0,0,1/0.0,1/0.0,1/0.0,0
ウルトラミラクルジャグラー,806,1657,6,1,1/236.7,1/276.2,1/1657.0,0
ウルトラミラクルジャグラー,807,1659,6,2,1/207.4,1/276.5,1/829.5,0
ウルトラミラクルジャグラー,808,4918,24,14,1/129.4,1/204.9,1/351.3,0
ウルトラミラクルジャグラー,809,385,0,0,1/0.0,1/0.0,1/0.0,0
ウルトラミラクルジャグラー,810,2494,10,7,1/146.7,1/249.4,1/356.3,0
ゴジラ対エヴァンゲリオン,1143,3304,12,21,1/100.1,1/275.3,1/157.3,0
ゴジラ対エヴァンゲリオン,1144,2015,13,12,1/80.6,1/155.0,1/167.9,0
ゴジラ対エヴァンゲリオン,1145,1101,6,5,1/100.1,1/183.5,1/220.2,0
ゴジラ対エヴァンゲリオン,1146,1668,7,14,1/79.4,1/238.3,1/119.1,0
ゴジラ対エヴァンゲリオン,1147,5979,28,24,1/115.0,1/213.5,1/249.1,0
スマスロ炎炎ノ消防隊,930,166,0,0,1/0.0,1/0.0,1/0.0,0
スマスロ炎炎ノ消防隊,931,786,0,2,1/393.0,1/0.0,1/393.0,0
