model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,4398,16,18,1/129.4,1/274.9,1/244.3,0
アイムジャグラーEX-TP,804,2360,11,3,1/168.6,1/214.5,1/786.7,0
アイムジャグラーEX-TP,805,1876,4,4,1/234.5,1/469.0,1/469.0,0
アイムジャグラーEX-TP,806,2912,8,9,1/171.3,1/364.0,1/323.6,0
アイムジャグラーEX-TP,807,1844,5,7,1/153.7,1/368.8,1/263.4,0
アイムジャグラーEX-TP,808,1621,6,5,1/147.4,1/270.2,1/324.2,0
アイムジャグラーEX-TP,809,3577,18,8,1/137.6,1/198.7,1/447.1,0
アイムジャグラーEX-TP,810,793,2,1,1/264.3,1/396.5,1/793.0,0
アイムジャグラーEX-TP,881,1263,5,2,1/180.4,1/252.6,1/631.5,0
アイムジャグラーEX-TP,882,693,0,2,1/346.5,1/0.0,1/346.5,0
アイムジャグラーEX-TP,883,6572,27,17,1/149.4,1/243.4,1/386.6,0
アイムジャグラーEX-TP,884,1081,3,1,1/270.2,1/360.3,1/1081.0,0
アイムジャグラーEX-TP,885,3045,12,6,1/169.2,1/253.8,1/507.5,0
アイムジャグラーEX-TP,886,2944,8,8,1/184.0,1/368.0,1/368.0,0
アイムジャグラーEX-TP,887,865,3,1,1/216.2,1/288.3,1/865.0,0
アイムジャグラーEX-TP,888,3326,16,6,1/151.2,1/207.9,1/554.3,0
アイムジャグラーEX-TP,889,902,2,0,1/451.0,1/451.0,1/0.0,0
アイムジャグラーEX-TP,890,3421,5,12,1/201.2,1/684.2,1/285.1,0
アイムジャグラーEX-TP,891,2181,4,7,1/198.3,1/545.2,1/311.6,0
アイムジャグラーEX-TP,892,3472,12,7,1/182.7,1/289.3,1/496.0,0
アイムジャグラーEX-TP,893,1886,1,5,1/314.3,1/1886.0,1/377.2,0
アイムジャグラーEX-TP,958,1590,1,3,1/397.5,1/1590.0,1/530.0,0
アイムジャグラーEX-TP,959,2370,7,6,1/182.3,1/338.6,1/395.0,0
アイムジャグラーEX-TP,960,1878,4,5,1/208.7,1/469.5,1/375.6,0
アイムジャグラーEX-TP,961,1433,6,2,1/179.1,1/238.8,1/716.5,0
アイムジャグラーEX-TP,962,2207,6,9,1/147.1,1/367.8,1/245.2,0
アイムジャグラーEX-TP,963,2858,12,4,1/178.6,1/238.2,1/714.5,0
アイムジャグラーEX-TP,964,1331,5,2,1/190.1,1/266.2,1/665.5,0
アイムジャグラーEX-TP,965,4267,22,21,1/99.2,1/194.0,1/203.2,0
アイムジャグラーEX-TP,966,2793,11,5,1/174.6,1/253.9,1/558.6,0
スマスロ北斗の拳,905,1675,19,3,1/76.1,1/88.2,1/558.3,0
スマスロ北斗の拳,906,1660,4,2,1/276.7,1/415.0,1/830.0,0
スマスロ北斗の拳,907,3812,20,8,1/136.1,1/190.6,1/476.5,0
スマスロ北斗の拳,908,1076,8,2,1/107.6,1/134.5,1/538.0,0
スマスロ北斗の拳,909,1929,14,5,1/101.5,1/137.8,1/385.8,0
スマスロ北斗の拳,910,1173,4,4,1/146.6,1/293.2,1/293.2,0
スマスロ北斗の拳,911,2047,11,2,1/157.5,1/186.1,1/1023.5,0
スマスロ北斗の拳,912,1360,16,3,1/71.6,1/85.0,1/453.3,0
スマスロ北斗の拳,913,3075,30,9,1/78.8,1/102.5,1/341.7,0
スマスロ北斗の拳,914,1031,15,2,1/60.6,1/68.7,1/515.5,0
スマスロ北斗の拳,915,2304,9,4,1/177.2,1/256.0,1/576.0,0
スマスロ北斗の拳,916,1512,32,2,1/44.5,1/47.2,1/756.0,0
スマスロ北斗の拳,917,2047,9,4,1/157.5,1/227.4,1/511.8,0
