model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,560,1,1,1/280.0,1/560.0,1/560.0,0
アイムジャグラーEX-TP,804,1979,11,3,1/141.4,1/179.9,1/659.7,0
アイムジャグラーEX-TP,805,2766,14,8,1/125.7,1/197.6,1/345.8,0
アイムジャグラーEX-TP,806,1372,4,2,1/228.7,1/343.0,1/686.0,0
アイムジャグラーEX-TP,807,4080,21,6,1/151.1,1/194.3,1/680.0,0
アイムジャグラーEX-TP,808,1607,2,4,1/267.8,1/803.5,1/401.8,0
アイムジャグラーEX-TP,809,319,1,0,1/319.0,1/319.0,1/0.0,0
アイムジャグラーEX-TP,810,1986,10,2,1/165.5,1/198.6,1/993.0,0
アイムジャグラーEX-TP,881,1483,8,1,1/164.8,1/185.4,1/1483.0,0
アイムジャグラーEX-TP,882,5731,32,16,1/119.4,1/179.1,1/358.2,0
アイムジャグラーEX-TP,883,703,0,2,1/351.5,1/0.0,1/351.5,0
アイムジャグラーEX-TP,884,4068,13,12,1/162.7,1/312.9,1/339.0,0
アイムジャグラーEX-TP,885,1132,4,2,1/188.7,1/283.0,1/566.0,0
アイムジャグラーEX-TP,886,601,2,0,1/300.5,1/300.5,1/0.0,0
アイムジャグラーEX-TP,887,4797,25,12,1/129.6,1/191.9,1/399.8,0
アイムジャグラーEX-TP,888,3619,16,13,1/124.8,1/226.2,1/278.4,0
アイムジャグラーEX-TP,889,561,2,0,1/280.5,1/280.5,1/0.0,0
アイムジャグラーEX-TP,890,3642,11,8,1/191.7,1/331.1,1/455.2,0
アイムジャグラーEX-TP,891,1402,7,8,1/93.5,1/200.3,1/175.2,0
アイムジャグラーEX-TP,892,922,2,1,1/307.3,1/461.0,1/922.0,0
アイムジャグラーEX-TP,893,1605,7,1,1/200.6,1/229.3,1/1605.0,0
アイムジャグラーEX-TP,958,460,0,1,1/460.0,1/0.0,1/460.0,0
アイムジャグラーEX-TP,959,4637,18,17,1/132.5,1/257.6,1/272.8,0
アイムジャグラーEX-TP,960,2562,10,6,1/160.1,1/256.2,1/427.0,0
アイムジャグラーEX-TP,961,2948,13,10,1/128.2,1/226.8,1/294.8,0
アイムジャグラーEX-TP,962,529,2,0,1/264.5,1/264.5,1/0.0,0
アイムジャグラーEX-TP,963,1553,7,3,1/155.3,1/221.9,1/517.7,0
アイムジャグラーEX-TP,964,4621,23,8,1/149.1,1/200.9,1/577.6,0
アイムジャグラーEX-TP,965,2291,8,8,1/143.2,1/286.4,1/286.4,0
アイムジャグラーEX-TP,966,3611,13,7,1/180.6,1/277.8,1/515.9,0
スマスロ北斗の拳,905,2021,34,4,1/53.2,1/59.4,1/505.2,0
スマスロ北斗の拳,906,1718,28,4,1/53.7,1/61.4,1/429.5,0
スマスロ北斗の拳,907,965,3,1,1/241.2,1/321.7,1/965.0,0
スマスロ北斗の拳,908,826,55,1,1/14.8,1/15.0,1/826.0,0
スマスロ北斗の拳,909,306,2,2,1/76.5,1/153.0,1/153.0,0
スマスロ北斗の拳,910,998,18,1,1/52.5,1/55.4,1/998.0,0
スマスロ北斗の拳,911,403,1,1,1/201.5,1/403.0,1/403.0,0
スマスロ北斗の拳,912,922,7,3,1/92.2,1/131.7,1/307.3,0
スマスロ北斗の拳,913,3611,24,8,1/112.8,1/150.5,1/451.4,0
スマスロ北斗の拳,914,350,1,1,1/175.0,1/350.0,1/350.0,0
スマスロ北斗の拳,915,2435,29,7,1/67.6,1/84.0,1/347.9,0
スマスロ北斗の拳,916,294,1,1,1/147.0,1/294.0,1/294.0,0
スマスロ北斗の拳,917,490,3,1,1/122.5,1/163.3,1/490.0,0
スマスロ北斗の拳,918,1374,7,3,1/137.4,1/196.3,1/458.0,0
スマスロ北斗の拳,919,557,3,2,1/111.4,1/185.7,1/278.5,0
スマスロ北斗の拳,934,1150,16,7,1/50.0,1/71.9,1/164.3,0
スマスロ北斗の拳,935,2202,21,4,1/88.1,1/104.9,1/550.5,0
スマスロ北斗の拳,936,408,2,1,1/136.0,1/204.0,1/408.0,0
スマスロ北斗の拳,937,3892,28,13,1/94.9,1/139.0,1/299.4,0
スマスロ北斗の拳,938,2291,38,10,1/47.7,1/60.3,1/229.1,0
スマスロ北斗の拳,939,899,3,1,1/224.8,1/299.7,1/899.0,0
スマスロ北斗の拳,940,1900,4,2,1/316.7,1/475.0,1/950.0,0
スマスロ北斗の拳,941,229,3,1,1/57.2,1/76.3,1/229.0,0
スマスロ北斗の拳,942,1153,37,3,1/28.8,1/31.2,1/384.3,0
スマスロ北斗の拳,943,995,12,3,1/66.3,1/82.9,1/331.7,0
スマスロ北斗の拳,944,1886,13,4,1/110.9,1/145.1,1/471.5,0
スマスロ北斗の拳,945,1178,10,4,1/84.1,1/117.8,1/294.5,0
スマスロ北斗の拳,946,759,17,2,1/39.9,1/44.6,1/379.5,0
マイジャグラーV,894,3033,10,7,1/178.4,1/303.3,1/433.3,0
マイジャグラーV,895,2149,5,8,1/165.3,1/429.8,1/268.6,0
マイジャグラーV,896,2827,12,5,1/166.3,1/235.6,1/565.4,0
マイジャグラーV,897,2207,5,4,1/245.2,1/441.4,1/551.8,0
マイジャグラーV,898,2437,10,3,1/187.5,1/243.7,1/812.3,0
マイジャグラーV,899,6085,26,17,1/141.5,1/234.0,1/357.9,0
マイジャグラーV,900,2361,11,4,1/157.4,1/214.6,1/590.2,0
マイジャグラーV,901,4022,19,9,1/143.6,1/211.7,1/446.9,0
マイジャグラーV,902,1368,6,0,1/228.0,1/228.0,1/0.0,0
マイジャグラーV,903,1476,3,5,1/184.5,1/492.0,1/295.2,0
マイジャグラーV,904,7023,27,16,1/163.3,1/260.1,1/438.9,0
マイジャグラーV,947,5691,24,11,1/162.6,1/237.1,1/517.4,0
マイジャグラーV,948,3033,13,10,1/131.9,1/233.3,1/303.3,0
マイジャグラーV,949,2529,7,6,1/194.5,1/361.3,1/421.5,0
マイジャグラーV,950,4032,13,13,1/155.1,1/310.2,1/310.2,0
マイジャグラーV,951,2023,6,6,1/168.6,1/337.2,1/337.2,0
マイジャグラーV,952,4171,18,12,1/139.0,1/231.7,1/347.6,0
マイジャグラーV,953,1419,2,2,1/354.8,1/709.5,1/709.5,0
マイジャグラーV,954,1408,1,4,1/281.6,1/1408.0,1/352.0,0
マイジャグラーV,955,4215,19,9,1/150.5,1/221.8,1/468.3,0
マイジャグラーV,956,3509,10,10,1/175.4,1/350.9,1/350.9,0
マイジャグラーV,957,2248,12,5,1/132.2,1/187.3,1/449.6,0
甲鉄城のカバネリ,741,653,4,4,1/81.6,1/163.2,1/163.2,0
甲鉄城のカバネリ,742,1132,9,8,1/66.6,1/125.8,1/141.5,0
甲鉄城のカバネリ,743,2865,25,10,1/81.9,1/114.6,1/286.5,0
甲鉄城のカバネリ,744,1094,24,8,1/34.2,1/45.6,1/136.8,0
甲鉄城のカバネリ,745,251,3,1,1/62.8,1/83.7,1/251.0,0
甲鉄城のカバネリ,746,1449,11,4,1/96.6,1/131.7,1/362.2,0
甲鉄城のカバネリ,747,1223,14,5,1/64.4,1/87.4,1/244.6,0
甲鉄城のカバネリ,748,1388,9,6,1/92.5,1/154.2,1/231.3,0
甲鉄城のカバネリ,749,618,4,1,1/123.6,1/154.5,1/618.0,0
甲鉄城のカバネリ,750,1908,18,8,1/73.4,1/106.0,1/238.5,0
甲鉄城のカバネリ,751,445,6,3,1/49.4,1/74.2,1/148.3,0
甲鉄城のカバネリ,752,1632,22,6,1/58.3,1/74.2,1/272.0,0
甲鉄城のカバネリ,753,749,4,3,1/107.0,1/187.2,1/249.7,0
甲鉄城のカバネリ,754,784,17,6,1/34.1,1/46.1,1/130.7,0
甲鉄城のカバネリ,755,1095,12,5,1/64.4,1/91.2,1/219.0,0
からくりサーカス,1018,137,0,0,1/0.0,1/0.0,1/0.0,0
からくりサーカス,1019,549,37,8,1/12.2,1/14.8,1/68.6,0
からくりサーカス,1020,694,3,0,1/231.3,1/231.3,1/0.0,0
からくりサーカス,1021,82,0,1,1/82.0,1/0.0,1/82.0,0
からくりサーカス,1022,1666,32,9,1/40.6,1/52.1,1/185.1,0
からくりサーカス,1023,138,0,1,1/138.0,1/0.0,1/138.0,0
からくりサーカス,1024,1219,11,4,1/81.3,1/110.8,1/304.8,0
からくりサーカス,1025,448,4,2,1/74.7,1/112.0,1/224.0,0
からくりサーカス,1026,945,21,5,1/36.3,1/45.0,1/189.0,0
からくりサーカス,1027,803,5,3,1/100.4,1/160.6,1/267.7,0
からくりサーカス,1028,4381,28,12,1/109.5,1/156.5,1/365.1,0
ゴーゴージャグラー3,865,1062,4,0,1/265.5,1/265.5,1/0.0,0
ゴーゴージャグラー3,866,1265,3,3,1/210.8,1/421.7,1/421.7,0
ゴーゴージャグラー3,867,1589,5,4,1/176.6,1/317.8,1/397.2,0
ゴーゴージャグラー3,868,4072,17,7,1/169.7,1/239.5,1/581.7,0
ゴーゴージャグラー3,869,629,1,2,1/209.7,1/629.0,1/314.5,0
ゴーゴージャグラー3,870,1378,6,1,1/196.9,1/229.7,1/1378.0,0
ゴーゴージャグラー3,871,2882,11,8,1/151.7,1/262.0,1/360.2,0
ゴーゴージャグラー3,872,729,3,0,1/243.0,1/243.0,1/0.0,0
ゴーゴージャグラー3,873,1143,2,2,1/285.8,1/571.5,1/571.5,0
ゴーゴージャグラー3,874,288,1,0,1/288.0,1/288.0,1/0.0,0
ゴーゴージャグラー3,875,1496,1,3,1/374.0,1/1496.0,1/498.7,0
押忍！番長4,823,1704,18,5,1/74.1,1/94.7,1/340.8,0
押忍！番長4,824,153,0,0,1/0.0,1/0.0,1/0.0,0
押忍！番長4,825,0,0,0,1/0.0,1/0.0,1/0.0,0
押忍！番長4,826,1339,11,3,1/95.6,1/121.7,1/446.3,0
押忍！番長4,827,136,0,0,1/0.0,1/0.0,1/0.0,0
押忍！番長4,828,1294,6,1,1/184.9,1/215.7,1/1294.0,0
押忍！番長4,829,109,0,0,1/0.0,1/0.0,1/0.0,0
押忍！番長4,830,216,1,0,1/216.0,1/216.0,1/0.0,0
押忍！番長4,831,630,4,2,1/105.0,1/157.5,1/315.0,0
押忍！番長4,832,925,9,2,1/84.1,1/102.8,1/462.5,0
押忍！番長4,833,67,0,0,1/0.0,1/0.0,1/0.0,0
ドラゴンハナハナ～閃光～‐30,1101,2420,11,5,1/151.2,1/220.0,1/484.0,0
ドラゴンハナハナ～閃光～‐30,1102,347,1,0,1/347.0,1/347.0,1/0.0,0
ドラゴンハナハナ～閃光～‐30,1103,5850,27,15,1/139.3,1/216.7,1/390.0,0
ドラゴンハナハナ～閃光～‐30,1104,1964,9,3,1/163.7,1/218.2,1/654.7,0
ドラゴンハナハナ～閃光～‐30,1105,1184,3,1,1/296.0,1/394.7,1/1184.0,0
ドラゴンハナハナ～閃光～‐30,1106,519,1,0,1/519.0,1/519.0,1/0.0,0
ドラゴンハナハナ～閃光～‐30,1107,940,4,2,1/156.7,1/235.0,1/470.0,0
ドラゴンハナハナ～閃光～‐30,1108,3218,11,8,1/169.4,1/292.5,1/402.2,0
ドラゴンハナハナ～閃光～‐30,1109,1584,5,0,1/316.8,1/316.8,1/0.0,0
ドラゴンハナハナ～閃光～‐30,1110,3690,23,7,1/123.0,1/160.4,1/527.1,0
沖ドキ!GOLD‐30,1090,252,6,3,1/28.0,1/42.0,1/84.0,0
沖ドキ!GOLD‐30,1091,1393,16,9,1/55.7,1/87.1,1/154.8,0
沖ドキ!GOLD‐30,1092,1895,22,8,1/63.2,1/86.1,1/236.9,0
沖ドキ!GOLD‐30,1093,1410,6,3,1/156.7,1/235.0,1/470.0,0
沖ドキ!GOLD‐30,1094,493,1,0,1/493.0,1/493.0,1/0.0,0
沖ドキ!GOLD‐30,1095,660,7,4,1/60.0,1/94.3,1/165.0,0
沖ドキ!GOLD‐30,1096,454,6,1,1/64.9,1/75.7,1/454.0,0
沖ドキ!GOLD‐30,1097,941,12,3,1/62.7,1/78.4,1/313.7,0
沖ドキ!GOLD‐30,1098,1530,6,2,1/191.2,1/255.0,1/765.0,0
沖ドキ!GOLD‐30,1099,1058,10,3,1/81.4,1/105.8,1/352.7,0
革命機ヴァルヴレイヴ,987,420,3,1,1/105.0,1/140.0,1/420.0,0
革命機ヴァルヴレイヴ,988,3480,18,2,1/174.0,1/193.3,1/1740.0,0
革命機ヴァルヴレイヴ,989,1,0,0,1/0.0,1/0.0,1/0.0,0
革命機ヴァルヴレイヴ,990,223,0,0,1/0.0,1/0.0,1/0.0,0
革命機ヴァルヴレイヴ,991,2945,11,2,1/226.5,1/267.7,1/1472.5,0
革命機ヴァルヴレイヴ,992,130,0,0,1/0.0,1/0.0,1/0.0,0
革命機ヴァルヴレイヴ,993,2508,1,3,1/627.0,1/2508.0,1/836.0,0
革命機ヴァルヴレイヴ,994,400,13,0,1/30.8,1/30.8,1/0.0,0
革命機ヴァルヴレイヴ,995,3395,18,2,1/169.8,1/188.6,1/1697.5,0
革命機ヴァルヴレイヴ,996,652,5,0,1/130.4,1/130.4,1/0.0,0
スマスロ炎炎ノ消防隊,711,4388,12,12,1/182.8,1/365.7,1/365.7,0
スマスロ炎炎ノ消防隊,848,262,0,1,1/262.0,1/0.0,1/262.0,0
スマスロ炎炎ノ消防隊,849,1336,6,5,1/121.5,1/222.7,1/267.2,0
スマスロ炎炎ノ消防隊,850,1382,5,4,1/153.6,1/276.4,1/345.5,0
スマスロ炎炎ノ消防隊,851,1718,11,4,1/114.5,1/156.2,1/429.5,0
スマスロ炎炎ノ消防隊,852,1052,15,4,1/55.4,1/70.1,1/263.0,0
スマスロ炎炎ノ消防隊,853,839,0,1,1/839.0,1/0.0,1/839.0,0
スマスロ炎炎ノ消防隊,854,1524,13,4,1/89.6,1/117.2,1/381.0,0
スマスロ炎炎ノ消防隊,855,1128,0,2,1/564.0,1/0.0,1/564.0,0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,856,0,0,0,1/0.0,1/0.0,1/0.0,0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,857,0,0,0,1/0.0,1/0.0,1/0.0,0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,858,1276,14,9,1/55.5,1/91.1,1/141.8,0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,859,0,0,0,1/0.0,1/0.0,1/0.0,0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,860,0,0,0,1/0.0,1/0.0,1/0.0,0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,861,209,1,0,1/209.0,1/209.0,1/0.0,0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,862,0,0,0,1/0.0,1/0.0,1/0.0,0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,863,1513,16,7,1/65.8,1/94.6,1/216.1,0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,864,976,10,4,1/69.7,1/97.6,1/244.0,0
戦姫絶唱シンフォギア 正義の歌,1010,0,0,0,1/0.0,1/0.0,1/0.0,0
戦姫絶唱シンフォギア 正義の歌,1011,137,2,1,1/45.7,1/68.5,1/137.0,0
戦姫絶唱シンフォギア 正義の歌,1012,0,0,0,1/0.0,1/0.0,1/0.0,0
戦姫絶唱シンフォギア 正義の歌,1013,615,3,2,1/123.0,1/205.0,1/307.5,0
戦姫絶唱シンフォギア 正義の歌,1014,0,0,0,1/0.0,1/0.0,1/0.0,0
戦姫絶唱シンフォギア 正義の歌,1015,0,0,0,1/0.0,1/0.0,1/0.0,0
戦姫絶唱シンフォギア 正義の歌,1016,524,2,1,1/174.7,1/262.0,1/524.0,0
戦姫絶唱シンフォギア 正義の歌,1017,868,15,4,1/45.7,1/57.9,1/217.0,0
HEY！エリートサラリーマン鏡,920,1063,6,4,1/106.3,1/177.2,1/265.8,0
HEY！エリートサラリーマン鏡,921,0,0,0,1/0.0,1/0.0,1/0.0,0
HEY！エリートサラリーマン鏡,922,0,0,0,1/0.0,1/0.0,1/0.0,0
HEY！エリートサラリーマン鏡,923,0,0,0,1/0.0,1/0.0,1/0.0,0
HEY！エリートサラリーマン鏡,924,0,0,0,1/0.0,1/0.0,1/0.0,0
HEY！エリートサラリーマン鏡,925,427,3,1,1/106.8,1/142.3,1/427.0,0
ToLOVEるダークネス,1002,2926,19,8,1/108.4,1/154.0,1/365.8,0
ToLOVEるダークネス,1003,1808,13,4,1/106.4,1/139.1,1/452.0,0
ToLOVEるダークネス,1004,4671,39,19,1/80.5,1/119.8,1/245.8,0
ToLOVEるダークネス,1005,926,2,2,1/231.5,1/463.0,1/463.0,0
ToLOVEるダークネス,1006,2613,13,6,1/137.5,1/201.0,1/435.5,0
ToLOVEるダークネス,1007,4679,26,15,1/114.1,1/180.0,1/311.9,0
ゲゲゲの鬼太郎 覚醒,1084,1459,20,4,1/60.8,1/73.0,1/364.8,0
ゲゲゲの鬼太郎 覚醒,1085,2768,32,8,1/69.2,1/86.5,1/346.0,0
ゲゲゲの鬼太郎 覚醒,1086,646,1,1,1/323.0,1/646.0,1/646.0,0
ゲゲゲの鬼太郎 覚醒,1087,1068,1,1,1/534.0,1/1068.0,1/1068.0,0
ゲゲゲの鬼太郎 覚醒,1088,1680,12,2,1/120.0,1/140.0,1/840.0,0
ゲゲゲの鬼太郎 覚醒,1089,1752,21,3,1/73.0,1/83.4,1/584.0,0
ジャグラーガールズ,817,1189,1,2,1/396.3,1/1189.0,1/594.5,0
ジャグラーガールズ,818,2190,4,7,1/199.1,1/547.5,1/312.9,0
ジャグラーガールズ,819,1652,7,5,1/137.7,1/236.0,1/330.4,0
ジャグラーガールズ,820,2634,11,5,1/164.6,1/239.5,1/526.8,0
ジャグラーガールズ,821,542,2,0,1/271.0,1/271.0,1/0.0,0
ジャグラーガールズ,822,3387,11,7,1/188.2,1/307.9,1/483.9,0
ミスタージャグラー,811,1955,4,5,1/217.2,1/488.8,1/391.0,0
ミスタージャグラー,812,3359,8,11,1/176.8,1/419.9,1/305.4,0
ミスタージャグラー,813,4476,22,10,1/139.9,1/203.5,1/447.6,0
ミスタージャグラー,814,2751,15,6,1/131.0,1/183.4,1/458.5,0
ミスタージャグラー,815,2968,13,3,1/185.5,1/228.3,1/989.3,0
ミスタージャグラー,816,1017,2,4,1/169.5,1/508.5,1/254.2,0
モンキーターンV,773,3379,25,10,1/96.5,1/135.2,1/337.9,0
モンキーターンV,774,2498,18,8,1/96.1,1/138.8,1/312.2,0
モンキーターンV,775,1827,15,6,1/87.0,1/121.8,1/304.5,0
モンキーターンV,776,1006,3,2,1/201.2,1/335.3,1/503.0,0
モンキーターンV,777,3303,57,14,1/46.5,1/57.9,1/235.9,0
モンキーターンV,778,5329,46,20,1/80.7,1/115.8,1/266.4,0
戦国乙女4 戦乱に閃く炯眼の軍師,834,1898,9,8,1/111.6,1/210.9,1/237.2,0
戦国乙女4 戦乱に閃く炯眼の軍師,835,897,1,1,1/448.5,1/897.0,1/897.0,0
戦国乙女4 戦乱に閃く炯眼の軍師,836,2020,8,3,1/183.6,1/252.5,1/673.3,0
戦国乙女4 戦乱に閃く炯眼の軍師,837,1090,4,4,1/136.2,1/272.5,1/272.5,0
戦国乙女4 戦乱に閃く炯眼の軍師,838,1499,4,1,1/299.8,1/374.8,1/1499.0,0
戦国乙女4 戦乱に閃く炯眼の軍師,839,1172,5,4,1/130.2,1/234.4,1/293.0,0
新鬼武者2,735,96,7,3,1/9.6,1/13.7,1/32.0,0
新鬼武者2,736,123,0,0,1/0.0,1/0.0,1/0.0,0
新鬼武者2,737,1137,1,0,1/1137.0,1/1137.0,1/0.0,0
新鬼武者2,738,36,0,0,1/0.0,1/0.0,1/0.0,0
新鬼武者2,739,983,28,17,1/21.8,1/35.1,1/57.8,0
新鬼武者2,740,146,5,2,1/20.9,1/29.2,1/73.0,0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,1069,3854,43,3,1/83.8,1/89.6,1/1284.7,0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,1070,0,0,0,1/0.0,1/0.0,1/0.0,0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,1071,120,0,0,1/0.0,1/0.0,1/0.0,0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,1072,1736,5,1,1/289.3,1/347.2,1/1736.0,0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,1073,1341,34,4,1/35.3,1/39.4,1/335.2,0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,1074,1828,8,1,1/203.1,1/228.5,1/1828.0,0
