model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,2813,10,5,1/187.5,1/281.3,1/562.6,0
アイムジャグラーEX-TP,804,4381,23,12,1/125.2,1/190.5,1/365.1,0
アイムジャグラーEX-TP,805,4839,16,12,1/172.8,1/302.4,1/403.2,0
アイムジャグラーEX-TP,881,3576,8,14,1/162.5,1/447.0,1/255.4,0
アイムジャグラーEX-TP,882,2183,11,5,1/136.4,1/198.5,1/436.6,0
アイムジャグラーEX-TP,883,3791,17,8,1/151.6,1/223.0,1/473.9,0
アイムジャグラーEX-TP,884,3745,10,9,1/197.1,1/374.5,1/416.1,0
アイムジャグラーEX-TP,885,2260,13,1,1/161.4,1/173.8,1/2260.0,0
アイムジャグラーEX-TP,886,3857,14,12,1/148.3,1/275.5,1/321.4,0
アイムジャグラーEX-TP,887,6423,24,19,1/149.4,1/267.6,1/338.1,0
アイムジャグラーEX-TP,888,1540,5,4,1/171.1,1/308.0,1/385.0,0
アイムジャグラーEX-TP,889,6012,29,14,1/139.8,1/207.3,1/429.4,0
アイムジャグラーEX-TP,890,1195,3,1,1/298.8,1/398.3,1/1195.0,0
アイムジャグラーEX-TP,891,3447,12,4,1/215.4,1/287.2,1/861.8,0
アイムジャグラーEX-TP,892,685,1,0,1/685.0,1/685.0,1/0.0,0
アイムジャグラーEX-TP,893,5952,33,18,1/116.7,1/180.4,1/330.7,0
アイムジャグラーEX-TP,958,1077,1,2,1/359.0,1/1077.0,1/538.5,0
アイムジャグラーEX-TP,959,3429,13,5,1/190.5,1/263.8,1/685.8,0
アイムジャグラーEX-TP,960,3755,13,15,1/134.1,1/288.8,1/250.3,0
アイムジャグラーEX-TP,961,6615,30,16,1/143.8,1/220.5,1/413.4,0
アイムジャグラーEX-TP,962,4270,17,7,1/177.9,1/251.2,1/610.0,0
アイムジャグラーEX-TP,963,1227,0,3,1/409.0,1/0.0,1/409.0,0
アイムジャグラーEX-TP,964,4167,19,10,1/143.7,1/219.3,1/416.7,0
アイムジャグラーEX-TP,965,4068,17,8,1/162.7,1/239.3,1/508.5,0
アイムジャグラーEX-TP,966,5189,20,12,1/162.2,1/259.4,1/432.4,0
スマスロ北斗の拳,905,1843,12,4,1/115.2,1/153.6,1/460.8,0
スマスロ北斗の拳,906,3597,61,6,1/53.7,1/59.0,1/599.5,0
スマスロ北斗の拳,907,1346,14,3,1/79.2,1/96.1,1/448.7,0
