model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,5846,22,15,1/158.0,1/265.7,1/389.7,0
アイムジャグラーEX-TP,804,2181,5,3,1/272.6,1/436.2,1/727.0,0
アイムジャグラーEX-TP,805,2706,14,4,1/150.3,1/193.3,1/676.5,0
アイムジャグラーEX-TP,881,3726,13,10,1/162.0,1/286.6,1/372.6,0
アイムジャグラーEX-TP,882,2123,5,6,1/193.0,1/424.6,1/353.8,0
アイムジャグラーEX-TP,883,2722,5,10,1/181.5,1/544.4,1/272.2,0
アイムジャグラーEX-TP,884,5262,25,9,1/154.8,1/210.5,1/584.7,0
アイムジャグラーEX-TP,885,6424,30,22,1/123.5,1/214.1,1/292.0,0
アイムジャグラーEX-TP,886,1381,2,4,1/230.2,1/690.5,1/345.2,0
アイムジャグラーEX-TP,887,3004,7,7,1/214.6,1/429.1,1/429.1,0
アイムジャグラーEX-TP,888,1790,9,1,1/179.0,1/198.9,1/1790.0,0
アイムジャグラーEX-TP,889,1161,4,2,1/193.5,1/290.2,1/580.5,0
アイムジャグラーEX-TP,890,3289,13,3,1/205.6,1/253.0,1/1096.3,0
アイムジャグラーEX-TP,891,1526,7,0,1/218.0,1/218.0,1/0.0,0
アイムジャグラーEX-TP,892,1281,3,3,1/213.5,1/427.0,1/427.0,0
アイムジャグラーEX-TP,893,3290,8,9,1/193.5,1/411.2,1/365.6,0
アイムジャグラーEX-TP,958,2142,6,3,1/238.0,1/357.0,1/714.0,0
アイムジャグラーEX-TP,959,1775,5,2,1/253.6,1/355.0,1/887.5,0
アイムジャグラーEX-TP,960,2304,7,5,1/192.0,1/329.1,1/460.8,0
アイムジャグラーEX-TP,961,5055,18,11,1/174.3,1/280.8,1/459.5,0
アイムジャグラーEX-TP,962,1347,2,2,1/336.8,1/673.5,1/673.5,0
アイムジャグラーEX-TP,963,5439,23,16,1/139.5,1/236.5,1/339.9,0
アイムジャグラーEX-TP,964,768,2,1,1/256.0,1/384.0,1/768.0,0
アイムジャグラーEX-TP,965,5189,16,22,1/136.6,1/324.3,1/235.9,0
アイムジャグラーEX-TP,966,2039,3,3,1/339.8,1/679.7,1/679.7,0
スマスロ北斗の拳,905,5689,54,18,1/79.0,1/105.4,1/316.1,0
スマスロ北斗の拳,906,164,3,1,1/41.0,1/54.7,1/164.0,0
スマスロ北斗の拳,907,3089,14,5,1/162.6,1/220.6,1/617.8,0
スマスロ北斗の拳,908,1230,14,1,1/82.0,1/87.9,1/1230.0,0
スマスロ北斗の拳,909,3769,28,8,1/104.7,1/134.6,1/471.1,0
スマスロ北斗の拳,910,156,2,1,1/52.0,1/78.0,1/156.0,0
スマスロ北斗の拳,911,2760,30,10,1/69.0,1/92.0,1/276.0,0
スマスロ北斗の拳,912,1650,16,5,1/78.6,1/103.1,1/330.0,0
スマスロ北斗の拳,913,3146,13,6,1/165.6,1/242.0,1/524.3,0
スマスロ北斗の拳,914,2672,11,5,1/167.0,1/242.9,1/534.4,0
スマスロ北斗の拳,915,244,2,1,1/81.3,1/122.0,1/244.0,0
スマスロ北斗の拳,916,883,6,2,1/110.4,1/147.2,1/441.5,0
スマスロ北斗の拳,935,3223,19,9,1/115.1,1/169.6,1/358.1,0
スマスロ北斗の拳,936,279,2,1,1/93.0,1/139.5,1/279.0,0
スマスロ北斗の拳,937,965,36,2,1/25.4,1/26.8,1/482.5,0
スマスロ北斗の拳,938,2215,57,4,1/36.3,1/38.9,1/553.8,0
スマスロ北斗の拳,939,581,5,2,1/83.0,1/116.2,1/290.5,0
スマスロ北斗の拳,940,1276,31,2,1/38.7,1/41.2,1/638.0,0
スマスロ北斗の拳,941,1892,24,4,1/67.6,1/78.8,1/473.0,0
スマスロ北斗の拳,942,2243,14,3,1/131.9,1/160.2,1/747.7,0
スマスロ北斗の拳,943,3046,27,9,1/84.6,1/112.8,1/338.4,0
スマスロ北斗の拳,944,2342,25,5,1/78.1,1/93.7,1/468.4,0
スマスロ北斗の拳,945,2041,34,7,1/49.8,1/60.0,1/291.6,0
スマスロ北斗の拳,946,860,6,1,1/122.9,1/143.3,1/860.0,0
マイジャグラーV,894,3573,15,8,1/155.3,1/238.2,1/446.6,0
マイジャグラーV,895,1004,3,1,1/251.0,1/334.7,1/1004.0,0
マイジャグラーV,896,3068,10,6,1/191.8,1/306.8,1/511.3,0
マイジャグラーV,897,1393,5,2,1/199.0,1/278.6,1/696.5,0
マイジャグラーV,898,2002,8,2,1/200.2,1/250.2,1/1001.0,0
マイジャグラーV,899,1823,3,6,1/202.6,1/607.7,1/303.8,0
マイジャグラーV,900,5401,23,10,1/163.7,1/234.8,1/540.1,0
マイジャグラーV,901,5687,23,20,1/132.3,1/247.3,1/284.4,0
マイジャグラーV,902,1048,2,3,1/209.6,1/524.0,1/349.3,0
マイジャグラーV,903,1542,4,4,1/192.8,1/385.5,1/385.5,0
マイジャグラーV,904,7408,34,23,1/130.0,1/217.9,1/322.1,0
マイジャグラーV,947,2821,8,7,1/188.1,1/352.6,1/403.0,0
マイジャグラーV,948,3043,10,7,1/179.0,1/304.3,1/434.7,0
マイジャグラーV,949,4508,12,12,1/187.8,1/375.7,1/375.7,0
マイジャグラーV,950,1902,7,4,1/172.9,1/271.7,1/475.5,0
マイジャグラーV,951,3114,10,5,1/207.6,1/311.4,1/622.8,0
マイジャグラーV,952,1200,2,2,1/300.0,1/600.0,1/600.0,0
マイジャグラーV,953,5479,26,11,1/148.1,1/210.7,1/498.1,0
マイジャグラーV,954,791,2,2,1/197.8,1/395.5,1/395.5,0
マイジャグラーV,955,6294,28,15,1/146.4,1/224.8,1/419.6,0
マイジャグラーV,956,1872,6,2,1/234.0,1/312.0,1/936.0,0
マイジャグラーV,957,2939,2,14,1/183.7,1/1469.5,1/209.9,0
甲鉄城のカバネリ,741,1820,22,11,1/55.2,1/82.7,1/165.5,0
甲鉄城のカバネリ,742,472,2,2,1/118.0,1/236.0,1/236.0,0
甲鉄城のカバネリ,743,709,8,4,1/59.1,1/88.6,1/177.2,0
甲鉄城のカバネリ,744,984,9,4,1/75.7,1/109.3,1/246.0,0
甲鉄城のカバネリ,745,1861,18,5,1/80.9,1/103.4,1/372.2,0
甲鉄城のカバネリ,746,1593,19,3,1/72.4,1/83.8,1/531.0,0
甲鉄城のカバネリ,747,1245,13,8,1/59.3,1/95.8,1/155.6,0
甲鉄城のカバネリ,748,2488,21,14,1/71.1,1/118.5,1/177.7,0
甲鉄城のカバネリ,749,938,4,4,1/117.2,1/234.5,1/234.5,0
甲鉄城のカバネリ,750,1636,9,10,1/86.1,1/181.8,1/163.6,0
甲鉄城のカバネリ,751,1078,9,6,1/71.9,1/119.8,1/179.7,0
甲鉄城のカバネリ,752,229,4,1,1/45.8,1/57.2,1/229.0,0
甲鉄城のカバネリ,753,674,5,3,1/84.2,1/134.8,1/224.7,0
甲鉄城のカバネリ,754,379,8,2,1/37.9,1/47.4,1/189.5,0
甲鉄城のカバネリ,755,792,4,3,1/113.1,1/198.0,1/264.0,0
からくりサーカス,1017,687,2,2,1/171.8,1/343.5,1/343.5,0
からくりサーカス,1018,2197,48,8,1/39.2,1/45.8,1/274.6,0
からくりサーカス,1019,3649,21,11,1/114.0,1/173.8,1/331.7,0
からくりサーカス,1020,2010,9,4,1/154.6,1/223.3,1/502.5,0
からくりサーカス,1021,1102,25,5,1/36.7,1/44.1,1/220.4,0
からくりサーカス,1022,4668,45,19,1/72.9,1/103.7,1/245.7,0
からくりサーカス,1023,1879,25,7,1/58.7,1/75.2,1/268.4,0
からくりサーカス,1024,1378,14,2,1/86.1,1/98.4,1/689.0,0
からくりサーカス,1025,3090,43,7,1/61.8,1/71.9,1/441.4,0
からくりサーカス,1026,950,19,5,1/39.6,1/50.0,1/190.0,0
からくりサーカス,1027,2300,26,4,1/76.7,1/88.5,1/575.0,0
からくりサーカス,1028,2704,26,8,1/79.5,1/104.0,1/338.0,0
ゴーゴージャグラー3,865,2992,11,8,1/157.5,1/272.0,1/374.0,0
ゴーゴージャグラー3,866,5269,23,12,1/150.5,1/229.1,1/439.1,0
ゴーゴージャグラー3,867,1856,11,1,1/154.7,1/168.7,1/1856.0,0
ゴーゴージャグラー3,868,4691,22,15,1/126.8,1/213.2,1/312.7,0
ゴーゴージャグラー3,869,4361,19,8,1/161.5,1/229.5,1/545.1,0
ゴーゴージャグラー3,870,5396,32,27,1/91.5,1/168.6,1/199.9,0
ゴーゴージャグラー3,871,3489,10,12,1/158.6,1/348.9,1/290.8,0
ゴーゴージャグラー3,872,5694,23,19,1/135.6,1/247.6,1/299.7,0
ゴーゴージャグラー3,873,497,0,1,1/497.0,1/0.0,1/497.0,0
ゴーゴージャグラー3,874,4975,16,16,1/155.5,1/310.9,1/310.9,0
ゴーゴージャグラー3,875,2696,8,5,1/207.4,1/337.0,1/539.2,0
モンキーターンV,823,1927,18,8,1/74.1,1/107.1,1/240.9,0
モンキーターンV,824,4173,73,20,1/44.9,1/57.2,1/208.7,0
モンキーターンV,825,1936,7,5,1/161.3,1/276.6,1/387.2,0
モンキーターンV,826,3038,12,9,1/144.7,1/253.2,1/337.6,0
モンキーターンV,827,3335,33,10,1/77.6,1/101.1,1/333.5,0
モンキーターンV,828,2733,26,8,1/80.4,1/105.1,1/341.6,0
モンキーターンV,829,5227,44,17,1/85.7,1/118.8,1/307.5,0
モンキーターンV,830,3496,84,12,1/36.4,1/41.6,1/291.3,0
モンキーターンV,831,3075,21,8,1/106.0,1/146.4,1/384.4,0
モンキーターンV,832,2695,19,9,1/96.2,1/141.8,1/299.4,0
モンキーターンV,833,3740,25,10,1/106.9,1/149.6,1/374.0,0
ドラゴンハナハナ～閃光～‐30,1101,2517,11,2,1/193.6,1/228.8,1/1258.5,0
ドラゴンハナハナ～閃光～‐30,1102,2253,8,3,1/204.8,1/281.6,1/751.0,0
ドラゴンハナハナ～閃光～‐30,1103,939,1,1,1/469.5,1/939.0,1/939.0,0
ドラゴンハナハナ～閃光～‐30,1104,931,4,1,1/186.2,1/232.8,1/931.0,0
ドラゴンハナハナ～閃光～‐30,1105,2708,10,7,1/159.3,1/270.8,1/386.9,0
ドラゴンハナハナ～閃光～‐30,1106,738,4,0,1/184.5,1/184.5,1/0.0,0
ドラゴンハナハナ～閃光～‐30,1107,6248,26,14,1/156.2,1/240.3,1/446.3,0
ドラゴンハナハナ～閃光～‐30,1108,1298,6,1,1/185.4,1/216.3,1/1298.0,0
ドラゴンハナハナ～閃光～‐30,1109,677,5,0,1/135.4,1/135.4,1/0.0,0
ドラゴンハナハナ～閃光～‐30,1110,3959,21,1,1/180.0,1/188.5,1/3959.0,0
沖ドキ!GOLD‐30,1090,1404,6,3,1/156.0,1/234.0,1/468.0,0
沖ドキ!GOLD‐30,1091,303,3,2,1/60.6,1/101.0,1/151.5,0
沖ドキ!GOLD‐30,1092,964,13,5,1/53.6,1/74.2,1/192.8,0
沖ドキ!GOLD‐30,1093,1676,15,11,1/64.5,1/111.7,1/152.4,0
沖ドキ!GOLD‐30,1094,3488,11,6,1/205.2,1/317.1,1/581.3,0
沖ドキ!GOLD‐30,1095,2105,18,6,1/87.7,1/116.9,1/350.8,0
沖ドキ!GOLD‐30,1096,1536,11,5,1/96.0,1/139.6,1/307.2,0
沖ドキ!GOLD‐30,1097,519,0,0,1/0.0,1/0.0,1/0.0,0
沖ドキ!GOLD‐30,1098,416,0,0,1/0.0,1/0.0,1/0.0,0
沖ドキ!GOLD‐30,1099,5657,12,12,1/235.7,1/471.4,1/471.4,0
革命機ヴァルヴレイヴ,1008,1862,19,2,1/88.7,1/98.0,1/931.0,0
革命機ヴァルヴレイヴ,1009,874,3,1,1/218.5,1/291.3,1/874.0,0
革命機ヴァルヴレイヴ,1010,1097,4,1,1/219.4,1/274.2,1/1097.0,0
革命機ヴァルヴレイヴ,1011,7,0,0,1/0.0,1/0.0,1/0.0,0
革命機ヴァルヴレイヴ,1012,1314,3,1,1/328.5,1/438.0,1/1314.0,0
革命機ヴァルヴレイヴ,1013,3251,14,5,1/171.1,1/232.2,1/650.2,0
革命機ヴァルヴレイヴ,1014,3298,7,1,1/412.2,1/471.1,1/3298.0,0
革命機ヴァルヴレイヴ,1015,9,0,0,1/0.0,1/0.0,1/0.0,0
革命機ヴァルヴレイヴ,1016,893,1,0,1/893.0,1/893.0,1/0.0,0
ゴッドイーター リザレクション,849,3067,38,9,1/65.3,1/80.7,1/340.8,0
ゴッドイーター リザレクション,850,4370,43,13,1/78.0,1/101.6,1/336.2,0
ゴッドイーター リザレクション,851,1954,18,4,1/88.8,1/108.6,1/488.5,0
ゴッドイーター リザレクション,852,1632,12,4,1/102.0,1/136.0,1/408.0,0
ゴッドイーター リザレクション,853,3536,37,10,1/75.2,1/95.6,1/353.6,0
ゴッドイーター リザレクション,854,1433,8,3,1/130.3,1/179.1,1/477.7,0
ゴッドイーター リザレクション,855,4547,85,16,1/45.0,1/53.5,1/284.2,0
ゴッドイーター リザレクション,856,6024,81,17,1/61.5,1/74.4,1/354.4,0
モンスターハンターライズ,857,5098,54,18,1/70.8,1/94.4,1/283.2,0
モンスターハンターライズ,858,4989,80,27,1/46.6,1/62.4,1/184.8,0
モンスターハンターライズ,859,5117,52,14,1/77.5,1/98.4,1/365.5,0
