model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,5042,20,14,1/148.3,1/252.1,1/360.1,0
アイムジャグラーEX-TP,804,1706,6,2,1/213.2,1/284.3,1/853.0,0
アイムジャグラーEX-TP,805,2282,9,4,1/175.5,1/253.6,1/570.5,0
アイムジャグラーEX-TP,881,1171,3,5,1/146.4,1/390.3,1/234.2,0
アイムジャグラーEX-TP,882,2531,7,8,1/168.7,1/361.6,1/316.4,0
アイムジャグラーEX-TP,883,1996,7,6,1/153.5,1/285.1,1/332.7,0
アイムジャグラーEX-TP,884,2827,14,3,1/166.3,1/201.9,1/942.3,0
アイムジャグラーEX-TP,885,5110,26,7,1/154.8,1/196.5,1/730.0,0
アイムジャグラーEX-TP,886,510,1,0,1/510.0,1/510.0,1/0.0,0
アイムジャグラーEX-TP,887,3127,14,6,1/156.3,1/223.4,1/521.2,0
アイムジャグラーEX-TP,888,1024,2,2,1/256.0,1/512.0,1/512.0,0
アイムジャグラーEX-TP,889,1470,8,2,1/147.0,1/183.8,1/735.0,0
アイムジャグラーEX-TP,890,1109,4,2,1/184.8,1/277.2,1/554.5,0
アイムジャグラーEX-TP,891,4579,14,20,1/134.7,1/327.1,1/228.9,0
アイムジャグラーEX-TP,892,273,0,0,1/0.0,1/0.0,1/0.0,0
アイムジャグラーEX-TP,893,6511,23,25,1/135.6,1/283.1,1/260.4,0
アイムジャグラーEX-TP,958,2428,11,4,1/161.9,1/220.7,1/607.0,0
アイムジャグラーEX-TP,959,4070,15,14,1/140.3,1/271.3,1/290.7,0
アイムジャグラーEX-TP,960,2148,8,3,1/195.3,1/268.5,1/716.0,0
アイムジャグラーEX-TP,961,2721,9,6,1/181.4,1/302.3,1/453.5,0
アイムジャグラーEX-TP,962,2804,7,3,1/280.4,1/400.6,1/934.7,0
アイムジャグラーEX-TP,963,2682,14,4,1/149.0,1/191.6,1/670.5,0
アイムジャグラーEX-TP,964,446,0,1,1/446.0,1/0.0,1/446.0,0
アイムジャグラーEX-TP,965,5804,24,24,1/120.9,1/241.8,1/241.8,0
アイムジャグラーEX-TP,966,2044,8,7,1/136.3,1/255.5,1/292.0,0
スマスロ北斗の拳,905,2878,42,6,1/60.0,1/68.5,1/479.7,0
スマスロ北斗の拳,906,1570,20,5,1/62.8,1/78.5,1/314.0,0
スマスロ北斗の拳,907,298,1,1,1/149.0,1/298.0,1/298.0,0
スマスロ北斗の拳,908,81,3,1,1/20.2,1/27.0,1/81.0,0
スマスロ北斗の拳,909,1463,12,6,1/81.3,1/121.9,1/243.8,0
スマスロ北斗の拳,910,1110,23,1,1/46.2,1/48.3,1/1110.0,0
スマスロ北斗の拳,911,2621,19,6,1/104.8,1/137.9,1/436.8,0
スマスロ北斗の拳,912,2589,20,5,1/103.6,1/129.4,1/517.8,0
スマスロ北斗の拳,913,193,1,1,1/96.5,1/193.0,1/193.0,0
スマスロ北斗の拳,914,147,1,1,1/73.5,1/147.0,1/147.0,0
スマスロ北斗の拳,915,3158,23,10,1/95.7,1/137.3,1/315.8,0
