model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,4379,16,14,1/146.0,1/273.7,1/312.8,0
アイムジャグラーEX-TP,804,5619,21,22,1/130.7,1/267.6,1/255.4,0
アイムジャグラーEX-TP,805,3698,11,9,1/184.9,1/336.2,1/410.9,0
アイムジャグラーEX-TP,881,6054,27,18,1/134.5,1/224.2,1/336.3,0
アイムジャグラーEX-TP,882,743,1,1,1/371.5,1/743.0,1/743.0,0
アイムジャグラーEX-TP,883,4325,13,11,1/180.2,1/332.7,1/393.2,0
アイムジャグラーEX-TP,884,6336,25,21,1/137.7,1/253.4,1/301.7,0
アイムジャグラーEX-TP,885,7725,36,34,1/110.4,1/214.6,1/227.2,0
アイムジャグラーEX-TP,886,5223,23,15,1/137.4,1/227.1,1/348.2,0
アイムジャグラーEX-TP,887,8026,35,29,1/125.4,1/229.3,1/276.8,0
アイムジャグラーEX-TP,888,2888,9,9,1/160.4,1/320.9,1/320.9,0
アイムジャグラーEX-TP,889,4294,21,15,1/119.3,1/204.5,1/286.3,0
アイムジャグラーEX-TP,890,3008,7,5,1/250.7,1/429.7,1/601.6,0
アイムジャグラーEX-TP,891,6960,26,16,1/165.7,1/267.7,1/435.0,0
アイムジャグラーEX-TP,892,2681,9,4,1/206.2,1/297.9,1/670.2,0
アイムジャグラーEX-TP,893,3283,10,8,1/182.4,1/328.3,1/410.4,0
アイムジャグラーEX-TP,958,5384,28,5,1/163.2,1/192.3,1/1076.8,0
アイムジャグラーEX-TP,959,1878,4,5,1/208.7,1/469.5,1/375.6,0
アイムジャグラーEX-TP,960,7065,33,19,1/135.9,1/214.1,1/371.8,0
アイムジャグラーEX-TP,961,3330,14,6,1/166.5,1/237.9,1/555.0,0
アイムジャグラーEX-TP,962,5164,18,13,1/166.6,1/286.9,1/397.2,0
アイムジャグラーEX-TP,963,6805,25,23,1/141.8,1/272.2,1/295.9,0
アイムジャグラーEX-TP,964,7631,33,24,1/133.9,1/231.2,1/318.0,0
アイムジャグラーEX-TP,965,5406,19,11,1/180.2,1/284.5,1/491.5,0
アイムジャグラーEX-TP,966,6149,20,9,1/212.0,1/307.4,1/683.2,0
スマスロ北斗の拳,905,6150,47,18,1/94.6,1/130.9,1/341.7,0
スマスロ北斗の拳,906,1875,19,3,1/85.2,1/98.7,1/625.0,0
スマスロ北斗の拳,907,1558,17,4,1/74.2,1/91.6,1/389.5,0
スマスロ北斗の拳,908,4926,59,9,1/72.4,1/83.5,1/547.3,0
スマスロ北斗の拳,909,607,3,1,1/151.8,1/202.3,1/607.0,0
スマスロ北斗の拳,910,4324,34,14,1/90.1,1/127.2,1/308.9,0
スマスロ北斗の拳,911,1384,19,5,1/57.7,1/72.8,1/276.8,0
スマスロ北斗の拳,912,2643,21,5,1/101.7,1/125.9,1/528.6,0
スマスロ北斗の拳,913,3793,36,10,1/82.5,1/105.4,1/379.3,0
スマスロ北斗の拳,914,929,7,2,1/103.2,1/132.7,1/464.5,0
スマスロ北斗の拳,915,4116,70,9,1/52.1,1/58.8,1/457.3,0
スマスロ北斗の拳,916,2074,16,3,1/109.2,1/129.6,1/691.3,0
スマスロ北斗の拳,935,2791,14,6,1/139.6,1/199.4,1/465.2,0
スマスロ北斗の拳,936,4930,71,21,1/53.6,1/69.4,1/234.8,0
スマスロ北斗の拳,937,7006,67,18,1/82.4,1/104.6,1/389.2,0
スマスロ北斗の拳,938,4954,51,16,1/73.9,1/97.1,1/309.6,0
スマスロ北斗の拳,939,4677,38,18,1/83.5,1/123.1,1/259.8,0
スマスロ北斗の拳,940,7843,72,27,1/79.2,1/108.9,1/290.5,0
スマスロ北斗の拳,941,5971,69,21,1/66.3,1/86.5,1/284.3,0
スマスロ北斗の拳,942,4699,42,13,1/85.4,1/111.9,1/361.5,0
スマスロ北斗の拳,943,3246,25,8,1/98.4,1/129.8,1/405.8,0
スマスロ北斗の拳,944,1791,13,5,1/99.5,1/137.8,1/358.2,0
スマスロ北斗の拳,945,5713,93,17,1/51.9,1/61.4,1/336.1,0
スマスロ北斗の拳,946,4748,50,12,1/76.6,1/95.0,1/395.7,0
マイジャグラーV,894,7738,31,17,1/161.2,1/249.6,1/455.2,0
マイジャグラーV,895,1984,6,2,1/248.0,1/330.7,1/992.0,0
マイジャグラーV,896,6831,25,24,1/139.4,1/273.2,1/284.6,0
マイジャグラーV,897,3229,13,7,1/161.4,1/248.4,1/461.3,0
マイジャグラーV,898,9009,36,26,1/145.3,1/250.2,1/346.5,0
マイジャグラーV,899,7885,23,25,1/164.3,1/342.8,1/315.4,0
マイジャグラーV,900,5220,13,22,1/149.1,1/401.5,1/237.3,0
マイジャグラーV,901,8622,50,34,1/102.6,1/172.4,1/253.6,0
マイジャグラーV,902,6741,18,18,1/187.2,1/374.5,1/374.5,0
マイジャグラーV,903,6515,28,16,1/148.1,1/232.7,1/407.2,0
マイジャグラーV,904,7175,30,23,1/135.4,1/239.2,1/312.0,0
マイジャグラーV,947,7279,31,26,1/127.7,1/234.8,1/280.0,0
マイジャグラーV,948,8268,31,25,1/147.6,1/266.7,1/330.7,0
マイジャグラーV,949,8596,42,31,1/117.8,1/204.7,1/277.3,0
マイジャグラーV,950,2843,12,4,1/177.7,1/236.9,1/710.8,0
マイジャグラーV,951,4053,6,7,1/311.8,1/675.5,1/579.0,0
マイジャグラーV,952,5277,21,15,1/146.6,1/251.3,1/351.8,0
マイジャグラーV,953,5300,16,16,1/165.6,1/331.2,1/331.2,0
マイジャグラーV,954,8231,34,24,1/141.9,1/242.1,1/343.0,0
マイジャグラーV,955,7284,27,19,1/158.3,1/269.8,1/383.4,0
マイジャグラーV,956,4980,18,9,1/184.4,1/276.7,1/553.3,0
マイジャグラーV,957,4197,13,8,1/199.9,1/322.8,1/524.6,0
甲鉄城のカバネリ,741,1492,7,6,1/114.8,1/213.1,1/248.7,0
甲鉄城のカバネリ,742,1195,17,3,1/59.8,1/70.3,1/398.3,0
甲鉄城のカバネリ,743,1790,11,7,1/99.4,1/162.7,1/255.7,0
甲鉄城のカバネリ,744,1195,15,2,1/70.3,1/79.7,1/597.5,0
