model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,2691,16,5,1/128.1,1/168.2,1/538.2,0
アイムジャグラーEX-TP,804,452,0,1,1/452.0,1/0.0,1/452.0,0
アイムジャグラーEX-TP,805,1084,4,0,1/271.0,1/271.0,1/0.0,0
アイムジャグラーEX-TP,881,832,3,0,1/277.3,1/277.3,1/0.0,0
アイムジャグラーEX-TP,882,4522,17,13,1/150.7,1/266.0,1/347.8,0
アイムジャグラーEX-TP,883,1337,7,1,1/167.1,1/191.0,1/1337.0,0
アイムジャグラーEX-TP,884,1350,2,2,1/337.5,1/675.0,1/675.0,0
アイムジャグラーEX-TP,885,2757,12,8,1/137.8,1/229.8,1/344.6,0
アイムジャグラーEX-TP,886,1380,4,4,1/172.5,1/345.0,1/345.0,0
アイムジャグラーEX-TP,887,1680,1,6,1/240.0,1/1680.0,1/280.0,0
アイムジャグラーEX-TP,888,2923,7,10,1/171.9,1/417.6,1/292.3,0
アイムジャグラーEX-TP,889,1438,5,4,1/159.8,1/287.6,1/359.5,0
アイムジャグラーEX-TP,890,1730,4,6,1/173.0,1/432.5,1/288.3,0
アイムジャグラーEX-TP,891,3686,13,8,1/175.5,1/283.5,1/460.8,0
アイムジャグラーEX-TP,892,1767,7,4,1/160.6,1/252.4,1/441.8,0
アイムジャグラーEX-TP,893,836,2,1,1/278.7,1/418.0,1/836.0,0
アイムジャグラーEX-TP,958,1630,6,4,1/163.0,1/271.7,1/407.5,0
アイムジャグラーEX-TP,959,2435,9,7,1/152.2,1/270.6,1/347.9,0
アイムジャグラーEX-TP,960,747,2,1,1/249.0,1/373.5,1/747.0,0
アイムジャグラーEX-TP,961,4452,15,7,1/202.4,1/296.8,1/636.0,0
アイムジャグラーEX-TP,962,509,0,1,1/509.0,1/0.0,1/509.0,0
アイムジャグラーEX-TP,963,1373,5,3,1/171.6,1/274.6,1/457.7,0
アイムジャグラーEX-TP,964,3499,13,10,1/152.1,1/269.2,1/349.9,0
アイムジャグラーEX-TP,965,1462,4,2,1/243.7,1/365.5,1/731.0,0
アイムジャグラーEX-TP,966,1719,4,3,1/245.6,1/429.8,1/573.0,0
スマスロ北斗の拳,905,2339,24,6,1/78.0,1/97.5,1/389.8,0
スマスロ北斗の拳,906,792,7,3,1/79.2,1/113.1,1/264.0,0
スマスロ北斗の拳,907,5693,73,17,1/63.3,1/78.0,1/334.9,0
スマスロ北斗の拳,908,123,1,1,1/61.5,1/123.0,1/123.0,0
スマスロ北斗の拳,909,1319,13,4,1/77.6,1/101.5,1/329.8,0
スマスロ北斗の拳,910,604,4,2,1/100.7,1/151.0,1/302.0,0
スマスロ北斗の拳,911,2456,21,5,1/94.5,1/117.0,1/491.2,0
スマスロ北斗の拳,912,495,4,1,1/99.0,1/123.8,1/495.0,0
スマスロ北斗の拳,913,401,3,2,1/80.2,1/133.7,1/200.5,0
スマスロ北斗の拳,914,77,1,1,1/38.5,1/77.0,1/77.0,0
スマスロ北斗の拳,915,2920,21,5,1/112.3,1/139.0,1/584.0,0
スマスロ北斗の拳,916,457,4,1,1/91.4,1/114.2,1/457.0,0
スマスロ北斗の拳,935,375,4,1,1/75.0,1/93.8,1/375.0,0
スマスロ北斗の拳,936,2595,21,5,1/99.8,1/123.6,1/519.0,0
スマスロ北斗の拳,937,832,1,1,1/416.0,1/832.0,1/832.0,0
スマスロ北斗の拳,938,2683,34,6,1/67.1,1/78.9,1/447.2,0
スマスロ北斗の拳,939,0,0,0,1/0.0,1/0.0,1/0.0,0
スマスロ北斗の拳,940,3239,35,10,1/72.0,1/92.5,1/323.9,0
スマスロ北斗の拳,941,1026,9,2,1/93.3,1/114.0,1/513.0,0
スマスロ北斗の拳,942,1091,2,2,1/272.8,1/545.5,1/545.5,0
スマスロ北斗の拳,943,142,3,1,1/35.5,1/47.3,1/142.0,0
スマスロ北斗の拳,944,470,8,2,1/47.0,1/58.8,1/235.0,0
スマスロ北斗の拳,945,106,2,1,1/35.3,1/53.0,1/106.0,0
スマスロ北斗の拳,946,2678,90,7,1/27.6,1/29.8,1/382.6,0
マイジャグラーV,894,4714,17,13,1/157.1,1/277.3,1/362.6,0
マイジャグラーV,895,3212,9,10,1/169.1,1/356.9,1/321.2,0
マイジャグラーV,896,1615,5,2,1/230.7,1/323.0,1/807.5,0
マイジャグラーV,897,4226,16,13,1/145.7,1/264.1,1/325.1,0
マイジャグラーV,898,1029,4,1,1/205.8,1/257.2,1/1029.0,0
