model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,3132,15,4,1/164.8,1/208.8,1/783.0,0
アイムジャグラーEX-TP,804,1713,4,7,1/155.7,1/428.2,1/244.7,0
アイムジャグラーEX-TP,805,837,1,1,1/418.5,1/837.0,1/837.0,0
アイムジャグラーEX-TP,806,2966,17,4,1/141.2,1/174.5,1/741.5,0
アイムジャグラーEX-TP,807,3827,23,18,1/93.3,1/166.4,1/212.6,0
アイムジャグラーEX-TP,808,1152,3,4,1/164.6,1/384.0,1/288.0,0
アイムジャグラーEX-TP,809,1782,9,4,1/137.1,1/198.0,1/445.5,0
アイムジャグラーEX-TP,810,3323,13,11,1/138.5,1/255.6,1/302.1,0
アイムジャグラーEX-TP,881,383,1,0,1/383.0,1/383.0,1/0.0,0
アイムジャグラーEX-TP,882,5247,19,16,1/149.9,1/276.2,1/327.9,0
アイムジャグラーEX-TP,883,836,1,0,1/836.0,1/836.0,1/0.0,0
アイムジャグラーEX-TP,884,1839,6,2,1/229.9,1/306.5,1/919.5,0
アイムジャグラーEX-TP,885,1040,4,0,1/260.0,1/260.0,1/0.0,0
アイムジャグラーEX-TP,886,450,0,0,1/0.0,1/0.0,1/0.0,0
アイムジャグラーEX-TP,887,4264,14,15,1/147.0,1/304.6,1/284.3,0
アイムジャグラーEX-TP,888,3659,16,7,1/159.1,1/228.7,1/522.7,0
アイムジャグラーEX-TP,889,1905,7,5,1/158.8,1/272.1,1/381.0,0
アイムジャグラーEX-TP,890,630,1,1,1/315.0,1/630.0,1/630.0,0
アイムジャグラーEX-TP,891,1835,2,3,1/367.0,1/917.5,1/611.7,0
アイムジャグラーEX-TP,892,809,2,1,1/269.7,1/404.5,1/809.0,0
アイムジャグラーEX-TP,893,3666,16,9,1/146.6,1/229.1,1/407.3,0
アイムジャグラーEX-TP,958,1065,2,1,1/355.0,1/532.5,1/1065.0,0
アイムジャグラーEX-TP,959,741,1,1,1/370.5,1/741.0,1/741.0,0
アイムジャグラーEX-TP,960,1721,3,3,1/286.8,1/573.7,1/573.7,0
アイムジャグラーEX-TP,961,2513,9,3,1/209.4,1/279.2,1/837.7,0
アイムジャグラーEX-TP,962,1506,5,2,1/215.1,1/301.2,1/753.0,0
アイムジャグラーEX-TP,963,2251,5,4,1/250.1,1/450.2,1/562.8,0
アイムジャグラーEX-TP,964,1490,1,1,1/745.0,1/1490.0,1/1490.0,0
アイムジャグラーEX-TP,965,4593,18,12,1/153.1,1/255.2,1/382.8,0
アイムジャグラーEX-TP,966,1384,4,3,1/197.7,1/346.0,1/461.3,0
スマスロ北斗の拳,905,4411,34,7,1/107.6,1/129.7,1/630.1,0
スマスロ北斗の拳,906,373,13,1,1/26.6,1/28.7,1/373.0,0
スマスロ北斗の拳,907,1948,33,5,1/51.3,1/59.0,1/389.6,0
スマスロ北斗の拳,908,601,18,4,1/27.3,1/33.4,1/150.2,0
スマスロ北斗の拳,909,427,15,1,1/26.7,1/28.5,1/427.0,0
スマスロ北斗の拳,910,1175,20,2,1/53.4,1/58.8,1/587.5,0
スマスロ北斗の拳,911,1363,11,4,1/90.9,1/123.9,1/340.8,0
スマスロ北斗の拳,912,3461,21,8,1/119.3,1/164.8,1/432.6,0
スマスロ北斗の拳,913,1085,11,1,1/90.4,1/98.6,1/1085.0,0
スマスロ北斗の拳,914,2078,9,3,1/173.2,1/230.9,1/692.7,0
スマスロ北斗の拳,915,3703,32,8,1/92.6,1/115.7,1/462.9,0
スマスロ北斗の拳,916,653,2,1,1/217.7,1/326.5,1/653.0,0
スマスロ北斗の拳,917,1774,16,4,1/88.7,1/110.9,1/443.5,0
