model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,1830,4,5,1/203.3,1/457.5,1/366.0,0
アイムジャグラーEX-TP,804,2569,12,4,1/160.6,1/214.1,1/642.2,0
アイムジャグラーEX-TP,805,4282,25,12,1/115.7,1/171.3,1/356.8,0
アイムジャグラーEX-TP,881,723,2,2,1/180.8,1/361.5,1/361.5,0
アイムジャグラーEX-TP,882,2612,10,9,1/137.5,1/261.2,1/290.2,0
アイムジャグラーEX-TP,883,1034,2,1,1/344.7,1/517.0,1/1034.0,0
アイムジャグラーEX-TP,884,3456,10,8,1/192.0,1/345.6,1/432.0,0
アイムジャグラーEX-TP,885,2280,5,4,1/253.3,1/456.0,1/570.0,0
アイムジャグラーEX-TP,886,1354,2,3,1/270.8,1/677.0,1/451.3,0
アイムジャグラーEX-TP,887,1931,5,3,1/241.4,1/386.2,1/643.7,0
アイムジャグラーEX-TP,888,378,1,0,1/378.0,1/378.0,1/0.0,0
アイムジャグラーEX-TP,889,1451,4,1,1/290.2,1/362.8,1/1451.0,0
アイムジャグラーEX-TP,890,5901,20,18,1/155.3,1/295.1,1/327.8,0
アイムジャグラーEX-TP,891,635,2,0,1/317.5,1/317.5,1/0.0,0
アイムジャグラーEX-TP,892,3640,16,6,1/165.5,1/227.5,1/606.7,0
アイムジャグラーEX-TP,893,610,1,1,1/305.0,1/610.0,1/610.0,0
アイムジャグラーEX-TP,958,1403,5,3,1/175.4,1/280.6,1/467.7,0
アイムジャグラーEX-TP,959,1882,7,3,1/188.2,1/268.9,1/627.3,0
アイムジャグラーEX-TP,960,494,3,0,1/164.7,1/164.7,1/0.0,0
アイムジャグラーEX-TP,961,3249,13,11,1/135.4,1/249.9,1/295.4,0
アイムジャグラーEX-TP,962,5509,22,15,1/148.9,1/250.4,1/367.3,0
アイムジャグラーEX-TP,963,1259,6,2,1/157.4,1/209.8,1/629.5,0
アイムジャグラーEX-TP,964,1556,4,1,1/311.2,1/389.0,1/1556.0,0
アイムジャグラーEX-TP,965,808,2,2,1/202.0,1/404.0,1/404.0,0
アイムジャグラーEX-TP,966,4964,9,13,1/225.6,1/551.6,1/381.8,0
