model_name,unit_no,game,medals,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
ゴーゴージャグラー3,11,2456,-470,9,3,0,1/204.7,1/272.9,1/818.7,1/0.0
ゴーゴージャグラー3,12,6361,2566,34,19,0,1/120.0,1/187.1,1/334.8,1/0.0
ゴーゴージャグラー3,13,5372,1095,24,14,0,1/141.4,1/223.8,1/383.7,1/0.0
ゴーゴージャグラー3,15,3676,-1007,11,10,0,1/175.0,1/334.2,1/367.6,1/0.0
ゴーゴージャグラー3,16,6937,3835,39,29,0,1/102.0,1/177.9,1/239.2,1/0.0
ゴーゴージャグラー3,17,1999,-376,7,4,0,1/181.7,1/285.6,1/499.8,1/0.0
ゴーゴージャグラー3,18,5445,744,26,15,0,1/132.8,1/209.4,1/363.0,1/0.0
ゴーゴージャグラー3,20,1256,-847,2,2,0,1/314.0,1/628.0,1/628.0,1/0.0
ゴーゴージャグラー3,21,6578,433,27,22,0,1/134.2,1/243.6,1/299.0,1/0.0
ゴーゴージャグラー3,22,3893,-1342,13,6,0,1/204.9,1/299.5,1/648.8,1/0.0
からくりサーカス,155,3861,2930,62,16,0,1/49.5,1/62.3,1/241.3,1/0.0
からくりサーカス,156,2285,-787,24,4,0,1/81.6,1/95.2,1/571.2,1/0.0
からくりサーカス,157,1358,-762,12,3,0,1/90.5,1/113.2,1/452.7,1/0.0
からくりサーカス,158,5109,11148,105,20,0,1/40.9,1/48.7,1/255.4,1/0.0
からくりサーカス,160,74,-112,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
からくりサーカス,161,4709,-221,58,13,0,1/66.3,1/81.2,1/362.2,1/0.0
からくりサーカス,162,4525,1279,61,14,0,1/60.3,1/74.2,1/323.2,1/0.0
からくりサーカス,163,2444,-1135,19,7,0,1/94.0,1/128.6,1/349.1,1/0.0
からくりサーカス,165,1271,5633,46,7,0,1/24.0,1/27.6,1/181.6,1/0.0
革命機ヴァルヴレイヴ,166,819,-46,10,0,0,1/81.9,1/81.9,1/0.0,1/0.0
革命機ヴァルヴレイヴ,167,1320,-1189,5,0,0,1/264.0,1/264.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,168,49,-90,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,170,35,-56,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,171,33,-51,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,172,2724,2834,49,5,0,1/50.4,1/55.6,1/544.8,1/0.0
革命機ヴァルヴレイヴ,173,39,-43,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,175,310,-371,2,1,0,1/103.3,1/155.0,1/310.0,1/0.0
革命機ヴァルヴレイヴ,176,2874,-1885,22,3,0,1/115.0,1/130.6,1/958.0,1/0.0
モンキーターンV,253,3140,-1702,0,5,10,1/209.3,1/0.0,1/628.0,1/314.0
モンキーターンV,255,8059,198,0,18,59,1/104.7,1/0.0,1/447.7,1/136.6
モンキーターンV,256,3154,-73,0,7,16,1/137.1,1/0.0,1/450.6,1/197.1
モンキーターンV,257,8215,616,0,19,61,1/102.7,1/0.0,1/432.4,1/134.7
モンキーターンV,258,10074,-1974,0,25,61,1/117.1,1/0.0,1/403.0,1/165.1
押忍！番長4,320,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,321,865,-467,0,1,5,1/144.2,1/0.0,1/865.0,1/173.0
押忍！番長4,322,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,323,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,325,4573,87,0,5,26,1/147.5,1/0.0,1/914.6,1/175.9
Re:ゼロから始める異世界生活 season2,150,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,151,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,152,1240,-1519,3,0,0,1/413.3,1/413.3,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,153,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ炎炎ノ消防隊,226,809,51,0,3,4,1/115.6,1/0.0,1/269.7,1/202.2
スマスロ炎炎ノ消防隊,227,4723,6887,0,5,50,1/85.9,1/0.0,1/944.6,1/94.5
スマスロ炎炎ノ消防隊,228,521,-648,0,2,0,1/260.5,1/0.0,1/260.5,1/0.0
スマスロ炎炎ノ消防隊,230,122,-181,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,221,573,-462,3,0,2,1/114.6,1/191.0,1/0.0,1/286.5
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,222,343,-348,2,0,1,1/114.3,1/171.5,1/0.0,1/343.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,223,5078,4373,48,0,65,1/44.9,1/105.8,1/0.0,1/78.1
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,225,804,-833,2,0,3,1/160.8,1/402.0,1/0.0,1/268.0
ハッピージャグラーVIII,116,3918,415,15,14,0,1/135.1,1/261.2,1/279.9,1/0.0
ハッピージャグラーVIII,117,1336,-393,5,1,0,1/222.7,1/267.2,1/1336.0,1/0.0
ハッピージャグラーVIII,118,4328,2398,27,13,0,1/108.2,1/160.3,1/332.9,1/0.0
ハッピージャグラーVIII,120,1670,-1189,3,2,0,1/334.0,1/556.7,1/835.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,300,1342,-773,4,0,2,1/223.7,1/335.5,1/0.0,1/671.0
戦国乙女4 戦乱に閃く炯眼の軍師,301,2934,81,16,0,9,1/117.4,1/183.4,1/0.0,1/326.0
戦国乙女4 戦乱に閃く炯眼の軍師,302,274,-343,1,0,0,1/274.0,1/274.0,1/0.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,303,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
沖ドキ!BLACK,73,3012,-732,16,9,0,1/120.5,1/188.2,1/334.7,1/0.0
沖ドキ!BLACK,75,2252,4374,32,13,0,1/50.0,1/70.4,1/173.2,1/0.0
沖ドキ!BLACK,76,5213,2673,41,23,0,1/81.5,1/127.1,1/226.7,1/0.0
沖ドキ!BLACK,77,5725,1203,38,26,0,1/89.5,1/150.7,1/220.2,1/0.0
ありふれた職業で世界最強,177,2583,-241,0,9,13,1/117.4,1/0.0,1/287.0,1/198.7
ありふれた職業で世界最強,178,549,-317,0,2,2,1/137.2,1/0.0,1/274.5,1/274.5
ありふれた職業で世界最強,180,2024,-339,0,5,9,1/144.6,1/0.0,1/404.8,1/224.9
ウルトラミラクルジャグラー,130,3497,-304,13,6,0,1/184.1,1/269.0,1/582.8,1/0.0
ウルトラミラクルジャグラー,131,4241,-1322,15,4,0,1/223.2,1/282.7,1/1060.2,1/0.0
ウルトラミラクルジャグラー,132,5462,224,22,17,0,1/140.1,1/248.3,1/321.3,1/0.0
ガールズ&パンツァー 最終章,261,170,539,4,1,0,1/34.0,1/42.5,1/170.0,1/0.0
ガールズ&パンツァー 最終章,262,51,-90,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ガールズ&パンツァー 最終章,263,509,-829,1,3,0,1/127.2,1/509.0,1/169.7,1/0.0
かぐや様は告らせたい,185,7538,9312,66,8,30,1/72.5,1/114.2,1/942.2,1/251.3
かぐや様は告らせたい,186,6038,3355,30,11,27,1/88.8,1/201.3,1/548.9,1/223.6
かぐや様は告らせたい,187,8531,4579,48,9,32,1/95.9,1/177.7,1/947.9,1/266.6
キン肉マン～7人の悪魔超人編～,270,1699,-1241,6,6,0,1/141.6,1/283.2,1/283.2,1/0.0
キン肉マン～7人の悪魔超人編～,271,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
キン肉マン～7人の悪魔超人編～,272,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴジラ対エヴァンゲリオン,276,5090,1334,18,0,40,1/87.8,1/282.8,1/0.0,1/127.2
ゴジラ対エヴァンゲリオン,277,198,-309,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴジラ対エヴァンゲリオン,278,215,-343,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スーパーブラックジャック,316,9068,6208,0,7,115,1/74.3,1/0.0,1/1295.4,1/78.9
スーパーブラックジャック,317,5686,2446,0,6,50,1/101.5,1/0.0,1/947.7,1/113.7
スーパーブラックジャック,318,6605,-1200,0,11,59,1/94.4,1/0.0,1/600.5,1/111.9
チバリヨ2,133,988,-844,3,4,0,1/141.1,1/329.3,1/247.0,1/0.0
チバリヨ2,135,3277,-3667,7,7,0,1/234.1,1/468.1,1/468.1,1/0.0
チバリヨ2,136,1814,-2093,5,1,0,1/302.3,1/362.8,1/1814.0,1/0.0
ミスタージャグラー,107,2549,-319,10,2,0,1/212.4,1/254.9,1/1274.5,1/0.0
ミスタージャグラー,108,8785,1293,33,37,0,1/125.5,1/266.2,1/237.4,1/0.0
ミスタージャグラー,110,5611,1684,28,16,0,1/127.5,1/200.4,1/350.7,1/0.0
モンスターハンターライズ,305,7181,-3895,0,11,37,1/149.6,1/0.0,1/652.8,1/194.1
モンスターハンターライズ,306,6057,-986,0,12,36,1/126.2,1/0.0,1/504.8,1/168.2
モンスターハンターライズ,307,8992,8710,0,12,86,1/91.8,1/0.0,1/749.3,1/104.6
主役は銭形4,286,1457,-550,0,2,3,1/291.4,1/0.0,1/728.5,1/485.7
主役は銭形4,287,236,0,0,1,2,1/78.7,1/0.0,1/236.0,1/118.0
主役は銭形4,288,2250,-2708,0,4,5,1/250.0,1/0.0,1/562.5,1/450.0
回胴黙示録カイジ 狂宴,232,4049,-2408,17,7,0,1/168.7,1/238.2,1/578.4,1/0.0
回胴黙示録カイジ 狂宴,233,5754,1481,39,10,0,1/117.4,1/147.5,1/575.4,1/0.0
回胴黙示録カイジ 狂宴,235,4327,-2305,15,7,0,1/196.7,1/288.5,1/618.1,1/0.0
戦姫絶唱シンフォギア 正義の歌,181,460,-552,0,1,2,1/153.3,1/0.0,1/460.0,1/230.0
戦姫絶唱シンフォギア 正義の歌,182,2120,1944,0,2,29,1/68.4,1/0.0,1/1060.0,1/73.1
戦姫絶唱シンフォギア 正義の歌,183,801,-371,0,1,6,1/114.4,1/0.0,1/801.0,1/133.5
聖闘士星矢 海皇覚醒 CUSTOM EDITION,282,2557,2127,0,2,33,1/73.1,1/0.0,1/1278.5,1/77.5
聖闘士星矢 海皇覚醒 CUSTOM EDITION,283,954,-1263,0,0,2,1/477.0,1/0.0,1/0.0,1/477.0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,285,170,-192,0,0,1,1/170.0,1/0.0,1/0.0,1/170.0
転生したらスライムだった件,327,26,-31,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,328,1727,-81,0,2,13,1/115.1,1/0.0,1/863.5,1/132.8
転生したらスライムだった件,330,3624,1384,0,6,34,1/90.6,1/0.0,1/604.0,1/106.6
L南国育ち,137,359,761,5,2,0,1/51.3,1/71.8,1/179.5,1/0.0
L南国育ち,138,1282,384,9,4,0,1/98.6,1/142.4,1/320.5,1/0.0
ゴッドイーター リザレクション,273,8215,5656,0,13,73,1/95.5,1/0.0,1/631.9,1/112.5
ゴッドイーター リザレクション,275,9267,-322,0,24,78,1/90.9,1/0.0,1/386.1,1/118.8
ゴブリンスレイヤー,280,1541,-1643,0,0,2,1/770.5,1/0.0,1/0.0,1/770.5
ゴブリンスレイヤー,281,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ジャグラーガールズ,121,3365,-775,9,13,0,1/153.0,1/373.9,1/258.8,1/0.0
ジャグラーガールズ,122,7554,533,31,26,0,1/132.5,1/243.7,1/290.5,1/0.0
バンドリ！,265,621,-854,0,1,1,1/310.5,1/0.0,1/621.0,1/621.0
バンドリ！,266,529,398,0,1,5,1/88.2,1/0.0,1/529.0,1/105.8
ファンキージャグラー2,123,4241,-849,15,8,0,1/184.4,1/282.7,1/530.1,1/0.0
ファンキージャグラー2,125,4787,-965,16,12,0,1/171.0,1/299.2,1/398.9,1/0.0
ルパン三世 大航海者の秘宝,267,3604,-1605,0,9,14,1/156.7,1/0.0,1/400.4,1/257.4
ルパン三世 大航海者の秘宝,268,3929,-534,0,10,18,1/140.3,1/0.0,1/392.9,1/218.3
ディスクアップ2,111,3585,-245,10,7,0,1/210.9,1/358.5,1/512.1,1/0.0
ハイパーラッシュ,112,2318,1075,11,5,0,1/144.9,1/210.7,1/463.6,1/0.0
バーサスリヴァイズ,113,2738,-1375,7,6,0,1/210.6,1/391.1,1/456.3,1/0.0
新ハナビ,115,4747,2423,21,28,0,1/96.9,1/226.0,1/169.5,1/0.0
東京喰種,188,9649,-913,0,26,40,1/146.2,1/0.0,1/371.1,1/241.2
にゃんこ大戦争 超神速,200,1058,2115,0,0,21,1/50.4,1/0.0,1/0.0,1/50.4
ToLOVEるダークネス,201,3160,-1743,21,0,11,1/98.8,1/150.5,1/0.0,1/287.3
HEY！エリートサラリーマン鏡,202,550,-279,0,1,2,1/183.3,1/0.0,1/550.0,1/275.0
ラブ嬢3～Wご指名はいかがですか?～,203,474,293,0,3,3,1/79.0,1/0.0,1/158.0,1/158.0
ゾンビランドサガ,205,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バイオハザード5,206,8782,-64,0,18,31,1/179.2,1/0.0,1/487.9,1/283.3
七つの魔剣が支配する,207,4666,-519,0,13,35,1/97.2,1/0.0,1/358.9,1/133.3
聖戦士ダンバイン,208,1129,-844,0,2,12,1/80.6,1/0.0,1/564.5,1/94.1
真・一騎当千,210,1022,-188,0,2,7,1/113.6,1/0.0,1/511.0,1/146.0
ゴールデンカムイ,211,1908,-1353,0,5,5,1/190.8,1/0.0,1/381.6,1/381.6
閃乱カグラ2 SHINOVI MASTER,212,1290,-942,0,14,5,1/67.9,1/0.0,1/92.1,1/258.0
マジカルハロウィン8,213,906,-93,5,0,5,1/90.6,1/181.2,1/0.0,1/181.2
頭文字D 2nd,215,2535,2478,0,4,33,1/68.5,1/0.0,1/633.8,1/76.8
L サラリーマン金太郎,216,3806,-3245,0,5,7,1/317.2,1/0.0,1/761.2,1/543.7
バキ 強くなりたくば喰らえ!!!,217,974,507,0,3,16,1/51.3,1/0.0,1/324.7,1/60.9
とある魔術の禁書目録,218,1169,-1567,0,8,1,1/129.9,1/0.0,1/146.1,1/1169.0
コードギアス 反逆のルルーシュ/復活のルルーシュ,220,2870,97,0,5,27,1/89.7,1/0.0,1/574.0,1/106.3
