model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,7116,37,16,1/134.3,1/192.3,1/444.8,0
アイムジャグラーEX-TP,804,1530,5,4,1/170.0,1/306.0,1/382.5,0
アイムジャグラーEX-TP,805,5102,18,15,1/154.6,1/283.4,1/340.1,0
アイムジャグラーEX-TP,881,5162,25,13,1/135.8,1/206.5,1/397.1,0
アイムジャグラーEX-TP,882,1375,4,1,1/275.0,1/343.8,1/1375.0,0
アイムジャグラーEX-TP,883,4856,23,7,1/161.9,1/211.1,1/693.7,0
アイムジャグラーEX-TP,884,4223,12,8,1/211.2,1/351.9,1/527.9,0
アイムジャグラーEX-TP,885,4231,18,11,1/145.9,1/235.1,1/384.6,0
アイムジャグラーEX-TP,886,7175,17,28,1/159.4,1/422.1,1/256.2,0
アイムジャグラーEX-TP,887,1386,5,1,1/231.0,1/277.2,1/1386.0,0
アイムジャグラーEX-TP,888,1355,4,1,1/271.0,1/338.8,1/1355.0,0
アイムジャグラーEX-TP,889,3738,14,12,1/143.8,1/267.0,1/311.5,0
アイムジャグラーEX-TP,890,1400,4,2,1/233.3,1/350.0,1/700.0,0
アイムジャグラーEX-TP,891,6282,29,13,1/149.6,1/216.6,1/483.2,0
アイムジャグラーEX-TP,892,3427,23,8,1/110.5,1/149.0,1/428.4,0
アイムジャグラーEX-TP,893,3190,12,6,1/177.2,1/265.8,1/531.7,0
アイムジャグラーEX-TP,958,4872,21,14,1/139.2,1/232.0,1/348.0,0
アイムジャグラーEX-TP,959,3536,11,17,1/126.3,1/321.5,1/208.0,0
アイムジャグラーEX-TP,960,2116,7,7,1/151.1,1/302.3,1/302.3,0
アイムジャグラーEX-TP,961,6185,24,18,1/147.3,1/257.7,1/343.6,0
アイムジャグラーEX-TP,962,1735,5,4,1/192.8,1/347.0,1/433.8,0
アイムジャグラーEX-TP,963,2329,6,7,1/179.2,1/388.2,1/332.7,0
アイムジャグラーEX-TP,964,2461,7,8,1/164.1,1/351.6,1/307.6,0
アイムジャグラーEX-TP,965,3421,15,5,1/171.1,1/228.1,1/684.2,0
アイムジャグラーEX-TP,966,4184,14,12,1/160.9,1/298.9,1/348.7,0
スマスロ北斗の拳,905,2992,16,6,1/136.0,1/187.0,1/498.7,0
スマスロ北斗の拳,906,1083,10,2,1/90.2,1/108.3,1/541.5,0
スマスロ北斗の拳,907,2369,14,4,1/131.6,1/169.2,1/592.2,0
スマスロ北斗の拳,908,1547,17,5,1/70.3,1/91.0,1/309.4,0
スマスロ北斗の拳,909,1430,10,2,1/119.2,1/143.0,1/715.0,0
スマスロ北斗の拳,910,4992,60,15,1/66.6,1/83.2,1/332.8,0
スマスロ北斗の拳,911,3473,38,11,1/70.9,1/91.4,1/315.7,0
スマスロ北斗の拳,912,3676,21,7,1/131.3,1/175.0,1/525.1,0
スマスロ北斗の拳,913,947,11,3,1/67.6,1/86.1,1/315.7,0
スマスロ北斗の拳,914,2459,22,4,1/94.6,1/111.8,1/614.8,0
スマスロ北斗の拳,915,4783,31,14,1/106.3,1/154.3,1/341.6,0
スマスロ北斗の拳,916,1131,16,4,1/56.5,1/70.7,1/282.8,0
スマスロ北斗の拳,935,1742,9,2,1/158.4,1/193.6,1/871.0,0
スマスロ北斗の拳,936,3088,26,9,1/88.2,1/118.8,1/343.1,0
スマスロ北斗の拳,937,3178,14,4,1/176.6,1/227.0,1/794.5,0
スマスロ北斗の拳,938,1059,9,4,1/81.5,1/117.7,1/264.8,0
スマスロ北斗の拳,939,5569,34,10,1/126.6,1/163.8,1/556.9,0
スマスロ北斗の拳,940,1016,7,2,1/112.9,1/145.1,1/508.0,0
スマスロ北斗の拳,941,2011,23,6,1/69.3,1/87.4,1/335.2,0
スマスロ北斗の拳,942,1911,14,5,1/100.6,1/136.5,1/382.2,0
スマスロ北斗の拳,943,2146,19,3,1/97.5,1/112.9,1/715.3,0
スマスロ北斗の拳,944,3410,36,7,1/79.3,1/94.7,1/487.1,0
スマスロ北斗の拳,945,4595,40,18,1/79.2,1/114.9,1/255.3,0
スマスロ北斗の拳,946,3750,18,7,1/150.0,1/208.3,1/535.7,0
マイジャグラーV,894,1808,5,4,1/200.9,1/361.6,1/452.0,0
マイジャグラーV,895,7605,36,27,1/120.7,1/211.2,1/281.7,0
マイジャグラーV,896,2314,4,6,1/231.4,1/578.5,1/385.7,0
マイジャグラーV,897,5798,21,20,1/141.4,1/276.1,1/289.9,0
マイジャグラーV,898,4776,17,14,1/154.1,1/280.9,1/341.1,0
マイジャグラーV,899,6418,22,21,1/149.3,1/291.7,1/305.6,0
マイジャグラーV,900,1539,7,1,1/192.4,1/219.9,1/1539.0,0
マイジャグラーV,901,4561,13,14,1/168.9,1/350.8,1/325.8,0
マイジャグラーV,902,3000,8,8,1/187.5,1/375.0,1/375.0,0
マイジャグラーV,903,6070,24,15,1/155.6,1/252.9,1/404.7,0
マイジャグラーV,904,7048,34,13,1/150.0,1/207.3,1/542.2,0
マイジャグラーV,947,6171,15,26,1/150.5,1/411.4,1/237.3,0
マイジャグラーV,948,2213,5,5,1/221.3,1/442.6,1/442.6,0
マイジャグラーV,949,6078,24,16,1/151.9,1/253.2,1/379.9,0
マイジャグラーV,950,1480,2,2,1/370.0,1/740.0,1/740.0,0
マイジャグラーV,951,6537,25,19,1/148.6,1/261.5,1/344.1,0
マイジャグラーV,952,2226,4,6,1/222.6,1/556.5,1/371.0,0
マイジャグラーV,953,5393,27,10,1/145.8,1/199.7,1/539.3,0
マイジャグラーV,954,6958,26,26,1/133.8,1/267.6,1/267.6,0
マイジャグラーV,955,1948,7,3,1/194.8,1/278.3,1/649.3,0
マイジャグラーV,956,8230,47,24,1/115.9,1/175.1,1/342.9,0
マイジャグラーV,957,2076,7,3,1/207.6,1/296.6,1/692.0,0
からくりサーカス,1017,566,0,1,1/566.0,1/0.0,1/566.0,0
からくりサーカス,1018,1575,26,10,1/43.8,1/60.6,1/157.5,0
からくりサーカス,1019,3964,13,8,1/188.8,1/304.9,1/495.5,0
からくりサーカス,1020,3405,64,14,1/43.7,1/53.2,1/243.2,0
からくりサーカス,1021,2001,16,7,1/87.0,1/125.1,1/285.9,0
からくりサーカス,1022,2738,24,5,1/94.4,1/114.1,1/547.6,0
からくりサーカス,1023,148,4,1,1/29.6,1/37.0,1/148.0,0
からくりサーカス,1024,5878,53,20,1/80.5,1/110.9,1/293.9,0
からくりサーカス,1025,478,3,1,1/119.5,1/159.3,1/478.0,0
からくりサーカス,1026,3771,69,16,1/44.4,1/54.7,1/235.7,0
からくりサーカス,1027,868,20,4,1/36.2,1/43.4,1/217.0,0
からくりサーカス,1028,2601,28,9,1/70.3,1/92.9,1/289.0,0
モンキーターンV,706,4765,32,13,1/105.9,1/148.9,1/366.5,0
モンキーターンV,823,1886,38,4,1/44.9,1/49.6,1/471.5,0
モンキーターンV,824,1469,7,4,1/133.5,1/209.9,1/367.2,0
モンキーターンV,825,3734,31,15,1/81.2,1/120.5,1/248.9,0
モンキーターンV,826,1280,8,4,1/106.7,1/160.0,1/320.0,0
モンキーターンV,827,3905,34,15,1/79.7,1/114.9,1/260.3,0
モンキーターンV,828,1024,10,4,1/73.1,1/102.4,1/256.0,0
モンキーターンV,829,2972,29,9,1/78.2,1/102.5,1/330.2,0
モンキーターンV,830,2581,19,8,1/95.6,1/135.8,1/322.6,0
モンキーターンV,831,3521,33,14,1/74.9,1/106.7,1/251.5,0
モンキーターンV,832,4284,42,16,1/73.9,1/102.0,1/267.8,0
モンキーターンV,833,3856,32,17,1/78.7,1/120.5,1/226.8,0
ゴーゴージャグラー3,865,8224,31,30,1/134.8,1/265.3,1/274.1,0
ゴーゴージャグラー3,866,4687,14,16,1/156.2,1/334.8,1/292.9,0
ゴーゴージャグラー3,867,5170,19,13,1/161.6,1/272.1,1/397.7,0
ゴーゴージャグラー3,868,3175,16,7,1/138.0,1/198.4,1/453.6,0
ゴーゴージャグラー3,869,1029,2,1,1/343.0,1/514.5,1/1029.0,0
ゴーゴージャグラー3,870,6457,33,24,1/113.3,1/195.7,1/269.0,0
ゴーゴージャグラー3,871,1178,3,1,1/294.5,1/392.7,1/1178.0,0
ゴーゴージャグラー3,872,6274,21,27,1/130.7,1/298.8,1/232.4,0
ゴーゴージャグラー3,873,3539,15,10,1/141.6,1/235.9,1/353.9,0
ゴーゴージャグラー3,874,3710,8,11,1/195.3,1/463.8,1/337.3,0
ゴーゴージャグラー3,875,5163,24,17,1/125.9,1/215.1,1/303.7,0
ドラゴンハナハナ～閃光～‐30,1101,7934,34,17,1/155.6,1/233.4,1/466.7,0
ドラゴンハナハナ～閃光～‐30,1102,7234,31,21,1/139.1,1/233.4,1/344.5,0
ドラゴンハナハナ～閃光～‐30,1103,6245,33,11,1/141.9,1/189.2,1/567.7,0
ドラゴンハナハナ～閃光～‐30,1104,3347,12,3,1/223.1,1/278.9,1/1115.7,0
ドラゴンハナハナ～閃光～‐30,1105,8915,41,22,1/141.5,1/217.4,1/405.2,0
ドラゴンハナハナ～閃光～‐30,1106,2510,7,4,1/228.2,1/358.6,1/627.5,0
ドラゴンハナハナ～閃光～‐30,1107,7269,36,9,1/161.5,1/201.9,1/807.7,0
ドラゴンハナハナ～閃光～‐30,1108,2293,4,2,1/382.2,1/573.2,1/1146.5,0
