model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,3874,17,8,1/155.0,1/227.9,1/484.2,0
アイムジャグラーEX-TP,804,1194,2,1,1/398.0,1/597.0,1/1194.0,0
アイムジャグラーEX-TP,805,5291,24,20,1/120.2,1/220.5,1/264.6,0
アイムジャグラーEX-TP,806,2655,11,5,1/165.9,1/241.4,1/531.0,0
アイムジャグラーEX-TP,807,6731,26,19,1/149.6,1/258.9,1/354.3,0
アイムジャグラーEX-TP,808,2049,1,5,1/341.5,1/2049.0,1/409.8,0
アイムジャグラーEX-TP,809,2136,7,1,1/267.0,1/305.1,1/2136.0,0
アイムジャグラーEX-TP,810,5159,21,12,1/156.3,1/245.7,1/429.9,0
アイムジャグラーEX-TP,881,4838,11,12,1/210.3,1/439.8,1/403.2,0
アイムジャグラーEX-TP,882,4782,13,10,1/207.9,1/367.8,1/478.2,0
アイムジャグラーEX-TP,883,1578,5,4,1/175.3,1/315.6,1/394.5,0
アイムジャグラーEX-TP,884,4982,17,13,1/166.1,1/293.1,1/383.2,0
アイムジャグラーEX-TP,885,4126,18,7,1/165.0,1/229.2,1/589.4,0
アイムジャグラーEX-TP,886,3410,12,9,1/162.4,1/284.2,1/378.9,0
アイムジャグラーEX-TP,887,3126,11,7,1/173.7,1/284.2,1/446.6,0
アイムジャグラーEX-TP,888,1808,7,4,1/164.4,1/258.3,1/452.0,0
アイムジャグラーEX-TP,889,5055,21,20,1/123.3,1/240.7,1/252.8,0
アイムジャグラーEX-TP,890,1855,9,1,1/185.5,1/206.1,1/1855.0,0
アイムジャグラーEX-TP,891,5774,21,10,1/186.3,1/275.0,1/577.4,0
アイムジャグラーEX-TP,892,1581,4,5,1/175.7,1/395.2,1/316.2,0
アイムジャグラーEX-TP,893,4375,18,9,1/162.0,1/243.1,1/486.1,0
アイムジャグラーEX-TP,958,887,1,2,1/295.7,1/887.0,1/443.5,0
アイムジャグラーEX-TP,959,4037,14,8,1/183.5,1/288.4,1/504.6,0
アイムジャグラーEX-TP,960,5363,25,19,1/121.9,1/214.5,1/282.3,0
アイムジャグラーEX-TP,961,1889,6,1,1/269.9,1/314.8,1/1889.0,0
アイムジャグラーEX-TP,962,1519,3,2,1/303.8,1/506.3,1/759.5,0
アイムジャグラーEX-TP,963,2423,5,9,1/173.1,1/484.6,1/269.2,0
アイムジャグラーEX-TP,964,5111,18,18,1/142.0,1/283.9,1/283.9,0
アイムジャグラーEX-TP,965,3430,16,5,1/163.3,1/214.4,1/686.0,0
アイムジャグラーEX-TP,966,4682,14,11,1/187.3,1/334.4,1/425.6,0
スマスロ北斗の拳,905,2231,7,4,1/202.8,1/318.7,1/557.8,0
スマスロ北斗の拳,906,3321,14,8,1/151.0,1/237.2,1/415.1,0
スマスロ北斗の拳,907,3670,121,11,1/27.8,1/30.3,1/333.6,0
スマスロ北斗の拳,908,7147,59,17,1/94.0,1/121.1,1/420.4,0
スマスロ北斗の拳,909,818,2,2,1/204.5,1/409.0,1/409.0,0
スマスロ北斗の拳,910,1718,26,3,1/59.2,1/66.1,1/572.7,0
スマスロ北斗の拳,911,2657,34,7,1/64.8,1/78.1,1/379.6,0
スマスロ北斗の拳,912,3462,30,10,1/86.5,1/115.4,1/346.2,0
スマスロ北斗の拳,913,3810,28,12,1/95.2,1/136.1,1/317.5,0
スマスロ北斗の拳,914,3793,32,9,1/92.5,1/118.5,1/421.4,0
スマスロ北斗の拳,915,2473,17,5,1/112.4,1/145.5,1/494.6,0
スマスロ北斗の拳,916,6030,77,18,1/63.5,1/78.3,1/335.0,0
スマスロ北斗の拳,917,6814,79,24,1/66.2,1/86.3,1/283.9,0
スマスロ北斗の拳,918,6788,85,26,1/61.2,1/79.9,1/261.1,0
スマスロ北斗の拳,919,6101,85,27,1/54.5,1/71.8,1/226.0,0
スマスロ北斗の拳,934,2550,13,6,1/134.2,1/196.2,1/425.0,0
スマスロ北斗の拳,935,5272,38,11,1/107.6,1/138.7,1/479.3,0
スマスロ北斗の拳,936,2112,12,3,1/140.8,1/176.0,1/704.0,0
スマスロ北斗の拳,937,3617,25,8,1/109.6,1/144.7,1/452.1,0
スマスロ北斗の拳,938,2568,27,7,1/75.5,1/95.1,1/366.9,0
スマスロ北斗の拳,939,3559,40,9,1/72.6,1/89.0,1/395.4,0
スマスロ北斗の拳,940,1953,22,3,1/78.1,1/88.8,1/651.0,0
スマスロ北斗の拳,941,1495,30,2,1/46.7,1/49.8,1/747.5,0
スマスロ北斗の拳,942,2479,24,9,1/75.1,1/103.3,1/275.4,0
スマスロ北斗の拳,943,1163,10,2,1/96.9,1/116.3,1/581.5,0
スマスロ北斗の拳,944,3193,29,6,1/91.2,1/110.1,1/532.2,0
スマスロ北斗の拳,945,1644,18,3,1/78.3,1/91.3,1/548.0,0
スマスロ北斗の拳,946,4474,55,16,1/63.0,1/81.3,1/279.6,0
マイジャグラーV,894,5463,25,6,1/176.2,1/218.5,1/910.5,0
マイジャグラーV,895,2558,7,3,1/255.8,1/365.4,1/852.7,0
マイジャグラーV,896,3282,16,2,1/182.3,1/205.1,1/1641.0,0
マイジャグラーV,897,5326,20,11,1/171.8,1/266.3,1/484.2,0
マイジャグラーV,898,4998,18,12,1/166.6,1/277.7,1/416.5,0
マイジャグラーV,899,7758,26,30,1/138.5,1/298.4,1/258.6,0
マイジャグラーV,900,1919,5,4,1/213.2,1/383.8,1/479.8,0
マイジャグラーV,901,7405,25,23,1/154.3,1/296.2,1/322.0,0
マイジャグラーV,902,3870,17,11,1/138.2,1/227.6,1/351.8,0
マイジャグラーV,903,4869,18,8,1/187.3,1/270.5,1/608.6,0
マイジャグラーV,904,6529,21,17,1/171.8,1/310.9,1/384.1,0
マイジャグラーV,947,7045,22,28,1/140.9,1/320.2,1/251.6,0
マイジャグラーV,948,1873,4,8,1/156.1,1/468.2,1/234.1,0
マイジャグラーV,949,7007,30,20,1/140.1,1/233.6,1/350.4,0
マイジャグラーV,950,5353,24,15,1/137.3,1/223.0,1/356.9,0
マイジャグラーV,951,6848,27,20,1/145.7,1/253.6,1/342.4,0
マイジャグラーV,952,7384,22,29,1/144.8,1/335.6,1/254.6,0
マイジャグラーV,953,8919,34,41,1/118.9,1/262.3,1/217.5,0
マイジャグラーV,954,2307,9,4,1/177.5,1/256.3,1/576.8,0
マイジャグラーV,955,6169,27,14,1/150.5,1/228.5,1/440.6,0
マイジャグラーV,956,3710,15,5,1/185.5,1/247.3,1/742.0,0
マイジャグラーV,957,6514,23,21,1/148.0,1/283.2,1/310.2,0
甲鉄城のカバネリ,741,4389,57,24,1/54.2,1/77.0,1/182.9,0
甲鉄城のカバネリ,742,779,5,2,1/111.3,1/155.8,1/389.5,0
甲鉄城のカバネリ,743,2296,28,10,1/60.4,1/82.0,1/229.6,0
甲鉄城のカバネリ,744,4158,45,20,1/64.0,1/92.4,1/207.9,0
甲鉄城のカバネリ,745,1530,13,4,1/90.0,1/117.7,1/382.5,0
甲鉄城のカバネリ,746,2539,20,9,1/87.6,1/127.0,1/282.1,0
甲鉄城のカバネリ,747,5267,78,30,1/48.8,1/67.5,1/175.6,0
甲鉄城のカバネリ,748,3971,31,18,1/81.0,1/128.1,1/220.6,0
甲鉄城のカバネリ,749,1195,20,5,1/47.8,1/59.8,1/239.0,0
甲鉄城のカバネリ,750,3687,53,23,1/48.5,1/69.6,1/160.3,0
甲鉄城のカバネリ,751,4940,66,26,1/53.7,1/74.8,1/190.0,0
甲鉄城のカバネリ,752,2505,14,13,1/92.8,1/178.9,1/192.7,0
甲鉄城のカバネリ,753,2934,17,15,1/91.7,1/172.6,1/195.6,0
甲鉄城のカバネリ,754,1526,11,4,1/101.7,1/138.7,1/381.5,0
甲鉄城のカバネリ,755,4151,39,19,1/71.6,1/106.4,1/218.5,0
からくりサーカス,1018,1894,6,3,1/210.4,1/315.7,1/631.3,0
からくりサーカス,1019,4506,65,14,1/57.0,1/69.3,1/321.9,0
からくりサーカス,1020,5339,60,17,1/69.3,1/89.0,1/314.1,0
からくりサーカス,1021,4915,43,14,1/86.2,1/114.3,1/351.1,0
からくりサーカス,1022,1896,12,3,1/126.4,1/158.0,1/632.0,0
からくりサーカス,1023,4263,61,14,1/56.8,1/69.9,1/304.5,0
