model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,4434,12,8,1/221.7,1/369.5,1/554.2,0
アイムジャグラーEX-TP,804,2790,8,7,1/186.0,1/348.8,1/398.6,0
アイムジャグラーEX-TP,805,3135,12,6,1/174.2,1/261.2,1/522.5,0
アイムジャグラーEX-TP,881,2349,4,5,1/261.0,1/587.2,1/469.8,0
アイムジャグラーEX-TP,882,3751,17,8,1/150.0,1/220.6,1/468.9,0
アイムジャグラーEX-TP,883,3647,12,11,1/158.6,1/303.9,1/331.5,0
アイムジャグラーEX-TP,884,4642,11,10,1/221.0,1/422.0,1/464.2,0
アイムジャグラーEX-TP,885,6065,24,18,1/144.4,1/252.7,1/336.9,0
アイムジャグラーEX-TP,886,2017,5,2,1/288.1,1/403.4,1/1008.5,0
アイムジャグラーEX-TP,887,4531,10,17,1/167.8,1/453.1,1/266.5,0
アイムジャグラーEX-TP,888,2696,10,5,1/179.7,1/269.6,1/539.2,0
アイムジャグラーEX-TP,889,2006,10,1,1/182.4,1/200.6,1/2006.0,0
アイムジャグラーEX-TP,890,4588,23,13,1/127.4,1/199.5,1/352.9,0
アイムジャグラーEX-TP,891,1079,1,0,1/1079.0,1/1079.0,1/0.0,0
アイムジャグラーEX-TP,892,1314,1,2,1/438.0,1/1314.0,1/657.0,0
アイムジャグラーEX-TP,893,4209,14,10,1/175.4,1/300.6,1/420.9,0
アイムジャグラーEX-TP,958,6384,29,19,1/133.0,1/220.1,1/336.0,0
アイムジャグラーEX-TP,959,3918,11,11,1/178.1,1/356.2,1/356.2,0
アイムジャグラーEX-TP,960,2989,11,8,1/157.3,1/271.7,1/373.6,0
アイムジャグラーEX-TP,961,3862,10,14,1/160.9,1/386.2,1/275.9,0
アイムジャグラーEX-TP,962,6173,33,17,1/123.5,1/187.1,1/363.1,0
アイムジャグラーEX-TP,963,4226,11,15,1/162.5,1/384.2,1/281.7,0
アイムジャグラーEX-TP,964,1499,4,3,1/214.1,1/374.8,1/499.7,0
アイムジャグラーEX-TP,965,4448,13,7,1/222.4,1/342.2,1/635.4,0
アイムジャグラーEX-TP,966,1445,4,2,1/240.8,1/361.2,1/722.5,0
スマスロ北斗の拳,905,1040,22,1,1/45.2,1/47.3,1/1040.0,0
スマスロ北斗の拳,906,6553,55,16,1/92.3,1/119.1,1/409.6,0
スマスロ北斗の拳,907,302,1,1,1/151.0,1/302.0,1/302.0,0
スマスロ北斗の拳,908,1505,13,2,1/100.3,1/115.8,1/752.5,0
スマスロ北斗の拳,909,1127,2,2,1/281.8,1/563.5,1/563.5,0
スマスロ北斗の拳,910,4389,14,8,1/199.5,1/313.5,1/548.6,0
スマスロ北斗の拳,911,2680,19,7,1/103.1,1/141.1,1/382.9,0
スマスロ北斗の拳,912,654,7,2,1/72.7,1/93.4,1/327.0,0
スマスロ北斗の拳,913,708,5,1,1/118.0,1/141.6,1/708.0,0
スマスロ北斗の拳,914,3632,70,10,1/45.4,1/51.9,1/363.2,0
スマスロ北斗の拳,915,721,2,1,1/240.3,1/360.5,1/721.0,0
スマスロ北斗の拳,916,350,1,1,1/175.0,1/350.0,1/350.0,0
スマスロ北斗の拳,935,1381,15,4,1/72.7,1/92.1,1/345.2,0
スマスロ北斗の拳,936,304,4,1,1/60.8,1/76.0,1/304.0,0
スマスロ北斗の拳,937,111,2,1,1/37.0,1/55.5,1/111.0,0
スマスロ北斗の拳,938,1120,36,3,1/28.7,1/31.1,1/373.3,0
スマスロ北斗の拳,939,672,2,1,1/224.0,1/336.0,1/672.0,0
スマスロ北斗の拳,940,19,0,0,1/0.0,1/0.0,1/0.0,0
スマスロ北斗の拳,941,2679,44,9,1/50.5,1/60.9,1/297.7,0
スマスロ北斗の拳,942,484,1,1,1/242.0,1/484.0,1/484.0,0
スマスロ北斗の拳,943,1016,9,3,1/84.7,1/112.9,1/338.7,0
スマスロ北斗の拳,944,505,1,1,1/252.5,1/505.0,1/505.0,0
スマスロ北斗の拳,945,559,3,1,1/139.8,1/186.3,1/559.0,0
スマスロ北斗の拳,946,2356,37,5,1/56.1,1/63.7,1/471.2,0
マイジャグラーV,894,7876,32,24,1/140.6,1/246.1,1/328.2,0
マイジャグラーV,895,4830,13,13,1/185.8,1/371.5,1/371.5,0
マイジャグラーV,896,5649,28,10,1/148.7,1/201.8,1/564.9,0
マイジャグラーV,897,3307,9,7,1/206.7,1/367.4,1/472.4,0
マイジャグラーV,898,8374,38,19,1/146.9,1/220.4,1/440.7,0
マイジャグラーV,899,6301,15,24,1/161.6,1/420.1,1/262.5,0
マイジャグラーV,900,4664,19,12,1/150.5,1/245.5,1/388.7,0
マイジャグラーV,901,4626,9,8,1/272.1,1/514.0,1/578.2,0
マイジャグラーV,902,5074,14,20,1/149.2,1/362.4,1/253.7,0
マイジャグラーV,903,6836,34,20,1/126.6,1/201.1,1/341.8,0
