model_name,unit_no,game,medals,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
沖ドキ!GOLD‐30,71,1514,-435,6,6,0,1/126.2,1/252.3,1/252.3,1/0.0
沖ドキ!GOLD‐30,72,3212,5144,40,20,0,1/53.5,1/80.3,1/160.6,1/0.0
スマスロ北斗の拳,236,1320,-854,7,2,0,1/146.7,1/188.6,1/660.0,1/0.0
スマスロ北斗の拳,237,1102,6838,60,3,0,1/17.5,1/18.4,1/367.3,1/0.0
スマスロ北斗の拳,238,938,-898,4,2,0,1/156.3,1/234.5,1/469.0,1/0.0
スマスロ北斗の拳,250,1498,189,18,2,0,1/74.9,1/83.2,1/749.0,1/0.0
スマスロ北斗の拳,251,1370,1523,29,2,0,1/44.2,1/47.2,1/685.0,1/0.0
スマスロ北斗の拳,252,1159,-308,12,2,0,1/82.8,1/96.6,1/579.5,1/0.0
スマスロ北斗の拳,308,351,438,7,1,0,1/43.9,1/50.1,1/351.0,1/0.0
スマスロ北斗の拳,310,1020,1289,23,3,0,1/39.2,1/44.3,1/340.0,1/0.0
スマスロ北斗の拳,311,1161,216,13,3,0,1/72.6,1/89.3,1/387.0,1/0.0
スマスロ北斗の拳,312,3324,-1096,27,9,0,1/92.3,1/123.1,1/369.3,1/0.0
スマスロ北斗の拳,313,1288,668,19,5,0,1/53.7,1/67.8,1/257.6,1/0.0
スマスロ北斗の拳,315,381,-478,1,1,0,1/190.5,1/381.0,1/381.0,1/0.0
アイムジャグラーEX-TP,1,6683,287,25,18,0,1/155.4,1/267.3,1/371.3,1/0.0
アイムジャグラーEX-TP,2,8108,1748,39,15,0,1/150.1,1/207.9,1/540.5,1/0.0
アイムジャグラーEX-TP,3,2138,-1891,3,2,0,1/427.6,1/712.7,1/1069.0,1/0.0
アイムジャグラーEX-TP,5,4185,-714,12,11,0,1/182.0,1/348.8,1/380.5,1/0.0
アイムジャグラーEX-TP,6,7409,2182,32,33,0,1/114.0,1/231.5,1/224.5,1/0.0
アイムジャグラーEX-TP,7,4074,1155,22,6,0,1/145.5,1/185.2,1/679.0,1/0.0
アイムジャグラーEX-TP,8,5771,-86,20,13,0,1/174.9,1/288.6,1/443.9,1/0.0
アイムジャグラーEX-TP,10,2484,-1155,6,5,0,1/225.8,1/414.0,1/496.8,1/0.0
アイムジャグラーEX-TP,125,1724,-765,6,0,0,1/287.3,1/287.3,1/0.0,1/0.0
アイムジャグラーEX-TP,126,3230,-124,13,7,0,1/161.5,1/248.5,1/461.4,1/0.0
アイムジャグラーEX-TP,127,3860,-427,15,6,0,1/183.8,1/257.3,1/643.3,1/0.0
ゴーゴージャグラー3,11,5212,-312,21,13,0,1/153.3,1/248.2,1/400.9,1/0.0
ゴーゴージャグラー3,12,2202,-779,7,2,0,1/244.7,1/314.6,1/1101.0,1/0.0
ゴーゴージャグラー3,13,3804,-935,12,11,0,1/165.4,1/317.0,1/345.8,1/0.0
ゴーゴージャグラー3,15,4586,-685,15,16,0,1/147.9,1/305.7,1/286.6,1/0.0
ゴーゴージャグラー3,16,5813,392,21,26,0,1/123.7,1/276.8,1/223.6,1/0.0
ゴーゴージャグラー3,17,2519,-550,7,10,0,1/148.2,1/359.9,1/251.9,1/0.0
ゴーゴージャグラー3,18,7008,727,28,25,0,1/132.2,1/250.3,1/280.3,1/0.0
ゴーゴージャグラー3,20,5753,-335,21,19,0,1/143.8,1/274.0,1/302.8,1/0.0
ゴーゴージャグラー3,21,5329,478,25,14,0,1/136.6,1/213.2,1/380.6,1/0.0
ゴーゴージャグラー3,22,5049,-339,17,15,0,1/157.8,1/297.0,1/336.6,1/0.0
からくりサーカス,155,2962,-1523,21,8,0,1/102.1,1/141.0,1/370.2,1/0.0
からくりサーカス,156,3935,-966,47,8,0,1/71.5,1/83.7,1/491.9,1/0.0
からくりサーカス,157,4257,844,30,17,0,1/90.6,1/141.9,1/250.4,1/0.0
からくりサーカス,158,4287,18110,95,28,0,1/34.9,1/45.1,1/153.1,1/0.0
からくりサーカス,160,3633,5843,68,16,0,1/43.2,1/53.4,1/227.1,1/0.0
からくりサーカス,161,631,-62,7,1,0,1/78.9,1/90.1,1/631.0,1/0.0
からくりサーカス,162,1627,3225,35,7,0,1/38.7,1/46.5,1/232.4,1/0.0
からくりサーカス,163,1090,-559,10,3,0,1/83.8,1/109.0,1/363.3,1/0.0
からくりサーカス,165,3873,-2427,34,10,0,1/88.0,1/113.9,1/387.3,1/0.0
革命機ヴァルヴレイヴ,166,723,-1078,1,1,0,1/361.5,1/723.0,1/723.0,1/0.0
革命機ヴァルヴレイヴ,167,2016,-1667,10,0,0,1/201.6,1/201.6,1/0.0,1/0.0
革命機ヴァルヴレイヴ,168,393,159,5,0,0,1/78.6,1/78.6,1/0.0,1/0.0
革命機ヴァルヴレイヴ,170,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,171,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,172,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,173,498,-269,3,1,0,1/124.5,1/166.0,1/498.0,1/0.0
革命機ヴァルヴレイヴ,175,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,176,1284,-1531,7,0,0,1/183.4,1/183.4,1/0.0,1/0.0
モンキーターンV,253,5387,1188,0,11,47,1/92.9,1/0.0,1/489.7,1/114.6
モンキーターンV,255,771,-245,0,2,3,1/154.2,1/0.0,1/385.5,1/257.0
モンキーターンV,256,5214,6080,0,7,50,1/91.5,1/0.0,1/744.9,1/104.3
モンキーターンV,257,1207,-508,0,3,7,1/120.7,1/0.0,1/402.3,1/172.4
モンキーターンV,258,8607,5993,0,19,82,1/85.2,1/0.0,1/453.0,1/105.0
押忍！番長4,320,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,321,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,322,665,-750,0,1,2,1/221.7,1/0.0,1/665.0,1/332.5
押忍！番長4,323,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,325,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ炎炎ノ消防隊,226,4510,1233,0,9,29,1/118.7,1/0.0,1/501.1,1/155.5
スマスロ炎炎ノ消防隊,227,3006,246,0,6,17,1/130.7,1/0.0,1/501.0,1/176.8
スマスロ炎炎ノ消防隊,228,792,-295,0,3,3,1/132.0,1/0.0,1/264.0,1/264.0
スマスロ炎炎ノ消防隊,230,163,-267,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,221,203,64,1,0,2,1/67.7,1/203.0,1/0.0,1/101.5
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,222,238,-371,2,0,0,1/119.0,1/119.0,1/0.0,1/0.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,223,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,225,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハッピージャグラーVIII,128,3945,-746,11,12,0,1/171.5,1/358.6,1/328.8,1/0.0
ハッピージャグラーVIII,130,2720,-1119,6,7,0,1/209.2,1/453.3,1/388.6,1/0.0
ハッピージャグラーVIII,131,1321,-448,3,3,0,1/220.2,1/440.3,1/440.3,1/0.0
ハッピージャグラーVIII,132,5087,129,22,11,0,1/154.2,1/231.2,1/462.5,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,300,1276,-1375,3,0,1,1/319.0,1/425.3,1/0.0,1/1276.0
戦国乙女4 戦乱に閃く炯眼の軍師,301,840,-736,4,0,1,1/168.0,1/210.0,1/0.0,1/840.0
戦国乙女4 戦乱に閃く炯眼の軍師,302,102,-181,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,303,384,-81,3,0,2,1/76.8,1/128.0,1/0.0,1/192.0
沖ドキ!BLACK,73,3257,2989,33,13,0,1/70.8,1/98.7,1/250.5,1/0.0
沖ドキ!BLACK,75,1831,-764,9,3,0,1/152.6,1/203.4,1/610.3,1/0.0
沖ドキ!BLACK,76,2705,977,19,14,0,1/82.0,1/142.4,1/193.2,1/0.0
沖ドキ!BLACK,77,3260,2678,33,11,0,1/74.1,1/98.8,1/296.4,1/0.0
Re:ゼロから始める異世界生活 season2,152,1248,-382,11,0,0,1/113.5,1/113.5,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,153,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,207,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ありふれた職業で世界最強,177,863,-1055,0,2,1,1/287.7,1/0.0,1/431.5,1/863.0
ありふれた職業で世界最強,178,6653,11162,0,14,37,1/130.5,1/0.0,1/475.2,1/179.8
ありふれた職業で世界最強,180,2789,-390,0,7,11,1/154.9,1/0.0,1/398.4,1/253.5
ウルトラミラクルジャグラー,107,6311,-1235,19,18,0,1/170.6,1/332.2,1/350.6,1/0.0
ウルトラミラクルジャグラー,108,4026,-167,15,12,0,1/149.1,1/268.4,1/335.5,1/0.0
ウルトラミラクルジャグラー,110,2844,-1086,9,4,0,1/218.8,1/316.0,1/711.0,1/0.0
ガールズ&パンツァー 最終章,261,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ガールズ&パンツァー 最終章,262,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ガールズ&パンツァー 最終章,263,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
かぐや様は告らせたい,185,3063,458,18,3,10,1/98.8,1/170.2,1/1021.0,1/306.3
かぐや様は告らせたい,186,4586,-1678,18,8,23,1/93.6,1/254.8,1/573.2,1/199.4
かぐや様は告らせたい,187,3163,914,19,3,12,1/93.0,1/166.5,1/1054.3,1/263.6
キン肉マン～7人の悪魔超人編～,270,591,-658,1,1,0,1/295.5,1/591.0,1/591.0,1/0.0
キン肉マン～7人の悪魔超人編～,271,31,-39,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
キン肉マン～7人の悪魔超人編～,272,67,-118,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴジラ対エヴァンゲリオン,278,999,-873,2,0,2,1/249.8,1/499.5,1/0.0,1/499.5
ゴジラ対エヴァンゲリオン,280,3657,3867,22,0,38,1/61.0,1/166.2,1/0.0,1/96.2
ゴジラ対エヴァンゲリオン,281,241,-136,3,0,0,1/80.3,1/80.3,1/0.0,1/0.0
スーパーブラックジャック,316,8043,1965,0,6,78,1/95.8,1/0.0,1/1340.5,1/103.1
スーパーブラックジャック,317,9273,2197,0,14,90,1/89.2,1/0.0,1/662.4,1/103.0
スーパーブラックジャック,318,2728,-2817,0,1,10,1/248.0,1/0.0,1/2728.0,1/272.8
チバリヨ2,133,2442,4520,31,20,0,1/47.9,1/78.8,1/122.1,1/0.0
チバリヨ2,135,1322,-2338,0,2,0,1/661.0,1/0.0,1/661.0,1/0.0
チバリヨ2,136,1373,-1054,7,1,0,1/171.6,1/196.1,1/1373.0,1/0.0
ミスタージャグラー,121,6860,-76,23,26,0,1/140.0,1/298.3,1/263.8,1/0.0
ミスタージャグラー,122,7821,1014,34,25,0,1/132.6,1/230.0,1/312.8,1/0.0
ミスタージャグラー,123,1578,-990,3,2,0,1/315.6,1/526.0,1/789.0,1/0.0
モンスターハンターライズ,305,7061,1293,0,13,57,1/100.9,1/0.0,1/543.2,1/123.9
モンスターハンターライズ,306,3824,-1970,0,8,21,1/131.9,1/0.0,1/478.0,1/182.1
モンスターハンターライズ,307,7181,2412,0,16,61,1/93.3,1/0.0,1/448.8,1/117.7
主役は銭形4,286,1722,-1418,0,3,4,1/246.0,1/0.0,1/574.0,1/430.5
主役は銭形4,287,1699,-600,0,5,10,1/113.3,1/0.0,1/339.8,1/169.9
主役は銭形4,288,2107,-1809,0,6,10,1/131.7,1/0.0,1/351.2,1/210.7
回胴黙示録カイジ 狂宴,232,3639,1881,27,7,0,1/107.0,1/134.8,1/519.9,1/0.0
回胴黙示録カイジ 狂宴,233,3454,-1329,18,7,0,1/138.2,1/191.9,1/493.4,1/0.0
回胴黙示録カイジ 狂宴,235,5615,69,31,10,0,1/137.0,1/181.1,1/561.5,1/0.0
戦姫絶唱シンフォギア 正義の歌,181,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦姫絶唱シンフォギア 正義の歌,182,325,-271,0,1,2,1/108.3,1/0.0,1/325.0,1/162.5
戦姫絶唱シンフォギア 正義の歌,183,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,282,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,283,332,-385,0,0,1,1/332.0,1/0.0,1/0.0,1/332.0
聖闘士星矢 海皇覚醒 CUSTOM EDITION,285,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,327,2880,2752,0,6,38,1/65.5,1/0.0,1/480.0,1/75.8
転生したらスライムだった件,328,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
転生したらスライムだった件,330,3217,1528,0,7,32,1/82.5,1/0.0,1/459.6,1/100.5
L南国育ち,137,291,-462,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
L南国育ち,138,586,687,6,3,0,1/65.1,1/97.7,1/195.3,1/0.0
ゴッドイーター リザレクション,273,7913,8542,0,19,92,1/71.3,1/0.0,1/416.5,1/86.0
ゴッドイーター リザレクション,275,4866,1937,0,10,48,1/83.9,1/0.0,1/486.6,1/101.4
ゴブリンスレイヤー,150,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴブリンスレイヤー,151,3439,6109,0,1,18,1/181.0,1/0.0,1/3439.0,1/191.1
ジャグラーガールズ,116,2592,-215,11,3,0,1/185.1,1/235.6,1/864.0,1/0.0
ジャグラーガールズ,117,6456,-518,20,25,0,1/143.5,1/322.8,1/258.2,1/0.0
バンドリ！,265,969,344,0,1,2,1/323.0,1/0.0,1/969.0,1/484.5
バンドリ！,266,677,-928,0,1,1,1/338.5,1/0.0,1/677.0,1/677.0
ファンキージャグラー2,118,3182,-722,10,7,0,1/187.2,1/318.2,1/454.6,1/0.0
ファンキージャグラー2,120,5064,-81,20,16,0,1/140.7,1/253.2,1/316.5,1/0.0
ルパン三世 大航海者の秘宝,267,2347,-2800,0,7,5,1/195.6,1/0.0,1/335.3,1/469.4
ルパン三世 大航海者の秘宝,268,9410,10089,0,31,81,1/84.0,1/0.0,1/303.5,1/116.2
七つの魔剣が支配する,276,1533,-1830,0,3,4,1/219.0,1/0.0,1/511.0,1/383.2
七つの魔剣が支配する,277,3434,-279,0,16,32,1/71.5,1/0.0,1/214.6,1/107.3
ディスクアップ2,111,4883,3686,23,21,0,1/111.0,1/212.3,1/232.5,1/0.0
ハイパーラッシュ,112,2644,2747,17,6,0,1/115.0,1/155.5,1/440.7,1/0.0
バーサスリヴァイズ,113,2451,-734,8,3,0,1/222.8,1/306.4,1/817.0,1/0.0
新ハナビ,115,5016,-2200,10,11,0,1/238.9,1/501.6,1/456.0,1/0.0
東京喰種,188,7295,-1459,0,20,34,1/135.1,1/0.0,1/364.8,1/214.6
にゃんこ大戦争 超神速,200,3519,-1310,0,0,30,1/117.3,1/0.0,1/0.0,1/117.3
ToLOVEるダークネス,201,1353,-1956,3,0,2,1/270.6,1/451.0,1/0.0,1/676.5
HEY！エリートサラリーマン鏡,202,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ラブ嬢3～Wご指名はいかがですか?～,203,870,591,0,3,6,1/96.7,1/0.0,1/290.0,1/145.0
ゾンビランドサガ,205,2091,-1956,13,0,1,1/149.4,1/160.8,1/0.0,1/2091.0
バイオハザード5,206,4343,-3030,0,9,13,1/197.4,1/0.0,1/482.6,1/334.1
聖戦士ダンバイン,208,2405,-1200,0,4,29,1/72.9,1/0.0,1/601.2,1/82.9
真・一騎当千,210,728,-578,0,1,3,1/182.0,1/0.0,1/728.0,1/242.7
ゴールデンカムイ,211,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
閃乱カグラ2 SHINOVI MASTER,212,3151,1466,0,38,49,1/36.2,1/0.0,1/82.9,1/64.3
マジカルハロウィン8,213,1554,156,7,0,18,1/62.2,1/222.0,1/0.0,1/86.3
頭文字D 2nd,215,405,-648,0,0,1,1/405.0,1/0.0,1/0.0,1/405.0
L サラリーマン金太郎,216,5333,2325,0,2,28,1/177.8,1/0.0,1/2666.5,1/190.5
バキ 強くなりたくば喰らえ!!!,217,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
とある魔術の禁書目録,218,1394,-1427,0,8,3,1/126.7,1/0.0,1/174.2,1/464.7
コードギアス 反逆のルルーシュ/復活のルルーシュ,220,3713,-242,0,5,31,1/103.1,1/0.0,1/742.6,1/119.8
