model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,6066,22,15,1/163.9,1/275.7,1/404.4,0
アイムジャグラーEX-TP,804,1967,5,6,1/178.8,1/393.4,1/327.8,0
アイムジャグラーEX-TP,805,1468,2,4,1/244.7,1/734.0,1/367.0,0
アイムジャグラーEX-TP,881,1306,2,4,1/217.7,1/653.0,1/326.5,0
アイムジャグラーEX-TP,882,1407,2,4,1/234.5,1/703.5,1/351.8,0
アイムジャグラーEX-TP,883,1399,4,3,1/199.9,1/349.8,1/466.3,0
アイムジャグラーEX-TP,884,5587,24,12,1/155.2,1/232.8,1/465.6,0
アイムジャグラーEX-TP,885,1156,3,2,1/231.2,1/385.3,1/578.0,0
アイムジャグラーEX-TP,886,6159,31,25,1/110.0,1/198.7,1/246.4,0
アイムジャグラーEX-TP,887,368,0,0,1/0.0,1/0.0,1/0.0,0
アイムジャグラーEX-TP,888,2974,14,6,1/148.7,1/212.4,1/495.7,0
アイムジャグラーEX-TP,889,1587,8,4,1/132.2,1/198.4,1/396.8,0
アイムジャグラーEX-TP,890,5713,22,20,1/136.0,1/259.7,1/285.6,0
アイムジャグラーEX-TP,891,298,0,0,1/0.0,1/0.0,1/0.0,0
アイムジャグラーEX-TP,892,1840,7,5,1/153.3,1/262.9,1/368.0,0
アイムジャグラーEX-TP,893,3290,12,7,1/173.2,1/274.2,1/470.0,0
アイムジャグラーEX-TP,958,202,0,0,1/0.0,1/0.0,1/0.0,0
アイムジャグラーEX-TP,959,4262,23,11,1/125.4,1/185.3,1/387.5,0
アイムジャグラーEX-TP,960,3039,10,11,1/144.7,1/303.9,1/276.3,0
アイムジャグラーEX-TP,961,702,3,2,1/140.4,1/234.0,1/351.0,0
アイムジャグラーEX-TP,962,8489,36,31,1/126.7,1/235.8,1/273.8,0
アイムジャグラーEX-TP,963,273,1,1,1/136.5,1/273.0,1/273.0,0
アイムジャグラーEX-TP,964,1087,8,1,1/120.8,1/135.9,1/1087.0,0
アイムジャグラーEX-TP,965,6503,29,24,1/122.7,1/224.2,1/271.0,0
アイムジャグラーEX-TP,966,300,1,0,1/300.0,1/300.0,1/0.0,0
スマスロ北斗の拳,905,649,4,1,1/129.8,1/162.2,1/649.0,0
