model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,7257,30,17,1/154.4,1/241.9,1/426.9,0
アイムジャグラーEX-TP,804,1059,1,2,1/353.0,1/1059.0,1/529.5,0
アイムジャグラーEX-TP,805,3993,18,8,1/153.6,1/221.8,1/499.1,0
アイムジャグラーEX-TP,881,1504,4,4,1/188.0,1/376.0,1/376.0,0
アイムジャグラーEX-TP,882,4722,20,8,1/168.6,1/236.1,1/590.2,0
アイムジャグラーEX-TP,883,2265,8,5,1/174.2,1/283.1,1/453.0,0
アイムジャグラーEX-TP,884,2873,7,6,1/221.0,1/410.4,1/478.8,0
アイムジャグラーEX-TP,885,4851,18,11,1/167.3,1/269.5,1/441.0,0
アイムジャグラーEX-TP,886,1360,4,3,1/194.3,1/340.0,1/453.3,0
アイムジャグラーEX-TP,887,5442,13,21,1/160.1,1/418.6,1/259.1,0
アイムジャグラーEX-TP,888,2075,7,2,1/230.6,1/296.4,1/1037.5,0
アイムジャグラーEX-TP,889,4767,14,13,1/176.6,1/340.5,1/366.7,0
アイムジャグラーEX-TP,890,2045,9,2,1/185.9,1/227.2,1/1022.5,0
アイムジャグラーEX-TP,891,2051,10,7,1/120.6,1/205.1,1/293.0,0
アイムジャグラーEX-TP,892,5862,21,21,1/139.6,1/279.1,1/279.1,0
アイムジャグラーEX-TP,893,723,4,2,1/120.5,1/180.8,1/361.5,0
アイムジャグラーEX-TP,958,1781,9,0,1/197.9,1/197.9,1/0.0,0
アイムジャグラーEX-TP,959,643,0,1,1/643.0,1/0.0,1/643.0,0
アイムジャグラーEX-TP,960,5618,24,19,1/130.7,1/234.1,1/295.7,0
アイムジャグラーEX-TP,961,826,1,1,1/413.0,1/826.0,1/826.0,0
アイムジャグラーEX-TP,962,3153,12,7,1/165.9,1/262.8,1/450.4,0
アイムジャグラーEX-TP,963,4669,13,15,1/166.8,1/359.2,1/311.3,0
アイムジャグラーEX-TP,964,1683,4,3,1/240.4,1/420.8,1/561.0,0
アイムジャグラーEX-TP,965,2007,7,3,1/200.7,1/286.7,1/669.0,0
アイムジャグラーEX-TP,966,5019,19,21,1/125.5,1/264.2,1/239.0,0
スマスロ北斗の拳,905,759,18,2,1/38.0,1/42.2,1/379.5,0
スマスロ北斗の拳,906,1036,13,4,1/60.9,1/79.7,1/259.0,0
スマスロ北斗の拳,907,753,7,3,1/75.3,1/107.6,1/251.0,0
スマスロ北斗の拳,908,3601,24,10,1/105.9,1/150.0,1/360.1,0
スマスロ北斗の拳,909,1198,25,1,1/46.1,1/47.9,1/1198.0,0
スマスロ北斗の拳,910,2655,19,6,1/106.2,1/139.7,1/442.5,0
スマスロ北斗の拳,911,704,5,2,1/100.6,1/140.8,1/352.0,0
スマスロ北斗の拳,912,935,8,1,1/103.9,1/116.9,1/935.0,0
スマスロ北斗の拳,913,1878,24,6,1/62.6,1/78.2,1/313.0,0
スマスロ北斗の拳,914,1524,14,5,1/80.2,1/108.9,1/304.8,0
スマスロ北斗の拳,915,2295,17,5,1/104.3,1/135.0,1/459.0,0
スマスロ北斗の拳,916,800,8,2,1/80.0,1/100.0,1/400.0,0
スマスロ北斗の拳,935,1265,9,5,1/90.4,1/140.6,1/253.0,0
スマスロ北斗の拳,936,3138,30,4,1/92.3,1/104.6,1/784.5,0
スマスロ北斗の拳,937,903,9,3,1/75.2,1/100.3,1/301.0,0
スマスロ北斗の拳,938,83,3,1,1/20.8,1/27.7,1/83.0,0
スマスロ北斗の拳,939,3284,29,5,1/96.6,1/113.2,1/656.8,0
スマスロ北斗の拳,940,1460,23,3,1/56.2,1/63.5,1/486.7,0
スマスロ北斗の拳,941,1002,25,4,1/34.6,1/40.1,1/250.5,0
スマスロ北斗の拳,942,725,15,1,1/45.3,1/48.3,1/725.0,0
スマスロ北斗の拳,943,2307,15,6,1/109.9,1/153.8,1/384.5,0
スマスロ北斗の拳,944,2249,21,7,1/80.3,1/107.1,1/321.3,0
スマスロ北斗の拳,945,432,1,1,1/216.0,1/432.0,1/432.0,0
スマスロ北斗の拳,946,2276,16,3,1/119.8,1/142.2,1/758.7,0
マイジャグラーV,894,7549,35,22,1/132.4,1/215.7,1/343.1,0
マイジャグラーV,895,2338,6,8,1/167.0,1/389.7,1/292.2,0
マイジャグラーV,896,1068,2,0,1/534.0,1/534.0,1/0.0,0
マイジャグラーV,897,7770,21,26,1/165.3,1/370.0,1/298.8,0
マイジャグラーV,898,4703,21,9,1/156.8,1/224.0,1/522.6,0
マイジャグラーV,899,2860,7,7,1/204.3,1/408.6,1/408.6,0
マイジャグラーV,900,1813,4,3,1/259.0,1/453.2,1/604.3,0
マイジャグラーV,901,6130,24,22,1/133.3,1/255.4,1/278.6,0
マイジャグラーV,902,7702,35,21,1/137.5,1/220.1,1/366.8,0
マイジャグラーV,903,2185,7,8,1/145.7,1/312.1,1/273.1,0
マイジャグラーV,904,7144,23,22,1/158.8,1/310.6,1/324.7,0
マイジャグラーV,947,3865,12,6,1/214.7,1/322.1,1/644.2,0
マイジャグラーV,948,4755,13,14,1/176.1,1/365.8,1/339.6,0
マイジャグラーV,949,5522,20,12,1/172.6,1/276.1,1/460.2,0
マイジャグラーV,950,1420,3,3,1/236.7,1/473.3,1/473.3,0
マイジャグラーV,951,8104,34,23,1/142.2,1/238.4,1/352.3,0
マイジャグラーV,952,3447,11,11,1/156.7,1/313.4,1/313.4,0
マイジャグラーV,953,6405,32,17,1/130.7,1/200.2,1/376.8,0
マイジャグラーV,954,3813,11,18,1/131.5,1/346.6,1/211.8,0
マイジャグラーV,955,3681,15,7,1/167.3,1/245.4,1/525.9,0
マイジャグラーV,956,2654,3,8,1/241.3,1/884.7,1/331.8,0
マイジャグラーV,957,5777,22,17,1/148.1,1/262.6,1/339.8,0
からくりサーカス,1017,300,4,2,1/50.0,1/75.0,1/150.0,0
からくりサーカス,1018,1496,10,3,1/115.1,1/149.6,1/498.7,0
からくりサーカス,1019,1797,17,4,1/85.6,1/105.7,1/449.2,0
からくりサーカス,1020,4281,27,12,1/109.8,1/158.6,1/356.8,0
からくりサーカス,1021,2607,19,7,1/100.3,1/137.2,1/372.4,0
からくりサーカス,1022,746,4,1,1/149.2,1/186.5,1/746.0,0
からくりサーカス,1023,609,3,1,1/152.2,1/203.0,1/609.0,0
からくりサーカス,1024,924,11,3,1/66.0,1/84.0,1/308.0,0
