model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,5619,16,14,1/187.3,1/351.2,1/401.4,0
アイムジャグラーEX-TP,804,5784,22,8,1/192.8,1/262.9,1/723.0,0
アイムジャグラーEX-TP,805,1725,3,1,1/431.2,1/575.0,1/1725.0,0
アイムジャグラーEX-TP,881,1959,4,3,1/279.9,1/489.8,1/653.0,0
アイムジャグラーEX-TP,882,6815,24,19,1/158.5,1/284.0,1/358.7,0
アイムジャグラーEX-TP,883,4615,14,8,1/209.8,1/329.6,1/576.9,0
アイムジャグラーEX-TP,884,4969,7,18,1/198.8,1/709.9,1/276.1,0
アイムジャグラーEX-TP,885,5452,16,5,1/259.6,1/340.8,1/1090.4,0
アイムジャグラーEX-TP,886,7830,28,23,1/153.5,1/279.6,1/340.4,0
アイムジャグラーEX-TP,887,6581,19,35,1/121.9,1/346.4,1/188.0,0
アイムジャグラーEX-TP,888,6083,31,15,1/132.2,1/196.2,1/405.5,0
アイムジャグラーEX-TP,889,1024,4,1,1/204.8,1/256.0,1/1024.0,0
アイムジャグラーEX-TP,890,5792,29,13,1/137.9,1/199.7,1/445.5,0
アイムジャグラーEX-TP,891,890,1,1,1/445.0,1/890.0,1/890.0,0
アイムジャグラーEX-TP,892,7947,32,32,1/124.2,1/248.3,1/248.3,0
アイムジャグラーEX-TP,893,5391,16,16,1/168.5,1/336.9,1/336.9,0
アイムジャグラーEX-TP,958,3963,17,9,1/152.4,1/233.1,1/440.3,0
アイムジャグラーEX-TP,959,2884,8,4,1/240.3,1/360.5,1/721.0,0
アイムジャグラーEX-TP,960,3505,13,7,1/175.2,1/269.6,1/500.7,0
アイムジャグラーEX-TP,961,2000,7,4,1/181.8,1/285.7,1/500.0,0
アイムジャグラーEX-TP,962,4160,17,10,1/154.1,1/244.7,1/416.0,0
アイムジャグラーEX-TP,963,1671,4,2,1/278.5,1/417.8,1/835.5,0
アイムジャグラーEX-TP,964,3751,11,11,1/170.5,1/341.0,1/341.0,0
アイムジャグラーEX-TP,965,5724,25,13,1/150.6,1/229.0,1/440.3,0
アイムジャグラーEX-TP,966,5127,14,16,1/170.9,1/366.2,1/320.4,0
スマスロ北斗の拳,905,3860,44,7,1/75.7,1/87.7,1/551.4,0
スマスロ北斗の拳,906,3386,23,9,1/105.8,1/147.2,1/376.2,0
スマスロ北斗の拳,907,3147,13,6,1/165.6,1/242.1,1/524.5,0
スマスロ北斗の拳,908,3240,27,7,1/95.3,1/120.0,1/462.9,0
スマスロ北斗の拳,909,2639,33,8,1/64.4,1/80.0,1/329.9,0
スマスロ北斗の拳,910,2233,36,4,1/55.8,1/62.0,1/558.2,0
スマスロ北斗の拳,911,4554,33,8,1/111.1,1/138.0,1/569.2,0
スマスロ北斗の拳,912,1437,9,4,1/110.5,1/159.7,1/359.2,0
スマスロ北斗の拳,913,4077,86,16,1/40.0,1/47.4,1/254.8,0
スマスロ北斗の拳,914,3612,16,9,1/144.5,1/225.8,1/401.3,0
スマスロ北斗の拳,915,2920,36,9,1/64.9,1/81.1,1/324.4,0
スマスロ北斗の拳,916,4459,47,17,1/69.7,1/94.9,1/262.3,0
スマスロ北斗の拳,935,1359,11,3,1/97.1,1/123.5,1/453.0,0
スマスロ北斗の拳,936,4942,41,8,1/100.9,1/120.5,1/617.8,0
スマスロ北斗の拳,937,2857,18,7,1/114.3,1/158.7,1/408.1,0
