model_name,unit_no,game,BB,RB,合成確率,BB確率,RB確率,medals
アイムジャグラーEX-TP,803,2913,9,7,1/182.1,1/323.7,1/416.1,0
アイムジャグラーEX-TP,804,4204,13,12,1/168.2,1/323.4,1/350.3,0
アイムジャグラーEX-TP,805,3683,12,9,1/175.4,1/306.9,1/409.2,0
アイムジャグラーEX-TP,881,3912,22,6,1/139.7,1/177.8,1/652.0,0
アイムジャグラーEX-TP,882,443,0,0,1/0.0,1/0.0,1/0.0,0
アイムジャグラーEX-TP,883,6349,27,21,1/132.3,1/235.1,1/302.3,0
アイムジャグラーEX-TP,884,6451,22,23,1/143.4,1/293.2,1/280.5,0
アイムジャグラーEX-TP,885,7160,32,24,1/127.9,1/223.8,1/298.3,0
アイムジャグラーEX-TP,886,5044,26,13,1/129.3,1/194.0,1/388.0,0
アイムジャグラーEX-TP,887,2176,8,6,1/155.4,1/272.0,1/362.7,0
アイムジャグラーEX-TP,888,3757,18,8,1/144.5,1/208.7,1/469.6,0
アイムジャグラーEX-TP,889,3660,12,8,1/183.0,1/305.0,1/457.5,0
アイムジャグラーEX-TP,890,2523,5,4,1/280.3,1/504.6,1/630.8,0
アイムジャグラーEX-TP,891,4310,19,11,1/143.7,1/226.8,1/391.8,0
アイムジャグラーEX-TP,892,361,0,0,1/0.0,1/0.0,1/0.0,0
アイムジャグラーEX-TP,893,5171,14,15,1/178.3,1/369.4,1/344.7,0
アイムジャグラーEX-TP,958,3623,13,8,1/172.5,1/278.7,1/452.9,0
アイムジャグラーEX-TP,959,4980,18,11,1/171.7,1/276.7,1/452.7,0
アイムジャグラーEX-TP,960,1889,9,1,1/188.9,1/209.9,1/1889.0,0
アイムジャグラーEX-TP,961,1327,5,3,1/165.9,1/265.4,1/442.3,0
アイムジャグラーEX-TP,962,5271,20,15,1/150.6,1/263.6,1/351.4,0
アイムジャグラーEX-TP,963,1224,4,1,1/244.8,1/306.0,1/1224.0,0
アイムジャグラーEX-TP,964,5276,15,16,1/170.2,1/351.7,1/329.8,0
アイムジャグラーEX-TP,965,828,2,1,1/276.0,1/414.0,1/828.0,0
アイムジャグラーEX-TP,966,5295,22,15,1/143.1,1/240.7,1/353.0,0
スマスロ北斗の拳,905,4407,47,12,1/74.7,1/93.8,1/367.2,0
スマスロ北斗の拳,906,2272,9,7,1/142.0,1/252.4,1/324.6,0
スマスロ北斗の拳,907,4865,31,9,1/121.6,1/156.9,1/540.6,0
スマスロ北斗の拳,908,3953,34,11,1/87.8,1/116.3,1/359.4,0
スマスロ北斗の拳,909,1022,7,2,1/113.6,1/146.0,1/511.0,0
スマスロ北斗の拳,910,821,9,2,1/74.6,1/91.2,1/410.5,0
スマスロ北斗の拳,911,597,4,1,1/119.4,1/149.2,1/597.0,0
スマスロ北斗の拳,912,1527,13,5,1/84.8,1/117.5,1/305.4,0
スマスロ北斗の拳,913,1724,18,3,1/82.1,1/95.8,1/574.7,0
スマスロ北斗の拳,914,2962,26,7,1/89.8,1/113.9,1/423.1,0
スマスロ北斗の拳,915,1153,9,1,1/115.3,1/128.1,1/1153.0,0
スマスロ北斗の拳,916,3192,30,8,1/84.0,1/106.4,1/399.0,0
スマスロ北斗の拳,935,5829,68,15,1/70.2,1/85.7,1/388.6,0
スマスロ北斗の拳,936,647,16,1,1/38.1,1/40.4,1/647.0,0
スマスロ北斗の拳,937,1316,7,2,1/146.2,1/188.0,1/658.0,0
スマスロ北斗の拳,938,1737,23,2,1/69.5,1/75.5,1/868.5,0
スマスロ北斗の拳,939,4113,24,10,1/121.0,1/171.4,1/411.3,0
スマスロ北斗の拳,940,459,5,1,1/76.5,1/91.8,1/459.0,0
スマスロ北斗の拳,941,1172,19,2,1/55.8,1/61.7,1/586.0,0
スマスロ北斗の拳,942,1015,12,4,1/63.4,1/84.6,1/253.8,0
スマスロ北斗の拳,943,894,23,1,1/37.2,1/38.9,1/894.0,0
スマスロ北斗の拳,944,2317,43,4,1/49.3,1/53.9,1/579.2,0
スマスロ北斗の拳,945,2895,15,6,1/137.9,1/193.0,1/482.5,0
スマスロ北斗の拳,946,3875,32,11,1/90.1,1/121.1,1/352.3,0
マイジャグラーV,894,4992,15,10,1/199.7,1/332.8,1/499.2,0
マイジャグラーV,895,2858,12,4,1/178.6,1/238.2,1/714.5,0
マイジャグラーV,896,5938,19,21,1/148.4,1/312.5,1/282.8,0
マイジャグラーV,897,2648,7,4,1/240.7,1/378.3,1/662.0,0
マイジャグラーV,898,5131,16,16,1/160.3,1/320.7,1/320.7,0
マイジャグラーV,899,2844,5,6,1/258.5,1/568.8,1/474.0,0
マイジャグラーV,900,7608,31,25,1/135.9,1/245.4,1/304.3,0
マイジャグラーV,901,8622,32,18,1/172.4,1/269.4,1/479.0,0
マイジャグラーV,902,1464,5,1,1/244.0,1/292.8,1/1464.0,0
マイジャグラーV,903,6797,28,18,1/147.8,1/242.8,1/377.6,0
マイジャグラーV,904,8325,41,16,1/146.1,1/203.0,1/520.3,0
マイジャグラーV,947,6741,21,17,1/177.4,1/321.0,1/396.5,0
マイジャグラーV,948,9061,35,30,1/139.4,1/258.9,1/302.0,0
マイジャグラーV,949,5456,22,16,1/143.6,1/248.0,1/341.0,0
マイジャグラーV,950,2856,6,4,1/285.6,1/476.0,1/714.0,0
マイジャグラーV,951,3744,8,8,1/234.0,1/468.0,1/468.0,0
マイジャグラーV,952,6624,29,15,1/150.5,1/228.4,1/441.6,0
マイジャグラーV,953,3521,15,5,1/176.1,1/234.7,1/704.2,0
マイジャグラーV,954,6825,24,20,1/155.1,1/284.4,1/341.2,0
マイジャグラーV,955,3478,13,8,1/165.6,1/267.5,1/434.8,0
マイジャグラーV,956,4752,14,11,1/190.1,1/339.4,1/432.0,0
マイジャグラーV,957,5325,22,15,1/143.9,1/242.0,1/355.0,0
