,1001,1002,1003,1004,1005,1006,1007,1008,1009,1010,1011,1012,1013,1014,1015,1016,1017,1018,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1032,1033,1034,1035,1036,1037,1038,1039,1040,1041,1042,1043,1044,1045,1046,1047,1048,1049,1050,1069,1070,1071,1072,1073,1074,1075,1076,1077,1078,1079,1080,1081,1082,1083,1084,1085,1086,1087,1088,1089,1090,1091,1092,1093,1094,1095,1096,1097,1098,1099,Total
G数,1666810.0,1435861.0,1454433.0,1459547.0,1474552.0,1448066.0,1431123.0,1446661.0,1520442.0,1687193.0,1715185.0,1498465.0,1450569.0,1436743.0,1450073.0,1444383.0,1503338.0,1488108.0,1489733.0,1736001.0,1631974.0,1516958.0,1433707.0,1495895.0,1511839.0,1662211.0,1724405.0,1474917.0,1477445.0,1485614.0,1496016.0,1733423.0,1745890.0,1574069.0,1590778.0,1601678.0,1607945.0,1610802.0,1609628.0,1604642.0,1816397.0,1750348.0,1558404.0,1576659.0,1552604.0,1574273.0,1610390.0,1534440.0,1523198.0,1722094.0,1749665.0,1537304.0,1561744.0,1779380.0,1727904.0,1548259.0,1566933.0,1759370.0,1801043.0,1613427.0,1557884.0,1747267.0,1681938.0,1546403.0,1559568.0,1701566.0,1827360.0,1583692.0,1574548.0,1577907.0,1553269.0,1585671.0,1574175.0,1747793.0,1776386.0,1585398.0,1515930.0,1524903.0,1527248.0,1532530.0,1758818.0,128731212.0
RB_rate,354.1882702932427,344.6617858857417,332.13815939712265,338.7205848224646,344.84377923292794,342.8186553030303,334.84394010294807,339.03468479025076,347.6885433340956,348.30573905862923,356.9583766909469,345.82621740133857,342.8430631056488,339.49503780718334,329.56204545454545,332.2712215320911,332.30282935455347,325.12737601048724,344.8456018518518,354.14137086903304,354.699847859161,340.35404980928877,342.17350835322196,334.65212527964206,327.0962786672436,354.56719283276453,353.43410534945684,331.51652056641944,326.435041979673,321.8401213171577,327.4274458305975,350.46967246259607,344.62889853928147,326.7737180817937,320.98022598870057,320.8489583333333,324.5095862764884,328.9364917296304,315.98508048684727,314.82087502452424,348.4360253213121,357.28679322310677,331.1525711857204,318.1313559322034,329.5699426873275,336.38311965811965,325.33131313131315,340.3815439219166,336.46962668433844,362.7752264588161,355.04565746753246,332.89389346037245,332.9234704753784,333.5295220243674,341.88840522358527,330.4009816474605,332.8234919286321,341.5589205979421,330.3453778429934,328.53329260843003,324.2889258950874,331.99068972069165,346.0065830076116,346.96051155485753,332.67235494880543,361.4201359388275,338.3373449361229,322.9388254486134,323.98106995884774,322.94453540728614,324.88370633758626,318.15228731942216,337.0102761721259,348.4435805422647,344.99630996309963,337.5341707472855,329.40677966101697,335.65991635483164,326.19564288765486,338.00838112042345,359.16234429242394,336.82076426954825
1,336.39166666666665,314.3813953488372,317.6794871794872,366.3801169590643,361.6968085106383,332.89252336448595,368.05913978494624,317.994923857868,351.1457286432161,282.3705035971223,331.2510288065844,351.04545454545456,360.9021739130435,330.6255924170616,292.4396887159533,289.4978902953587,301.24454148471614,299.36199095022624,339.17840375586854,383.9891304347826,340.3495145631068,312.45982142857144,286.135231316726,348.60913705583755,354.00515463917526,295.73384030418254,362.35483870967744,309.75416666666666,288.6616541353383,307.4625550660793,320.10043668122273,344.50467289719626,361.94472361809045,311.1752136752137,309.3195020746888,294.52830188679246,329.2672811059908,353.03864734299515,271.68055555555554,294.90725806451616,334.78761061946904,310.5495867768595,305.1548117154812,286.97727272727275,327.21238938053096,290.2330508474576,296.2518796992481,325.6744186046512,312.44933920704847,346.16964285714283,320.35648148148147,307.408256880734,333.2736842105263,283.6620209059233,355.4438775510204,302.90434782608696,326.8847926267281,284.22525597269623,281.2255892255892,278.5576208178439,304.1497975708502,335.91866028708137,318.8686440677966,328.20600858369096,328.1284403669725,376.68932038834953,306.12757201646093,257.4403669724771,331.5645933014354,323.52252252252254,364.88,279.1824817518248,340.37327188940094,325.46090534979425,303.18503937007875,345.3130841121495,322.83009708737865,382.7976878612717,300.65546218487395,300.86614173228344,436.1736111111111,318.887328508156
2,377.6158940397351,337.86394557823127,317.7971014492754,338.90445859872614,393.40625,343.4353741496599,338.5147058823529,337.2899408284024,395.0344827586207,380.21604938271605,355.5145631067961,324.2015503875969,371.6642857142857,311.2865168539326,389.869918699187,347.6456692913386,336.0149253731343,302.4144144144144,403.3679245283019,362.9764705882353,346.6606060606061,388.46666666666664,317.7157894736842,331.8707865168539,338.625,404.62773722627736,350.48214285714283,373.40495867768595,330.7361963190184,416.22105263157897,321.96992481203006,338.5352941176471,383.6630434782609,330.5028571428571,308.6531791907515,326.1193181818182,353.4189189189189,305.90291262135923,332.31168831168833,296.89861751152074,293.0188679245283,354.36893203883494,441.14141414141415,275.70403587443946,422.16058394160586,331.8826815642458,338.05847953216374,357.99342105263156,456.43023255813955,348.35593220338984,380.5730994152047,330.67724867724866,340.76774193548385,389.88652482269504,325.5989583333333,317.5545023696682,323.1929824561403,413.2971014492754,352.6825396825397,293.4409448818898,335.30573248407643,295.0566037735849,367.26627218934914,392.34188034188037,342.88028169014086,417.2426035502959,359.71144278606965,275.94117647058823,352.84375,326.15909090909093,314.76687116564415,306.8578947368421,396.05970149253733,340.19117647058823,384.00602409638554,349.8421052631579,306.0817307692308,304.45212765957444,333.86285714285714,422.73267326732673,317.0257510729614,342.81710914454277
3,371.9865771812081,367.7338129496403,282.2151162790698,365.1007751937984,401.87301587301585,336.81208053691273,385.8272727272727,389.87640449438203,385.4230769230769,358.5851851851852,355.1679389312977,372.4025974025974,377.5508474576271,275.1454545454545,296.56424581005587,340.3351063829787,330.0504201680672,308.77027027027026,336.51724137931035,380.74213836477986,322.70238095238096,373.3252032520325,311.58024691358025,351.1554054054054,397.86290322580646,375.25563909774434,336.02415458937196,379.4830508474576,335.9621212121212,342.2857142857143,330.09815950920245,330.9408284023669,369.9119496855346,348.0,315.95258620689657,404.1470588235294,326.90710382513663,331.5900621118012,317.0769230769231,324.12,333.43722943722946,382.29411764705884,330.97241379310344,323.44654088050316,396.825,353.3430656934307,362.84057971014494,437.55555555555554,290.06849315068496,356.8235294117647,309.4228855721393,400.6885245901639,313.8530805687204,414.3414634146341,358.73493975903614,324.6397058823529,348.5810810810811,317.4507772020725,339.989010989011,376.75,287.9945652173913,321.72189349112426,303.94805194805195,317.4539877300613,340.6835443037975,407.0,290.31174089068827,427.8988764044944,298.3220338983051,319.14666666666665,370.25,284.1097046413502,369.1714285714286,375.5211267605634,366.21854304635764,343.74342105263156,307.425641025641,376.6237623762376,322.5820895522388,413.75454545454545,338.9906976744186,341.64071566731144
4,371.36129032258066,330.7906976744186,354.29457364341084,391.67469879518075,324.1734693877551,428.3606557377049,352.848,407.7477477477477,369.67391304347825,402.46086956521737,330.2704081632653,386.7890625,424.9901960784314,385.3181818181818,316.9875776397516,329.1714285714286,348.265306122449,370.8777777777778,327.0157068062827,364.53548387096777,390.1512605042017,328.60752688172045,366.75206611570246,276.72527472527474,352.05263157894734,349.0308641975309,439.65,361.3627450980392,267.1588785046729,312.4146341463415,321.3068181818182,332.53731343283584,286.13392857142856,316.8888888888889,314.9124087591241,332.41614906832297,319.2312925170068,372.5213675213675,318.7391304347826,272.72222222222223,403.1864406779661,396.3867924528302,291.55882352941177,388.2613636363636,319.5586206896552,362.6036585365854,366.5289855072464,315.9936305732484,370.87603305785126,311.15204678362574,327.51724137931035,360.5486111111111,368.81481481481484,395.4054054054054,377.5,360.77862595419845,311.925,388.2108843537415,351.66901408450707,401.61,289.34355828220856,333.4230769230769,378.304,322.44970414201185,294.06293706293707,336.622754491018,326.9849246231156,327.1459854014599,374.91358024691357,438.6272727272727,392.2845528455285,409.1506849315069,389.0,341.32738095238096,343.18120805369125,353.3119266055046,320.66438356164383,309.30054644808746,386.8269230769231,337.78767123287673,415.56140350877195,344.91768719384186
5,355.6268656716418,303.4727272727273,342.8056872037915,331.44565217391306,371.65269461077844,351.30409356725147,299.09053497942386,349.8009708737864,358.97849462365593,358.9219512195122,327.7281105990783,312.8086956521739,294.2782608695652,346.95108695652175,268.1818181818182,312.6164383561644,371.8074534161491,291.584,337.11229946524065,362.06382978723406,350.86096256684493,305.0806451612903,352.65734265734267,351.32620320855614,337.0568720379147,384.0,300.7932489451477,335.5366972477064,308.52916666666664,366.85,309.7077625570776,313.21875,299.79467680608366,310.96491228070175,276.5263157894737,263.15916955017303,364.8719512195122,318.05555555555554,379.4647058823529,337.2801724137931,367.32380952380953,307.8971193415638,354.45,330.74,292.77966101694915,313.03389830508473,330.0304568527919,341.5128205128205,312.0468085106383,429.5,347.5088495575221,327.7886597938144,293.485401459854,301.5079365079365,344.2711111111111,345.03061224489795,341.8487804878049,347.51785714285717,309.8313253012048,299.163179916318,363.9555555555556,363.39130434782606,355.24257425742576,342.3177083333333,350.2142857142857,331.1727272727273,294.2518518518518,342.36410256410255,345.6811594202899,315.55263157894734,308.9475982532751,354.9740932642487,373.7278481012658,377.96875,329.64285714285717,289.29296875,335.04761904761904,321.2323232323232,311.83116883116884,345.0537634408602,339.5990783410138,328.71203730690763
6,363.2032520325203,336.6666666666667,388.0808080808081,357.08396946564886,407.0843373493976,295.87254901960785,361.0449438202247,387.2048192771084,301.2093023255814,328.44171779141107,344.77272727272725,354.09027777777777,332.42857142857144,311.6796875,276.2814814814815,308.835,297.40860215053766,364.59558823529414,300.6056338028169,299.66390041493776,376.5128205128205,400.1808510638298,414.5108695652174,286.4179104477612,297.5492957746479,353.0890410958904,307.8203592814371,362.87401574803147,481.94444444444446,310.85,384.98850574712645,327.68617021276594,346.0198675496689,289.20754716981133,313.9136690647482,374.43589743589746,285.58378378378376,362.7651515151515,377.47008547008545,332.1744966442953,369.4117647058824,292.37142857142857,298.34158415841586,390.83516483516485,311.36686390532543,513.0144927536232,370.037037037037,280.4189189189189,318.6375,383.4236111111111,355.5375,313.9342105263158,366.8557692307692,330.14925373134326,281.79638009049773,312.66887417218544,414.1372549019608,368.43884892086334,319.5136612021858,324.45180722891564,334.60122699386505,289.2110552763819,349.6013986013986,377.27433628318585,350.4754098360656,307.3282051282051,334.65,371.9015151515151,346.01428571428573,407.13829787234044,303.89304812834223,310.1173469387755,357.6569343065693,363.6293706293706,349.15384615384613,380.4782608695652,345.95412844036696,343.6764705882353,329.1986301369863,341.8087431693989,400.1825396825397,335.72441211300963
7,459.1111111111111,270.13690476190476,326.2352941176471,305.0531914893617,324.7615894039735,328.2361111111111,345.0546875,319.25892857142856,337.9166666666667,328.251572327044,385.14179104477614,461.4428571428571,356.92063492063494,321.1548387096774,357.1843971631206,353.3960396039604,322.2987012987013,324.8679245283019,370.45238095238096,314.13422818791946,343.5850340136054,348.1875,306.6811594202899,348.0420168067227,340.312,389.6,368.20625,321.42148760330576,353.9836065573771,279.02702702702703,382.34343434343435,329.12080536912754,400.75,289.7792207792208,303.22147651006713,310.1195652173913,278.5088495575221,251.16901408450704,272.94444444444446,306.0497237569061,302.7925531914894,352.26589595375725,451.02985074626866,352.6,314.81756756756755,317.98870056497174,344.48062015503876,373.3551401869159,375.02608695652174,398.92248062015506,367.2583333333333,307.81283422459893,390.3302752293578,358.80434782608694,303.48571428571427,283.3355263157895,318.1985294117647,303.10526315789474,372.1459854014599,368.83076923076925,356.40677966101697,336.688622754491,349.6934306569343,370.77358490566036,329.6607142857143,350.3285714285714,358.9698795180723,394.1685393258427,322.38271604938274,281.84090909090907,397.5357142857143,332.5986842105263,353.453125,309.95897435897433,334.668449197861,367.125,308.8670520231214,319.5133333333333,310.7953216374269,340.9261744966443,311.14207650273227,332.85223804679555
