model_name,unit_no,2025-01-01,2025-01-02,2025-01-03,2025-01-04,2025-01-05,2025-01-06,2025-01-07,2025-01-08,2025-01-09,2025-01-10,2025-01-11,2025-01-12,2025-01-13,2025-01-14,2025-01-15,2025-01-16,2025-01-17,2025-01-18,2025-01-19,2025-01-20,2025-01-21,2025-01-22,2025-01-23,2025-01-24,2025-01-25,2025-01-26,2025-01-27,2025-01-28,2025-01-29,2025-01-30,2025-01-31,2025-02-01,2025-02-02,2025-02-03,2025-02-04,2025-02-05,2025-02-06,2025-02-07,2025-02-08,2025-02-09,2025-02-10,2025-02-11,2025-02-12,2025-02-13,2025-02-14,2025-02-15,2025-02-16,2025-02-17,2025-02-18,2025-02-19,2025-02-20,2025-02-21,2025-02-22,2025-02-23,2025-02-24,2025-02-25,2025-02-26,2025-03-01,2025-03-02,2025-03-03,2025-03-04,2025-03-05,2025-03-06,2025-03-07,2025-03-08,2025-03-09,2025-03-10,2025-03-11,2025-03-12,2025-03-13,2025-03-14,2025-03-15,2025-03-16,2025-03-17,2025-03-18,2025-03-19,2025-03-20,2025-03-21,2025-03-22,2025-03-23,2025-03-24,2025-03-25,2025-03-26,2025-03-27,2025-03-28,2025-03-29,2025-03-30,2025-03-31,2025-04-01,2025-04-02,2025-04-03,2025-04-04,2025-04-05,2025-04-06,2025-04-07,2025-04-08,2025-04-09,2025-04-10,2025-04-11,2025-04-12,2025-04-13,2025-04-14,2025-04-15,2025-04-16
アイムジャグラーEX-TP,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.0,3105.0,2526.0
アイムジャグラーEX-TP,1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,-1450.0,3650.0
アイムジャグラーEX-TP,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
アイムジャグラーEX-TP,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
アイムジャグラーEX-TP,1130,2953.0,3185.0,2947.0,2082.0,653.0,850.0,9.0,356.0,-565.0,-615.0,-1053.0,-785.0,-2473.0,-2870.0,-4476.0,-4470.0,-5746.0,-3425.0,-3999.0,-3661.0,-2585.0,-3423.0,-2052.0,-3411.0,-5017.0,-2626.0,-2526.0,-2470.0,-2032.0,1627.0,468.0,-491.0,-406.0,-285.0,-1017.0,-2552.0,-178.0,734.0,-145.0,-595.0,-1133.0,-4001.0,-5230.0,-5798.0,-8507.0,-9469.0,-9984.0,-8755.0,-9176.0,-9373.0,-8038.0,-9056.0,-9565.0,-9191.0,-10409.0,-11100.0,-9715.0,-8753.0,-8085.0,-8644.0,-8582.0,-8285.0,-7817.0,-6988.0,-7797.0,-9662.0,-8562.0,-9530.0,-10256.0,-10588.0,-8620.0,-7544.0,-7623.0,-5876.0,-6585.0,-7120.0,-9052.0,-9478.0,-9440.0,-10337.0,-11672.0,-12451.0,-10645.0,-11236.0,-9745.0,-10177.0,-10851.0,-11748.0,-11872.0,-12157.0,-13054.0,-11648.0,-13722.0,-13869.0,-14181.0,-14119.0,-14475.0,-12454.0,-15216.0,-15566.0,-15104.0,-14954.0,-16289.0,-16351.0
アイムジャグラーEX-TP,1131,-768.0,-789.0,-286.0,-654.0,1331.0,1175.0,743.0,-698.0,-930.0,-1409.0,2320.0,1782.0,2964.0,5408.0,5058.0,5026.0,4341.0,3485.0,4056.0,4500.0,4456.0,3812.0,3668.0,3559.0,6535.0,7317.0,7026.0,6705.0,6908.0,7879.0,8388.0,8288.0,6341.0,7229.0,7741.0,7250.0,7029.0,6450.0,5362.0,4647.0,3873.0,2432.0,3544.0,5582.0,5179.0,4547.0,5188.0,4867.0,6432.0,7861.0,7182.0,7244.0,6688.0,6282.0,5785.0,5476.0,8900.0,8235.0,8309.0,7588.0,7273.0,10038.0,9764.0,9961.0,10723.0,10626.0,10564.0,10205.0,9961.0,11620.0,11849.0,10161.0,10529.0,10250.0,10879.0,10676.0,11102.0,13034.0,12443.0,11775.0,11137.0,11237.0,11008.0,10002.0,9676.0,10485.0,12700.0,12097.0,12341.0,12297.0,11694.0,11409.0,12065.0,11227.0,11386.0,10930.0,10768.0,10647.0,9488.0,8903.0,8897.0,7726.0,8720.0,10455.0
アイムジャグラーEX-TP,1132,-503.0,-1638.0,-2223.0,-1205.0,142.0,216.0,-475.0,-1763.0,-3169.0,-3572.0,-2169.0,-2825.0,-3028.0,-3543.0,-1819.0,-1037.0,404.0,-217.0,-1152.0,-1502.0,-1287.0,37.0,-207.0,-598.0,-801.0,-1257.0,-1683.0,-2901.0,-3110.0,-2022.0,-3898.0,-3289.0,-3754.0,-3310.0,-3919.0,-4316.0,-4560.0,-4610.0,-5507.0,-6451.0,-4130.0,-4442.0,-4151.0,-4901.0,-5657.0,-8242.0,-9224.0,-6303.0,-6688.0,-7438.0,-8000.0,-8679.0,-10344.0,-10059.0,-10797.0,-10179.0,-8317.0,-9146.0,-6384.0,-4681.0,-4649.0,-4193.0,-3952.0,-4355.0,-4558.0,-4843.0,-3778.0,-4749.0,-5175.0,-4463.0,-3954.0,-2089.0,-2315.0,-3071.0,-3380.0,-2374.0,-3312.0,-3141.0,-3029.0,-3773.0,-4164.0,-4738.0,-753.0,-1021.0,-1259.0,-630.0,-739.0,-942.0,-1527.0,-2101.0,-2304.0,-2666.0,-2813.0,-3316.0,-3642.0,-4227.0,-3953.0,-4332.0,-4294.0,-5323.0,-5661.0,-6046.0,-6746.0,-7811.0
アイムジャグラーEX-TP,1133,2268.0,2086.0,2245.0,1707.0,3160.0,2881.0,3372.0,3193.0,2796.0,5205.0,7226.0,6664.0,5482.0,5244.0,10309.0,10571.0,10045.0,10483.0,9551.0,9972.0,9375.0,9901.0,11013.0,10510.0,9948.0,8166.0,8492.0,7463.0,8434.0,9284.0,9875.0,9201.0,7972.0,8204.0,7754.0,7066.0,7378.0,7393.0,6672.0,6598.0,5992.0,5507.0,4454.0,3910.0,3131.0,4455.0,4873.0,4158.0,3814.0,3311.0,3408.0,3170.0,2302.0,5420.0,4379.0,4135.0,4529.0,3832.0,2344.0,2135.0,2338.0,3579.0,3311.0,4682.0,4261.0,3887.0,5246.0,4467.0,3935.0,3403.0,2903.0,5621.0,5365.0,4312.0,4824.0,4450.0,5515.0,4924.0,4074.0,4950.0,4647.0,6350.0,6438.0,6212.0,6480.0,5180.0,4442.0,4016.0,3304.0,2748.0,2322.0,1531.0,2128.0,1146.0,1825.0,1763.0,298.0,-920.0,-102.0,-881.0,-1007.0,-1145.0,-1483.0,-1592.0
アイムジャグラーEX-TP,1134,206.0,-1188.0,-1350.0,-1426.0,-1973.0,-2911.0,-4058.0,-5217.0,-4599.0,-4267.0,-5096.0,-4149.0,-4805.0,-5014.0,-4311.0,-1217.0,-1796.0,-2393.0,-4187.0,-3637.0,-2902.0,-2623.0,-2420.0,-2629.0,-1847.0,-1956.0,-3056.0,-3082.0,-3303.0,-4509.0,-3715.0,-4227.0,-5256.0,-4368.0,-4653.0,-3329.0,-3379.0,-2079.0,-1744.0,-3115.0,-3883.0,-4924.0,-5509.0,-6365.0,-6591.0,-6317.0,-6208.0,-6423.0,-4805.0,-5137.0,-6011.0,-6326.0,-6241.0,-6591.0,-7112.0,-6565.0,-4865.0,-5259.0,-6056.0,-6730.0,-7677.0,-8015.0,-8906.0,-9480.0,-9636.0,-9062.0,-9618.0,-10977.0,-10586.0,-9851.0,-9254.0,-8801.0,-9357.0,-9636.0,-9810.0,-10142.0,-10798.0,-12522.0,-14234.0,-12769.0,-12901.0,-13060.0,-12536.0,-12095.0,-12316.0,-12984.0,-13363.0,-12707.0,-10210.0,-10372.0,-9716.0,-10166.0,-10687.0,-11740.0,-12149.0,-12317.0,-11382.0,-11608.0,-10367.0,-10682.0,-11758.0,-11740.0,-12746.0,-13125.0
アイムジャグラーEX-TP,1135,724.0,-73.0,192.0,548.0,1283.0,627.0,-294.0,-379.0,1465.0,2694.0,2382.0,2673.0,1373.0,2673.0,2058.0,2337.0,2005.0,6667.0,7591.0,7517.0,8911.0,8702.0,8317.0,7785.0,5803.0,6421.0,5759.0,5350.0,6274.0,6248.0,6619.0,7943.0,6831.0,6687.0,6719.0,7290.0,6816.0,6907.0,6704.0,6922.0,7248.0,7454.0,10322.0,9913.0,13078.0,14190.0,12996.0,13246.0,12484.0,11910.0,11548.0,11613.0,11463.0,11101.0,10616.0,10631.0,9755.0,11440.0,9102.0,9064.0,9102.0,7731.0,7657.0,8039.0,7724.0,9165.0,9327.0,9424.0,9268.0,8912.0,8468.0,7344.0,8076.0,7738.0,6988.0,10906.0,10456.0,10000.0,9197.0,8121.0,9362.0,7615.0,7433.0,7077.0,6933.0,6912.0,7497.0,6923.0,8070.0,7120.0,6546.0,8143.0,7646.0,5970.0,5161.0,5567.0,6105.0,5602.0,5058.0,4643.0,4017.0,1361.0,-386.0,-439.0
アイムジャグラーEX-TP,1136,-1865.0,-1130.0,-2583.0,-2815.0,-2412.0,-1124.0,-1633.0,-1177.0,-1298.0,-1201.0,-2186.0,-1415.0,-3197.0,-2812.0,-1924.0,-1415.0,-21.0,-359.0,-321.0,-797.0,-1803.0,-950.0,-156.0,-182.0,-491.0,-594.0,-1179.0,-1247.0,-2418.0,-2250.0,-3585.0,-5273.0,-5785.0,-5711.0,-5090.0,-5105.0,-2626.0,-26.0,383.0,1118.0,233.0,-843.0,-1193.0,-1437.0,-1805.0,-2187.0,-4543.0,-4211.0,-3570.0,-5317.0,-5443.0,-7640.0,-5952.0,-6126.0,-6388.0,-6688.0,-3735.0,-3611.0,-3355.0,-4761.0,-5920.0,-6973.0,-6767.0,-7058.0,-5287.0,-5590.0,-6608.0,-7732.0,-5870.0,-6173.0,-6676.0,-7929.0,-8008.0,-7202.0,-7823.0,-7573.0,-8720.0,-7246.0,-6275.0,-5831.0,-5846.0,-6725.0,-5660.0,-6192.0,-4774.0,-5450.0,-7009.0,-6133.0,-6048.0,-6916.0,-6040.0,-6743.0,-7358.0,-8352.0,-9970.0,-10296.0,-10511.0,-9885.0,-8832.0,-8229.0,-10200.0,-9453.0,-9603.0,-8741.0
アイムジャグラーEX-TP,1151,-756.0,-859.0,217.0,385.0,-491.0,-2132.0,-2770.0,-3649.0,-3161.0,-2787.0,-4193.0,-3931.0,-4393.0,-4611.0,-4185.0,-4911.0,-4926.0,-5705.0,-6049.0,-7040.0,-7484.0,-7881.0,-8202.0,-7770.0,-7985.0,-6591.0,-6982.0,-6656.0,-6577.0,-6692.0,-8783.0,-9989.0,-10927.0,-10936.0,-10942.0,-10745.0,-9798.0,-10536.0,-9910.0,-10692.0,-12216.0,-13869.0,-13957.0,-13954.0,-14528.0,-16549.0,-17955.0,-18831.0,-18213.0,-16069.0,-16025.0,-16799.0,-16570.0,-15646.0,-16002.0,-16752.0,-17126.0,-16250.0,-17503.0,-18768.0,-16747.0,-17612.0,-17768.0,-18974.0,-17556.0,-18480.0,-16945.0,-16010.0,-16342.0,-17186.0,-17912.0,-18706.0,-19347.0,-19329.0,-20179.0,-18867.0,-18064.0,-17023.0,-17208.0,-15614.0,-15940.0,-16790.0,-16534.0,-15069.0,-15466.0,-17398.0,-18616.0,-18151.0,-19886.0,-20560.0,-20095.0,-20474.0,-18542.0,-18616.0,-19131.0,-18231.0,-18793.0,-19072.0,-20443.0,-20922.0,-20869.0,-20534.0,-19631.0,-20790.0
アイムジャグラーEX-TP,1152,-724.0,552.0,790.0,1019.0,375.0,19.0,-519.0,-1387.0,-134.0,390.0,-84.0,372.0,393.0,-216.0,-542.0,-1618.0,-2836.0,-3339.0,-4018.0,-4227.0,-3401.0,-4786.0,-4860.0,-3995.0,-5813.0,-7466.0,-7804.0,-8725.0,-8816.0,-8987.0,-10393.0,-10681.0,-11793.0,-10340.0,-10519.0,-10675.0,-10684.0,-11490.0,-11637.0,-10961.0,-11358.0,-11046.0,-10867.0,-11552.0,-11990.0,-11675.0,-11822.0,-12154.0,-13372.0,-13087.0,-12669.0,-13084.0,-14069.0,-13878.0,-14310.0,-12422.0,-13390.0,-10981.0,-10057.0,-9701.0,-9916.0,-11228.0,-10152.0,-10320.0,-7885.0,-8282.0,-8950.0,-7174.0,-7483.0,-8304.0,-8983.0,-10024.0,-10156.0,-12230.0,-12027.0,-11080.0,-11212.0,-11180.0,-8895.0,-8739.0,-9007.0,-8201.0,-7310.0,-7019.0,-6248.0,-5510.0,-5069.0,-5378.0,-2881.0,-3219.0,-3528.0,-3896.0,-4820.0,-5494.0,-6091.0,-4812.0,-5468.0,-5521.0,-6245.0,-5251.0,-6116.0,-4528.0,-5534.0,-5778.0
アイムジャグラーEX-TP,1153,2374.0,2024.0,2039.0,2515.0,1344.0,79.0,-389.0,-1513.0,-1516.0,-875.0,-1681.0,-2652.0,-2931.0,-4149.0,-4602.0,-4031.0,-4963.0,-5054.0,-5651.0,-5289.0,-3339.0,-3824.0,-4268.0,-4830.0,-1524.0,-2777.0,-1889.0,-2163.0,-2825.0,-3293.0,-3828.0,-4531.0,-5960.0,-1916.0,-2495.0,-3501.0,-5048.0,-5286.0,-5880.0,-5109.0,-5594.0,-1109.0,2291.0,3003.0,2347.0,2638.0,3644.0,4626.0,4105.0,3311.0,3020.0,4591.0,3800.0,4050.0,5644.0,4262.0,2986.0,3686.0,4574.0,4612.0,4291.0,4129.0,4038.0,3376.0,2241.0,1279.0,2214.0,1840.0,3258.0,1899.0,2061.0,2526.0,2532.0,2264.0,1990.0,1640.0,1693.0,2143.0,1911.0,2673.0,2494.0,3323.0,2023.0,2052.0,1749.0,1375.0,966.0,410.0,-1646.0,-2078.0,-2634.0,-3137.0,-3899.0,-2037.0,-796.0,-870.0,889.0,657.0,266.0,-178.0,1075.0,413.0,657.0,-275.0
アイムジャグラーEX-TP,1154,-1347.0,232.0,-547.0,-1859.0,-559.0,-1044.0,68.0,1450.0,776.0,826.0,500.0,-47.0,371.0,-250.0,-1491.0,-2159.0,-3294.0,-938.0,-1206.0,-2132.0,-3373.0,-3929.0,-3644.0,-3929.0,-788.0,-1009.0,-1188.0,-1644.0,-2129.0,-2667.0,-3838.0,-2703.0,-4038.0,-4512.0,-4315.0,-2909.0,-1962.0,-3815.0,-2965.0,-4183.0,-4515.0,-2827.0,-3230.0,-3668.0,-4024.0,-4712.0,-5094.0,-4403.0,-4553.0,-5156.0,-4794.0,-5650.0,-5359.0,-5650.0,-5735.0,-6714.0,-7417.0,-6258.0,-6332.0,-4397.0,-4894.0,-5241.0,-4673.0,-4199.0,-4184.0,-4199.0,-4890.0,-3134.0,-2913.0,-3422.0,-4148.0,-3904.0,-4580.0,-5059.0,-6418.0,-6627.0,-7165.0,-7053.0,-5977.0,-5568.0,-5489.0,-5333.0,-2757.0,-3739.0,-1886.0,-1924.0,-2362.0,-2330.0,-1406.0,-2209.0,-2177.0,-2780.0,-1704.0,-2330.0,-2139.0,-2436.0,-2621.0,-3106.0,3544.0,4065.0,3733.0,5257.0,4816.0,4419.0
アイムジャグラーEX-TP,1155,1371.0,568.0,736.0,1542.0,1763.0,2051.0,1989.0,1068.0,600.0,-326.0,1003.0,-226.0,1636.0,2736.0,2262.0,1847.0,500.0,-26.0,2206.0,1965.0,783.0,-423.0,-338.0,-741.0,-2253.0,-1188.0,-1973.0,-1635.0,-464.0,-655.0,1419.0,-478.0,-1907.0,-219.0,-822.0,2272.0,1657.0,1413.0,5222.0,4654.0,5730.0,5356.0,4468.0,3642.0,2389.0,1865.0,1521.0,965.0,-29.0,2221.0,3568.0,3600.0,2335.0,2032.0,1353.0,1465.0,1415.0,2880.0,4004.0,4998.0,4319.0,3501.0,3486.0,4457.0,3836.0,5486.0,3762.0,4047.0,5147.0,5068.0,5462.0,4997.0,5376.0,4111.0,3296.0,2125.0,825.0,2701.0,2648.0,3866.0,3998.0,4554.0,3933.0,3283.0,3427.0,3577.0,3133.0,1939.0,1760.0,945.0,-249.0,-1467.0,-814.0,-1323.0,-2191.0,-2653.0,-2627.0,-1456.0,-2085.0,606.0,682.0,888.0,-38.0,-147.0
