機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"1,066",-76,11,4,0,1/71.1,1/96.9,1/266.5,1/0.0
スマスロ北斗の拳,343,743,-901,1,1,0,1/371.5,1/743.0,1/743.0,1/0.0
スマスロ北斗の拳,344,318,+703,8,3,0,1/28.9,1/39.8,1/106.0,1/0.0
スマスロ北斗の拳,345,194,+227,3,1,0,1/48.5,1/64.7,1/194.0,1/0.0
スマスロ北斗の拳,346,883,"-1,314",0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,347,"1,416","-1,453",6,1,0,1/202.3,1/236.0,1/1416.0,1/0.0
スマスロ北斗の拳,348,99,-122,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,349,"1,957","-1,640",9,6,0,1/130.5,1/217.4,1/326.2,1/0.0
アイムジャグラーEX-TP,319,"3,436",-541,13,4,0,1/202.1,1/264.3,1/859.0,1/0.0
アイムジャグラーEX-TP,320,"5,916",+145,27,10,0,1/159.9,1/219.1,1/591.6,1/0.0
アイムジャグラーEX-TP,321,"1,966",-320,6,5,0,1/178.7,1/327.7,1/393.2,1/0.0
アイムジャグラーEX-TP,322,"4,511","-1,360",14,6,0,1/225.6,1/322.2,1/751.8,1/0.0
アイムジャグラーEX-TP,323,"1,879",-331,6,4,0,1/187.9,1/313.2,1/469.8,1/0.0
アイムジャグラーEX-TP,324,"3,125",+401,12,11,0,1/135.9,1/260.4,1/284.1,1/0.0
アイムジャグラーEX-TP,325,"3,065",+134,13,6,0,1/161.3,1/235.8,1/510.8,1/0.0
マイジャグラーV,313,"4,819","-2,256",10,16,0,1/185.3,1/481.9,1/301.2,1/0.0
マイジャグラーV,314,"2,358","-1,105",4,8,0,1/196.5,1/589.5,1/294.8,1/0.0
マイジャグラーV,315,"2,941",-343,12,4,0,1/183.8,1/245.1,1/735.2,1/0.0
マイジャグラーV,316,"1,710",-52,7,1,0,1/213.8,1/244.3,1/1710.0,1/0.0
マイジャグラーV,317,"2,677",-843,8,4,0,1/223.1,1/334.6,1/669.2,1/0.0
マイジャグラーV,318,"2,858",-430,10,6,0,1/178.6,1/285.8,1/476.3,1/0.0
ハッピージャグラーVIII,326,"5,947",+128,23,19,0,1/141.6,1/258.6,1/313.0,1/0.0
ハッピージャグラーVIII,327,"1,936",-785,4,7,0,1/176.0,1/484.0,1/276.6,1/0.0
ハッピージャグラーVIII,328,"2,880","+1,244",15,8,0,1/125.2,1/192.0,1/360.0,1/0.0
ハッピージャグラーVIII,329,"1,599",-238,5,4,0,1/177.7,1/319.8,1/399.8,1/0.0
ハッピージャグラーVIII,330,"8,064",-262,29,26,0,1/146.6,1/278.1,1/310.2,1/0.0
ゴーゴージャグラー3,335,"5,408","-1,035",17,22,0,1/138.7,1/318.1,1/245.8,1/0.0
ゴーゴージャグラー3,336,"1,910",-523,7,4,0,1/173.6,1/272.9,1/477.5,1/0.0
ゴーゴージャグラー3,337,859,-541,2,1,0,1/286.3,1/429.5,1/859.0,1/0.0
ゴーゴージャグラー3,338,"6,528",-52,27,22,0,1/133.2,1/241.8,1/296.7,1/0.0
ハナハナホウオウ～天翔～,424,607,+122,2,2,0,1/151.8,1/303.5,1/303.5,1/0.0
ハナハナホウオウ～天翔～,425,385,+17,2,1,0,1/128.3,1/192.5,1/385.0,1/0.0
ハナハナホウオウ～天翔～,426,237,-273,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,427,241,-273,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴッドイーター リザレクション,371,"1,398","-1,151",0,3,5,1/174.8,1/0.0,1/466.0,1/279.6
ゴッドイーター リザレクション,372,"2,696","-2,209",0,4,11,1/179.7,1/0.0,1/674.0,1/245.1
ゴッドイーター リザレクション,373,"2,548","-2,488",0,3,9,1/212.3,1/0.0,1/849.3,1/283.1
ファンキージャグラー2,339,957,-331,4,0,0,1/239.2,1/239.2,1/0.0,1/0.0
ファンキージャグラー2,340,"1,545",-215,6,2,0,1/193.1,1/257.5,1/772.5,1/0.0
ファンキージャグラー2,341,"4,192","-1,337",12,7,0,1/220.6,1/349.3,1/598.9,1/0.0
押忍！番長4,374,485,+494,0,1,4,1/97.0,1/0.0,1/485.0,1/121.2
押忍！番長4,375,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍！番長4,376,"4,926","+2,674",0,9,29,1/129.6,1/0.0,1/547.3,1/169.9
炎炎ノ消防隊,398,602,+64,0,1,4,1/120.4,1/0.0,1/602.0,1/150.5
炎炎ノ消防隊,399,"1,552",-913,0,9,4,1/119.4,1/0.0,1/172.4,1/388.0
炎炎ノ消防隊,400,234,-297,0,1,0,1/234.0,1/0.0,1/234.0,1/0.0
D4DJ Pachi‐Slot Mix,356,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
D4DJ Pachi‐Slot Mix,357,"6,849",+291,45,0,50,1/72.1,1/152.2,1/0.0,1/137.0
L南国育ち,358,524,-401,1,3,0,1/131.0,1/524.0,1/174.7,1/0.0
L南国育ち,359,210,-110,1,0,0,1/210.0,1/210.0,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,362,27,-44,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,363,27,-44,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ありふれた職業で世界最強,366,"1,046","-1,035",0,2,2,1/261.5,1/0.0,1/523.0,1/523.0
ありふれた職業で世界最強,367,540,+145,0,1,3,1/135.0,1/0.0,1/540.0,1/180.0
サンダーVライトニング,422,840,-680,1,2,0,1/280.0,1/840.0,1/420.0,1/0.0
サンダーVライトニング,423,753,-471,0,4,0,1/188.2,1/0.0,1/188.2,1/0.0
ジャグラーガールズ,333,705,-634,0,1,0,1/705.0,1/0.0,1/705.0,1/0.0
ジャグラーガールズ,334,"3,320",-238,12,7,0,1/174.7,1/276.7,1/474.3,1/0.0
ダンベル何キロ持てる？,403,"1,013",-610,0,5,8,1/77.9,1/0.0,1/202.6,1/126.6
ダンベル何キロ持てる？,404,"1,541","+2,070",0,5,42,1/32.8,1/0.0,1/308.2,1/36.7
バンドリ！,401,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バンドリ！,402,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ミスタージャグラー,331,"1,504",-64,6,4,0,1/150.4,1/250.7,1/376.0,1/0.0
ミスタージャグラー,332,"1,914",-541,6,6,0,1/159.5,1/319.0,1/319.0,1/0.0
モンキーターンV,369,"3,148",-517,0,9,19,1/112.4,1/0.0,1/349.8,1/165.7
モンキーターンV,370,"1,981",-87,0,6,15,1/94.3,1/0.0,1/330.2,1/132.1
戦国乙女4 戦乱に閃く炯眼の軍師,364,349,+25,2,0,2,1/87.2,1/174.5,1/0.0,1/174.5
戦国乙女4 戦乱に閃く炯眼の軍師,365,"2,044","-1,267",8,0,4,1/170.3,1/255.5,1/0.0,1/511.0
戦姫絶唱シンフォギア 正義の歌,360,103,-169,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
戦姫絶唱シンフォギア 正義の歌,361,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
押忍!番長ZERO,390,277,+471,0,1,3,1/69.2,1/0.0,1/277.0,1/92.3
押忍!番長ZERO,391,762,+157,0,1,7,1/95.2,1/0.0,1/762.0,1/108.9
沖ドキ!GOLD,428,"2,796",+942,20,10,0,1/93.2,1/139.8,1/279.6,1/0.0
沖ドキ!GOLD,429,276,+308,3,1,0,1/69.0,1/92.0,1/276.0,1/0.0
甲鉄城のカバネリ,396,957,-541,0,4,3,1/136.7,1/0.0,1/239.2,1/319.0
甲鉄城のカバネリ,397,129,-192,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,354,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
革命機ヴァルヴレイヴ,355,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
頭文字D 2nd,352,"1,102",-227,0,3,10,1/84.8,1/0.0,1/367.3,1/110.2
頭文字D 2nd,353,453,-645,0,0,2,1/226.5,1/0.0,1/0.0,1/226.5
麻雀格闘倶楽部 覚醒,387,182,+192,0,1,2,1/60.7,1/0.0,1/182.0,1/91.0
