機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,"4,814",25,8,1/145.9,1/192.6,1/601.8
アイムジャグラーEX-TP,462,610,2,0,1/305.0,1/305.0,1/0.0
アイムジャグラーEX-TP,463,"1,705",7,2,1/189.4,1/243.6,1/852.5
アイムジャグラーEX-TP,464,"1,734",5,2,1/247.7,1/346.8,1/867.0
アイムジャグラーEX-TP,478,"4,714",16,20,1/130.9,1/294.6,1/235.7
アイムジャグラーEX-TP,479,"2,076",12,5,1/122.1,1/173.0,1/415.2
アイムジャグラーEX-TP,480,"5,603",24,17,1/136.7,1/233.5,1/329.6
アイムジャグラーEX-TP,481,704,1,2,1/234.7,1/704.0,1/352.0
アイムジャグラーEX-TP,482,"5,112",18,20,1/134.5,1/284.0,1/255.6
アイムジャグラーEX-TP,483,918,4,1,1/183.6,1/229.5,1/918.0
アイムジャグラーEX-TP,484,"5,669",23,18,1/138.3,1/246.5,1/314.9
アイムジャグラーEX-TP,485,"1,205",6,3,1/133.9,1/200.8,1/401.7
アイムジャグラーEX-TP,486,"2,012",8,6,1/143.7,1/251.5,1/335.3
アイムジャグラーEX-TP,487,"4,912",22,15,1/132.8,1/223.3,1/327.5
アイムジャグラーEX-TP,488,634,1,0,1/634.0,1/634.0,1/0.0
アイムジャグラーEX-TP,489,"4,279",16,9,1/171.2,1/267.4,1/475.4
アイムジャグラーEX-TP,500,623,1,0,1/623.0,1/623.0,1/0.0
アイムジャグラーEX-TP,501,"1,094",4,2,1/182.3,1/273.5,1/547.0
アイムジャグラーEX-TP,502,"5,261",23,19,1/125.3,1/228.7,1/276.9
アイムジャグラーEX-TP,503,"4,023",15,10,1/160.9,1/268.2,1/402.3
アイムジャグラーEX-TP,504,"1,523",6,4,1/152.3,1/253.8,1/380.8
アイムジャグラーEX-TP,505,"4,906",24,21,1/109.0,1/204.4,1/233.6
アイムジャグラーEX-TP,506,"6,465",28,21,1/131.9,1/230.9,1/307.9
アイムジャグラーEX-TP,507,362,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,508,"3,874",9,15,1/161.4,1/430.4,1/258.3
アイムジャグラーEX-TP,509,"2,462",11,9,1/123.1,1/223.8,1/273.6
アイムジャグラーEX-TP,510,"1,231",4,0,1/307.8,1/307.8,1/0.0
アイムジャグラーEX-TP,511,"3,404",12,5,1/200.2,1/283.7,1/680.8
マイジャグラーV,444,"8,091",37,25,1/130.5,1/218.7,1/323.6
マイジャグラーV,445,"3,719",9,10,1/195.7,1/413.2,1/371.9
マイジャグラーV,446,"6,970",28,22,1/139.4,1/248.9,1/316.8
マイジャグラーV,447,"7,889",28,28,1/140.9,1/281.8,1/281.8
マイジャグラーV,448,"1,007",2,1,1/335.7,1/503.5,1/1007.0
マイジャグラーV,449,"5,202",19,17,1/144.5,1/273.8,1/306.0
マイジャグラーV,450,"7,940",38,25,1/126.0,1/208.9,1/317.6
マイジャグラーV,451,"5,621",26,18,1/127.8,1/216.2,1/312.3
マイジャグラーV,452,"6,957",20,22,1/165.6,1/347.9,1/316.2
マイジャグラーV,453,"5,198",20,13,1/157.5,1/259.9,1/399.8
マイジャグラーV,454,"6,077",22,18,1/151.9,1/276.2,1/337.6
マイジャグラーV,455,874,0,2,1/437.0,1/0.0,1/437.0
マイジャグラーV,456,"7,860",37,17,1/145.6,1/212.4,1/462.4
マイジャグラーV,465,"3,232",13,8,1/153.9,1/248.6,1/404.0
マイジャグラーV,466,"6,585",32,16,1/137.2,1/205.8,1/411.6
マイジャグラーV,467,"1,770",3,3,1/295.0,1/590.0,1/590.0
マイジャグラーV,468,"7,119",33,19,1/136.9,1/215.7,1/374.7
マイジャグラーV,469,"3,537",12,6,1/196.5,1/294.8,1/589.5
マイジャグラーV,470,"5,909",25,18,1/137.4,1/236.4,1/328.3
マイジャグラーV,471,"5,611",21,15,1/155.9,1/267.2,1/374.1
マイジャグラーV,472,"3,312",14,6,1/165.6,1/236.6,1/552.0
