機種名,台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
マイジャグラーV,1001,"4,087","-1,335",11,11,1/185.8,1/371.5,1/371.5
マイジャグラーV,1002,"3,906",+162,17,8,1/156.2,1/229.8,1/488.2
マイジャグラーV,1003,"5,608","+1,253",27,14,1/136.8,1/207.7,1/400.6
マイジャグラーV,1004,"3,987",-315,13,13,1/153.3,1/306.7,1/306.7
マイジャグラーV,1005,"1,273",-556,4,0,1/318.2,1/318.2,1/0.0
マイジャグラーV,1006,"5,844",+76,22,18,1/146.1,1/265.6,1/324.7
マイジャグラーV,1007,607,-315,2,0,1/303.5,1/303.5,1/0.0
マイジャグラーV,1008,"8,033","+2,974",35,38,1/110.0,1/229.5,1/211.4
マイジャグラーV,1009,"2,946",-9,11,9,1/147.3,1/267.8,1/327.3
マイジャグラーV,1010,"6,161",+632,24,18,1/146.7,1/256.7,1/342.3
マイジャグラーV,1011,"1,310",-521,3,3,1/218.3,1/436.7,1/436.7
マイジャグラーV,1012,"5,729",-62,21,17,1/150.8,1/272.8,1/337.0
マイジャグラーV,1013,"4,632",-406,17,11,1/165.4,1/272.5,1/421.1
マイジャグラーV,1014,623,-744,0,1,1/623.0,1/0.0,1/623.0
マイジャグラーV,1015,"5,119",+135,21,11,1/160.0,1/243.8,1/465.4
マイジャグラーV,1016,"4,155",-982,12,13,1/166.2,1/346.2,1/319.6
マイジャグラーV,1017,960,-674,2,1,1/320.0,1/480.0,1/960.0
マイジャグラーV,1018,"4,385",-274,13,20,1/132.9,1/337.3,1/219.2
マイジャグラーV,1019,"2,080",-238,8,2,1/208.0,1/260.0,1/1040.0
マイジャグラーV,1020,"7,538","+1,579",34,20,1/139.6,1/221.7,1/376.9
マイジャグラーV,1021,"3,689",-429,14,5,1/194.2,1/263.5,1/737.8
マイジャグラーV,1022,"3,683",-432,13,8,1/175.4,1/283.3,1/460.4
マイジャグラーV,1023,"6,479",+500,28,18,1/140.8,1/231.4,1/359.9
マイジャグラーV,1024,"1,117",-115,6,1,1/159.6,1/186.2,1/1117.0
マイジャグラーV,1025,"1,227",-226,5,1,1/204.5,1/245.4,1/1227.0
マイジャグラーV,1026,"7,804","+1,297",26,38,1/121.9,1/300.2,1/205.4
マイジャグラーV,1027,"2,985",-368,12,1,1/229.6,1/248.8,1/2985.0
マイジャグラーV,1028,"2,276",-738,6,7,1/175.1,1/379.3,1/325.1
マイジャグラーV,1029,"7,482","+1,491",32,25,1/131.3,1/233.8,1/299.3
マイジャグラーV,1030,"6,420",+88,22,24,1/139.6,1/291.8,1/267.5
マイジャグラーV,1031,774,-121,2,2,1/193.5,1/387.0,1/387.0
マイジャグラーV,1032,"8,582","+2,621",36,34,1/122.6,1/238.4,1/252.4
マイジャグラーV,1033,"6,604",+491,27,17,1/150.1,1/244.6,1/388.5
マイジャグラーV,1034,"6,664","+1,618",31,24,1/121.2,1/215.0,1/277.7
マイジャグラーV,1035,"7,685",-168,29,20,1/156.8,1/265.0,1/384.2
マイジャグラーV,1036,"1,522",-491,4,3,1/217.4,1/380.5,1/507.3
マイジャグラーV,1037,"5,576","-2,674",10,13,1/242.4,1/557.6,1/428.9
マイジャグラーV,1038,"5,331",-629,18,12,1/177.7,1/296.2,1/444.2
マイジャグラーV,1039,"3,536",-826,11,6,1/208.0,1/321.5,1/589.3
マイジャグラーV,1040,"8,053","+2,109",41,24,1/123.9,1/196.4,1/335.5
マイジャグラーV,1041,"9,568","+2,859",44,35,1/121.1,1/217.5,1/273.4
マイジャグラーV,1042,"7,066","-1,276",20,26,1/153.6,1/353.3,1/271.8
マイジャグラーV,1043,"8,887",+959,37,29,1/134.7,1/240.2,1/306.4
マイジャグラーV,1044,"1,074",-485,2,2,1/268.5,1/537.0,1/537.0
マイジャグラーV,1045,864,-356,1,3,1/216.0,1/864.0,1/288.0
マイジャグラーV,1046,"6,449",+524,24,23,1/137.2,1/268.7,1/280.4
マイジャグラーV,1047,479,-403,1,0,1/479.0,1/479.0,1/0.0
マイジャグラーV,1048,"5,128",-97,19,13,1/160.2,1/269.9,1/394.5
マイジャグラーV,1049,"4,645",+379,20,11,1/149.8,1/232.2,1/422.3
マイジャグラーV,1050,"4,284","-1,100",11,15,1/164.8,1/389.5,1/285.6
マイジャグラーV,1069,"7,113","+1,897",36,16,1/136.8,1/197.6,1/444.6
マイジャグラーV,1070,"3,138",-426,9,11,1/156.9,1/348.7,1/285.3
マイジャグラーV,1071,"7,086",-115,27,24,1/138.9,1/262.4,1/295.2
マイジャグラーV,1072,"1,861",-256,7,4,1/169.2,1/265.9,1/465.2
マイジャグラーV,1073,"7,680",+768,29,30,1/130.2,1/264.8,1/256.0
マイジャグラーV,1074,"2,197",+50,10,2,1/183.1,1/219.7,1/1098.5
マイジャグラーV,1075,"1,716",-303,6,3,1/190.7,1/286.0,1/572.0
マイジャグラーV,1076,"7,064",-535,24,19,1/164.3,1/294.3,1/371.8
マイジャグラーV,1077,"3,783",-709,13,7,1/189.2,1/291.0,1/540.4
マイジャグラーV,1078,"4,008",-174,13,16,1/138.2,1/308.3,1/250.5
マイジャグラーV,1079,"7,688",+253,30,22,1/147.8,1/256.3,1/349.5
マイジャグラーV,1080,880,-909,0,1,1/880.0,1/0.0,1/880.0
マイジャグラーV,1081,"8,966","+1,068",35,34,1/129.9,1/256.2,1/263.7
マイジャグラーV,1082,969,-332,3,2,1/193.8,1/323.0,1/484.5
マイジャグラーV,1083,"8,363","+2,779",40,29,1/121.2,1/209.1,1/288.4
マイジャグラーV,1084,"2,506","-1,229",5,5,1/250.6,1/501.2,1/501.2
マイジャグラーV,1085,"4,480",+65,12,28,1/112.0,1/373.3,1/160.0
マイジャグラーV,1086,"3,572",-712,14,4,1/198.4,1/255.1,1/893.0
マイジャグラーV,1087,"5,997",+782,26,12,1/157.8,1/230.7,1/499.8
マイジャグラーV,1088,"7,714",-688,25,24,1/157.4,1/308.6,1/321.4
マイジャグラーV,1089,662,-503,1,1,1/331.0,1/662.0,1/662.0
マイジャグラーV,1090,"9,285","+3,941",41,44,1/109.2,1/226.5,1/211.0
マイジャグラーV,1091,940,-403,2,2,1/235.0,1/470.0,1/470.0
マイジャグラーV,1092,"8,356","+1,844",34,31,1/128.6,1/245.8,1/269.5
マイジャグラーV,1093,"8,152","+1,124",32,25,1/143.0,1/254.8,1/326.1
マイジャグラーV,1094,"2,176",+256,10,5,1/145.1,1/217.6,1/435.2
マイジャグラーV,1095,"5,184","+1,244",27,11,1/136.4,1/192.0,1/471.3
マイジャグラーV,1096,"1,003",-891,1,0,1/1003.0,1/1003.0,1/0.0
マイジャグラーV,1097,"5,784",-256,21,17,1/152.2,1/275.4,1/340.2
マイジャグラーV,1098,"1,255",+21,6,1,1/179.3,1/209.2,1/1255.0
マイジャグラーV,1099,"6,237","+1,112",28,15,1/145.0,1/222.8,1/415.8
モンキーターンV,2059,"4,010","+3,494",64,13,1/52.1,1/62.7,1/308.5
モンキーターンV,2060,796,"-1,135",1,1,1/398.0,1/796.0,1/796.0
モンキーターンV,2061,"3,029","-1,618",24,13,1/81.9,1/126.2,1/233.0
モンキーターンV,2062,889,-838,5,2,1/127.0,1/177.8,1/444.5
モンキーターンV,2063,"2,257","-1,276",14,4,1/125.4,1/161.2,1/564.2
モンキーターンV,2064,"3,945","+4,221",52,14,1/59.8,1/75.9,1/281.8
モンキーターンV,2065,"1,098","-1,324",2,2,1/274.5,1/549.0,1/549.0
モンキーターンV,2066,"1,030","-1,288",2,2,1/257.5,1/515.0,1/515.0
モンキーターンV,2067,"3,599","+1,776",41,11,1/69.2,1/87.8,1/327.2
モンキーターンV,2068,"3,821","-2,426",29,12,1/93.2,1/131.8,1/318.4
モンキーターンV,2103,"4,327","+3,588",76,18,1/46.0,1/56.9,1/240.4
モンキーターンV,2104,"1,608",-650,14,5,1/84.6,1/114.9,1/321.6
モンキーターンV,2105,"4,284",-76,38,18,1/76.5,1/112.7,1/238.0
モンキーターンV,2106,"1,548",-521,15,6,1/73.7,1/103.2,1/258.0
モンキーターンV,2107,"1,419","-1,394",5,5,1/141.9,1/283.8,1/283.8
モンキーターンV,2108,"3,473","-1,006",33,15,1/72.4,1/105.2,1/231.5
モンキーターンV,2109,"2,204",-453,22,7,1/76.0,1/100.2,1/314.9
モンキーターンV,2110,"2,628",-174,32,8,1/65.7,1/82.1,1/328.5
モンキーターンV,2111,"2,246","+6,938",48,6,1/41.6,1/46.8,1/374.3
モンキーターンV,2112,"2,835","-1,665",19,9,1/101.2,1/149.2,1/315.0
モンキーターンV,2113,"3,361",+100,46,15,1/55.1,1/73.1,1/224.1
モンキーターンV,2114,"1,124",-888,7,4,1/102.2,1/160.6,1/281.0
モンキーターンV,2115,"1,495",+115,13,6,1/78.7,1/115.0,1/249.2
モンキーターンV,2116,"2,415","+4,921",48,11,1/40.9,1/50.3,1/219.5
モンキーターンV,2117,"4,628","+2,603",63,28,1/50.9,1/73.5,1/165.3
モンキーターンV,2118,"1,265",-979,8,5,1/97.3,1/158.1,1/253.0
モンキーターンV,2119,"3,254","-1,915",17,10,1/120.5,1/191.4,1/325.4
モンキーターンV,2120,"2,989",-524,34,12,1/65.0,1/87.9,1/249.1
モンキーターンV,2121,"2,160","-1,826",13,6,1/113.7,1/166.2,1/360.0
モンキーターンV,2122,"2,812","+3,353",49,10,1/47.7,1/57.4,1/281.2
モンキーターンV,2123,331,-238,3,1,1/82.8,1/110.3,1/331.0
モンキーターンV,2124,"4,020","+2,106",63,18,1/49.6,1/63.8,1/223.3
モンキーターンV,2135,"1,505","-1,429",6,4,1/150.5,1/250.8,1/376.2
モンキーターンV,2136,"2,469",-538,27,6,1/74.8,1/91.4,1/411.5
モンキーターンV,2137,"1,134","-1,288",4,3,1/162.0,1/283.5,1/378.0
モンキーターンV,2138,"1,065",-888,6,2,1/133.1,1/177.5,1/532.5
モンキーターンV,2139,"3,482",-912,28,11,1/89.3,1/124.4,1/316.5
モンキーターンV,2140,609,-609,4,1,1/121.8,1/152.2,1/609.0
モンキーターンV,2141,"1,227","-1,441",4,3,1/175.3,1/306.8,1/409.0
モンキーターンV,2142,"2,550","+1,065",32,12,1/58.0,1/79.7,1/212.5
スマスロ北斗の拳,2207,"1,692","+1,465",33,3,1/47.0,1/51.3,1/564.0
スマスロ北斗の拳,2208,"1,301","+2,529",31,3,1/38.3,1/42.0,1/433.7
スマスロ北斗の拳,2209,"1,268",+782,21,1,1/57.6,1/60.4,1/1268.0
スマスロ北斗の拳,2210,"4,785","+3,588",79,15,1/50.9,1/60.6,1/319.0
スマスロ北斗の拳,2211,"1,827","-1,324",8,3,1/166.1,1/228.4,1/609.0
スマスロ北斗の拳,2212,"1,280",-156,12,3,1/85.3,1/106.7,1/426.7
スマスロ北斗の拳,2213,"1,025","+1,053",19,1,1/51.2,1/53.9,1/1025.0
スマスロ北斗の拳,2214,"1,255",+453,16,4,1/62.8,1/78.4,1/313.8
スマスロ北斗の拳,2215,"2,089",+312,24,5,1/72.0,1/87.0,1/417.8
スマスロ北斗の拳,2216,"2,778","-1,488",19,9,1/99.2,1/146.2,1/308.7
スマスロ北斗の拳,2225,530,+526,11,1,1/44.2,1/48.2,1/530.0
スマスロ北斗の拳,2226,"5,430","-2,341",35,16,1/106.5,1/155.1,1/339.4
スマスロ北斗の拳,2227,524,-550,2,1,1/174.7,1/262.0,1/524.0
スマスロ北斗の拳,2228,488,-450,2,1,1/162.7,1/244.0,1/488.0
スマスロ北斗の拳,2229,"1,801","-1,794",5,3,1/225.1,1/360.2,1/600.3
スマスロ北斗の拳,2230,939,-162,10,1,1/85.4,1/93.9,1/939.0
スマスロ北斗の拳,2231,898,-150,8,2,1/89.8,1/112.2,1/449.0
