機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,"2,329",-406,8,5,0,1/179.2,1/291.1,1/465.8,1/0.0
アイムジャグラーEX-TP,320,"3,770",-684,12,12,0,1/157.1,1/314.2,1/314.2,1/0.0
アイムジャグラーEX-TP,321,727,-665,1,0,0,1/727.0,1/727.0,1/0.0,1/0.0
アイムジャグラーEX-TP,322,"3,212",-928,8,10,0,1/178.4,1/401.5,1/321.2,1/0.0
アイムジャグラーEX-TP,323,"2,481","+1,374",13,12,0,1/99.2,1/190.8,1/206.8,1/0.0
アイムジャグラーEX-TP,324,567,-667,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,325,"1,260",-200,5,3,0,1/157.5,1/252.0,1/420.0,1/0.0
スマスロ北斗の拳,342,"1,344","-1,420",4,3,0,1/192.0,1/336.0,1/448.0,1/0.0
スマスロ北斗の拳,343,"1,269",-702,9,3,0,1/105.8,1/141.0,1/423.0,1/0.0
スマスロ北斗の拳,344,"2,112","-1,374",12,5,0,1/124.2,1/176.0,1/422.4,1/0.0
スマスロ北斗の拳,345,"1,718",-202,17,3,0,1/85.9,1/101.1,1/572.7,1/0.0
スマスロ北斗の拳,346,"1,251",+356,17,2,0,1/65.8,1/73.6,1/625.5,1/0.0
スマスロ北斗の拳,347,"2,637","-3,026",6,6,0,1/219.8,1/439.5,1/439.5,1/0.0
スマスロ北斗の拳,348,"1,549","-1,497",5,2,0,1/221.3,1/309.8,1/774.5,1/0.0
マイジャグラーV,313,"3,916",-893,11,10,0,1/186.5,1/356.0,1/391.6,1/0.0
マイジャグラーV,314,"2,036",+504,11,4,0,1/135.7,1/185.1,1/509.0,1/0.0
マイジャグラーV,315,720,-614,1,0,0,1/720.0,1/720.0,1/0.0,1/0.0
マイジャグラーV,316,"2,375","-1,202",5,3,0,1/296.9,1/475.0,1/791.7,1/0.0
マイジャグラーV,317,"2,614","-1,087",6,5,0,1/237.6,1/435.7,1/522.8,1/0.0
マイジャグラーV,318,"2,843",-922,7,8,0,1/189.5,1/406.1,1/355.4,1/0.0
ハッピージャグラーVIII,330,"4,822",+151,19,12,0,1/155.5,1/253.8,1/401.8,1/0.0
ハッピージャグラーVIII,331,"2,485","-1,369",5,6,0,1/225.9,1/497.0,1/414.2,1/0.0
ハッピージャグラーVIII,332,728,-773,1,0,0,1/728.0,1/728.0,1/0.0,1/0.0
ハッピージャグラーVIII,333,"1,023",+120,4,4,0,1/127.9,1/255.8,1/255.8,1/0.0
ハナハナホウオウ～天翔～,424,383,-196,0,2,0,1/191.5,1/0.0,1/191.5,1/0.0
