機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,"3,122",13,5,1/173.4,1/240.2,1/624.4
アイムジャグラーEX-TP,462,973,4,2,1/162.2,1/243.2,1/486.5
アイムジャグラーEX-TP,463,"3,397",11,8,1/178.8,1/308.8,1/424.6
アイムジャグラーEX-TP,464,"2,526",7,8,1/168.4,1/360.9,1/315.8
アイムジャグラーEX-TP,478,"2,008",4,1,1/401.6,1/502.0,1/2008.0
アイムジャグラーEX-TP,479,"4,045",24,8,1/126.4,1/168.5,1/505.6
アイムジャグラーEX-TP,480,"2,068",6,7,1/159.1,1/344.7,1/295.4
アイムジャグラーEX-TP,481,"4,161",14,5,1/219.0,1/297.2,1/832.2
アイムジャグラーEX-TP,482,762,2,0,1/381.0,1/381.0,1/0.0
アイムジャグラーEX-TP,483,"4,366",19,14,1/132.3,1/229.8,1/311.9
アイムジャグラーEX-TP,484,"3,801",16,8,1/158.4,1/237.6,1/475.1
アイムジャグラーEX-TP,485,"2,494",8,7,1/166.3,1/311.8,1/356.3
アイムジャグラーEX-TP,486,955,1,3,1/238.8,1/955.0,1/318.3
アイムジャグラーEX-TP,487,"3,765",21,3,1/156.9,1/179.3,1/1255.0
アイムジャグラーEX-TP,488,588,1,1,1/294.0,1/588.0,1/588.0
アイムジャグラーEX-TP,489,"1,579",7,3,1/157.9,1/225.6,1/526.3
アイムジャグラーEX-TP,500,724,2,2,1/181.0,1/362.0,1/362.0
アイムジャグラーEX-TP,501,"1,081",5,1,1/180.2,1/216.2,1/1081.0
アイムジャグラーEX-TP,502,"1,791",5,4,1/199.0,1/358.2,1/447.8
アイムジャグラーEX-TP,503,"4,114",12,15,1/152.4,1/342.8,1/274.3
アイムジャグラーEX-TP,504,919,3,0,1/306.3,1/306.3,1/0.0
アイムジャグラーEX-TP,505,536,1,0,1/536.0,1/536.0,1/0.0
アイムジャグラーEX-TP,506,"5,868",23,19,1/139.7,1/255.1,1/308.8
アイムジャグラーEX-TP,507,"1,299",5,3,1/162.4,1/259.8,1/433.0
アイムジャグラーEX-TP,508,"3,813",12,11,1/165.8,1/317.8,1/346.6
アイムジャグラーEX-TP,509,"1,293",11,2,1/99.5,1/117.5,1/646.5
アイムジャグラーEX-TP,510,"3,393",11,10,1/161.6,1/308.5,1/339.3
アイムジャグラーEX-TP,511,"1,549",2,1,1/516.3,1/774.5,1/1549.0
マイジャグラーV,444,"3,414",10,7,1/200.8,1/341.4,1/487.7
マイジャグラーV,445,"6,752",34,23,1/118.5,1/198.6,1/293.6
マイジャグラーV,446,719,0,1,1/719.0,1/0.0,1/719.0
マイジャグラーV,447,"7,264",32,25,1/127.4,1/227.0,1/290.6
マイジャグラーV,448,"4,091",14,9,1/177.9,1/292.2,1/454.6
マイジャグラーV,449,"1,564",4,1,1/312.8,1/391.0,1/1564.0
マイジャグラーV,450,"6,220",25,17,1/148.1,1/248.8,1/365.9
マイジャグラーV,451,"4,411",14,10,1/183.8,1/315.1,1/441.1
マイジャグラーV,452,"1,543",3,4,1/220.4,1/514.3,1/385.8
マイジャグラーV,453,"4,493",18,10,1/160.5,1/249.6,1/449.3
マイジャグラーV,454,"2,323",7,6,1/178.7,1/331.9,1/387.2
マイジャグラーV,455,"2,324",7,5,1/193.7,1/332.0,1/464.8
マイジャグラーV,456,"3,995",19,6,1/159.8,1/210.3,1/665.8
マイジャグラーV,465,"4,698",24,4,1/167.8,1/195.8,1/1174.5
マイジャグラーV,466,"1,383",3,0,1/461.0,1/461.0,1/0.0
マイジャグラーV,467,"5,804",21,14,1/165.8,1/276.4,1/414.6
マイジャグラーV,468,"5,626",22,14,1/156.3,1/255.7,1/401.9
マイジャグラーV,469,"2,591",7,3,1/259.1,1/370.1,1/863.7
マイジャグラーV,470,"3,717",12,9,1/177.0,1/309.8,1/413.0
マイジャグラーV,471,"2,996",8,4,1/249.7,1/374.5,1/749.0
マイジャグラーV,472,"7,357",35,19,1/136.2,1/210.2,1/387.2
マイジャグラーV,473,436,0,1,1/436.0,1/0.0,1/436.0
マイジャグラーV,474,"7,349",37,22,1/124.6,1/198.6,1/334.0
マイジャグラーV,475,"3,839",14,8,1/174.5,1/274.2,1/479.9
