台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"5,619",-924,18,18,1/156.1,1/312.2,1/312.2
1002,"8,003",+535,32,23,1/145.5,1/250.1,1/348.0
1003,"7,668",+606,29,23,1/147.5,1/264.4,1/333.4
1004,"2,942",-618,8,10,1/163.4,1/367.8,1/294.2
1005,"7,832",+582,32,24,1/139.9,1/244.8,1/326.3
1006,"5,491",-79,19,16,1/156.9,1/289.0,1/343.2
1007,"3,769",+150,15,8,1/163.9,1/251.3,1/471.1
1008,"1,935",-203,6,3,1/215.0,1/322.5,1/645.0
1009,"6,035",+888,25,21,1/131.2,1/241.4,1/287.4
1010,"4,844",+97,21,11,1/151.4,1/230.7,1/440.4
1011,"7,460",+168,29,20,1/152.2,1/257.2,1/373.0
1012,"8,472","+5,621",52,29,1/104.6,1/162.9,1/292.1
1013,"1,314",-426,5,0,1/262.8,1/262.8,1/0.0
1014,520,-244,2,0,1/260.0,1/260.0,1/0.0
1015,"8,167",-100,31,25,1/145.8,1/263.5,1/326.7
1016,"7,437","+3,141",35,32,1/111.0,1/212.5,1/232.4
1017,"2,209",-968,5,5,1/220.9,1/441.8,1/441.8
1018,"4,003",-221,16,7,1/174.0,1/250.2,1/571.9
1019,"2,577",-556,8,5,1/198.2,1/322.1,1/515.4
1020,"7,173","-1,241",23,20,1/166.8,1/311.9,1/358.6
1021,"5,136","-1,088",16,12,1/183.4,1/321.0,1/428.0
1022,"5,637",+594,23,17,1/140.9,1/245.1,1/331.6
1023,"2,796","-1,076",7,6,1/215.1,1/399.4,1/466.0
1024,"2,449",-297,8,7,1/163.3,1/306.1,1/349.9
1025,"7,983",+712,33,19,1/153.5,1/241.9,1/420.2
1026,"2,782","-1,182",7,3,1/278.2,1/397.4,1/927.3
1027,"4,643","+1,688",26,8,1/136.6,1/178.6,1/580.4
1028,"5,845",+394,20,19,1/149.9,1/292.2,1/307.6
1029,"7,548",+829,29,28,1/132.4,1/260.3,1/269.6
1030,"1,142",-638,2,3,1/228.4,1/571.0,1/380.7
1031,"3,519",-350,13,9,1/160.0,1/270.7,1/391.0
1032,"6,649",+476,26,17,1/154.6,1/255.7,1/391.1
1033,"3,482","-1,194",9,8,1/204.8,1/386.9,1/435.2
1034,"5,756",-585,20,12,1/179.9,1/287.8,1/479.7
1035,"4,235",-959,13,7,1/211.8,1/325.8,1/605.0
1036,"3,883","-1,912",8,13,1/184.9,1/485.4,1/298.7
1037,"2,312",-465,6,8,1/165.1,1/385.3,1/289.0
1038,"1,290",-762,2,3,1/258.0,1/645.0,1/430.0
1039,"7,409",-429,25,26,1/145.3,1/296.4,1/285.0
1040,"1,841",-621,6,3,1/204.6,1/306.8,1/613.7
1041,"4,387","-1,394",12,9,1/208.9,1/365.6,1/487.4
1042,"4,491",-485,16,10,1/172.7,1/280.7,1/449.1
1043,"7,900","+4,924",39,46,1/92.9,1/202.6,1/171.7
1044,"6,996","-1,629",22,15,1/189.1,1/318.0,1/466.4
1045,"6,432",+465,26,19,1/142.9,1/247.4,1/338.5
1046,"6,149",-162,22,18,1/153.7,1/279.5,1/341.6
1047,"1,342",-562,4,1,1/268.4,1/335.5,1/1342.0
1048,"5,699",+359,22,20,1/135.7,1/259.0,1/284.9
1049,"7,639",+371,27,27,1/141.5,1/282.9,1/282.9
1050,"3,569","+1,135",18,9,1/132.2,1/198.3,1/396.6
1069,"7,962","+1,350",28,36,1/124.4,1/284.4,1/221.2
1070,"7,697","-1,041",22,26,1/160.4,1/349.9,1/296.0
1071,"5,573",+794,24,16,1/139.3,1/232.2,1/348.3
1072,"5,715","+1,968",28,20,1/119.1,1/204.1,1/285.8
1073,"8,531","+3,424",38,43,1/105.3,1/224.5,1/198.4
1074,"5,673","-1,453",13,21,1/166.9,1/436.4,1/270.1
1075,"5,103","+3,447",32,15,1/108.6,1/159.5,1/340.2
1076,"3,688",-609,12,6,1/204.9,1/307.3,1/614.7
1077,"5,425","-1,088",16,15,1/175.0,1/339.1,1/361.7
1078,"2,488","-1,006",6,6,1/207.3,1/414.7,1/414.7
1079,"4,328",+135,18,10,1/154.6,1/240.4,1/432.8
1080,"3,391",-994,10,5,1/226.1,1/339.1,1/678.2
1081,"8,186",+185,32,25,1/143.6,1/255.8,1/327.4
1082,"4,313","-1,135",11,13,1/179.7,1/392.1,1/331.8
1083,"3,849",+374,19,7,1/148.0,1/202.6,1/549.9
1084,"8,176","+1,241",34,25,1/138.6,1/240.5,1/327.0
1085,"5,007",-32,18,15,1/151.7,1/278.2,1/333.8
1086,"5,430",-132,18,19,1/146.8,1/301.7,1/285.8
1087,"8,741","+2,974",38,41,1/110.6,1/230.0,1/213.2
1088,"8,623","+5,912",45,44,1/96.9,1/191.6,1/196.0
1089,"7,500","+1,182",33,22,1/136.4,1/227.3,1/340.9
1090,"1,359",-450,3,3,1/226.5,1/453.0,1/453.0
1091,"8,540",+994,35,21,1/152.5,1/244.0,1/406.7
1092,"5,988",+147,25,17,1/142.6,1/239.5,1/352.2
1093,"6,827",+885,31,16,1/145.3,1/220.2,1/426.7
1094,"8,710","+2,718",42,31,1/119.3,1/207.4,1/281.0
1095,"2,747",-591,10,4,1/196.2,1/274.7,1/686.8
1096,"2,629",-668,10,2,1/219.1,1/262.9,1/1314.5
1097,"6,629","-2,409",17,19,1/184.1,1/389.9,1/348.9
1098,"3,872",-456,12,15,1/143.4,1/322.7,1/258.1
1099,"7,431","+2,762",37,20,1/130.4,1/200.8,1/371.6
