台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"6,507",+524,29,14,1/151.3,1/224.4,1/464.8
1002,"7,202","+1,315",34,18,1/138.5,1/211.8,1/400.1
1003,"8,122","+1,438",35,25,1/135.4,1/232.1,1/324.9
1004,"7,289","+2,091",31,33,1/113.9,1/235.1,1/220.9
1005,"8,533",-194,28,31,1/144.6,1/304.8,1/275.3
1006,"6,637","+1,700",34,17,1/130.1,1/195.2,1/390.4
1007,"6,903","+2,868",35,26,1/113.2,1/197.2,1/265.5
1008,"6,448","+2,215",31,20,1/126.4,1/208.0,1/322.4
1009,"5,864","+1,806",31,13,1/133.3,1/189.2,1/451.1
1010,"7,795","+1,182",32,27,1/132.1,1/243.6,1/288.7
1011,"7,398","+1,124",33,18,1/145.1,1/224.2,1/411.0
1012,"8,224","+1,218",34,32,1/124.6,1/241.9,1/257.0
1013,"7,638","+1,209",34,21,1/138.9,1/224.6,1/363.7
1014,"3,685","-1,488",9,7,1/230.3,1/409.4,1/526.4
1015,"7,367","+5,135",45,26,1/103.8,1/163.7,1/283.3
1016,"2,606",+79,9,10,1/137.2,1/289.6,1/260.6
1017,"3,736",-121,16,8,1/155.7,1/233.5,1/467.0
1018,"3,778",-185,14,11,1/151.1,1/269.9,1/343.5
1019,"7,985","+3,456",40,29,1/115.7,1/199.6,1/275.3
1020,"5,357",+394,22,19,1/130.7,1/243.5,1/281.9
1021,"6,523",+359,25,22,1/138.8,1/260.9,1/296.5
1022,"5,803","+1,029",25,19,1/131.9,1/232.1,1/305.4
1023,"1,890",-226,7,4,1/171.8,1/270.0,1/472.5
1024,"4,094","+1,006",21,6,1/151.6,1/195.0,1/682.3
1025,"5,004","-1,359",16,6,1/227.5,1/312.8,1/834.0
1026,"2,385","-1,006",6,5,1/216.8,1/397.5,1/477.0
1027,"7,910",+665,31,26,1/138.8,1/255.2,1/304.2
1028,"4,120","+1,476",17,21,1/108.4,1/242.4,1/196.2
1029,"1,067",-391,3,1,1/266.8,1/355.7,1/1067.0
1030,"7,322","+1,182",31,27,1/126.2,1/236.2,1/271.2
1031,"1,739",-832,4,4,1/217.4,1/434.8,1/434.8
1032,"5,379","-1,076",20,7,1/199.2,1/268.9,1/768.4
1033,"7,178","+2,285",37,21,1/123.8,1/194.0,1/341.8
1034,"6,704",-582,25,13,1/176.4,1/268.2,1/515.7
1035,"5,212","-1,112",18,8,1/200.5,1/289.6,1/651.5
1036,"1,936",-415,6,4,1/193.6,1/322.7,1/484.0
1037,"6,248","+1,359",24,29,1/117.9,1/260.3,1/215.4
1038,"2,482",-415,8,5,1/190.9,1/310.2,1/496.4
1039,"6,498","+2,906",34,24,1/112.0,1/191.1,1/270.8
1040,"2,944","-1,018",7,8,1/196.3,1/420.6,1/368.0
1041,"2,368","-1,265",6,4,1/236.8,1/394.7,1/592.0
1042,"2,961",-938,7,7,1/211.5,1/423.0,1/423.0
1043,"4,974",-368,18,13,1/160.5,1/276.3,1/382.6
1044,"3,909",+135,15,11,1/150.3,1/260.6,1/355.4
1045,"1,805",-332,5,6,1/164.1,1/361.0,1/300.8
1046,"8,516","+2,250",36,32,1/125.2,1/236.6,1/266.1
1047,"2,491",-38,10,5,1/166.1,1/249.1,1/498.2
1048,"5,243",-6,19,17,1/145.6,1/275.9,1/308.4
1049,"5,376",+653,21,22,1/125.0,1/256.0,1/244.4
1050,"8,136","-1,253",23,27,1/162.7,1/353.7,1/301.3
1069,"7,516",-21,27,23,1/150.3,1/278.4,1/326.8
1070,462,-297,1,0,1/462.0,1/462.0,1/0.0
1071,"6,814",-112,24,23,1/145.0,1/283.9,1/296.3
1072,"5,775","+1,124",23,24,1/122.9,1/251.1,1/240.6
1073,"7,025","+3,941",43,23,1/106.4,1/163.4,1/305.4
1074,"7,703",+535,30,25,1/140.1,1/256.8,1/308.1
1075,"1,882",-579,5,5,1/188.2,1/376.4,1/376.4
1076,"4,515","-1,771",11,12,1/196.3,1/410.5,1/376.2
1077,"9,009","+1,182",35,31,1/136.5,1/257.4,1/290.6
1078,"3,909",-644,13,9,1/177.7,1/300.7,1/434.3
1079,"4,165",+500,22,5,1/154.3,1/189.3,1/833.0
1080,"2,426",-803,8,1,1/269.6,1/303.2,1/2426.0
1081,"2,349",-971,4,7,1/213.5,1/587.2,1/335.6
1082,"3,110",-712,10,5,1/207.3,1/311.0,1/622.0
1083,"5,142",-421,23,7,1/171.4,1/223.6,1/734.6
1084,"2,340",-585,7,4,1/212.7,1/334.3,1/585.0
1085,"8,287","+1,559",34,29,1/131.5,1/243.7,1/285.8
1086,"2,223",-774,6,5,1/202.1,1/370.5,1/444.6
1087,"5,591",+721,27,10,1/151.1,1/207.1,1/559.1
1088,"3,616",+9,14,8,1/164.4,1/258.3,1/452.0
1089,"2,320","-1,453",4,3,1/331.4,1/580.0,1/773.3
1090,"3,216",-691,9,9,1/178.7,1/357.3,1/357.3
1091,"5,214",-959,14,18,1/162.9,1/372.4,1/289.7
1092,"6,723",+209,26,18,1/152.8,1/258.6,1/373.5
1093,"8,772","+2,338",43,23,1/132.9,1/204.0,1/381.4
1094,"1,801",+132,9,2,1/163.7,1/200.1,1/900.5
1095,"1,631",-650,4,3,1/233.0,1/407.8,1/543.7
1096,"4,979",-121,19,12,1/160.6,1/262.1,1/414.9
1097,"7,491",+982,29,26,1/136.2,1/258.3,1/288.1
1098,491,-362,1,0,1/491.0,1/491.0,1/0.0
1099,"6,118",+465,24,19,1/142.3,1/254.9,1/322.0
