台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"6,189",+191,25,15,1/154.7,1/247.6,1/412.6
1002,"4,919","-1,453",11,17,1/175.7,1/447.2,1/289.4
1003,"5,118","-1,112",18,12,1/170.6,1/284.3,1/426.5
1004,"9,049","-1,159",26,30,1/161.6,1/348.0,1/301.6
1005,"2,372",-721,7,4,1/215.6,1/338.9,1/593.0
1006,"2,401",-762,6,7,1/184.7,1/400.2,1/343.0
1007,"6,553",+571,25,23,1/136.5,1/262.1,1/284.9
1008,"4,915",+900,25,8,1/148.9,1/196.6,1/614.4
1009,"8,900","+1,915",36,36,1/123.6,1/247.2,1/247.2
1010,"5,503",+21,23,14,1/148.7,1/239.3,1/393.1
1011,"3,671",-632,13,9,1/166.9,1/282.4,1/407.9
1012,"5,879",-626,23,11,1/172.9,1/255.6,1/534.5
1013,"6,733",+65,23,25,1/140.3,1/292.7,1/269.3
1014,"5,293",-409,20,13,1/160.4,1/264.6,1/407.2
1015,"2,949",-326,11,5,1/184.3,1/268.1,1/589.8
1016,"7,651","+4,132",41,34,1/102.0,1/186.6,1/225.0
1017,"6,990","+1,676",34,20,1/129.4,1/205.6,1/349.5
1018,"6,032","-2,815",11,18,1/208.0,1/548.4,1/335.1
1019,"5,029","-1,347",15,10,1/201.2,1/335.3,1/502.9
1020,"4,784",-547,19,7,1/184.0,1/251.8,1/683.4
1021,"8,636","+3,400",44,31,1/115.1,1/196.3,1/278.6
1022,"4,022",+818,21,6,1/149.0,1/191.5,1/670.3
1023,"1,640",-662,5,1,1/273.3,1/328.0,1/1640.0
1024,"7,284",+829,31,21,1/140.1,1/235.0,1/346.9
1025,"8,014","+3,894",39,38,1/104.1,1/205.5,1/210.9
1026,"4,758",-750,16,9,1/190.3,1/297.4,1/528.7
1027,"3,330","-1,688",8,4,1/277.5,1/416.2,1/832.5
1028,"1,631",-803,4,2,1/271.8,1/407.8,1/815.5
1029,"7,074",+221,31,12,1/164.5,1/228.2,1/589.5
1030,"3,401",-768,9,11,1/170.1,1/377.9,1/309.2
1031,"3,579",-509,10,13,1/155.6,1/357.9,1/275.3
1032,"6,186",-606,20,18,1/162.8,1/309.3,1/343.7
1033,"2,507","-1,241",6,4,1/250.7,1/417.8,1/626.8
1034,"7,951","+7,647",52,44,1/82.8,1/152.9,1/180.7
1035,"6,448",-185,21,23,1/146.5,1/307.0,1/280.3
1036,"5,662",-21,18,21,1/145.2,1/314.6,1/269.6
1037,"8,208","+1,453",36,23,1/139.1,1/228.0,1/356.9
1038,"1,650",-844,3,4,1/235.7,1/550.0,1/412.5
1039,"7,031",-56,25,25,1/140.6,1/281.2,1/281.2
1040,"9,180","+2,938",42,39,1/113.3,1/218.6,1/235.4
1041,"4,717","-1,206",14,13,1/174.7,1/336.9,1/362.8
1042,"7,117",+309,27,23,1/142.3,1/263.6,1/309.4
1043,"7,718",+241,27,27,1/142.9,1/285.9,1/285.9
1044,"1,709",-621,4,4,1/213.6,1/427.2,1/427.2
1045,"8,530",+594,29,39,1/125.4,1/294.1,1/218.7
1046,"4,697",+312,20,7,1/174.0,1/234.8,1/671.0
1047,"4,330",-356,17,7,1/180.4,1/254.7,1/618.6
1048,"7,532",+750,30,27,1/132.1,1/251.1,1/279.0
1049,"7,975","+2,391",40,24,1/124.6,1/199.4,1/332.3
1050,"4,740",-512,19,8,1/175.6,1/249.5,1/592.5
1069,"6,677",+865,28,25,1/126.0,1/238.5,1/267.1
1070,"5,730","-1,406",16,19,1/163.7,1/358.1,1/301.6
1071,"3,938",+838,18,13,1/127.0,1/218.8,1/302.9
1072,"4,856",-956,14,13,1/179.9,1/346.9,1/373.5
1073,"8,661","+1,597",33,41,1/117.0,1/262.5,1/211.2
1074,"6,463",-191,21,24,1/143.6,1/307.8,1/269.3
1075,"7,090",-29,28,21,1/144.7,1/253.2,1/337.6
1076,"3,810","-1,041",12,7,1/200.5,1/317.5,1/544.3
1077,"7,839",-147,30,22,1/150.8,1/261.3,1/356.3
1078,"4,968",-6,18,16,1/146.1,1/276.0,1/310.5
1079,"4,355",-432,17,7,1/181.5,1/256.2,1/622.1
1080,"7,399","+2,929",37,27,1/115.6,1/200.0,1/274.0
1081,"5,801",+279,22,17,1/148.7,1/263.7,1/341.2
1082,"4,810",-562,18,13,1/155.2,1/267.2,1/370.0
1083,"2,181",-285,6,6,1/181.8,1/363.5,1/363.5
1084,"7,424",-350,25,23,1/154.7,1/297.0,1/322.8
1085,"5,078",+232,23,11,1/149.4,1/220.8,1/461.6
1086,"8,252","+2,788",40,24,1/128.9,1/206.3,1/343.8
1087,"7,498",+959,32,22,1/138.9,1/234.3,1/340.8
1088,"3,889",-959,14,3,1/228.8,1/277.8,1/1296.3
1089,"5,110",-632,15,19,1/150.3,1/340.7,1/268.9
1090,"6,750",+785,24,25,1/137.8,1/281.2,1/270.0
1091,"3,862",-256,14,7,1/183.9,1/275.9,1/551.7
1092,"4,390","-1,476",11,8,1/231.1,1/399.1,1/548.8
1093,"5,020",-838,17,11,1/179.3,1/295.3,1/456.4
1094,"5,988",-500,18,20,1/157.6,1/332.7,1/299.4
1095,"1,004",-879,1,1,1/502.0,1/1004.0,1/1004.0
1096,"8,362",-288,28,28,1/149.3,1/298.6,1/298.6
1097,"6,477","+1,676",33,16,1/132.2,1/196.3,1/404.8
1098,"6,320",-574,20,20,1/158.0,1/316.0,1/316.0
1099,"6,828","+1,244",33,16,1/139.3,1/206.9,1/426.8
