台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"4,915",+38,19,15,1/144.6,1/258.7,1/327.7
1002,"1,088",-462,3,3,1/181.3,1/362.7,1/362.7
1003,"8,857","+4,994",47,37,1/105.4,1/188.4,1/239.4
1004,"2,885","-1,300",5,9,1/206.1,1/577.0,1/320.6
1005,"5,605","+1,241",24,21,1/124.6,1/233.5,1/266.9
1006,"5,793","+1,182",26,18,1/131.7,1/222.8,1/321.8
1007,"8,582","+1,244",33,32,1/132.0,1/260.1,1/268.2
1008,"5,757",-521,16,24,1/143.9,1/359.8,1/239.9
1009,"2,730","-1,418",5,9,1/195.0,1/546.0,1/303.3
1010,"5,890",+947,26,19,1/130.9,1/226.5,1/310.0
1011,"3,251","-1,394",7,6,1/250.1,1/464.4,1/541.8
1012,"1,820",-362,6,3,1/202.2,1/303.3,1/606.7
1013,891,-374,3,0,1/297.0,1/297.0,1/0.0
1014,"7,643","+1,018",30,27,1/134.1,1/254.8,1/283.1
1015,"8,474","+3,471",43,29,1/117.7,1/197.1,1/292.2
1016,769,-821,0,1,1/769.0,1/0.0,1/769.0
1017,"3,834","+1,782",22,10,1/119.8,1/174.3,1/383.4
1018,"5,358",+888,23,15,1/141.0,1/233.0,1/357.2
1019,"1,149",-185,5,0,1/229.8,1/229.8,1/0.0
1020,"7,670","+2,021",34,29,1/121.7,1/225.6,1/264.5
1021,"3,410","-1,582",8,8,1/213.1,1/426.2,1/426.2
1022,"2,781",-621,9,3,1/231.8,1/309.0,1/927.0
1023,550,-121,2,0,1/275.0,1/275.0,1/0.0
1024,"7,182",-226,24,26,1/143.6,1/299.2,1/276.2
1025,"5,611",+509,20,17,1/151.6,1/280.6,1/330.1
1026,"5,545",-406,18,19,1/149.9,1/308.1,1/291.8
1027,"9,543","+2,779",40,41,1/117.8,1/238.6,1/232.8
1028,"1,868",-185,7,2,1/207.6,1/266.9,1/934.0
1029,"8,512","+6,032",47,40,1/97.8,1/181.1,1/212.8
1030,"4,155",+426,19,11,1/138.5,1/218.7,1/377.7
1031,"4,050",+126,16,9,1/162.0,1/253.1,1/450.0
1032,"7,203","-1,915",21,18,1/184.7,1/343.0,1/400.2
1033,"3,046","-1,065",9,3,1/253.8,1/338.4,1/1015.3
1034,"6,020",+41,20,22,1/143.3,1/301.0,1/273.6
1035,"6,161",+935,29,16,1/136.9,1/212.4,1/385.1
1036,"4,611","-2,056",10,11,1/219.6,1/461.1,1/419.2
1037,"6,271",+344,25,21,1/136.3,1/250.8,1/298.6
1038,"4,674",-244,13,21,1/137.5,1/359.5,1/222.6
1039,"7,617","+1,032",32,22,1/141.1,1/238.0,1/346.2
1040,"8,838","+1,791",33,40,1/121.1,1/267.8,1/220.9
1041,"6,701","+2,585",30,33,1/106.4,1/223.4,1/203.1
1042,"7,007","+2,091",30,29,1/118.8,1/233.6,1/241.6
1043,477,-509,0,1,1/477.0,1/0.0,1/477.0
1044,"8,604","+4,191",41,38,1/108.9,1/209.9,1/226.4
1045,"2,859",-309,10,6,1/178.7,1/285.9,1/476.5
1046,"6,819",+491,28,21,1/139.2,1/243.5,1/324.7
1047,"3,075",-715,8,11,1/161.8,1/384.4,1/279.5
1048,"5,719","-1,456",14,18,1/178.7,1/408.5,1/317.7
1049,"1,548","-1,029",2,4,1/258.0,1/774.0,1/387.0
1050,"4,006",-503,13,11,1/166.9,1/308.2,1/364.2
1069,"7,958",-85,28,25,1/150.2,1/284.2,1/318.3
1070,"6,795","+2,868",34,23,1/119.2,1/199.9,1/295.4
1071,"8,399",-229,28,33,1/137.7,1/300.0,1/254.5
1072,"3,227",-556,12,5,1/189.8,1/268.9,1/645.4
1073,"7,572",-144,27,27,1/140.2,1/280.4,1/280.4
1074,"3,852",-591,10,15,1/154.1,1/385.2,1/256.8
1075,"3,403",-703,10,9,1/179.1,1/340.3,1/378.1
1076,"5,739",-209,21,12,1/173.9,1/273.3,1/478.2
1077,"5,485",-297,18,18,1/152.4,1/304.7,1/304.7
1078,"5,621",-550,18,17,1/160.6,1/312.3,1/330.6
1079,"3,745",-538,9,13,1/170.2,1/416.1,1/288.1
1080,"6,236",+429,24,18,1/148.5,1/259.8,1/346.4
1081,"1,378",-797,2,2,1/344.5,1/689.0,1/689.0
1082,"5,821",+162,20,20,1/145.5,1/291.1,1/291.1
1083,636,-415,1,1,1/318.0,1/636.0,1/636.0
1084,"4,558",+485,18,14,1/142.4,1/253.2,1/325.6
1085,"5,002",-924,17,11,1/178.6,1/294.2,1/454.7
1086,"1,620",-956,2,3,1/324.0,1/810.0,1/540.0
1087,"2,032","-1,406",3,4,1/290.3,1/677.3,1/508.0
1088,"7,716","+1,512",34,26,1/128.6,1/226.9,1/296.8
1089,926,-379,2,1,1/308.7,1/463.0,1/926.0
1090,"7,031",+829,28,24,1/135.2,1/251.1,1/293.0
1091,"5,347","-1,324",15,11,1/205.7,1/356.5,1/486.1
1092,"1,883",-679,5,4,1/209.2,1/376.6,1/470.8
1093,"6,017",-432,19,20,1/154.3,1/316.7,1/300.9
1094,"1,741",-362,5,6,1/158.3,1/348.2,1/290.2
1095,"7,184","-1,759",17,26,1/167.1,1/422.6,1/276.3
1096,"8,455","+2,656",37,35,1/117.4,1/228.5,1/241.6
1097,"3,140",-921,7,11,1/174.4,1/448.6,1/285.5
1098,"3,263","-1,159",9,9,1/181.3,1/362.6,1/362.6
1099,"4,876",+971,23,12,1/139.3,1/212.0,1/406.3
