機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,"2,584",+307,11,7,0,1/143.6,1/234.9,1/369.1,1/0.0
アイムジャグラーEX-TP,320,"2,241","+1,347",13,8,0,1/106.7,1/172.4,1/280.1,1/0.0
アイムジャグラーEX-TP,321,"4,290","+2,130",23,16,0,1/110.0,1/186.5,1/268.1,1/0.0
アイムジャグラーEX-TP,322,"2,857",-416,11,6,0,1/168.1,1/259.7,1/476.2,1/0.0
アイムジャグラーEX-TP,323,"1,592","-1,012",4,0,0,1/398.0,1/398.0,1/0.0,1/0.0
アイムジャグラーEX-TP,324,"3,930",+531,20,6,0,1/151.2,1/196.5,1/655.0,1/0.0
アイムジャグラーEX-TP,325,"1,468",-940,3,2,0,1/293.6,1/489.3,1/734.0,1/0.0
スマスロ北斗の拳,342,"4,631","-2,877",25,10,0,1/132.3,1/185.2,1/463.1,1/0.0
スマスロ北斗の拳,343,"3,268",-90,34,9,0,1/76.0,1/96.1,1/363.1,1/0.0
スマスロ北斗の拳,344,"4,304","-2,286",30,7,0,1/116.3,1/143.5,1/614.9,1/0.0
スマスロ北斗の拳,345,"3,575",-171,42,9,0,1/70.1,1/85.1,1/397.2,1/0.0
スマスロ北斗の拳,346,"4,636","-1,255",40,15,0,1/84.3,1/115.9,1/309.1,1/0.0
スマスロ北斗の拳,347,"5,571","-3,415",34,13,0,1/118.5,1/163.9,1/428.5,1/0.0
スマスロ北斗の拳,348,"2,483","+1,210",37,10,0,1/52.8,1/67.1,1/248.3,1/0.0
マイジャグラーV,313,"6,367","+1,258",32,12,0,1/144.7,1/199.0,1/530.6,1/0.0
マイジャグラーV,314,"1,078",-275,3,3,0,1/179.7,1/359.3,1/359.3,1/0.0
マイジャグラーV,315,"4,036",-113,15,11,0,1/155.2,1/269.1,1/366.9,1/0.0
マイジャグラーV,316,"2,935",-559,10,6,0,1/183.4,1/293.5,1/489.2,1/0.0
マイジャグラーV,317,"3,573","-1,214",9,7,0,1/223.3,1/397.0,1/510.4,1/0.0
マイジャグラーV,318,"6,489",-211,25,19,0,1/147.5,1/259.6,1/341.5,1/0.0
ハッピージャグラーVIII,330,"4,356",+318,18,16,0,1/128.1,1/242.0,1/272.2,1/0.0
ハッピージャグラーVIII,331,994,-902,0,3,0,1/331.3,1/0.0,1/331.3,1/0.0
ハッピージャグラーVIII,332,"1,739","-1,048",3,4,0,1/248.4,1/579.7,1/434.8,1/0.0
ハッピージャグラーVIII,333,"2,872",+137,13,7,0,1/143.6,1/220.9,1/410.3,1/0.0
ハナハナホウオウ～天翔～,424,331,-71,0,2,0,1/165.5,1/0.0,1/165.5,1/0.0
ハナハナホウオウ～天翔～,425,63,-46,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,426,190,+317,2,0,0,1/95.0,1/95.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,427,136,-184,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
甲鉄城のカバネリ,399,"2,716","-1,208",0,16,28,1/61.7,1/0.0,1/169.8,1/97.0
甲鉄城のカバネリ,400,"2,267","-1,198",0,10,17,1/84.0,1/0.0,1/226.7,1/133.4
甲鉄城のカバネリ,401,827,-64,0,4,9,1/63.6,1/0.0,1/206.8,1/91.9
