機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,"2,301","-1,882",9,5,0,1/164.4,1/255.7,1/460.2,1/0.0
スマスロ北斗の拳,343,155,-60,1,1,0,1/77.5,1/155.0,1/155.0,1/0.0
スマスロ北斗の拳,344,969,-112,10,2,0,1/80.8,1/96.9,1/484.5,1/0.0
スマスロ北斗の拳,345,55,-90,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,346,"1,295","+11,381",97,1,0,1/13.2,1/13.4,1/1295.0,1/0.0
スマスロ北斗の拳,347,79,+27,1,1,0,1/39.5,1/79.0,1/79.0,1/0.0
スマスロ北斗の拳,348,"1,239","-1,012",6,2,0,1/154.9,1/206.5,1/619.5,1/0.0
スマスロ北斗の拳,349,697,-888,2,1,0,1/232.3,1/348.5,1/697.0,1/0.0
アイムジャグラーEX-TP,319,"1,927",-296,6,4,0,1/192.7,1/321.2,1/481.8,1/0.0
アイムジャグラーEX-TP,320,"1,688",-573,5,3,0,1/211.0,1/337.6,1/562.7,1/0.0
アイムジャグラーEX-TP,321,"2,012",-346,6,5,0,1/182.9,1/335.3,1/402.4,1/0.0
アイムジャグラーEX-TP,322,"4,376",-174,17,12,0,1/150.9,1/257.4,1/364.7,1/0.0
アイムジャグラーEX-TP,323,"1,409",-343,6,1,0,1/201.3,1/234.8,1/1409.0,1/0.0
アイムジャグラーEX-TP,324,"1,561","-1,087",3,2,0,1/312.2,1/520.3,1/780.5,1/0.0
アイムジャグラーEX-TP,325,"5,012","-1,758",14,9,0,1/217.9,1/358.0,1/556.9,1/0.0
マイジャグラーV,313,"6,331","-1,163",23,13,0,1/175.9,1/275.3,1/487.0,1/0.0
マイジャグラーV,314,"1,270",-738,3,3,0,1/211.7,1/423.3,1/423.3,1/0.0
マイジャグラーV,315,"3,924",-357,13,12,0,1/157.0,1/301.8,1/327.0,1/0.0
マイジャグラーV,316,"3,800",+303,15,13,0,1/135.7,1/253.3,1/292.3,1/0.0
マイジャグラーV,317,"4,376",-595,14,14,0,1/156.3,1/312.6,1/312.6,1/0.0
マイジャグラーV,318,"3,438","-1,201",9,7,0,1/214.9,1/382.0,1/491.1,1/0.0
ハッピージャグラーVIII,330,"2,732",+229,12,9,0,1/130.1,1/227.7,1/303.6,1/0.0
ハッピージャグラーVIII,331,837,-365,2,3,0,1/167.4,1/418.5,1/279.0,1/0.0
ハッピージャグラーVIII,332,"1,564",-571,4,3,0,1/223.4,1/391.0,1/521.3,1/0.0
ハッピージャグラーVIII,333,"3,626",-565,12,8,0,1/181.3,1/302.2,1/453.2,1/0.0
ハナハナホウオウ～天翔～-30,425,210,-262,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,426,87,-137,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～-30,427,"1,681",-329,6,3,0,1/186.8,1/280.2,1/560.3,1/0.0
ハナハナホウオウ～天翔～-30,428,162,-276,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
甲鉄城のカバネリ,399,854,-669,0,2,4,1/142.3,1/0.0,1/427.0,1/213.5
甲鉄城のカバネリ,400,561,+22,0,1,4,1/112.2,1/0.0,1/561.0,1/140.2
甲鉄城のカバネリ,401,"1,720",-37,0,7,11,1/95.6,1/0.0,1/245.7,1/156.4
