機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
スマスロ北斗の拳,342,811,+64,9,2,0,1/73.7,1/90.1,1/405.5,1/0.0
スマスロ北斗の拳,343,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ北斗の拳,344,591,+576,10,2,0,1/49.2,1/59.1,1/295.5,1/0.0
スマスロ北斗の拳,345,"1,690",-843,12,3,0,1/112.7,1/140.8,1/563.3,1/0.0
スマスロ北斗の拳,346,"1,114","-1,174",3,3,0,1/185.7,1/371.3,1/371.3,1/0.0
スマスロ北斗の拳,347,"2,129","+1,872",39,7,0,1/46.3,1/54.6,1/304.1,1/0.0
スマスロ北斗の拳,348,745,-529,3,2,0,1/149.0,1/248.3,1/372.5,1/0.0
スマスロ北斗の拳,349,"1,225",-680,9,2,0,1/111.4,1/136.1,1/612.5,1/0.0
アイムジャグラーEX-TP,319,"1,348",-331,4,3,0,1/192.6,1/337.0,1/449.3,1/0.0
アイムジャグラーEX-TP,320,"2,299",-669,6,5,0,1/209.0,1/383.2,1/459.8,1/0.0
アイムジャグラーEX-TP,321,"1,604",-715,5,1,0,1/267.3,1/320.8,1/1604.0,1/0.0
アイムジャグラーEX-TP,322,795,-610,1,1,0,1/397.5,1/795.0,1/795.0,1/0.0
アイムジャグラーEX-TP,323,"3,889",+895,18,10,0,1/138.9,1/216.1,1/388.9,1/0.0
アイムジャグラーEX-TP,324,"2,064",-576,7,3,0,1/206.4,1/294.9,1/688.0,1/0.0
アイムジャグラーEX-TP,325,"2,486","+1,221",14,6,0,1/124.3,1/177.6,1/414.3,1/0.0
マイジャグラーV,313,"2,902",-413,10,7,0,1/170.7,1/290.2,1/414.6,1/0.0
マイジャグラーV,314,"4,192",+337,16,13,0,1/144.6,1/262.0,1/322.5,1/0.0
マイジャグラーV,315,"1,899",+430,10,3,0,1/146.1,1/189.9,1/633.0,1/0.0
マイジャグラーV,316,"4,743",+337,18,16,0,1/139.5,1/263.5,1/296.4,1/0.0
マイジャグラーV,317,818,-378,2,0,0,1/409.0,1/409.0,1/0.0,1/0.0
マイジャグラーV,318,"3,934",+76,16,8,0,1/163.9,1/245.9,1/491.8,1/0.0
ハッピージャグラーVIII,326,"2,022","-1,314",3,4,0,1/288.9,1/674.0,1/505.5,1/0.0
ハッピージャグラーVIII,327,"2,944",-988,7,9,0,1/184.0,1/420.6,1/327.1,1/0.0
ハッピージャグラーVIII,328,"1,105",-564,2,2,0,1/276.2,1/552.5,1/552.5,1/0.0
ハッピージャグラーVIII,329,"1,987",-971,5,3,0,1/248.4,1/397.4,1/662.3,1/0.0
ハッピージャグラーVIII,330,"2,345",-343,8,7,0,1/156.3,1/293.1,1/335.0,1/0.0
ゴーゴージャグラー3,335,"2,453",+785,12,7,0,1/129.1,1/204.4,1/350.4,1/0.0
ゴーゴージャグラー3,336,"1,745",-494,4,7,0,1/158.6,1/436.2,1/249.3,1/0.0
ゴーゴージャグラー3,337,"1,413",+134,7,2,0,1/157.0,1/201.9,1/706.5,1/0.0
ゴーゴージャグラー3,338,"3,551",-122,12,12,0,1/148.0,1/295.9,1/295.9,1/0.0
ハナハナホウオウ～天翔～,424,641,-273,1,1,0,1/320.5,1/641.0,1/641.0,1/0.0
ハナハナホウオウ～天翔～,425,"1,177",-180,3,3,0,1/196.2,1/392.3,1/392.3,1/0.0
ハナハナホウオウ～天翔～,426,415,+52,2,1,0,1/138.3,1/207.5,1/415.0,1/0.0
ハナハナホウオウ～天翔～,427,"1,660",-622,5,2,0,1/237.1,1/332.0,1/830.0,1/0.0
ゴッドイーター リザレクション,371,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゴッドイーター リザレクション,372,"2,064",+151,0,2,16,1/114.7,1/0.0,1/1032.0,1/129.0
ゴッドイーター リザレクション,373,766,-610,0,2,5,1/109.4,1/0.0,1/383.0,1/153.2
ファンキージャグラー2,339,"2,545","+1,314",14,12,0,1/97.9,1/181.8,1/212.1,1/0.0
ファンキージャグラー2,340,"1,786",-99,7,4,0,1/162.4,1/255.1,1/446.5,1/0.0
ファンキージャグラー2,341,"2,555",0,9,8,0,1/150.3,1/283.9,1/319.4,1/0.0
押忍！番長4,374,"2,263","-1,291",0,3,13,1/141.4,1/0.0,1/754.3,1/174.1
押忍！番長4,375,654,+17,0,1,4,1/130.8,1/0.0,1/654.0,1/163.5
押忍！番長4,376,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
炎炎ノ消防隊,398,263,-413,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
炎炎ノ消防隊,399,273,-343,0,1,0,1/273.0,1/0.0,1/273.0,1/0.0
炎炎ノ消防隊,400,459,-610,0,1,0,1/459.0,1/0.0,1/459.0,1/0.0
D4DJ Pachi‐Slot Mix,356,295,+285,3,0,4,1/42.1,1/98.3,1/0.0,1/73.8
D4DJ Pachi‐Slot Mix,357,95,-32,1,0,1,1/47.5,1/95.0,1/0.0,1/95.0
L南国育ち,358,185,"+1,570",6,5,0,1/16.8,1/30.8,1/37.0,1/0.0
L南国育ち,359,943,"+1,500",10,8,0,1/52.4,1/94.3,1/117.9,1/0.0
Re:ゼロから始める異世界生活 season2,362,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
Re:ゼロから始める異世界生活 season2,363,229,+145,0,0,3,1/76.3,1/0.0,1/0.0,1/76.3
ありふれた職業で世界最強,366,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ありふれた職業で世界最強,367,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ケロット4,414,412,+157,3,0,0,1/137.3,1/137.3,1/0.0,1/0.0
ケロット4,415,330,-320,0,1,0,1/330.0,1/0.0,1/330.0,1/0.0
サンダーVライトニング,422,"1,030",+87,4,3,0,1/147.1,1/257.5,1/343.3,1/0.0
サンダーVライトニング,423,747,+227,3,2,0,1/149.4,1/249.0,1/373.5,1/0.0
ジャグラーガールズ,333,"2,358",+517,12,6,0,1/131.0,1/196.5,1/393.0,1/0.0
ジャグラーガールズ,334,"1,128",-459,3,2,0,1/225.6,1/376.0,1/564.0,1/0.0
スマスロ真・北斗無双,350,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
スマスロ真・北斗無双,351,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ダンジョンに出会いを求めるのは間違っているだろうか2,392,178,-227,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ダンジョンに出会いを求めるのは間違っているだろうか2,393,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ダンベル何キロ持てる？,403,"2,182","-1,151",0,9,21,1/72.7,1/0.0,1/242.4,1/103.9
ダンベル何キロ持てる？,404,"2,840",-802,0,8,35,1/66.0,1/0.0,1/355.0,1/81.1
バンドリ！,401,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バンドリ！,402,357,-320,0,2,2,1/89.2,1/0.0,1/178.5,1/178.5
ミスタージャグラー,331,"1,748",-262,6,5,0,1/158.9,1/291.3,1/349.6,1/0.0
