機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,"6,365",36,17,1/120.1,1/176.8,1/374.4
アイムジャグラーEX-TP,462,438,0,2,1/219.0,1/0.0,1/219.0
アイムジャグラーEX-TP,463,"1,955",7,3,1/195.5,1/279.3,1/651.7
アイムジャグラーEX-TP,464,"1,817",5,1,1/302.8,1/363.4,1/1817.0
アイムジャグラーEX-TP,478,"2,840",4,4,1/355.0,1/710.0,1/710.0
アイムジャグラーEX-TP,479,"3,340",10,7,1/196.5,1/334.0,1/477.1
アイムジャグラーEX-TP,480,"2,533",8,8,1/158.3,1/316.6,1/316.6
アイムジャグラーEX-TP,481,"3,679",15,6,1/175.2,1/245.3,1/613.2
アイムジャグラーEX-TP,482,"3,845",17,9,1/147.9,1/226.2,1/427.2
アイムジャグラーEX-TP,483,"1,674",4,1,1/334.8,1/418.5,1/1674.0
アイムジャグラーEX-TP,484,"1,911",5,3,1/238.9,1/382.2,1/637.0
アイムジャグラーEX-TP,485,"2,943",8,7,1/196.2,1/367.9,1/420.4
アイムジャグラーEX-TP,486,"2,569",14,4,1/142.7,1/183.5,1/642.2
アイムジャグラーEX-TP,487,"2,179",10,4,1/155.6,1/217.9,1/544.8
アイムジャグラーEX-TP,488,"4,187",18,7,1/167.5,1/232.6,1/598.1
アイムジャグラーEX-TP,489,"2,738",8,5,1/210.6,1/342.2,1/547.6
アイムジャグラーEX-TP,500,972,1,0,1/972.0,1/972.0,1/0.0
アイムジャグラーEX-TP,501,"3,775",9,13,1/171.6,1/419.4,1/290.4
アイムジャグラーEX-TP,502,"1,192",3,0,1/397.3,1/397.3,1/0.0
アイムジャグラーEX-TP,503,793,1,1,1/396.5,1/793.0,1/793.0
アイムジャグラーEX-TP,504,"5,277",24,12,1/146.6,1/219.9,1/439.8
アイムジャグラーEX-TP,505,"1,030",1,2,1/343.3,1/1030.0,1/515.0
アイムジャグラーEX-TP,506,"2,472",10,1,1/224.7,1/247.2,1/2472.0
アイムジャグラーEX-TP,507,"2,851",10,2,1/237.6,1/285.1,1/1425.5
アイムジャグラーEX-TP,508,"2,026",5,0,1/405.2,1/405.2,1/0.0
アイムジャグラーEX-TP,509,"3,898",17,13,1/129.9,1/229.3,1/299.8
アイムジャグラーEX-TP,510,"4,582",17,12,1/158.0,1/269.5,1/381.8
アイムジャグラーEX-TP,511,"5,774",24,13,1/156.1,1/240.6,1/444.2
マイジャグラーV,444,"6,638",24,17,1/161.9,1/276.6,1/390.5
マイジャグラーV,445,"2,872",8,4,1/239.3,1/359.0,1/718.0
マイジャグラーV,446,"5,056",18,11,1/174.3,1/280.9,1/459.6
マイジャグラーV,447,"3,883",14,4,1/215.7,1/277.4,1/970.8
マイジャグラーV,448,"2,470",6,7,1/190.0,1/411.7,1/352.9
マイジャグラーV,449,"5,146",27,17,1/117.0,1/190.6,1/302.7
マイジャグラーV,450,"1,470",4,4,1/183.8,1/367.5,1/367.5
マイジャグラーV,451,"5,565",27,9,1/154.6,1/206.1,1/618.3
マイジャグラーV,452,"1,334",5,1,1/222.3,1/266.8,1/1334.0
マイジャグラーV,453,"6,887",22,29,1/135.0,1/313.0,1/237.5
マイジャグラーV,454,"5,144",24,17,1/125.5,1/214.3,1/302.6
