台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"1,503",-226,7,0,1/214.7,1/214.7,1/0.0
1002,"1,631",+21,7,4,1/148.3,1/233.0,1/407.8
1003,"2,663",-382,8,8,1/166.4,1/332.9,1/332.9
1004,"6,844",+88,25,21,1/148.8,1/273.8,1/325.9
1005,"6,483","+1,774",31,14,1/144.1,1/209.1,1/463.1
1006,582,-362,1,1,1/291.0,1/582.0,1/582.0
1007,"1,386",-232,5,2,1/198.0,1/277.2,1/693.0
1008,428,-232,1,0,1/428.0,1/428.0,1/0.0
1009,"7,834","+1,853",33,27,1/130.6,1/237.4,1/290.1
1010,"2,551",-768,7,6,1/196.2,1/364.4,1/425.2
1011,"4,663",-79,19,8,1/172.7,1/245.4,1/582.9
1012,"1,733",+74,7,5,1/144.4,1/247.6,1/346.6
1013,"3,878",-606,15,5,1/193.9,1/258.5,1/775.6
1014,"1,217",+332,7,1,1/152.1,1/173.9,1/1217.0
1015,"5,057",-391,19,12,1/163.1,1/266.2,1/421.4
1016,"1,238",-462,4,2,1/206.3,1/309.5,1/619.0
1017,"7,062","+1,771",29,30,1/119.7,1/243.5,1/235.4
1018,"7,036",-253,25,19,1/159.9,1/281.4,1/370.3
1019,"2,622","-1,253",5,8,1/201.7,1/524.4,1/327.8
1020,"3,540",-321,11,9,1/177.0,1/321.8,1/393.3
1021,"4,401","-1,241",11,13,1/183.4,1/400.1,1/338.5
1022,826,-403,1,2,1/275.3,1/826.0,1/413.0
1023,"6,251",+829,26,20,1/135.9,1/240.4,1/312.6
1024,"1,250",-444,4,3,1/178.6,1/312.5,1/416.7
1025,950,-268,2,3,1/190.0,1/475.0,1/316.7
1026,"5,407",+656,21,21,1/128.7,1/257.5,1/257.5
1027,"7,225",+74,26,25,1/141.7,1/277.9,1/289.0
1028,"2,215",-832,5,5,1/221.5,1/443.0,1/443.0
1029,"4,666",+818,22,13,1/133.3,1/212.1,1/358.9
1030,"7,618","+2,038",35,25,1/127.0,1/217.7,1/304.7
1031,"5,398","-1,076",16,14,1/179.9,1/337.4,1/385.6
1032,"4,701","+1,006",22,12,1/138.3,1/213.7,1/391.8
1033,"5,051",+171,22,9,1/162.9,1/229.6,1/561.2
1034,"4,632","-1,794",9,16,1/185.3,1/514.7,1/289.5
1035,"1,464",-268,4,5,1/162.7,1/366.0,1/292.8
1036,"4,477",+629,19,11,1/149.2,1/235.6,1/407.0
1037,"7,764",+132,34,15,1/158.4,1/228.4,1/517.6
1038,826,-256,3,0,1/275.3,1/275.3,1/0.0
1039,"2,829",-44,12,4,1/176.8,1/235.8,1/707.2
1040,"7,911",-191,29,23,1/152.1,1/272.8,1/344.0
1041,"3,083",+121,13,9,1/140.1,1/237.2,1/342.6
1042,"3,287","-1,276",8,8,1/205.4,1/410.9,1/410.9
1043,"1,202","-1,088",1,2,1/400.7,1/1202.0,1/601.0
1044,"2,950",-650,10,3,1/226.9,1/295.0,1/983.3
1045,806,-697,1,1,1/403.0,1/806.0,1/806.0
1046,"3,505",+562,15,11,1/134.8,1/233.7,1/318.6
1047,"5,369","+1,700",23,21,1/122.0,1/233.4,1/255.7
1048,"1,146",-521,2,3,1/229.2,1/573.0,1/382.0
1049,"2,918",-974,8,5,1/224.5,1/364.8,1/583.6
1050,"3,123","-1,500",6,8,1/223.1,1/520.5,1/390.4
1069,"8,680","+2,374",42,28,1/124.0,1/206.7,1/310.0
1070,"2,655",-121,10,5,1/177.0,1/265.5,1/531.0
1071,"2,725",-621,9,4,1/209.6,1/302.8,1/681.2
1072,"3,331","-1,653",5,10,1/222.1,1/666.2,1/333.1
1073,"4,634","+2,991",27,19,1/100.7,1/171.6,1/243.9
1074,"1,385",-456,4,2,1/230.8,1/346.2,1/692.5
1075,"2,289",-562,7,6,1/176.1,1/327.0,1/381.5
1076,"5,026",+782,24,9,1/152.3,1/209.4,1/558.4
1077,"2,982",+474,15,2,1/175.4,1/198.8,1/1491.0
1078,"4,001",-732,12,10,1/181.9,1/333.4,1/400.1
1079,"6,715",+924,32,13,1/149.2,1/209.8,1/516.5
1080,"4,325","+1,053",22,11,1/131.1,1/196.6,1/393.2
1081,"1,933",-874,5,4,1/214.8,1/386.6,1/483.2
1082,"6,611",+474,26,21,1/140.7,1/254.3,1/314.8
1083,"1,711",-321,5,5,1/171.1,1/342.2,1/342.2
1084,"7,632",-406,25,27,1/146.8,1/305.3,1/282.7
1085,"3,635",-874,11,8,1/191.3,1/330.5,1/454.4
1086,"4,416",+335,20,9,1/152.3,1/220.8,1/490.7
1087,"1,093",-579,2,1,1/364.3,1/546.5,1/1093.0
1088,"3,989","-1,159",10,11,1/190.0,1/398.9,1/362.6
1089,"4,000",-91,15,12,1/148.1,1/266.7,1/333.3
1090,"1,574",-585,4,3,1/224.9,1/393.5,1/524.7
1091,"4,258",-479,12,17,1/146.8,1/354.8,1/250.5
1092,"2,876","-1,594",6,3,1/319.6,1/479.3,1/958.7
1093,"9,272","+1,526",42,28,1/132.5,1/220.8,1/331.1
1094,"4,198",-679,12,13,1/167.9,1/349.8,1/322.9
1095,"7,792","+1,756",37,23,1/129.9,1/210.6,1/338.8
1096,"7,001",+394,30,17,1/149.0,1/233.4,1/411.8
1097,"8,069",+453,28,30,1/139.1,1/288.2,1/269.0
1098,"3,971",+156,18,6,1/165.5,1/220.6,1/661.8
1099,"5,762",+335,24,14,1/151.6,1/240.1,1/411.6
