台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"3,239",-309,11,8,1/170.5,1/294.5,1/404.9
1002,"3,298",+621,16,6,1/149.9,1/206.1,1/549.7
1003,"3,349",+888,18,7,1/134.0,1/186.1,1/478.4
1004,"5,535","+1,509",24,24,1/115.3,1/230.6,1/230.6
1005,"1,828",+91,8,5,1/140.6,1/228.5,1/365.6
1006,"3,828",-606,14,7,1/182.3,1/273.4,1/546.9
1007,"2,378",-291,7,6,1/182.9,1/339.7,1/396.3
1008,"6,195",-485,19,21,1/154.9,1/326.1,1/295.0
1009,"1,977",+559,11,2,1/152.1,1/179.7,1/988.5
1010,"5,457",-159,21,11,1/170.5,1/259.9,1/496.1
1011,501,-615,0,1,1/501.0,1/0.0,1/501.0
1012,"5,366",-309,17,21,1/141.2,1/315.6,1/255.5
1013,299,-344,0,1,1/299.0,1/0.0,1/299.0
1014,"3,651",+397,17,8,1/146.0,1/214.8,1/456.4
1015,"4,235",-982,14,12,1/162.9,1/302.5,1/352.9
1016,"2,402",+724,11,8,1/126.4,1/218.4,1/300.2
1017,"6,850","+1,065",30,22,1/131.7,1/228.3,1/311.4
1018,642,-785,0,0,1/0.0,1/0.0,1/0.0
1019,"2,405",+132,11,5,1/150.3,1/218.6,1/481.0
1020,"6,633","+2,506",35,18,1/125.2,1/189.5,1/368.5
1021,"1,702",-409,6,3,1/189.1,1/283.7,1/567.3
1022,"2,857",+21,10,9,1/150.4,1/285.7,1/317.4
1023,186,-185,0,0,1/0.0,1/0.0,1/0.0
1024,"6,192","+1,041",28,16,1/140.7,1/221.1,1/387.0
1025,639,-391,2,0,1/319.5,1/319.5,1/0.0
1026,"7,229",+709,27,27,1/133.9,1/267.7,1/267.7
1027,"2,341","-1,065",4,8,1/195.1,1/585.2,1/292.6
1028,"1,768",-750,4,5,1/196.4,1/442.0,1/353.6
1029,"4,298",+621,20,14,1/126.4,1/214.9,1/307.0
1030,673,-521,1,1,1/336.5,1/673.0,1/673.0
1031,"3,945",+888,20,7,1/146.1,1/197.2,1/563.6
1032,"2,854","-1,688",4,8,1/237.8,1/713.5,1/356.8
1033,"2,282",-585,5,8,1/175.5,1/456.4,1/285.2
1034,"2,232",-403,9,4,1/171.7,1/248.0,1/558.0
1035,"7,800","+3,306",41,27,1/114.7,1/190.2,1/288.9
1036,"2,450",+115,11,5,1/153.1,1/222.7,1/490.0
1037,"8,248","+3,424",41,27,1/121.3,1/201.2,1/305.5
1038,"3,377",+174,12,13,1/135.1,1/281.4,1/259.8
1039,733,+21,4,0,1/183.2,1/183.2,1/0.0
1040,"1,979",-438,7,2,1/219.9,1/282.7,1/989.5
1041,"4,456",+144,17,11,1/159.1,1/262.1,1/405.1
1042,"5,615",+512,22,15,1/151.8,1/255.2,1/374.3
1043,737,-368,2,1,1/245.7,1/368.5,1/737.0
1044,"4,027","+1,653",23,8,1/129.9,1/175.1,1/503.4
1045,"2,497",-356,8,8,1/156.1,1/312.1,1/312.1
1046,444,-297,1,0,1/444.0,1/444.0,1/0.0
1047,"6,690","+1,641",24,36,1/111.5,1/278.8,1/185.8
1048,"3,434","+1,006",16,11,1/127.2,1/214.6,1/312.2
1049,"4,074",-688,13,11,1/169.8,1/313.4,1/370.4
1050,"3,429",+738,17,7,1/142.9,1/201.7,1/489.9
1069,"1,770",-232,6,5,1/160.9,1/295.0,1/354.0
1070,"3,431","-1,535",7,8,1/228.7,1/490.1,1/428.9
1071,"3,543",-415,13,10,1/154.0,1/272.5,1/354.3
1072,"2,672",-806,8,4,1/222.7,1/334.0,1/668.0
1073,"7,543",+465,32,20,1/145.1,1/235.7,1/377.1
1074,"4,543",+568,22,10,1/142.0,1/206.5,1/454.3
1075,480,-374,0,2,1/240.0,1/0.0,1/240.0
1076,"5,069",+279,20,16,1/140.8,1/253.4,1/316.8
1077,"6,475",+100,22,25,1/137.8,1/294.3,1/259.0
1078,"2,684",-115,10,9,1/141.3,1/268.4,1/298.2
1079,"4,694","+1,076",23,8,1/151.4,1/204.1,1/586.8
1080,"2,928",+279,14,5,1/154.1,1/209.1,1/585.6
1081,"1,839",-456,6,4,1/183.9,1/306.5,1/459.8
1082,"8,067","+2,779",44,21,1/124.1,1/183.3,1/384.1
1083,843,-503,1,2,1/281.0,1/843.0,1/421.5
1084,"4,538",+794,19,16,1/129.7,1/238.8,1/283.6
1085,957,-538,3,0,1/319.0,1/319.0,1/0.0
1086,"6,606","+1,712",31,13,1/150.1,1/213.1,1/508.2
1087,"6,075","-1,006",17,18,1/173.6,1/357.4,1/337.5
1088,"4,754",+715,18,19,1/128.5,1/264.1,1/250.2
1089,813,+279,5,1,1/135.5,1/162.6,1/813.0
1090,"7,688","+1,703",34,25,1/130.3,1/226.1,1/307.5
1091,356,-403,0,0,1/0.0,1/0.0,1/0.0
1092,"4,622",-344,17,9,1/177.8,1/271.9,1/513.6
1093,"5,573",+774,28,11,1/142.9,1/199.0,1/506.6
1094,"1,227",-521,3,2,1/245.4,1/409.0,1/613.5
1095,"4,603",+853,20,15,1/131.5,1/230.2,1/306.9
1096,"1,759",-597,7,1,1/219.9,1/251.3,1/1759.0
1097,"3,000",+15,12,6,1/166.7,1/250.0,1/500.0
1098,"3,422",+109,13,8,1/163.0,1/263.2,1/427.8
1099,"3,552",+821,17,7,1/148.0,1/208.9,1/507.4
