機種名,台番号,G数,差枚,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
アイムジャグラーEX-TP,319,681,-819,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,320,"3,912",-406,12,16,0,1/139.7,1/326.0,1/244.5,1/0.0
アイムジャグラーEX-TP,321,"1,471",-709,4,1,0,1/294.2,1/367.8,1/1471.0,1/0.0
アイムジャグラーEX-TP,322,"2,604",-715,8,4,0,1/217.0,1/325.5,1/651.0,1/0.0
アイムジャグラーEX-TP,323,"1,463",-506,4,2,0,1/243.8,1/365.8,1/731.5,1/0.0
アイムジャグラーEX-TP,324,"3,991",-643,13,9,0,1/181.4,1/307.0,1/443.4,1/0.0
アイムジャグラーEX-TP,325,"1,354",-471,4,3,0,1/193.4,1/338.5,1/451.3,1/0.0
スマスロ北斗の拳,342,"1,348","+2,277",34,6,0,1/33.7,1/39.6,1/224.7,1/0.0
スマスロ北斗の拳,343,"1,645",-256,14,2,0,1/102.8,1/117.5,1/822.5,1/0.0
スマスロ北斗の拳,344,"3,053","+1,067",41,8,0,1/62.3,1/74.5,1/381.6,1/0.0
スマスロ北斗の拳,345,"1,670","-1,313",8,4,0,1/139.2,1/208.8,1/417.5,1/0.0
スマスロ北斗の拳,346,"1,470","+2,110",37,2,0,1/37.7,1/39.7,1/735.0,1/0.0
スマスロ北斗の拳,347,"3,403","-1,514",24,8,0,1/106.3,1/141.8,1/425.4,1/0.0
スマスロ北斗の拳,348,"3,789","+1,850",59,15,0,1/51.2,1/64.2,1/252.6,1/0.0
マイジャグラーV,313,"2,128",+128,8,7,0,1/141.9,1/266.0,1/304.0,1/0.0
マイジャグラーV,314,"4,292",+201,20,9,0,1/148.0,1/214.6,1/476.9,1/0.0
マイジャグラーV,315,"1,160",+143,6,2,0,1/145.0,1/193.3,1/580.0,1/0.0
マイジャグラーV,316,537,-659,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
マイジャグラーV,317,"5,859","-1,084",21,9,0,1/195.3,1/279.0,1/651.0,1/0.0
マイジャグラーV,318,580,-387,1,1,0,1/290.0,1/580.0,1/580.0,1/0.0
ハッピージャグラーVIII,330,"1,118",-120,4,3,0,1/159.7,1/279.5,1/372.7,1/0.0
ハッピージャグラーVIII,331,"1,353",-141,4,6,0,1/135.3,1/338.2,1/225.5,1/0.0
ハッピージャグラーVIII,332,"1,941",+288,8,8,0,1/121.3,1/242.6,1/242.6,1/0.0
ハッピージャグラーVIII,333,"2,490",+275,12,6,0,1/138.3,1/207.5,1/415.0,1/0.0
ハナハナホウオウ～天翔～,424,670,-463,1,0,0,1/670.0,1/670.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,425,535,-415,0,1,0,1/535.0,1/0.0,1/535.0,1/0.0
ハナハナホウオウ～天翔～,426,44,-110,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ハナハナホウオウ～天翔～,427,219,+200,2,0,0,1/109.5,1/109.5,1/0.0,1/0.0
甲鉄城のカバネリ,399,"2,640","-1,079",0,8,19,1/97.8,1/0.0,1/330.0,1/138.9
甲鉄城のカバネリ,400,112,+19,0,1,2,1/37.3,1/0.0,1/112.0,1/56.0
甲鉄城のカバネリ,401,817,-866,0,3,2,1/163.4,1/0.0,1/272.3,1/408.5
甲鉄城のカバネリ,402,"2,990","-1,501",0,10,18,1/106.8,1/0.0,1/299.0,1/166.1
ゴーゴージャグラー3,336,"5,551",-273,20,21,0,1/135.4,1/277.6,1/264.3,1/0.0
ゴーゴージャグラー3,337,"2,738",-309,9,8,0,1/161.1,1/304.2,1/342.2,1/0.0
ゴーゴージャグラー3,338,"1,243",-443,3,2,0,1/248.6,1/414.3,1/621.5,1/0.0
ファンキージャグラー2,339,"1,031",-375,3,0,0,1/343.7,1/343.7,1/0.0,1/0.0
ファンキージャグラー2,340,"1,316","-1,173",0,3,0,1/438.7,1/0.0,1/438.7,1/0.0
ファンキージャグラー2,341,"3,555",+359,17,9,0,1/136.7,1/209.1,1/395.0,1/0.0
戦国乙女4 戦乱に閃く炯眼の軍師,371,"1,556",-23,7,0,4,1/141.5,1/222.3,1/0.0,1/389.0
戦国乙女4 戦乱に閃く炯眼の軍師,372,"1,333","+3,204",13,0,11,1/55.5,1/102.5,1/0.0,1/121.2
戦国乙女4 戦乱に閃く炯眼の軍師,373,"1,762",-116,6,0,5,1/160.2,1/293.7,1/0.0,1/352.4
沖ドキ!GOLD,326,249,-368,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD,327,663,+117,3,6,0,1/73.7,1/221.0,1/110.5,1/0.0
沖ドキ!GOLD,328,"1,223","-1,551",1,1,0,1/611.5,1/1223.0,1/1223.0,1/0.0
ガールズ&パンツァー 最終章,353,489,-184,4,3,0,1/69.9,1/122.2,1/163.0,1/0.0
ガールズ&パンツァー 最終章,354,456,-48,5,3,0,1/57.0,1/91.2,1/152.0,1/0.0
からくりサーカス,367,"1,026","-1,318",0,2,2,1/256.5,1/0.0,1/513.0,1/513.0
からくりサーカス,368,"1,876","-1,524",0,5,14,1/98.7,1/0.0,1/375.2,1/134.0
ジャグラーガールズ,334,644,-777,0,1,0,1/644.0,1/0.0,1/644.0,1/0.0
ジャグラーガールズ,335,"4,894",+382,20,15,0,1/139.8,1/244.7,1/326.3,1/0.0
ストリートファイターV 挑戦者の道,363,"3,597","-1,839",5,5,0,1/359.7,1/719.4,1/719.4,1/0.0
ストリートファイターV 挑戦者の道,364,"2,757",+648,9,3,0,1/229.8,1/306.3,1/919.0,1/0.0
スマスロキングパルサー,356,525,+203,3,1,0,1/131.2,1/175.0,1/525.0,1/0.0
スマスロキングパルサー,357,621,-296,2,0,0,1/310.5,1/310.5,1/0.0,1/0.0
ソードアート・オンライン,351,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ソードアート・オンライン,352,"1,509",-778,0,10,10,1/75.5,1/0.0,1/150.9,1/150.9
とある魔術の禁書目録,361,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
とある魔術の禁書目録,362,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
バイオハザード7 レジデント イービル,392,0,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
