機種名,台番号,G数,BB,RB,合成確率,BB確率,RB確率
アイムジャグラーEX-TP,461,"3,694",15,6,1/175.9,1/246.3,1/615.7
アイムジャグラーEX-TP,462,"1,250",4,4,1/156.2,1/312.5,1/312.5
アイムジャグラーEX-TP,463,"1,835",9,6,1/122.3,1/203.9,1/305.8
アイムジャグラーEX-TP,464,"2,977",10,7,1/175.1,1/297.7,1/425.3
アイムジャグラーEX-TP,478,"5,882",9,16,1/235.3,1/653.6,1/367.6
アイムジャグラーEX-TP,479,"1,377",3,4,1/196.7,1/459.0,1/344.2
アイムジャグラーEX-TP,480,"1,756",6,6,1/146.3,1/292.7,1/292.7
アイムジャグラーEX-TP,481,"2,852",10,7,1/167.8,1/285.2,1/407.4
アイムジャグラーEX-TP,482,936,3,3,1/156.0,1/312.0,1/312.0
アイムジャグラーEX-TP,483,"2,420",8,3,1/220.0,1/302.5,1/806.7
アイムジャグラーEX-TP,484,"4,102",23,5,1/146.5,1/178.3,1/820.4
アイムジャグラーEX-TP,485,"3,512",15,7,1/159.6,1/234.1,1/501.7
アイムジャグラーEX-TP,486,"2,006",7,5,1/167.2,1/286.6,1/401.2
アイムジャグラーEX-TP,487,"1,070",2,2,1/267.5,1/535.0,1/535.0
アイムジャグラーEX-TP,488,"2,233",8,4,1/186.1,1/279.1,1/558.2
アイムジャグラーEX-TP,489,"4,068",14,12,1/156.5,1/290.6,1/339.0
アイムジャグラーEX-TP,500,961,2,0,1/480.5,1/480.5,1/0.0
アイムジャグラーEX-TP,501,"3,143",12,7,1/165.4,1/261.9,1/449.0
アイムジャグラーEX-TP,502,567,0,0,1/0.0,1/0.0,1/0.0
アイムジャグラーEX-TP,503,653,4,0,1/163.2,1/163.2,1/0.0
アイムジャグラーEX-TP,504,"2,482",8,7,1/165.5,1/310.2,1/354.6
アイムジャグラーEX-TP,505,"3,009",7,10,1/177.0,1/429.9,1/300.9
アイムジャグラーEX-TP,506,"1,512",4,5,1/168.0,1/378.0,1/302.4
アイムジャグラーEX-TP,507,"1,336",1,1,1/668.0,1/1336.0,1/1336.0
アイムジャグラーEX-TP,508,835,4,0,1/208.8,1/208.8,1/0.0
アイムジャグラーEX-TP,509,"1,842",4,5,1/204.7,1/460.5,1/368.4
アイムジャグラーEX-TP,510,736,1,2,1/245.3,1/736.0,1/368.0
アイムジャグラーEX-TP,511,"4,312",27,9,1/119.8,1/159.7,1/479.1
マイジャグラーV,444,"1,832",4,3,1/261.7,1/458.0,1/610.7
マイジャグラーV,445,"5,079",16,10,1/195.3,1/317.4,1/507.9
マイジャグラーV,446,"2,535",8,4,1/211.2,1/316.9,1/633.8
マイジャグラーV,447,"1,475",2,3,1/295.0,1/737.5,1/491.7
マイジャグラーV,448,"2,922",11,8,1/153.8,1/265.6,1/365.2
マイジャグラーV,449,"2,297",7,5,1/191.4,1/328.1,1/459.4
マイジャグラーV,450,"2,943",12,6,1/163.5,1/245.2,1/490.5
マイジャグラーV,451,"5,116",17,16,1/155.0,1/300.9,1/319.8
マイジャグラーV,452,"3,162",14,8,1/143.7,1/225.9,1/395.2
マイジャグラーV,453,"2,009",8,3,1/182.6,1/251.1,1/669.7
マイジャグラーV,454,"4,454",20,10,1/148.5,1/222.7,1/445.4
マイジャグラーV,455,"2,187",8,3,1/198.8,1/273.4,1/729.0
マイジャグラーV,456,"4,065",17,10,1/150.6,1/239.1,1/406.5
マイジャグラーV,465,"1,074",1,2,1/358.0,1/1074.0,1/537.0
マイジャグラーV,466,"3,335",16,9,1/133.4,1/208.4,1/370.6
マイジャグラーV,467,"2,625",7,7,1/187.5,1/375.0,1/375.0
マイジャグラーV,468,"1,281",2,2,1/320.2,1/640.5,1/640.5
マイジャグラーV,469,"5,564",22,17,1/142.7,1/252.9,1/327.3
マイジャグラーV,470,"1,181",2,1,1/393.7,1/590.5,1/1181.0
マイジャグラーV,471,"3,184",9,9,1/176.9,1/353.8,1/353.8
マイジャグラーV,472,"1,469",4,2,1/244.8,1/367.2,1/734.5
マイジャグラーV,473,"4,037",19,13,1/126.2,1/212.5,1/310.5
マイジャグラーV,474,"4,365",14,14,1/155.9,1/311.8,1/311.8
マイジャグラーV,475,"1,362",3,3,1/227.0,1/454.0,1/454.0
マイジャグラーV,476,"3,457",12,9,1/164.6,1/288.1,1/384.1
マイジャグラーV,477,"4,205",16,11,1/155.7,1/262.8,1/382.3
ゴーゴージャグラー3,543,638,2,0,1/319.0,1/319.0,1/0.0
ゴーゴージャグラー3,544,"1,213",5,1,1/202.2,1/242.6,1/1213.0
ゴーゴージャグラー3,545,"1,688",8,4,1/140.7,1/211.0,1/422.0
ゴーゴージャグラー3,546,"5,013",20,14,1/147.4,1/250.7,1/358.1
ゴーゴージャグラー3,547,"1,342",6,2,1/167.8,1/223.7,1/671.0
ゴーゴージャグラー3,548,"3,575",17,10,1/132.4,1/210.3,1/357.5
ゴーゴージャグラー3,549,484,0,0,1/0.0,1/0.0,1/0.0
ゴーゴージャグラー3,550,"3,812",21,10,1/123.0,1/181.5,1/381.2
ゴーゴージャグラー3,551,"3,319",12,7,1/174.7,1/276.6,1/474.1
ゴーゴージャグラー3,552,"1,107",2,0,1/553.5,1/553.5,1/0.0
ゴーゴージャグラー3,553,614,1,0,1/614.0,1/614.0,1/0.0
ゴーゴージャグラー3,554,"4,315",22,8,1/143.8,1/196.1,1/539.4
ゴーゴージャグラー3,555,"3,388",19,6,1/135.5,1/178.3,1/564.7
ゴーゴージャグラー3,556,"4,155",16,11,1/153.9,1/259.7,1/377.7
スマスロ北斗の拳,648,"5,676",56,15,1/79.9,1/101.4,1/378.4
スマスロ北斗の拳,649,688,1,1,1/344.0,1/688.0,1/688.0
スマスロ北斗の拳,650,"2,323",25,7,1/72.6,1/92.9,1/331.9
スマスロ北斗の拳,651,"1,783",43,7,1/35.7,1/41.5,1/254.7
スマスロ北斗の拳,652,"2,845",20,6,1/109.4,1/142.2,1/474.2
スマスロ北斗の拳,653,754,4,1,1/150.8,1/188.5,1/754.0
スマスロ北斗の拳,654,"2,304",21,6,1/85.3,1/109.7,1/384.0
