台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率
1001,"5,010",-418,18,15,1/151.8,1/278.3,1/334.0
1002,"2,535",-856,5,10,1/169.0,1/507.0,1/253.5
1003,"9,151","+5,171",45,44,1/102.8,1/203.4,1/208.0
1004,"7,588","+1,688",32,26,1/130.8,1/237.1,1/291.8
1005,"7,599","+1,582",31,33,1/118.7,1/245.1,1/230.3
1006,"2,234",-391,7,6,1/171.8,1/319.1,1/372.3
1007,"6,768","+1,006",29,21,1/135.4,1/233.4,1/322.3
1008,"1,768",-785,4,4,1/221.0,1/442.0,1/442.0
1009,"6,500",+621,27,19,1/141.3,1/240.7,1/342.1
1010,"5,985",+391,25,17,1/142.5,1/239.4,1/352.1
1011,"2,852","-1,135",8,6,1/203.7,1/356.5,1/475.3
1012,"8,529","+2,550",39,31,1/121.8,1/218.7,1/275.1
1013,"8,128","+1,403",38,22,1/135.5,1/213.9,1/369.5
1014,"6,418",+479,26,21,1/136.6,1/246.8,1/305.6
1015,"3,062",-179,13,4,1/180.1,1/235.5,1/765.5
1016,"5,664",+21,19,15,1/166.6,1/298.1,1/377.6
1017,"6,004","+2,550",31,20,1/117.7,1/193.7,1/300.2
1018,"6,778","+1,194",26,28,1/125.5,1/260.7,1/242.1
1019,"5,212",-556,16,16,1/162.9,1/325.8,1/325.8
1020,"5,560",-521,19,16,1/158.9,1/292.6,1/347.5
1021,"4,204",-321,15,9,1/175.2,1/280.3,1/467.1
1022,"7,788","+1,453",36,22,1/134.3,1/216.3,1/354.0
1023,"3,445","-1,441",7,11,1/191.4,1/492.1,1/313.2
1024,"6,846",+300,25,22,1/145.7,1/273.8,1/311.2
1025,"7,841","+2,021",36,26,1/126.5,1/217.8,1/301.6
1026,"6,439",+209,25,16,1/157.0,1/257.6,1/402.4
1027,"7,142",+265,29,16,1/158.7,1/246.3,1/446.4
1028,"4,155","-1,582",9,11,1/207.8,1/461.7,1/377.7
1029,"3,728",-609,13,9,1/169.5,1/286.8,1/414.2
1030,"2,188",-503,7,4,1/198.9,1/312.6,1/547.0
1031,"7,095","+2,568",31,36,1/105.9,1/228.9,1/197.1
1032,"2,696",-685,10,2,1/224.7,1/269.6,1/1348.0
1033,"2,331",-779,7,4,1/211.9,1/333.0,1/582.8
1034,"7,778",+968,29,35,1/121.5,1/268.2,1/222.2
1035,"1,906","-1,147",3,5,1/238.2,1/635.3,1/381.2
1036,"6,882","+2,929",34,29,1/109.2,1/202.4,1/237.3
1037,"9,056","+5,241",54,29,1/109.1,1/167.7,1/312.3
1038,"3,222",+197,14,8,1/146.5,1/230.1,1/402.8
1039,"5,625",-585,21,13,1/165.4,1/267.9,1/432.7
1040,"6,461",-538,19,24,1/150.3,1/340.1,1/269.2
1041,"4,387",-715,13,14,1/162.5,1/337.5,1/313.4
1042,"5,108",+244,22,10,1/159.6,1/232.2,1/510.8
1043,"3,534",-982,9,7,1/220.9,1/392.7,1/504.9
1044,"8,186",+465,31,28,1/138.7,1/264.1,1/292.4
1045,"1,723",-979,2,5,1/246.1,1/861.5,1/344.6
1046,"3,000","-1,006",7,10,1/176.5,1/428.6,1/300.0
1047,"5,027","+1,382",26,10,1/139.6,1/193.3,1/502.7
1048,"7,174","+5,065",42,29,1/101.0,1/170.8,1/247.4
1049,"3,596","-1,006",10,8,1/199.8,1/359.6,1/449.5
1050,"5,614",-876,16,19,1/160.4,1/350.9,1/295.5
1069,"5,985",+526,24,21,1/133.0,1/249.4,1/285.0
1070,"3,704","-1,171",9,11,1/185.2,1/411.6,1/336.7
1071,"2,812","-1,041",8,6,1/200.9,1/351.5,1/468.7
1072,"8,206","-1,041",25,21,1/178.4,1/328.2,1/390.8
1073,"5,708",-406,20,16,1/158.6,1/285.4,1/356.8
1074,"2,398",-732,8,2,1/239.8,1/299.8,1/1199.0
1075,"4,047",-738,12,12,1/168.6,1/337.2,1/337.2
1076,"6,537",-326,27,15,1/155.6,1/242.1,1/435.8
1077,"5,158",-215,21,10,1/166.4,1/245.6,1/515.8
1078,"4,257",-559,13,14,1/157.7,1/327.5,1/304.1
1079,"5,536",-679,18,17,1/158.2,1/307.6,1/325.6
1080,"4,747",+79,17,16,1/143.8,1/279.2,1/296.7
1081,"3,108",-815,10,4,1/222.0,1/310.8,1/777.0
1082,"8,643","+1,182",32,36,1/127.1,1/270.1,1/240.1
1083,"5,635",-982,18,9,1/208.7,1/313.1,1/626.1
1084,"4,002",-559,14,10,1/166.8,1/285.9,1/400.2
1085,"6,949",-865,23,16,1/178.2,1/302.1,1/434.3
1086,"8,007","+2,938",37,32,1/116.0,1/216.4,1/250.2
1087,"2,423",-185,9,4,1/186.4,1/269.2,1/605.8
1088,"9,307",+476,33,37,1/133.0,1/282.0,1/251.5
1089,"2,177",+50,10,2,1/181.4,1/217.7,1/1088.5
1090,"5,283","-1,359",14,17,1/170.4,1/377.4,1/310.8
1091,"4,958",-326,17,14,1/159.9,1/291.6,1/354.1
1092,"8,555","+2,726",38,32,1/122.2,1/225.1,1/267.3
1093,"8,459","+3,682",39,39,1/108.4,1/216.9,1/216.9
1094,"7,460",-291,26,21,1/158.7,1/286.9,1/355.2
1095,"4,296","+1,406",22,13,1/122.7,1/195.3,1/330.5
1096,"7,152","+1,421",33,22,1/130.0,1/216.7,1/325.1
1097,"7,366","+1,371",36,16,1/141.7,1/204.6,1/460.4
1098,"3,259",-944,8,10,1/181.1,1/407.4,1/325.9
1099,"3,522","-1,076",10,7,1/207.2,1/352.2,1/503.1
